TIMESTAMP,AXGT_OPEN_PRICE_USD,AXGT_HIGH_PRICE_USD,AXGT_LOW_PRICE_USD,AXGT_CLOSE_PRICE_USD,AXGT_VOLUME_USD,AXGT_DIVIDENDS_USD,AXGT_STOCK_SPLITS_USD
2024-02-27 00:00:00+00:00,0.07041899859905243,0.07392100244760513,0.06501200050115585,0.06842000037431717,406659,0.0,0.0
2024-02-28 00:00:00+00:00,0.06842000037431717,0.0723470002412796,0.062780000269413,0.06300900131464005,252709,0.0,0.0
2024-02-29 00:00:00+00:00,0.06300900131464005,0.07732100039720535,0.062029000371694565,0.07493399828672409,473332,0.0,0.0
2024-03-01 00:00:00+00:00,0.07493399828672409,0.2779259979724884,0.074863001704216,0.2779259979724884,4991003,0.0,0.0
2024-03-02 00:00:00+00:00,0.27140000462532043,0.46178901195526123,0.271230012178421,0.4198409914970398,9100035,0.0,0.0
2024-03-03 00:00:00+00:00,0.4207470118999481,0.479216992855072,0.3526119887828827,0.35970500111579895,4024667,0.0,0.0
2024-03-04 00:00:00+00:00,0.36093100905418396,0.38076698780059814,0.1746550053358078,0.22871500253677368,4506871,0.0,0.0
2024-03-05 00:00:00+00:00,0.2302969992160797,0.3537299931049347,0.18782800436019897,0.305512011051178,3309827,0.0,0.0
2024-03-06 00:00:00+00:00,0.305512011051178,0.33102700114250183,0.17601700127124786,0.2943679988384247,2601611,0.0,0.0
2024-03-07 00:00:00+00:00,0.2943679988384247,0.3418729901313782,0.26458799839019775,0.29708799719810486,2046820,0.0,0.0
2024-03-08 00:00:00+00:00,0.29708799719810486,0.4676699936389923,0.29708799719810486,0.4232099950313568,3243105,0.0,0.0
2024-03-09 00:00:00+00:00,0.4232099950313568,0.5004270076751709,0.3832249939441681,0.4367710053920746,1753906,0.0,0.0
2024-03-10 00:00:00+00:00,0.4367710053920746,0.44048601388931274,0.34761500358581543,0.4129590094089508,1307328,0.0,0.0
2024-03-11 00:00:00+00:00,0.4129590094089508,0.43932199478149414,0.36392098665237427,0.4102669954299927,1477312,0.0,0.0
2024-03-12 00:00:00+00:00,0.4102669954299927,0.42113998532295227,0.3602440059185028,0.3699580132961273,1269486,0.0,0.0
