TIMESTAMP,MOGGO_OPEN_PRICE_USD,MOGGO_HIGH_PRICE_USD,MOGGO_LOW_PRICE_USD,MOGGO_CLOSE_PRICE_USD,MOGGO_VOLUME_USD,MOGGO_DIVIDENDS_USD,MOGGO_STOCK_SPLITS_USD
2024-04-08 00:00:00+00:00,0.2802479863166809,0.28270500898361206,0.24706600606441498,0.2620050013065338,281963,0.0,0.0
2024-04-09 00:00:00+00:00,0.2644850015640259,0.2711459994316101,0.19186800718307495,0.19580399990081787,197174,0.0,0.0
2024-04-10 00:00:00+00:00,0.19023899734020233,0.19031000137329102,0.17472200095653534,0.18442200124263763,178795,0.0,0.0
2024-04-11 00:00:00+00:00,0.18434999883174896,0.18787099421024323,0.17104800045490265,0.17260900139808655,219877,0.0,0.0
2024-04-12 00:00:00+00:00,0.17260900139808655,0.18177999556064606,0.1406719982624054,0.14320799708366394,208422,0.0,0.0
2024-04-13 00:00:00+00:00,0.14286300539970398,0.15825000405311584,0.1242230013012886,0.13217200338840485,168208,0.0,0.0
2024-04-14 00:00:00+00:00,0.13217200338840485,0.1409119963645935,0.12337300181388855,0.1409119963645935,126296,0.0,0.0
2024-04-15 00:00:00+00:00,0.1438470035791397,0.14395199716091156,0.1316870003938675,0.1327430009841919,173543,0.0,0.0
2024-04-16 00:00:00+00:00,0.12382499873638153,0.13276299834251404,0.10972999781370163,0.11382599920034409,179547,0.0,0.0
2024-04-17 00:00:00+00:00,0.113257996737957,0.1191210001707077,0.09977799654006958,0.10644400119781494,120758,0.0,0.0
2024-04-18 00:00:00+00:00,0.10644400119781494,0.11195600032806396,0.10219500213861465,0.11131999641656876,127109,0.0,0.0
2024-04-19 00:00:00+00:00,0.11131999641656876,0.11265899986028671,0.10101500153541565,0.10702399909496307,160689,0.0,0.0
2024-04-20 00:00:00+00:00,0.10702399909496307,0.11399199813604355,0.10351300239562988,0.11226099729537964,187837,0.0,0.0
2024-04-21 00:00:00+00:00,0.11334999650716782,0.115167997777462,0.1045600026845932,0.10537400096654892,169046,0.0,0.0
2024-04-22 00:00:00+00:00,0.10551200062036514,0.11396200209856033,0.10415200144052505,0.11223799735307693,208108,0.0,0.0
2024-04-23 00:00:00+00:00,0.11223799735307693,0.11525899916887283,0.10529199987649918,0.10746099799871445,163795,0.0,0.0
2024-04-24 00:00:00+00:00,0.10737600177526474,0.11010000109672546,0.09868200123310089,0.09985499829053879,188309,0.0,0.0
2024-04-25 00:00:00+00:00,0.09986399859189987,0.09986399859189987,0.080765001475811,0.08837299793958664,200989,0.0,0.0
2024-04-26 00:00:00+00:00,0.08837799727916718,0.09070300310850143,0.08512300252914429,0.08641199767589569,188369,0.0,0.0
2024-04-27 00:00:00+00:00,0.08641199767589569,0.08851400017738342,0.07949499785900116,0.08087299764156342,190199,0.0,0.0
2024-04-28 00:00:00+00:00,0.08087299764156342,0.08572100102901459,0.0799029991030693,0.08028200268745422,197162,0.0,0.0
2024-04-29 00:00:00+00:00,0.08028200268745422,0.08088400214910507,0.07667200267314911,0.07996699959039688,202367,0.0,0.0
2024-04-30 00:00:00+00:00,0.07996699959039688,0.08049199730157852,0.07051800191402435,0.07394000142812729,200540,0.0,0.0
2024-05-01 00:00:00+00:00,0.07394000142812729,0.0757720023393631,0.06820899993181229,0.07555600255727768,150498,0.0,0.0
2024-05-02 00:00:00+00:00,0.07564999908208847,0.07990100234746933,0.07246799767017365,0.0792040005326271,210866,0.0,0.0
2024-05-03 00:00:00+00:00,0.07880300283432007,0.09769199788570404,0.0777989998459816,0.09682799875736237,184477,0.0,0.0
2024-05-04 00:00:00+00:00,0.09682799875736237,0.10293400287628174,0.09600900113582611,0.10231900215148926,182679,0.0,0.0
2024-05-05 00:00:00+00:00,0.10231900215148926,0.12473999708890915,0.10057699680328369,0.12432599812746048,192325,0.0,0.0
2024-05-06 00:00:00+00:00,0.12432599812746048,0.13738200068473816,0.11260399967432022,0.11355499923229218,181898,0.0,0.0
2024-05-07 00:00:00+00:00,0.11355499923229218,0.11584299802780151,0.10657999664545059,0.10666000097990036,164172,0.0,0.0
2024-05-08 00:00:00+00:00,0.10657099634408951,0.10802999883890152,0.09406500309705734,0.09485200047492981,162433,0.0,0.0
2024-05-09 00:00:00+00:00,0.09485200047492981,0.09985700249671936,0.0899680033326149,0.09978000074625015,205660,0.0,0.0
2024-05-10 00:00:00+00:00,0.09978500008583069,0.10204199701547623,0.09112700074911118,0.09330300241708755,185342,0.0,0.0
2024-05-11 00:00:00+00:00,0.09330300241708755,0.09412600100040436,0.08920200169086456,0.09087900072336197,183498,0.0,0.0
2024-05-12 00:00:00+00:00,0.09087900072336197,0.09236600250005722,0.0874520018696785,0.08765900135040283,196224,0.0,0.0
2024-05-13 00:00:00+00:00,0.08747699856758118,0.09169899672269821,0.08358299732208252,0.09008599817752838,174379,0.0,0.0
2024-05-14 00:00:00+00:00,0.0900840014219284,0.09133300185203552,0.08092000335454941,0.081216000020504,194802,0.0,0.0
2024-05-15 00:00:00+00:00,0.08121699839830399,0.09469400346279144,0.08089800179004669,0.09432200342416763,186559,0.0,0.0
2024-05-16 00:00:00+00:00,0.09422899782657623,0.0983159989118576,0.09267300367355347,0.09419099986553192,189130,0.0,0.0
