TIMESTAMP,GERA_OPEN_PRICE_USD,GERA_HIGH_PRICE_USD,GERA_LOW_PRICE_USD,GERA_CLOSE_PRICE_USD,GERA_VOLUME_USD,GERA_DIVIDENDS_USD,GERA_STOCK_SPLITS_USD
2021-01-18 00:00:00+00:00,0.5457720160484314,0.5647730231285095,0.5413320064544678,0.5595070123672485,2434539,0.0,0.0
2021-01-19 00:00:00+00:00,0.5593879818916321,0.5734670162200928,0.5290039777755737,0.5567370057106018,1312108,0.0,0.0
2021-01-20 00:00:00+00:00,0.5560510158538818,0.5606899857521057,0.521947979927063,0.5590410232543945,2273567,0.0,0.0
2021-01-21 00:00:00+00:00,0.5584589838981628,0.5584589838981628,0.49859100580215454,0.542747974395752,6484322,0.0,0.0
2021-01-22 00:00:00+00:00,0.5419449806213379,0.5685629844665527,0.49979400634765625,0.547203004360199,3583229,0.0,0.0
2021-01-23 00:00:00+00:00,0.5482689738273621,0.5613409876823425,0.5419650077819824,0.5521889925003052,5094968,0.0,0.0
2021-01-24 00:00:00+00:00,0.5522689819335938,0.5657950043678284,0.5437089800834656,0.5559960007667542,7863282,0.0,0.0
2021-01-25 00:00:00+00:00,0.5558329820632935,0.5698450207710266,0.5290989875793457,0.53336501121521,5180972,0.0,0.0
2021-01-26 00:00:00+00:00,0.5333369970321655,0.5476099848747253,0.5208579897880554,0.5445299744606018,6759312,0.0,0.0
2021-01-27 00:00:00+00:00,0.5445200204849243,0.5504860281944275,0.5033339858055115,0.5400199890136719,4459733,0.0,0.0
2021-01-28 00:00:00+00:00,0.5399169921875,0.5740320086479187,0.5321620106697083,0.5585629940032959,10350989,0.0,0.0
2021-01-29 00:00:00+00:00,0.5592529773712158,0.5861939787864685,0.5260800123214722,0.5497859716415405,2152836,0.0,0.0
2021-01-30 00:00:00+00:00,0.5498200058937073,0.563513994216919,0.5337250232696533,0.559490978717804,5703522,0.0,0.0
2021-01-31 00:00:00+00:00,0.5589920282363892,0.5593299865722656,0.5344669818878174,0.5503060221672058,3549832,0.0,0.0
2021-02-01 00:00:00+00:00,0.550055980682373,0.5617759823799133,0.5056419968605042,0.5508620142936707,3302084,0.0,0.0
2021-02-02 00:00:00+00:00,0.5508130192756653,0.5817819833755493,0.5392979979515076,0.560604989528656,3890817,0.0,0.0
2021-02-03 00:00:00+00:00,0.5605149865150452,0.5813689827919006,0.5526739954948425,0.5775840282440186,6386826,0.0,0.0
2021-02-04 00:00:00+00:00,0.5778589844703674,0.5829560160636902,0.5463629961013794,0.559689998626709,6888443,0.0,0.0
2021-02-05 00:00:00+00:00,0.5597090125083923,0.5708770155906677,0.5489799976348877,0.5625150203704834,5151283,0.0,0.0
2021-02-06 00:00:00+00:00,0.5626400113105774,0.5881199836730957,0.5569499731063843,0.5634170174598694,8437336,0.0,0.0
2021-02-07 00:00:00+00:00,0.5633820295333862,0.5721420049667358,0.551048994064331,0.5700539946556091,8635653,0.0,0.0
2021-02-08 00:00:00+00:00,0.5700439810752869,0.5885829925537109,0.5418069958686829,0.5885829925537109,5788341,0.0,0.0
2021-02-09 00:00:00+00:00,0.5890190005302429,0.6481389999389648,0.5448099970817566,0.6428059935569763,6313740,0.0,0.0
2021-02-10 00:00:00+00:00,0.642786979675293,0.648410975933075,0.6067410111427307,0.6340789794921875,5345206,0.0,0.0
2021-02-11 00:00:00+00:00,0.6344730257987976,0.6715610027313232,0.6244540214538574,0.6422489881515503,2672492,0.0,0.0
2021-02-12 00:00:00+00:00,0.64307701587677,0.6501500010490417,0.6243919730186462,0.6430150270462036,3362218,0.0,0.0
2021-02-13 00:00:00+00:00,0.6427109837532043,0.6470249891281128,0.626230001449585,0.6370409727096558,2592508,0.0,0.0
2021-02-14 00:00:00+00:00,0.6372470259666443,0.6731089949607849,0.6371729969978333,0.6527389883995056,3560377,0.0,0.0
2021-02-15 00:00:00+00:00,0.6528130173683167,0.6620259881019592,0.6223049759864807,0.6479870080947876,3486831,0.0,0.0
2021-02-16 00:00:00+00:00,0.648002028465271,0.6799759864807129,0.6350319981575012,0.6454629898071289,142,0.0,0.0
2021-02-17 00:00:00+00:00,0.6454340219497681,0.7107959985733032,0.644012987613678,0.7051389813423157,4603551,0.0,0.0
2021-02-18 00:00:00+00:00,0.7050439715385437,0.709326982498169,0.6845849752426147,0.702580988407135,5257802,0.0,0.0
2021-02-19 00:00:00+00:00,0.7024070024490356,0.7476419806480408,0.6876779794692993,0.7447119951248169,5629349,0.0,0.0
2021-02-20 00:00:00+00:00,0.7454419732093811,0.7554420232772827,0.6652889847755432,0.7260000109672546,3888434,0.0,0.0
2021-02-21 00:00:00+00:00,0.725816011428833,0.7462400197982788,0.7176600098609924,0.7273859977722168,2327924,0.0,0.0
2021-02-22 00:00:00+00:00,0.7345219850540161,0.7345219850540161,0.6428980231285095,0.6710659861564636,131,0.0,0.0
2021-02-23 00:00:00+00:00,0.6709309816360474,0.7243989706039429,0.6003760099411011,0.6545349955558777,556,0.0,0.0
2021-02-24 00:00:00+00:00,0.656486988067627,0.7568709850311279,0.6459460258483887,0.6687939763069153,13159,0.0,0.0
2021-02-25 00:00:00+00:00,0.6689460277557373,0.7715449929237366,0.6616799831390381,0.7070680260658264,4899105,0.0,0.0
2021-02-26 00:00:00+00:00,0.7033519744873047,0.7409150004386902,0.682424008846283,0.7131569981575012,4906164,0.0,0.0
2021-02-27 00:00:00+00:00,0.713271975517273,0.7391629815101624,0.6421539783477783,0.6957569718360901,5818624,0.0,0.0
2021-02-28 00:00:00+00:00,0.6955509781837463,0.7352190017700195,0.6195840239524841,0.7264090180397034,1494116,0.0,0.0
