TIMESTAMP,GOMINING_OPEN_PRICE_USD,GOMINING_HIGH_PRICE_USD,GOMINING_LOW_PRICE_USD,GOMINING_CLOSE_PRICE_USD,GOMINING_VOLUME_USD,GOMINING_DIVIDENDS_USD,GOMINING_STOCK_SPLITS_USD
2024-04-28 00:00:00+00:00,0.35124701261520386,0.3527129888534546,0.3480289876461029,0.351841002702713,4221403,0.0,0.0
2024-04-29 00:00:00+00:00,0.351841002702713,0.3523460030555725,0.3410080075263977,0.34313300251960754,5525255,0.0,0.0
2024-04-30 00:00:00+00:00,0.34313300251960754,0.34423398971557617,0.33276599645614624,0.3343220055103302,6789739,0.0,0.0
2024-05-01 00:00:00+00:00,0.3343220055103302,0.33437299728393555,0.32230299711227417,0.32448700070381165,8643080,0.0,0.0
2024-05-02 00:00:00+00:00,0.32448700070381165,0.3387080132961273,0.3155840039253235,0.3248569965362549,9368513,0.0,0.0
2024-05-03 00:00:00+00:00,0.3248569965362549,0.3286510109901428,0.32055899500846863,0.3254910111427307,5567060,0.0,0.0
2024-05-04 00:00:00+00:00,0.3254910111427307,0.33088499307632446,0.32483598589897156,0.3285290002822876,6236505,0.0,0.0
2024-05-05 00:00:00+00:00,0.3285290002822876,0.33111900091171265,0.32534098625183105,0.32926398515701294,5445675,0.0,0.0
2024-05-06 00:00:00+00:00,0.32926398515701294,0.3383040130138397,0.3279609978199005,0.3314799964427948,5251354,0.0,0.0
2024-05-07 00:00:00+00:00,0.3314799964427948,0.34138500690460205,0.3313030004501343,0.33695200085639954,4653509,0.0,0.0
2024-05-08 00:00:00+00:00,0.33695200085639954,0.3415290117263794,0.3358989953994751,0.3393529951572418,4679166,0.0,0.0
2024-05-09 00:00:00+00:00,0.3393529951572418,0.34049999713897705,0.33414700627326965,0.33430901169776917,12521919,0.0,0.0
2024-05-10 00:00:00+00:00,0.33430901169776917,0.3453249931335449,0.3317669928073883,0.33954501152038574,8922580,0.0,0.0
2024-05-11 00:00:00+00:00,0.33954501152038574,0.34043800830841064,0.33727800846099854,0.33856600522994995,8148385,0.0,0.0
2024-05-12 00:00:00+00:00,0.33856600522994995,0.34004199504852295,0.3359749913215637,0.33700498938560486,6744170,0.0,0.0
2024-05-13 00:00:00+00:00,0.33700498938560486,0.3390290141105652,0.33048900961875916,0.33596500754356384,13243795,0.0,0.0
2024-05-14 00:00:00+00:00,0.33596500754356384,0.337787002325058,0.33098798990249634,0.33198100328445435,14639681,0.0,0.0
2024-05-15 00:00:00+00:00,0.33198100328445435,0.35345301032066345,0.3308910131454468,0.35144299268722534,13530837,0.0,0.0
2024-05-16 00:00:00+00:00,0.35144299268722534,0.352618008852005,0.33058199286460876,0.331479012966156,13246351,0.0,0.0
