TIMESTAMP,KAPPY_OPEN_PRICE_USD,KAPPY_HIGH_PRICE_USD,KAPPY_LOW_PRICE_USD,KAPPY_CLOSE_PRICE_USD,KAPPY_VOLUME_USD,KAPPY_DIVIDENDS_USD,KAPPY_STOCK_SPLITS_USD
2024-12-17 00:00:00+00:00,0.002199999988079071,0.00241499999538064,0.0017010000301524997,0.001914000022225082,389864,0.0,0.0
2024-12-18 00:00:00+00:00,0.001914000022225082,0.002139999996870756,0.0010089999996125698,0.001044000033289194,517935,0.0,0.0
2024-12-19 00:00:00+00:00,0.001044000033289194,0.0012649999698624015,0.0008270000107586384,0.0009399999980814755,187969,0.0,0.0
2024-12-20 00:00:00+00:00,0.0009399999980814755,0.0018110000528395176,0.0007769999792799354,0.0017659999430179596,133761,0.0,0.0
2024-12-21 00:00:00+00:00,0.0017659999430179596,0.0030350000597536564,0.0011820000363513827,0.00120599998626858,376048,0.0,0.0
2024-12-22 00:00:00+00:00,0.00120599998626858,0.0013620000099763274,0.0010110000148415565,0.0012610000558197498,191954,0.0,0.0
2024-12-23 00:00:00+00:00,0.0012610000558197498,0.0019199999514967203,0.0012049999786540866,0.0016090000281110406,73772,0.0,0.0
2024-12-24 00:00:00+00:00,0.0016090000281110406,0.0016090000281110406,0.0011859999503940344,0.001446999958716333,82569,0.0,0.0
2024-12-25 00:00:00+00:00,0.001446999958716333,0.0017030000453814864,0.0013429999817162752,0.0014019999653100967,46520,0.0,0.0
2024-12-26 00:00:00+00:00,0.0014019999653100967,0.0014049999881535769,0.0010369999799877405,0.0010659999679774046,43147,0.0,0.0
2024-12-27 00:00:00+00:00,0.0010659999679774046,0.0011709999525919557,0.0009960000170394778,0.0009960000170394778,54118,0.0,0.0
2024-12-28 00:00:00+00:00,0.0009960000170394778,0.0016009999671950936,0.0009519999730400741,0.001598999951966107,56808,0.0,0.0
2024-12-29 00:00:00+00:00,0.001598999951966107,0.001598999951966107,0.0009670000290498137,0.0010689999908208847,137616,0.0,0.0
2024-12-30 00:00:00+00:00,0.0010689999908208847,0.001319000031799078,0.0010209999745711684,0.0010430000256747007,64142,0.0,0.0
