TIMESTAMP,XFI26202_OPEN_PRICE_USD,XFI26202_HIGH_PRICE_USD,XFI26202_LOW_PRICE_USD,XFI26202_CLOSE_PRICE_USD,XFI26202_VOLUME_USD,XFI26202_DIVIDENDS_USD,XFI26202_STOCK_SPLITS_USD
2023-05-30 00:00:00+00:00,1.5014760494232178,1.7486330270767212,1.4814389944076538,1.510316014289856,187718,0.0,0.0
2023-05-31 00:00:00+00:00,1.510342001914978,1.6102570295333862,1.5093790292739868,1.5837169885635376,175831,0.0,0.0
2023-06-01 00:00:00+00:00,1.5837149620056152,1.5992549657821655,1.4937249422073364,1.5275460481643677,214946,0.0,0.0
2023-06-02 00:00:00+00:00,1.527529001235962,1.5364799499511719,1.4937679767608643,1.5022310018539429,198964,0.0,0.0
2023-06-03 00:00:00+00:00,1.502223014831543,1.5032800436019897,1.4729959964752197,1.4739669561386108,192193,0.0,0.0
2023-06-04 00:00:00+00:00,1.4740049839019775,1.5184539556503296,1.4402459859848022,1.5114680528640747,219436,0.0,0.0
2023-06-05 00:00:00+00:00,1.511497974395752,1.5116510391235352,1.2001090049743652,1.2807849645614624,172833,0.0,0.0
2023-06-06 00:00:00+00:00,1.2807509899139404,1.5004249811172485,1.2238520383834839,1.4210950136184692,218037,0.0,0.0
2023-06-07 00:00:00+00:00,1.4210660457611084,1.5103230476379395,1.2805579900741577,1.4879839420318604,202332,0.0,0.0
2023-06-08 00:00:00+00:00,1.4880210161209106,1.5900599956512451,1.383631944656372,1.5043549537658691,245572,0.0,0.0
2023-06-09 00:00:00+00:00,1.5043519735336304,1.562425971031189,1.4043049812316895,1.510462999343872,258341,0.0,0.0
2023-06-10 00:00:00+00:00,1.5104659795761108,1.5106079578399658,1.3007440567016602,1.3901710510253906,211739,0.0,0.0
2023-06-11 00:00:00+00:00,1.3901989459991455,1.4407919645309448,1.3507070541381836,1.3947659730911255,268130,0.0,0.0
2023-06-12 00:00:00+00:00,1.3947780132293701,1.4489339590072632,1.3615330457687378,1.3975180387496948,265946,0.0,0.0
2023-06-13 00:00:00+00:00,1.3975770473480225,1.4198490381240845,1.3652770519256592,1.3801189661026,283210,0.0,0.0
2023-06-14 00:00:00+00:00,1.3801180124282837,1.4217020273208618,1.3650180101394653,1.3764530420303345,283611,0.0,0.0
2023-06-15 00:00:00+00:00,1.3764560222625732,1.5297000408172607,1.3696889877319336,1.5042669773101807,322549,0.0,0.0
2023-06-16 00:00:00+00:00,1.5042589902877808,1.9890409708023071,1.4357719421386719,1.551542043685913,267986,0.0,0.0
2023-06-17 00:00:00+00:00,1.551542043685913,1.7487380504608154,1.5004429817199707,1.6024090051651,271698,0.0,0.0
2023-06-18 00:00:00+00:00,1.602342963218689,1.6101210117340088,1.5524489879608154,1.5789599418640137,240830,0.0,0.0
2023-06-19 00:00:00+00:00,1.5789870023727417,1.6949399709701538,1.4996490478515625,1.5783649682998657,191729,0.0,0.0
2023-06-20 00:00:00+00:00,1.5780580043792725,1.5780580043792725,1.5099780559539795,1.524237036705017,209053,0.0,0.0
2023-06-21 00:00:00+00:00,1.5242160558700562,1.5638350248336792,1.2292540073394775,1.366919994354248,193323,0.0,0.0
2023-06-22 00:00:00+00:00,1.3668110370635986,1.7699190378189087,1.3664289712905884,1.5892640352249146,193840,0.0,0.0
2023-06-23 00:00:00+00:00,1.589421033859253,1.589421033859253,1.5001120567321777,1.547984004020691,200635,0.0,0.0
2023-06-24 00:00:00+00:00,1.5479780435562134,1.785141944885254,1.5112190246582031,1.5801869630813599,220599,0.0,0.0
2023-06-25 00:00:00+00:00,1.5802969932556152,1.6486690044403076,1.564937949180603,1.5853359699249268,338921,0.0,0.0
2023-06-26 00:00:00+00:00,1.5852609872817993,1.6371279954910278,1.1245980262756348,1.3229509592056274,372859,0.0,0.0
2023-06-27 00:00:00+00:00,1.3229809999465942,1.7005800008773804,1.3224890232086182,1.541314959526062,403195,0.0,0.0
2023-06-28 00:00:00+00:00,1.5413060188293457,1.5505549907684326,1.429824948310852,1.4919430017471313,329369,0.0,0.0
2023-06-29 00:00:00+00:00,1.4920059442520142,1.4999569654464722,0.9682379961013794,1.1861670017242432,360763,0.0,0.0
2023-06-30 00:00:00+00:00,1.1861189603805542,1.5932339429855347,1.1596629619598389,1.2808610200881958,332247,0.0,0.0
2023-07-01 00:00:00+00:00,1.2808729410171509,1.3001240491867065,1.240082025527954,1.2640910148620605,335895,0.0,0.0
2023-07-02 00:00:00+00:00,1.2640869617462158,1.2650909423828125,1.2096409797668457,1.2139359712600708,342827,0.0,0.0
2023-07-03 00:00:00+00:00,1.2138830423355103,1.4838709831237793,1.1998729705810547,1.298064947128296,392773,0.0,0.0
2023-07-04 00:00:00+00:00,1.2980320453643799,1.4796760082244873,1.295307993888855,1.361261010169983,407480,0.0,0.0
