TIMESTAMP,WOW_OPEN_PRICE_USD,WOW_HIGH_PRICE_USD,WOW_LOW_PRICE_USD,WOW_CLOSE_PRICE_USD,WOW_VOLUME_USD,WOW_DIVIDENDS_USD,WOW_STOCK_SPLITS_USD
2020-05-25 00:00:00+00:00,0.0032500000670552254,0.004162000026553869,0.0025510000996291637,0.0034920000471174717,9273,0.0,0.0
2020-05-26 00:00:00+00:00,0.0034910000395029783,0.0036720000207424164,0.0027439999394118786,0.0027570000384002924,5056,0.0,0.0
2020-05-27 00:00:00+00:00,0.0027570000384002924,0.00406700000166893,0.0027570000384002924,0.003415999934077263,5329,0.0,0.0
2020-05-28 00:00:00+00:00,0.0035039999056607485,0.004728000145405531,0.0029639999847859144,0.003924999851733446,17779,0.0,0.0
2020-05-29 00:00:00+00:00,0.003924999851733446,0.004807000048458576,0.0038999998942017555,0.004232000093907118,5046,0.0,0.0
2020-05-30 00:00:00+00:00,0.004141999874264002,0.008128000423312187,0.004029999952763319,0.004530000034719706,4434,0.0,0.0
2020-05-31 00:00:00+00:00,0.004530000034719706,0.00559900002554059,0.003926999866962433,0.005446000024676323,6239,0.0,0.0
2020-06-01 00:00:00+00:00,0.005444999784231186,0.005520999897271395,0.0039820000529289246,0.005051999818533659,6598,0.0,0.0
2020-06-02 00:00:00+00:00,0.004954999778419733,0.0052629997953772545,0.0034080001059919596,0.004269000142812729,6395,0.0,0.0
2020-06-03 00:00:00+00:00,0.004269000142812729,0.004370000213384628,0.0033629999961704016,0.0037750001065433025,6506,0.0,0.0
2020-06-04 00:00:00+00:00,0.003776000114157796,0.0051449998281896114,0.0036299999337643385,0.00419300002977252,5945,0.0,0.0
2020-06-05 00:00:00+00:00,0.00419300002977252,0.004505999851971865,0.0035500000230968,0.0035500000230968,1331,0.0,0.0
2020-06-06 00:00:00+00:00,0.0035500000230968,0.005470000207424164,0.0033909999765455723,0.004807999823242426,6679,0.0,0.0
2020-06-07 00:00:00+00:00,0.004807999823242426,0.005412000231444836,0.0038769999518990517,0.00507699977606535,7292,0.0,0.0
2020-06-08 00:00:00+00:00,0.005224000196903944,0.007691999897360802,0.005164000205695629,0.007451000157743692,18109,0.0,0.0
2020-06-09 00:00:00+00:00,0.007397000212222338,0.016112999990582466,0.007397000212222338,0.012800999917089939,70668,0.0,0.0
2020-06-10 00:00:00+00:00,0.012852000072598457,0.01413199957460165,0.010088999755680561,0.01384699996560812,30249,0.0,0.0
2020-06-11 00:00:00+00:00,0.013803999871015549,0.02397100068628788,0.013497999869287014,0.01902800053358078,78331,0.0,0.0
2020-06-12 00:00:00+00:00,0.019020000472664833,0.0325470007956028,0.016793999820947647,0.032196998596191406,126811,0.0,0.0
2020-06-13 00:00:00+00:00,0.0322050005197525,0.032857999205589294,0.016693999990820885,0.022583000361919403,47838,0.0,0.0
2020-06-14 00:00:00+00:00,0.02240700088441372,0.02406799979507923,0.016479000449180603,0.017673000693321228,32974,0.0,0.0
