TIMESTAMP,SQUIRT36452_OPEN_PRICE_USD,SQUIRT36452_HIGH_PRICE_USD,SQUIRT36452_LOW_PRICE_USD,SQUIRT36452_CLOSE_PRICE_USD,SQUIRT36452_VOLUME_USD,SQUIRT36452_DIVIDENDS_USD,SQUIRT36452_STOCK_SPLITS_USD
2025-05-09 00:00:00+00:00,0.002675000112503767,0.0028649999294430017,0.0019440000178292394,0.0022239999379962683,159269,0.0,0.0
2025-05-10 00:00:00+00:00,0.0022239999379962683,0.004007999785244465,0.001972000114619732,0.00343300006352365,224083,0.0,0.0
2025-05-11 00:00:00+00:00,0.00343300006352365,0.004151000175625086,0.003143999958410859,0.003203999949619174,90207,0.0,0.0
2025-05-12 00:00:00+00:00,0.003203999949619174,0.0033279999624937773,0.0021089999936521053,0.002715999959036708,181548,0.0,0.0
2025-05-13 00:00:00+00:00,0.002715999959036708,0.003386999946087599,0.0022440000902861357,0.003037000074982643,115104,0.0,0.0
2025-05-14 00:00:00+00:00,0.003037000074982643,0.003611000021919608,0.0024840000551193953,0.0034580000210553408,123628,0.0,0.0
2025-05-15 00:00:00+00:00,0.0034580000210553408,0.004819999914616346,0.0031900000758469105,0.0043830000795423985,289227,0.0,0.0
2025-05-16 00:00:00+00:00,0.0043830000795423985,0.006120999809354544,0.0039049999322742224,0.005781000014394522,309874,0.0,0.0
2025-05-17 00:00:00+00:00,0.005781000014394522,0.007596000097692013,0.0050849998369812965,0.006430000066757202,390209,0.0,0.0
2025-05-18 00:00:00+00:00,0.006430000066757202,0.006947000045329332,0.005191999953240156,0.005663999821990728,131921,0.0,0.0
2025-05-19 00:00:00+00:00,0.005663999821990728,0.006479000207036734,0.0038159999530762434,0.005630000028759241,304562,0.0,0.0
2025-05-20 00:00:00+00:00,0.005630000028759241,0.006386000197380781,0.005373000167310238,0.005814999807626009,102677,0.0,0.0
2025-05-21 00:00:00+00:00,0.005814999807626009,0.006634000223129988,0.005491000134497881,0.005632000043988228,120720,0.0,0.0
2025-05-22 00:00:00+00:00,0.005632000043988228,0.005656000226736069,0.00039599998854100704,0.0005009999731555581,0,0.0,0.0
2025-05-23 00:00:00+00:00,0.0005009999731555581,0.0005089999758638442,0.00044800000614486635,0.00044800000614486635,0,0.0,0.0
2025-05-24 00:00:00+00:00,0.00044800000614486635,0.00044800000614486635,0.00044800000614486635,0.00044800000614486635,0,0.0,0.0
2025-05-25 00:00:00+00:00,0.00044800000614486635,0.00044800000614486635,0.00044800000614486635,0.00044800000614486635,0,0.0,0.0
2025-05-26 00:00:00+00:00,0.00044800000614486635,0.002191999927163124,0.0001289999927394092,0.000653000024612993,39421,0.0,0.0
2025-05-27 00:00:00+00:00,0.000653000024612993,0.0009679999784566462,0.0001289999927394092,0.00026599998818710446,11030,0.0,0.0
2025-05-28 00:00:00+00:00,0.00026599998818710446,0.00039400000241585076,0.0002640000020619482,0.00030399998649954796,10934,0.0,0.0
2025-05-29 00:00:00+00:00,0.0003020000003743917,0.00036299999919719994,4.999999873689376e-05,0.00019200000679120421,14013,0.0,0.0
2025-05-30 00:00:00+00:00,0.00019200000679120421,0.00021300000662449747,4.099999932805076e-05,0.00011800000356743112,6289,0.0,0.0
2025-05-31 00:00:00+00:00,0.00011800000356743112,0.00014600000577047467,9.600000339560211e-05,0.0001140000022132881,2948,0.0,0.0
2025-06-01 00:00:00+00:00,0.00011519678810145706,0.0001170740943052806,9.998220048146322e-05,0.00010283342999173328,1698,0.0,0.0
