TIMESTAMP,BR36063_OPEN_PRICE_USD,BR36063_HIGH_PRICE_USD,BR36063_LOW_PRICE_USD,BR36063_CLOSE_PRICE_USD,BR36063_VOLUME_USD,BR36063_DIVIDENDS_USD,BR36063_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.10465999692678452,0.11273200064897537,0.1000640019774437,0.11020299792289734,40943254,0.0,0.0
2025-04-02 00:00:00+00:00,0.11015799641609192,0.11157199740409851,0.10168600082397461,0.10560300201177597,86315470,0.0,0.0
2025-04-03 00:00:00+00:00,0.10560400038957596,0.11119800060987473,0.09618599712848663,0.09647800028324127,79140222,0.0,0.0
2025-04-04 00:00:00+00:00,0.09649799764156342,0.09797099977731705,0.09031199663877487,0.0943169966340065,47239791,0.0,0.0
2025-04-05 00:00:00+00:00,0.09433099627494812,0.09994599968194962,0.09293399751186371,0.09636600315570831,24638980,0.0,0.0
2025-04-06 00:00:00+00:00,0.09636600315570831,0.09646099805831909,0.08720599859952927,0.09034699946641922,36419869,0.0,0.0
2025-04-07 00:00:00+00:00,0.09038899838924408,0.09048199653625488,0.08208400011062622,0.08361099660396576,51840088,0.0,0.0
2025-04-08 00:00:00+00:00,0.08360999822616577,0.08490999788045883,0.07101800292730331,0.07203599810600281,34554870,0.0,0.0
2025-04-09 00:00:00+00:00,0.07199499756097794,0.07898399978876114,0.06626100093126297,0.07778099924325943,36790112,0.0,0.0
2025-04-10 00:00:00+00:00,0.07771699875593185,0.07771699875593185,0.0680449977517128,0.0681530013680458,18199510,0.0,0.0
2025-04-11 00:00:00+00:00,0.0681530013680458,0.07294599711894989,0.04895099997520447,0.049720000475645065,36817688,0.0,0.0
2025-04-12 00:00:00+00:00,0.049720000475645065,0.06393799930810928,0.04571099951863289,0.05458100140094757,55158970,0.0,0.0
2025-04-13 00:00:00+00:00,0.05474499985575676,0.06451299786567688,0.05316799879074097,0.05550999939441681,33045344,0.0,0.0
2025-04-14 00:00:00+00:00,0.055493999272584915,0.058396998792886734,0.04422200098633766,0.04456700012087822,23231741,0.0,0.0
2025-04-15 00:00:00+00:00,0.044555000960826874,0.04633399844169617,0.04288899898529053,0.044440001249313354,17348270,0.0,0.0
