TIMESTAMP,CHEEKS_OPEN_PRICE_USD,CHEEKS_HIGH_PRICE_USD,CHEEKS_LOW_PRICE_USD,CHEEKS_CLOSE_PRICE_USD,CHEEKS_VOLUME_USD,CHEEKS_DIVIDENDS_USD,CHEEKS_STOCK_SPLITS_USD
2024-05-21 00:00:00+00:00,0.006248000077903271,0.008574999868869781,0.006176999770104885,0.006909999996423721,1774030,0.0,0.0
2024-05-22 00:00:00+00:00,0.006909999996423721,0.014992999844253063,0.006909999996423721,0.013412999920547009,3699455,0.0,0.0
2024-05-23 00:00:00+00:00,0.013438999652862549,0.016634000465273857,0.009033000096678734,0.011234000325202942,2816622,0.0,0.0
2024-05-24 00:00:00+00:00,0.010199000127613544,0.010204000398516655,0.0058570001274347305,0.008024999871850014,1681415,0.0,0.0
2024-05-25 00:00:00+00:00,0.008012999780476093,0.008589000441133976,0.003710000077262521,0.00584500003606081,1755484,0.0,0.0
2024-05-26 00:00:00+00:00,0.004891999997198582,0.007031000219285488,0.004815999884158373,0.005419999826699495,1015727,0.0,0.0
2024-05-27 00:00:00+00:00,0.005663000047206879,0.007468999829143286,0.004935000091791153,0.0070580001920461655,1137600,0.0,0.0
2024-05-28 00:00:00+00:00,0.007466999813914299,0.010466000065207481,0.006000999826937914,0.009202999994158745,2492578,0.0,0.0
2024-05-29 00:00:00+00:00,0.009455000050365925,0.009979000315070152,0.007973000407218933,0.009247999638319016,1243649,0.0,0.0
2024-05-30 00:00:00+00:00,0.009383000433444977,0.010054999962449074,0.006910999771207571,0.007362000178545713,1660798,0.0,0.0
2024-05-31 00:00:00+00:00,0.007234000135213137,0.008034000173211098,0.006105000153183937,0.00621100002899766,1710904,0.0,0.0
2024-06-01 00:00:00+00:00,0.0063299997709691525,0.006606999784708023,0.0052720000967383385,0.006202999968081713,1151376,0.0,0.0
2024-06-02 00:00:00+00:00,0.006364999804645777,0.007000999990850687,0.005419999826699495,0.005962000228464603,1059933,0.0,0.0
2024-06-03 00:00:00+00:00,0.006306999828666449,0.010162999853491783,0.006006999872624874,0.007984999567270279,1458141,0.0,0.0
2024-06-04 00:00:00+00:00,0.007615000009536743,0.008601999841630459,0.006508999969810247,0.0070420000702142715,1666074,0.0,0.0
2024-06-05 00:00:00+00:00,0.006775999907404184,0.00888300035148859,0.0066019999794662,0.007054999936372042,880109,0.0,0.0
2024-06-06 00:00:00+00:00,0.0070779998786747456,0.008290999568998814,0.005369999911636114,0.0061889998614788055,3087367,0.0,0.0
2024-06-07 00:00:00+00:00,0.006651000119745731,0.009680000133812428,0.005985999945551157,0.006990999914705753,3326519,0.0,0.0
2024-06-08 00:00:00+00:00,0.006988999899476767,0.0074800001457333565,0.0053369998931884766,0.006041000131517649,1197477,0.0,0.0
2024-06-09 00:00:00+00:00,0.006025000009685755,0.00621100002899766,0.0051819998770952225,0.0056929998099803925,1141769,0.0,0.0
2024-06-10 00:00:00+00:00,0.005696000065654516,0.007236000150442123,0.005216999910771847,0.005609999876469374,998267,0.0,0.0
2024-06-11 00:00:00+00:00,0.005609999876469374,0.005803000181913376,0.0047969999723136425,0.005625999998301268,1020941,0.0,0.0
2024-06-12 00:00:00+00:00,0.0056489999406039715,0.007263000123202801,0.004951000213623047,0.005758000072091818,1379375,0.0,0.0
2024-06-13 00:00:00+00:00,0.005714999977499247,0.005799000151455402,0.004846000112593174,0.005140999797731638,1172402,0.0,0.0
2024-06-14 00:00:00+00:00,0.0051380000077188015,0.005867999978363514,0.004430999979376793,0.004883000161498785,1053684,0.0,0.0
2024-06-15 00:00:00+00:00,0.0048870001919567585,0.005911999847739935,0.004430999979376793,0.005400999914854765,1020040,0.0,0.0
2024-06-16 00:00:00+00:00,0.005384000018239021,0.0058479998260736465,0.0050479997880756855,0.005355999805033207,666949,0.0,0.0
2024-06-17 00:00:00+00:00,0.0053449999541044235,0.005526000168174505,0.004517000168561935,0.004633000120520592,1250455,0.0,0.0
2024-06-18 00:00:00+00:00,0.004627999849617481,0.004645999986678362,0.003976999782025814,0.004091999959200621,556897,0.0,0.0
2024-06-19 00:00:00+00:00,0.004089999943971634,0.0041809999383986,0.003275000024586916,0.00343000004068017,564656,0.0,0.0
2024-06-20 00:00:00+00:00,0.00343000004068017,0.003478999948129058,0.003017999930307269,0.0033289999701082706,305087,0.0,0.0
2024-06-21 00:00:00+00:00,0.0033289999701082706,0.0033289999701082706,0.0028780000284314156,0.003134000115096569,227132,0.0,0.0
2024-06-22 00:00:00+00:00,0.003134000115096569,0.00317799998447299,0.0027979998849332333,0.0029249999206513166,250044,0.0,0.0
2024-06-23 00:00:00+00:00,0.0029249999206513166,0.003008000086992979,0.002807999961078167,0.0028520000632852316,276263,0.0,0.0
2024-06-24 00:00:00+00:00,0.0028429999947547913,0.002845000009983778,0.0018870000494644046,0.002400000113993883,350306,0.0,0.0
2024-06-25 00:00:00+00:00,0.002400000113993883,0.005582000128924847,0.0023419999051839113,0.0045540002174675465,876357,0.0,0.0
2024-06-26 00:00:00+00:00,0.004585000220686197,0.005359000060707331,0.003444999922066927,0.004224000032991171,1138312,0.0,0.0
2024-06-27 00:00:00+00:00,0.004224000032991171,0.004865999799221754,0.004021999891847372,0.004707000218331814,638792,0.0,0.0
2024-06-28 00:00:00+00:00,0.004712999798357487,0.006541999988257885,0.00457700015977025,0.005375999957323074,1194493,0.0,0.0
2024-06-29 00:00:00+00:00,0.005377999972552061,0.00612299982458353,0.0050940001383423805,0.005489000119268894,1026762,0.0,0.0
2024-06-30 00:00:00+00:00,0.005493999924510717,0.005576000083237886,0.004294999875128269,0.004585999995470047,1172272,0.0,0.0
2024-07-01 00:00:00+00:00,0.0045900000259280205,0.004916000179946423,0.003843999933451414,0.004846000112593174,574708,0.0,0.0
2024-07-02 00:00:00+00:00,0.004846000112593174,0.006949000060558319,0.0045449999161064625,0.006049000192433596,1113555,0.0,0.0
2024-07-03 00:00:00+00:00,0.006047000177204609,0.006814000196754932,0.005028000101447105,0.005448999814689159,892553,0.0,0.0
2024-07-04 00:00:00+00:00,0.005427999887615442,0.005673000123351812,0.004259000066667795,0.004275999963283539,673668,0.0,0.0
2024-07-05 00:00:00+00:00,0.0041680000722408295,0.004935999866575003,0.00393499992787838,0.004612000193446875,793362,0.0,0.0
2024-07-06 00:00:00+00:00,0.004604000132530928,0.005080000031739473,0.004364999942481518,0.0046709999442100525,678930,0.0,0.0
2024-07-07 00:00:00+00:00,0.0046709999442100525,0.004747000057250261,0.0039820000529289246,0.004240000154823065,684444,0.0,0.0
2024-07-08 00:00:00+00:00,0.004230000078678131,0.004639000166207552,0.004025000147521496,0.004182999953627586,259377,0.0,0.0
