TIMESTAMP,CRAZYCAT_OPEN_PRICE_USD,CRAZYCAT_HIGH_PRICE_USD,CRAZYCAT_LOW_PRICE_USD,CRAZYCAT_CLOSE_PRICE_USD,CRAZYCAT_VOLUME_USD,CRAZYCAT_DIVIDENDS_USD,CRAZYCAT_STOCK_SPLITS_USD
2025-01-06 00:00:00+00:00,,,,0.0,42,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,42,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,32,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-06-01 00:00:00+00:00,2.8311000530131976e-14,2.843936159702479e-14,2.8075999709245743e-14,2.843936159702479e-14,1,0.0,0.0
