,K,Alpha,Tau,Non_Stationary_IMFs,MSE,IMF_1_P_Val
0,14,2750,0.3,0,2.76950692496922e-10,0.005070905352780113
1,14,2500,0.25,0,2.7700292143763484e-10,0.005069439874781125
2,14,2250,0.2,0,2.772545491845886e-10,0.005068505847600773
3,14,2000,0.2,0,2.7775905150467187e-10,0.005067461851052211
4,14,2250,0.25,0,2.77759287026467e-10,0.005070017331910849
5,10,1250,0.25,0,2.777597175885093e-10,0.019766227478165973
6,12,1750,0.3,0,2.777615069104197e-10,0.0020484626398428038
7,14,2500,0.3,0,2.777665695118617e-10,0.005070848674016993
8,14,2250,0.3,0,2.7777185274946107e-10,0.0050699281705080266
9,13,2000,0.3,0,2.777718597758874e-10,0.0010004125390379328
10,10,1250,0.3,0,2.7777235295924494e-10,0.01976517755210295
11,13,1750,0.3,0,2.7777242485706093e-10,0.0009991856154831962
12,13,1750,0.25,0,2.7777289902738595e-10,0.000999188650228286
13,11,1250,0.3,0,2.777731243228635e-10,0.010211895998822856
14,14,2000,0.3,0,2.777733834947545e-10,0.005066876215889637
15,11,1250,0.25,0,2.777735610093617e-10,0.01021199483413056
16,14,2000,0.25,0,2.777736809106454e-10,0.005067145362965486
17,13,1750,0.2,0,2.777751963629668e-10,0.000999194693871944
18,13,1500,0.3,0,2.777780335455346e-10,0.0009948643630322297
19,12,1500,0.3,0,2.7777936492135995e-10,0.002039459690721932
20,13,1500,0.25,0,2.7778164626157553e-10,0.0009948669315861637
21,11,1250,0.2,0,2.7778340958459397e-10,0.010211763229134108
22,12,1500,0.25,0,2.7778375281307935e-10,0.00203942026727324
23,13,1750,0.15,0,2.777886979607431e-10,0.0009992622158769846
24,13,1500,0.2,0,2.7778905385232036e-10,0.0009948726936005834
25,14,1750,0.3,0,2.7778974181837585e-10,0.005056649002076874
26,15,1750,0.3,0,2.777904929149908e-10,0.0072254204549712445
27,11,1000,0.3,0,2.7779174375781015e-10,0.010193242220866774
28,12,1500,0.2,0,2.777917675348822e-10,0.002039376565679932
29,10,1000,0.3,0,2.7779178131260576e-10,0.01973200616572101
30,14,1750,0.25,0,2.777925440185858e-10,0.005057414643909316
31,15,1750,0.25,0,2.777930053679115e-10,0.007226519379730893
32,15,1750,0.2,0,2.777963340701117e-10,0.0072277808041638905
33,14,1750,0.2,0,2.7779644715720995e-10,0.005058298227912349
34,11,1000,0.25,0,2.778000873896667e-10,0.010193604709156692
35,10,1000,0.25,0,2.778002282923881e-10,0.019732647967331297
36,14,1750,0.15,0,2.7780177455646825e-10,0.005058591706519811
37,13,1500,0.15,0,2.7781036485800583e-10,0.000994893203024601
38,13,1250,0.3,0,2.778141457174753e-10,0.0009795902397067733
39,10,1000,0.2,0,2.7781482189157094e-10,0.0197336615904519
40,11,1000,0.2,0,2.7781536034060205e-10,0.01019416702771218
41,12,1250,0.3,0,2.778216331366061e-10,0.0020077065957840937
42,15,1750,0.15,0,2.778220421832534e-10,0.007228627805570906
43,14,2000,0.15,0,2.778261758510467e-10,0.005069237745869915
44,13,2000,0.25,0,2.778262672291816e-10,0.0010004299567477248
45,13,1250,0.25,0,2.7783633079013097e-10,0.000979581695637557
46,12,1250,0.25,0,2.7784788912210276e-10,0.0020075771597442634
47,11,1000,0.15,0,2.778482441226567e-10,0.010195161895066923
48,12,1500,0.15,0,2.77862856202518e-10,0.002039514982981109
49,13,1250,0.2,0,2.7788078451990314e-10,0.0009795674313735074
50,12,1250,0.2,0,2.779009829437796e-10,0.0020073732269114794
51,14,1500,0.3,0,2.779031873699062e-10,0.005022780453717229
52,15,1500,0.3,0,2.779082521176424e-10,0.0071803279305843615
53,14,1500,0.25,0,2.779320150599708e-10,0.005024732407726851
54,15,1500,0.25,0,2.7793678287051194e-10,0.007183123575638892
55,11,1000,0.1,0,2.7793680435206545e-10,0.010197517345146815
56,14,1500,0.2,0,2.7797231480583517e-10,0.005027147998984939
57,15,1500,0.2,0,2.7797506410703335e-10,0.007186594278556344
58,10,1000,0.15,0,2.7798517920866373e-10,0.019737239476829833
59,13,1250,0.15,0,2.7799035819259205e-10,0.0009795616706714044
60,13,1000,0.3,0,2.7800178893305916e-10,0.0009264938794754981
61,14,1500,0.15,0,2.7801598797731227e-10,0.005030320074144728
62,15,1500,0.15,0,2.7801972180220283e-10,0.007191052087477272
63,12,1250,0.15,0,2.780319826234009e-10,0.0020070896311761587
64,12,1000,0.3,0,2.7805364576897883e-10,0.0018935764138327744
65,11,750,0.3,0,2.780835304070798e-10,0.010056438695674746
66,10,750,0.3,0,2.780857336343815e-10,0.019488148056907902
67,13,1000,0.25,0,2.7811624820842183e-10,0.00092643903310102
68,12,1000,0.25,0,2.78194361531731e-10,0.001893271861788829
69,11,750,0.25,0,2.7822519918623093e-10,0.010057469939401877
70,10,750,0.25,0,2.782290746777279e-10,0.019489973601518464
71,13,1500,0.1,0,2.7824300464518414e-10,0.0009950791037083163
72,13,1000,0.2,0,2.7834155076373645e-10,0.0009263316245273704
73,13,1250,0.1,0,2.7839224562554374e-10,0.000979641942940872
74,12,1250,0.1,0,2.7842289439809963e-10,0.002006810433067924
75,12,1000,0.2,0,2.7847353824132863e-10,0.0018926380164761174
76,11,750,0.2,0,2.784930154885342e-10,0.010059054803824637
77,10,750,0.2,0,2.7850061396988285e-10,0.019492787369753503
78,14,1250,0.3,0,2.7850957695459777e-10,0.004912733115582925
79,15,1250,0.3,0,2.7853174989732823e-10,0.007033289557334362
80,14,750,0.3,0,2.787081206204637e-10,0.0014577891278691856
81,14,1250,0.25,0,2.7872669649186313e-10,0.004917019433720453
82,15,1250,0.25,0,2.787551243116996e-10,0.007039302459788198
83,13,750,0.3,0,2.7876764084688343e-10,0.0007556209949925182
84,12,1750,0.25,0,2.7884606291236087e-10,0.0020488313996102764
85,13,1000,0.15,0,2.7888293719138055e-10,0.0009261634532437217
86,14,1250,0.2,0,2.79053032196169e-10,0.0049226847340252235
87,15,1250,0.2,0,2.7908711943865007e-10,0.007047344645675736
88,12,750,0.3,0,2.7909851889729454e-10,0.001512327135463982
89,11,750,0.15,0,2.790992678613325e-10,0.010061823230680588
90,10,750,0.15,0,2.7911718457498146e-10,0.019497717347096197
91,12,1000,0.15,0,2.7915301425801077e-10,0.0018914616939105363
92,14,750,0.25,0,2.791552051254835e-10,0.001457848653855182
93,13,750,0.25,0,2.7924560271577223e-10,0.0007555274389901527
94,14,1250,0.15,0,2.7961221328285755e-10,0.004930469605014119
95,15,1250,0.15,0,2.796325062410468e-10,0.007058537858948855
96,12,750,0.25,0,2.7972662760665186e-10,0.0015129553778657934
97,13,1750,0.1,0,2.7991446236074693e-10,0.0010019881897533607
98,14,750,0.2,0,2.8001883319119605e-10,0.0014577520191962348
99,13,750,0.2,0,2.8017189804666583e-10,0.0007552493396425886
100,13,1000,0.1,0,2.807791369680475e-10,0.000926001782591371
101,15,500,0.3,0,2.8078134902608386e-10,0.0007337459247322064
102,12,750,0.2,0,2.8094697182542517e-10,0.0015128071118576452
103,14,1000,0.3,0,2.809849323230516e-10,0.004568003407867552
104,15,1000,0.3,0,2.810107984585722e-10,0.006571917193265447
105,11,750,0.1,0,2.810151253756384e-10,0.010067966479841406
106,14,500,0.3,0,2.8102720219351863e-10,0.0007383108195793271
107,10,750,0.1,0,2.8107732040784805e-10,0.019508628748872686
108,12,500,0.3,0,2.811668555492781e-10,0.0037863881012793294
109,11,500,0.3,0,2.812450303465472e-10,0.009093891936578499
110,10,500,0.3,0,2.81312634180425e-10,0.017750744664554882
111,8,500,0.3,0,2.81363784457615e-10,0.006544318875622658
112,15,1500,0.1,0,2.813896825954282e-10,0.0072051619414242206
113,9,500,0.3,0,2.814013814966905e-10,0.020540108814369126
114,12,1000,0.1,0,2.8155549506863557e-10,0.0018894330103222425
115,13,500,0.3,0,2.8177197074105026e-10,0.000333572527231218
116,15,1250,0.1,0,2.818740524990337e-10,0.007077153846190845
117,14,750,0.15,0,2.8203655160159494e-10,0.0014574093001111271
118,14,1000,0.25,0,2.8214759592487306e-10,0.0045757326936776265
119,15,1000,0.25,0,2.821967110527443e-10,0.006582446342824201
120,15,500,0.25,0,2.8219784940603345e-10,0.0007339681180872848
121,14,1500,0.1,0,2.8234346834129114e-10,0.005047419248888948
122,13,750,0.15,0,2.8234636601266403e-10,0.0007546656272457549
