,XMR,Lag
XEM,3.323996688429007e-08,22
USDT,2.252665205634463e-05,30
XRP,0.0001929767992812,11
MIOTA,0.0005065498785644,17
DOGE,0.0005123191972522,25
LTC,0.0055142939522941,27
XLM,0.0522402203310948,28
ETH,0.0579562324039524,29
BTC,0.2072143872485004,21
