TIMESTAMP,CHKN29999_OPEN_PRICE_USD,CHKN29999_HIGH_PRICE_USD,CHKN29999_LOW_PRICE_USD,CHKN29999_CLOSE_PRICE_USD,CHKN29999_VOLUME_USD,CHKN29999_DIVIDENDS_USD,CHKN29999_STOCK_SPLITS_USD
2024-04-28 00:00:00+00:00,,,,0.0,1783832,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,1307345,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,1370691,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,1404223,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,1341904,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,1217747,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,1614638,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,965526,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,1143429,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,1043409,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,1787636,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,1104028,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,792001,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,758459,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,925972,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,981126,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,820880,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,830631,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,554055,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,231349,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,152105,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,56923,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,182117,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,125134,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,800183,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,275633,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,773524,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,1639818,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,9121925,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,14868795,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,2644128,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,1232371,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,480236,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,245976,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,84787,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,106726,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,1282954,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,4735268,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,1032143,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,1000278,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,928523,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,322222,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,103703,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,82976,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,131266,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,780366,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,141338,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,80178,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,59312,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,170020,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,63427,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,402225,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,538652,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,221505,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,56986,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,48273,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,109884,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,671968,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,76371,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,35176,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,46325,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,42272,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,198981,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,100842,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,51010,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,60797,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,38002,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,74420,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,79544,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,35126,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,34346,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,44157,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,31599,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,33526,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,101975,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,69827,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,37645,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,30685,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,72762,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,279323,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,104337,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,107912,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,75871,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,73319,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,76374,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,116192,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,108826,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,96225,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,59507,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,71991,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,117594,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,67835,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,73886,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,150316,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,85917,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,75598,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,147927,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,79415,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,78227,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,81629,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,96525,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,80654,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,69931,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,67507,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,62637,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,65327,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,61439,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,70541,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,59127,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,62197,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,56268,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,52222,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,60874,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,62766,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,72901,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,63174,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,62210,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,69880,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,66607,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,66479,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,52235,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,59642,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,78513,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,35401,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,61116,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,58724,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,68487,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,60371,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,75077,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,71674,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,113381,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,120316,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,77175,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,61650,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,77833,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,62572,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,83942,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,58083,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,61156,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,63604,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,61792,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,66317,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,64890,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,65431,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,65321,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,53211,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,58752,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,72574,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,104370,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,289808,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,70635,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,52718,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,77387,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,52717,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,46928,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,62368,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,138266,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,66761,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,74081,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,60926,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,78551,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,69710,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,236304,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,97713,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,87142,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,62619,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,61817,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,54166,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,243675,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,273646,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,109221,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,60981,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,59608,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,107952,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,56733,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,69150,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,58509,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,63279,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,99290,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,74122,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,72511,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,60989,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,51809,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,72331,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,80110,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,50416,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,67111,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,37011,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,124612,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,59609,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,71830,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,62372,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,105914,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,70110,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,79138,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,71532,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,70792,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,278087,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,90515,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,118087,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,86306,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,350132,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,151392,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,93027,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,86185,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,85027,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,75025,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,79230,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,67337,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,143195,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,92530,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,270724,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,1030775,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,1505680,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,124498,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,225426,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,110901,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,82432,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,113082,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,71166,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,348248,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,79364,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,142010,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,80659,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,128632,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,68530,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,93430,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,133565,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,76068,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,68167,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,59160,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,68516,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,106357,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,65527,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,127418,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,58241,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,80281,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,60882,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,58783,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,71019,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,59898,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,57890,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,67086,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,58171,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,55257,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,62917,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,51712,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,69194,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,64225,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,59837,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,70042,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,70119,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,63308,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,63857,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,66480,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,60865,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,69522,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,62412,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,60358,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,59305,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,71222,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,65647,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,59952,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,55377,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,63294,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,409325,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,94842,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,112992,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,64923,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,53139,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,59164,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,56341,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,60110,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,65482,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,62762,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,59167,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,60943,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,62118,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,56080,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,57593,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,100521,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,67522,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,58869,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,65184,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,62505,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,54324,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,53331,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,55082,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,72055,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,57628,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,62914,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,58780,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,99633,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,56463,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,61310,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,60768,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,52659,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,63070,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,57437,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,110447,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,57054,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,53110,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,65639,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,74281,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,53373,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,57071,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,71872,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,57461,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,77224,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,68910,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,52994,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,53766,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,46992,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,53829,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,54133,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,54315,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,53554,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,51315,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,58308,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,54607,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,56853,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,59780,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,59839,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,57551,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,60570,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,55983,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,57620,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,52427,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,24232,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,54710,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,58442,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,58613,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,53466,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,53766,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,56738,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,52630,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,53937,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,54891,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,54598,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,56402,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,58992,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,55648,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,58282,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,60175,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,59126,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,62486,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,75620,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,91841,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,99392,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,111288,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,115044,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,116203,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,69160,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,101279,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,112336,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,128584,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,127226,0.0,0.0
