TIMESTAMP,LTC_OPEN_PRICE_USD,LTC_HIGH_PRICE_USD,LTC_LOW_PRICE_USD,LTC_CLOSE_PRICE_USD,XMR_OPEN_PRICE_USD,XMR_HIGH_PRICE_USD,XMR_LOW_PRICE_USD,XMR_CLOSE_PRICE_USD,ETH_OPEN_PRICE_USD,ETH_HIGH_PRICE_USD,ETH_LOW_PRICE_USD,ETH_CLOSE_PRICE_USD,XLM_OPEN_PRICE_USD,XLM_HIGH_PRICE_USD,XLM_LOW_PRICE_USD,XLM_CLOSE_PRICE_USD,BTC_OPEN_PRICE_USD,BTC_HIGH_PRICE_USD,BTC_LOW_PRICE_USD,BTC_CLOSE_PRICE_USD,ZEC_OPEN_PRICE_USD,ZEC_HIGH_PRICE_USD,ZEC_LOW_PRICE_USD,ZEC_CLOSE_PRICE_USD
2019-02-03,34.59,34.89,32.86,33.44,43.5,44.01,42.55,43.05,110.41,111.11,105.82,107.36,0.083,0.08318,0.07828,0.08012,3504.06,3511.09,3426.0,3458.11,49.1,49.58,48.03,48.32
2019-02-04,33.43,34.5,33.36,34.09,43.05,43.13,42.28,42.81,107.33,109.3,106.57,107.68,0.08012,0.08097,0.07858,0.07862,3458.11,3484.88,3433.31,3463.22,48.32,48.6,48.01,48.53
2019-02-05,34.08,34.54,33.63,34.34,42.85,43.6,42.8,43.4,107.65,108.18,106.47,107.27,0.07862,0.0788,0.07627,0.07702,3463.22,3478.97,3448.43,3471.59,48.53,48.57,48.01,48.15
2019-02-06,34.35,34.5,32.25,32.79,43.4,43.83,42.44,43.25,107.28,107.83,101.21,104.5,0.07702,0.07751,0.07241,0.07426,3471.57,3482.72,3380.0,3405.37,48.16,48.24,45.63,46.45
2019-02-07,32.78,33.61,32.73,33.24,43.25,43.95,43.19,43.37,104.49,106.18,103.82,104.48,0.07426,0.0775,0.071,0.07426,3407.0,3426.45,3390.0,3398.4,46.45,47.56,46.37,46.67
2019-02-08,33.23,44.85,32.75,42.99,43.37,50.04,43.37,48.31,104.48,123.0,103.41,119.25,0.07426,0.08336,0.07301,0.08142,3398.4,3733.58,3373.1,3659.04,46.67,52.71,46.46,49.73
2019-02-09,42.99,46.95,42.05,44.68,48.31,49.08,47.89,48.52,119.32,121.99,117.64,119.19,0.08142,0.0822,0.07922,0.08069,3660.27,3680.02,3625.13,3665.18,49.7,50.89,49.29,49.88
2019-02-10,44.68,47.59,42.0,46.79,48.52,49.77,46.96,49.75,119.19,126.49,115.81,125.12,0.08069,0.082,0.0755,0.08022,3665.18,3684.99,3609.76,3680.06,49.88,50.55,48.76,50.31
2019-02-11,46.8,46.87,41.81,42.9,49.75,49.83,47.14,48.16,125.12,125.28,119.24,120.89,0.08022,0.08066,0.07643,0.077,3679.75,3684.9,3615.53,3631.05,50.31,51.64,48.94,51.28
2019-02-12,42.88,44.57,41.84,43.89,48.16,49.26,47.42,48.81,120.88,123.89,118.18,122.41,0.077,0.07806,0.07464,0.07718,3631.05,3667.6,3582.34,3631.46,51.3,53.93,50.58,53.57
2019-02-13,43.89,44.66,40.64,41.61,48.81,50.78,48.79,49.13,122.4,126.47,120.7,121.86,0.07718,0.07865,0.07516,0.07622,3631.51,3670.0,3591.75,3609.4,53.57,55.6,52.63,52.71
2019-02-14,41.61,42.45,40.31,41.26,49.13,49.59,45.97,46.82,121.86,124.5,120.1,120.42,0.07622,0.07691,0.0742,0.07626,3608.34,3626.4,3568.11,3590.56,52.71,53.44,51.37,51.37
2019-02-15,41.26,44.6,41.06,42.58,46.82,48.42,46.65,47.23,120.47,124.25,120.19,121.67,0.07626,0.08151,0.07568,0.07907,3590.57,3653.23,3573.45,3602.47,51.37,51.82,50.54,50.63
2019-02-16,42.6,44.37,42.28,43.34,47.36,48.45,46.74,46.74,121.66,124.99,121.54,122.67,0.07907,0.07939,0.0775,0.07811,3602.49,3648.2,3597.91,3618.41,50.64,51.64,50.63,51.41
2019-02-17,43.34,45.13,42.6,43.91,46.74,48.06,46.62,47.96,122.67,135.61,122.43,133.75,0.07811,0.0805,0.07738,0.07964,3617.22,3700.11,3604.4,3667.58,51.42,52.05,50.51,51.93
2019-02-18,43.89,49.03,43.62,47.84,47.96,52.13,47.87,51.42,133.77,148.3,132.42,145.69,0.07964,0.084,0.07868,0.08371,3667.62,3925.0,3655.0,3898.6,51.91,55.2,51.58,54.61
2019-02-19,47.81,49.1,46.56,47.14,51.41,53.4,51.19,51.99,145.69,150.0,142.36,143.44,0.08371,0.09344,0.08238,0.08974,3897.35,3994.52,3856.0,3907.79,54.61,56.76,53.87,54.33
2019-02-20,47.16,52.21,46.25,51.5,51.99,52.73,50.67,51.86,143.45,149.52,139.6,148.44,0.08974,0.09241,0.08542,0.09198,3907.35,3986.98,3870.66,3969.74,54.33,55.77,53.07,54.53
2019-02-21,51.47,51.65,47.35,48.94,51.89,52.12,49.61,49.75,148.42,149.61,142.7,145.69,0.09198,0.09428,0.0871,0.08854,3969.74,4016.48,3901.03,3937.31,54.53,55.42,53.0,53.67
2019-02-22,48.93,49.97,48.08,49.19,49.77,51.74,49.77,51.63,145.68,148.85,143.85,147.36,0.08854,0.0923,0.088,0.0904,3937.31,3988.0,3926.65,3962.0,53.66,55.82,53.53,54.07
2019-02-23,49.22,51.88,48.0,51.4,51.73,54.66,50.96,54.15,147.4,159.6,145.78,157.79,0.0904,0.09597,0.08879,0.09389,3962.0,4162.02,3933.15,4117.76,54.07,57.02,53.55,57.02
2019-02-24,51.39,53.53,42.37,43.75,54.21,55.94,47.78,47.79,157.75,166.0,131.7,132.1,0.09389,0.0972,0.08017,0.08185,4118.0,4198.0,3712.66,3743.56,57.02,59.39,50.06,51.76
2019-02-25,43.74,46.85,43.0,45.4,47.79,49.37,47.79,48.95,132.1,141.55,131.89,137.87,0.08185,0.0889,0.08171,0.08603,3743.56,3872.66,3740.0,3827.92,51.73,53.51,51.41,52.51
2019-02-26,45.4,45.89,44.06,44.76,49.0,49.02,47.86,48.05,137.88,138.41,133.72,136.22,0.08603,0.08686,0.08301,0.08441,3828.44,3841.51,3777.0,3809.23,52.51,52.99,51.83,52.47
2019-02-27,44.77,45.53,42.51,45.16,48.05,48.9,47.5,48.9,136.22,140.29,126.84,135.02,0.08441,0.0859,0.0806,0.08413,3809.31,3838.85,3677.17,3818.07,52.47,52.93,50.7,52.6
2019-02-28,45.15,46.7,44.44,45.61,48.9,49.25,48.0,48.02,135.03,139.0,132.1,135.34,0.08413,0.08541,0.0824,0.08439,3818.04,3888.0,3763.87,3813.69,52.6,53.13,51.02,51.5
2019-03-01,45.62,48.95,45.53,47.05,48.06,48.76,47.98,48.37,135.32,137.95,134.9,135.32,0.08439,0.0863,0.08394,0.08467,3814.26,3857.0,3813.01,3823.0,51.52,52.72,51.43,52.36
2019-03-02,47.02,49.4,46.38,48.49,48.37,48.68,47.83,48.52,135.32,136.12,130.03,132.56,0.08467,0.0858,0.08243,0.08358,3822.17,3841.31,3772.25,3819.93,52.41,52.69,50.43,51.54
2019-03-03,48.51,49.1,47.18,47.86,48.52,48.95,48.27,48.8,132.54,134.6,128.01,130.6,0.08358,0.09,0.0826,0.0875,3819.97,3835.0,3781.32,3807.75,51.54,51.75,50.44,50.66
2019-03-04,47.87,48.22,44.57,45.78,48.8,49.29,46.3,47.28,130.6,131.11,122.6,125.65,0.0875,0.08766,0.07939,0.08199,3807.32,3830.0,3670.69,3715.3,50.66,51.01,48.0,48.64
2019-03-05,45.78,54.25,45.38,52.52,47.28,49.23,46.7,49.12,125.68,137.84,125.19,136.72,0.08199,0.08646,0.08054,0.08565,3716.1,3877.1,3703.55,3857.73,48.64,52.62,47.96,50.5
2019-03-06,52.52,56.81,51.11,55.37,49.12,49.47,48.39,49.44,136.71,140.29,133.33,137.4,0.08565,0.08616,0.08347,0.08469,3857.58,3907.0,3813.09,3861.84,50.5,50.99,49.64,50.63
2019-03-07,55.37,59.12,53.77,56.73,49.45,50.78,49.45,50.05,137.37,140.2,135.2,136.81,0.08469,0.08591,0.08368,0.08519,3861.84,3905.4,3840.4,3873.64,50.63,51.14,50.02,50.47
2019-03-08,56.73,57.6,54.3,55.61,50.05,50.23,48.25,48.88,136.82,139.34,130.62,133.52,0.08519,0.0899,0.08507,0.08629,3873.63,3932.0,3800.0,3864.89,50.46,50.99,48.55,49.63
2019-03-09,55.58,59.83,55.38,57.78,48.88,50.24,48.66,49.56,133.51,138.65,132.93,137.27,0.08629,0.092,0.0858,0.09028,3864.88,3971.75,3854.75,3943.04,49.63,51.73,49.46,51.71
2019-03-10,57.78,58.04,55.84,56.59,49.56,49.73,49.06,49.58,137.27,137.5,134.0,135.37,0.09028,0.1044,0.08952,0.10028,3943.43,3943.43,3881.69,3916.82,51.71,51.75,49.88,50.55
2019-03-11,56.63,57.37,54.0,54.82,49.58,49.8,48.28,49.22,135.37,136.15,131.0,132.67,0.10028,0.1097,0.09901,0.10199,3915.99,3936.98,3830.0,3871.61,50.55,50.81,49.52,49.82
2019-03-12,54.82,56.96,53.72,56.58,49.24,50.07,48.25,50.07,132.67,135.3,130.77,133.57,0.10199,0.10793,0.09647,0.10541,3871.61,3905.2,3826.06,3882.73,49.82,53.51,48.72,53.47
2019-03-13,56.6,56.84,54.3,55.29,50.07,50.8,49.67,50.23,133.62,133.65,130.58,131.65,0.10541,0.11243,0.10029,0.10916,3882.69,3893.56,3840.0,3866.0,53.51,53.51,51.08,51.26
2019-03-14,55.29,58.2,51.66,55.94,50.23,51.73,49.56,50.81,131.69,135.11,128.52,132.2,0.10916,0.1128,0.10487,0.10639,3866.0,3920.0,3810.43,3877.12,51.26,52.64,50.96,52.46
2019-03-15,55.94,59.15,55.94,58.52,51.99,52.22,48.67,52.1,132.24,137.62,132.18,136.56,0.10639,0.10837,0.10313,0.10621,3877.12,3939.22,3872.2,3923.76,52.46,53.98,52.34,53.54
2019-03-16,58.52,61.97,58.41,61.21,52.1,54.89,52.1,53.35,136.6,144.47,136.51,140.92,0.10621,0.10998,0.10601,0.10837,3924.46,4056.98,3921.98,4005.98,53.53,55.31,53.44,54.58
2019-03-17,61.22,61.32,59.57,60.47,53.56,53.57,51.54,52.36,140.94,141.07,137.2,138.67,0.10837,0.10899,0.10606,0.10896,4005.98,4012.0,3950.01,3981.14,54.58,55.07,53.3,54.32
2019-03-18,60.47,62.63,58.2,59.17,52.38,53.01,51.27,52.06,138.67,142.01,136.1,137.59,0.10896,0.11875,0.10569,0.11616,3981.85,4037.0,3953.33,3987.81,54.32,55.55,53.59,54.35
2019-03-19,59.2,59.96,58.33,59.52,51.93,54.0,51.61,52.9,137.62,139.38,136.97,138.55,0.11616,0.11868,0.1107,0.11193,3987.83,4031.0,3970.0,4015.53,54.36,57.22,54.32,56.78
2019-03-20,59.5,60.74,56.64,60.27,52.83,54.6,52.41,54.19,138.56,139.66,136.01,139.01,0.11193,0.11252,0.10718,0.10882,4017.48,4050.0,3980.5,4043.04,56.78,61.66,55.39,58.8
2019-03-21,60.29,60.64,56.98,58.54,54.29,54.29,50.0,52.28,139.04,139.55,131.21,134.85,0.10882,0.10995,0.09963,0.10554,4043.04,4069.32,3880.01,3980.64,58.5,59.1,53.31,55.14
2019-03-22,58.54,59.6,58.0,59.26,52.22,53.25,51.83,52.66,134.85,137.2,134.29,135.98,0.10554,0.1097,0.10425,0.10815,3980.85,4008.0,3968.25,3986.93,55.14,56.56,54.42,55.07
2019-03-23,59.23,61.76,58.93,60.89,52.9,53.25,51.93,52.67,135.92,138.21,135.6,137.28,0.10815,0.10944,0.10516,0.10681,3987.89,4018.83,3978.01,4006.01,55.07,56.9,54.78,56.9
2019-03-24,60.88,60.9,58.84,59.82,52.56,52.89,52.2,52.64,137.28,137.37,134.75,136.09,0.10681,0.10683,0.10297,0.10437,4006.01,4006.02,3950.0,3992.18,56.9,58.44,55.81,57.21
2019-03-25,59.81,60.7,58.2,59.04,52.57,52.92,50.0,51.21,136.12,136.83,131.6,133.98,0.10437,0.10594,0.0988,0.10014,3991.35,3999.3,3888.71,3936.12,57.21,57.21,53.78,55.32
2019-03-26,59.06,59.35,57.23,58.79,51.28,52.05,49.76,51.74,133.97,134.74,132.27,134.18,0.10014,0.10399,0.09731,0.10258,3935.47,3958.98,3894.0,3948.55,55.32,55.5,52.72,54.49
2019-03-27,58.81,61.87,58.58,61.44,51.81,53.6,51.67,53.48,134.14,140.14,133.84,139.45,0.10258,0.10797,0.10212,0.1076,3948.77,4048.0,3936.15,4038.05,54.49,57.35,54.49,56.96
2019-03-28,61.43,61.43,60.15,60.5,53.27,53.35,52.18,52.8,139.46,139.57,137.3,137.86,0.1076,0.10761,0.1031,0.1065,4039.58,4039.7,4002.0,4027.81,56.96,56.96,55.29,56.18
2019-03-29,60.48,61.8,60.15,61.45,52.57,54.15,52.18,53.72,137.85,143.6,137.62,143.25,0.1065,0.10843,0.10553,0.10752,4028.22,4123.71,4024.03,4103.25,56.18,58.12,55.1,57.14
2019-03-30,61.41,61.56,59.59,60.45,53.58,54.0,53.01,53.53,143.25,145.89,140.06,142.46,0.10752,0.1077,0.1043,0.10725,4104.24,4140.0,4052.0,4106.97,57.14,57.44,55.6,57.1
2019-03-31,60.45,60.72,59.83,60.48,53.5,56.83,50.56,56.07,142.44,142.5,140.42,141.38,0.10725,0.1083,0.10588,0.10824,4106.99,4116.12,4082.57,4103.95,57.1,59.52,56.73,58.65
2019-04-01,60.47,60.9,59.62,60.45,56.01,60.5,55.66,60.13,141.41,143.08,139.57,141.24,0.10824,0.11129,0.10732,0.11017,4102.44,4158.7,4067.0,4144.56,58.65,63.68,58.13,62.7
2019-04-02,60.45,78.4,59.95,76.78,60.05,70.0,58.87,68.94,141.24,165.6,141.0,163.31,0.11017,0.12212,0.10973,0.12111,4144.54,4897.99,4140.54,4857.29,62.7,70.99,60.56,69.6
2019-04-03,76.76,98.5,76.24,85.19,68.83,72.9,60.01,65.88,163.26,177.81,149.23,159.96,0.12111,0.13344,0.1132,0.12038,4857.19,5275.01,4753.5,4932.6,69.6,77.0,66.0,69.55
2019-04-04,85.02,89.85,79.85,84.7,65.88,66.77,61.15,63.57,159.96,164.0,152.8,157.36,0.12038,0.12468,0.11432,0.11722,4932.59,5039.08,4777.0,4898.66,69.55,71.37,64.59,66.78
2019-04-05,84.71,89.85,83.65,88.24,63.77,69.08,63.22,69.08,157.33,167.83,155.94,164.77,0.11722,0.12975,0.11709,0.12697,4898.64,5028.22,4880.62,5004.95,66.78,72.62,66.78,72.05
2019-04-06,88.24,97.54,85.0,92.21,68.93,69.97,66.32,67.82,164.84,172.77,159.2,165.5,0.12697,0.12831,0.11757,0.12492,5004.96,5205.0,4928.59,5043.89,72.05,73.12,69.14,71.23
2019-04-07,92.23,95.44,88.74,91.55,67.87,70.09,67.63,69.34,165.56,175.43,164.06,174.21,0.12492,0.13386,0.1232,0.13226,5042.07,5234.0,5026.0,5170.27,71.23,75.0,70.52,74.37
2019-04-08,91.55,94.0,85.2,88.57,69.35,72.27,67.4,70.47,174.29,185.87,170.9,178.72,0.13226,0.1355,0.12304,0.12969,5170.27,5305.0,5039.0,5236.9,74.37,76.07,68.85,72.19
2019-04-09,88.57,88.71,82.61,86.17,70.42,70.55,66.82,67.75,178.71,179.17,171.05,174.6,0.12969,0.12986,0.1226,0.12417,5238.38,5238.4,5076.68,5150.0,72.19,72.2,68.6,70.3
2019-04-10,86.19,91.1,85.91,88.16,67.75,72.0,67.49,70.86,174.58,183.77,168.0,177.12,0.12417,0.12876,0.12356,0.12578,5150.0,5422.0,5135.0,5308.25,70.3,73.79,70.07,71.75
2019-04-11,88.16,88.45,74.64,78.88,70.64,71.17,61.51,65.97,177.12,177.48,158.27,164.07,0.12578,0.12606,0.10953,0.11438,5307.86,5332.67,4927.0,5017.37,71.75,72.11,63.32,69.61
2019-04-12,78.9,80.43,75.0,78.47,66.1,68.5,64.36,65.73,164.06,166.5,158.11,163.19,0.11438,0.11596,0.10864,0.11318,5017.37,5080.58,4861.22,5048.01,69.61,71.81,67.14,70.94
2019-04-13,78.43,81.02,75.51,77.62,65.39,67.36,63.07,64.92,163.2,165.37,160.74,162.99,0.11318,0.11675,0.11186,0.11501,5047.0,5099.0,5004.0,5045.22,70.94,71.24,68.3,69.08
2019-04-14,77.58,83.6,76.09,83.28,64.82,67.0,63.81,66.25,162.99,168.11,161.2,167.23,0.11501,0.11829,0.11287,0.1172,5047.45,5152.99,5000.0,5131.3,69.08,70.25,66.95,69.6
2019-04-15,83.31,84.41,75.0,78.07,66.32,66.82,63.27,63.91,167.21,168.81,155.7,159.95,0.1172,0.11917,0.11002,0.11237,5131.28,5167.38,4950.0,5024.95,69.6,70.28,65.4,67.45
2019-04-16,78.06,81.49,76.88,80.27,63.81,69.66,63.41,68.16,159.91,166.73,159.41,165.37,0.11237,0.11545,0.1103,0.11423,5024.95,5197.72,5003.94,5173.72,67.45,69.48,66.76,68.98
2019-04-17,80.27,81.5,78.0,78.77,68.16,69.4,66.23,67.01,165.41,167.28,163.78,165.75,0.11423,0.11697,0.11323,0.11667,5173.72,5230.4,5146.8,5202.82,68.98,71.47,67.45,70.09
2019-04-18,78.82,83.66,78.74,81.68,67.02,69.88,67.02,68.74,165.75,175.2,165.04,173.33,0.11667,0.11958,0.11569,0.11732,5202.41,5287.0,5198.8,5258.44,70.09,71.75,69.6,70.26
2019-04-19,81.67,83.17,79.48,82.05,68.71,69.4,67.03,68.27,173.34,173.55,168.59,172.64,0.11732,0.11743,0.114,0.11486,5258.44,5320.0,5175.0,5258.68,70.26,70.28,68.8,69.23
2019-04-20,82.05,82.69,79.33,81.15,68.29,69.96,67.12,69.35,172.66,176.97,169.87,172.88,0.11486,0.1176,0.113,0.11526,5258.68,5333.42,5230.1,5291.73,69.23,69.98,68.34,69.35
2019-04-21,81.16,81.85,72.86,76.65,69.19,69.99,66.45,68.29,172.89,173.48,164.82,168.59,0.11526,0.11564,0.1074,0.11095,5292.91,5314.35,5165.0,5256.14,69.35,69.6,66.09,67.91
2019-04-22,76.61,77.63,74.9,76.51,68.18,69.05,67.19,68.17,168.59,172.3,167.0,170.52,0.11095,0.11433,0.10837,0.11229,5257.41,5400.0,5208.35,5357.14,67.91,70.17,65.92,68.76
2019-04-23,76.47,79.29,73.33,73.7,68.22,70.75,67.44,68.29,170.52,175.83,167.78,169.16,0.11229,0.11319,0.10859,0.10867,5357.14,5600.0,5332.41,5493.31,68.76,70.97,66.45,66.45
2019-04-24,73.67,74.69,69.9,72.85,68.29,70.45,64.36,67.31,169.15,169.87,159.26,164.78,0.10867,0.10897,0.09834,0.10232,5490.91,5582.2,5333.35,5415.0,66.45,67.09,61.87,65.26
2019-04-25,72.85,74.43,70.6,71.78,67.37,67.48,61.49,61.49,164.78,165.49,150.35,154.72,0.10232,0.1055,0.09588,0.09854,5415.0,5491.84,5102.0,5219.9,65.26,66.19,60.31,61.89
2019-04-26,71.79,76.5,70.31,73.82,61.7,65.42,60.03,62.5,154.7,162.56,151.4,157.95,0.09854,0.10385,0.09651,0.09993,5220.47,5510.0,5161.62,5314.1,61.89,64.72,59.17,61.88
2019-04-27,73.83,74.01,71.83,72.23,62.45,64.58,62.0,63.12,157.93,166.24,156.35,159.31,0.09993,0.10197,0.09868,0.10037,5315.0,5342.5,5257.67,5295.69,61.88,62.75,60.19,61.55
2019-04-28,72.24,72.72,68.95,69.89,63.0,63.54,61.42,62.07,159.32,160.24,156.92,157.85,0.10037,0.10156,0.09792,0.0985,5295.69,5340.0,5259.48,5307.52,61.55,62.57,60.36,60.6
2019-04-29,69.89,70.37,66.5,67.87,61.92,62.56,60.11,61.08,157.86,159.05,152.0,155.11,0.0985,0.1,0.09453,0.09551,5309.81,5332.0,5178.8,5238.14,60.6,60.79,57.05,57.89
2019-04-30,67.86,74.74,67.86,74.32,61.08,62.78,60.69,62.55,155.14,162.89,155.11,161.83,0.09551,0.10071,0.09484,0.10061,5238.14,5339.98,5192.15,5320.81,57.89,60.85,57.3,60.66
2019-05-01,74.31,75.36,71.78,73.36,62.66,65.64,62.66,65.64,161.85,163.88,158.36,160.19,0.10061,0.10317,0.1,0.10106,5321.94,5402.0,5316.2,5383.2,60.66,61.67,59.6,61.06
2019-05-02,73.35,74.42,72.73,73.68,65.48,66.5,63.92,65.1,160.2,163.48,158.5,161.81,0.10106,0.102,0.09958,0.09974,5383.2,5538.0,5370.0,5492.87,61.06,61.3,59.55,60.03
2019-05-03,73.65,80.58,73.31,79.22,65.1,68.58,64.59,67.46,161.82,170.86,160.99,168.06,0.09974,0.10321,0.09822,0.10224,5494.81,5844.0,5477.57,5772.69,60.03,63.97,59.87,62.85
2019-05-04,79.26,82.76,74.54,77.77,67.5,68.97,65.7,68.4,168.1,171.3,159.76,163.7,0.10224,0.10455,0.09579,0.09856,5770.62,5900.0,5587.45,5829.45,62.85,64.27,58.62,60.94
2019-05-05,77.73,78.16,75.4,75.7,68.5,68.99,65.98,66.52,163.71,165.36,159.18,163.05,0.09856,0.09995,0.09648,0.097,5829.83,5839.9,5696.0,5775.62,60.94,60.98,58.85,59.59
2019-05-06,75.7,76.91,71.64,74.94,66.71,68.29,64.67,67.5,163.05,178.05,157.55,173.0,0.097,0.09934,0.09288,0.09718,5773.18,5805.0,5619.14,5747.79,59.59,61.3,58.61,60.07
2019-05-07,74.95,78.75,73.4,74.61,67.5,71.21,65.83,65.93,172.98,182.76,167.89,169.18,0.09718,0.09966,0.09327,0.0933,5749.92,6028.41,5747.74,5846.34,60.07,61.68,57.31,57.64
2019-05-08,74.59,75.5,72.4,74.44,65.93,68.29,65.12,67.93,169.07,173.17,164.8,170.85,0.0933,0.09361,0.09142,0.09216,5846.34,6014.72,5772.2,5987.29,57.64,58.43,56.72,58.25
2019-05-09,74.44,75.9,72.77,74.19,68.06,69.19,64.26,65.61,170.88,173.88,166.57,170.9,0.09216,0.09338,0.087,0.08883,5986.66,6224.55,5983.71,6209.18,58.25,59.09,55.5,56.58
2019-05-10,74.18,79.61,72.66,77.11,65.79,69.33,64.97,68.84,170.96,176.7,168.46,172.91,0.08883,0.09319,0.08771,0.09238,6209.95,6468.92,6172.0,6373.33,56.58,58.03,55.98,57.46
2019-05-11,77.12,95.0,76.85,86.59,68.87,81.72,68.87,77.73,172.92,205.23,172.92,190.2,0.09238,0.10649,0.09217,0.10273,6375.16,7343.99,6372.85,7076.22,57.46,65.7,57.23,63.08
2019-05-12,86.59,94.01,83.0,84.73,77.5,81.4,71.6,75.66,190.2,204.32,181.0,188.11,0.10273,0.10536,0.0947,0.09823,7076.24,7521.78,6750.0,6967.31,63.08,65.0,58.39,60.67
2019-05-13,84.71,92.49,84.1,87.16,75.45,82.67,74.86,79.53,188.07,206.87,185.32,195.84,0.09823,0.1034,0.0978,0.09951,6968.24,8100.0,6870.0,7790.71,60.67,65.9,59.82,63.58
2019-05-14,87.34,93.61,86.5,91.17,79.51,84.91,72.0,83.46,195.83,219.81,194.19,216.4,0.09951,0.117,0.0986,0.11338,7795.62,8366.0,7599.56,7947.56,63.58,69.0,62.88,67.51
2019-05-15,91.15,104.25,89.69,102.02,83.46,95.03,82.37,94.0,216.4,250.27,216.21,248.1,0.11338,0.14158,0.11303,0.14126,7945.26,8249.0,7850.0,8169.87,67.51,77.38,67.51,77.0
2019-05-16,102.03,107.14,90.73,95.49,94.01,97.27,84.51,87.2,248.06,279.76,241.76,264.25,0.14126,0.16247,0.13068,0.13805,8169.08,8320.0,7705.0,7866.59,77.0,82.18,70.89,75.26
2019-05-17,95.49,97.48,84.27,89.76,87.1,87.79,76.25,82.61,264.35,268.74,223.43,244.3,0.13805,0.14059,0.11555,0.13084,7868.67,7925.0,6913.0,7355.26,75.26,75.91,66.04,73.34
2019-05-18,89.76,90.51,85.11,86.51,82.61,83.0,78.95,79.75,244.31,248.0,230.62,233.6,0.13084,0.14126,0.12841,0.13129,7355.28,7458.0,7156.61,7257.45,73.34,74.24,70.08,71.91
2019-05-19,86.55,96.81,86.07,94.58,79.55,90.6,79.39,90.09,233.57,264.0,231.77,259.51,0.13129,0.14529,0.12963,0.14264,7257.32,8275.09,7243.08,8148.48,71.91,78.93,71.87,77.6
2019-05-20,94.55,94.58,87.11,91.1,89.72,90.3,84.0,87.19,259.37,259.49,238.0,250.37,0.14264,0.14268,0.12798,0.13495,8147.94,8156.03,7553.0,7938.15,77.6,77.89,72.07,75.95
2019-05-21,91.1,93.02,88.83,90.79,87.14,92.5,87.06,88.51,250.48,262.0,246.06,253.43,0.13495,0.13645,0.13103,0.13359,7937.16,8042.32,7771.0,7904.87,75.95,76.57,73.44,74.51
2019-05-22,90.77,92.04,85.83,87.74,88.51,91.27,80.18,83.07,253.35,260.18,239.63,243.64,0.13359,0.13741,0.1205,0.12173,7904.48,8016.0,7465.0,7628.43,74.51,75.46,68.95,69.73
2019-05-23,87.74,89.53,84.62,88.61,83.19,85.34,80.66,84.69,243.68,247.34,231.1,244.56,0.12173,0.12605,0.11761,0.12483,7627.8,7940.98,7461.0,7851.51,69.73,72.32,67.5,71.91
2019-05-24,88.67,103.77,88.01,100.5,84.81,86.93,83.36,85.44,244.63,254.35,241.54,248.87,0.12483,0.12921,0.12097,0.12522,7849.95,8130.0,7766.0,7964.87,71.91,74.52,71.38,72.38
2019-05-25,100.5,105.07,98.87,102.66,85.32,87.31,85.02,86.8,248.84,257.33,247.22,250.22,0.12522,0.12771,0.12372,0.12475,7964.52,8091.8,7908.34,8025.41,72.38,73.75,71.43,72.3
2019-05-26,102.66,114.0,97.5,111.0,86.67,92.39,85.0,91.3,250.17,269.4,245.11,264.45,0.12475,0.1348,0.12091,0.1316,8023.0,8740.0,7833.42,8614.43,72.3,76.24,70.21,75.32
2019-05-27,111.03,121.89,109.94,116.3,91.22,98.84,91.22,97.43,264.35,279.59,260.0,270.53,0.1316,0.14412,0.13076,0.13778,8612.54,8908.32,8589.0,8756.32,75.32,78.04,74.25,76.22
2019-05-28,116.41,118.22,111.08,114.81,97.31,98.47,95.28,95.93,270.7,275.95,264.45,271.03,0.13778,0.14168,0.13207,0.13917,8752.52,8798.49,8510.63,8715.64,76.22,89.0,76.11,85.12
2019-05-29,114.87,118.33,108.0,115.06,95.63,95.91,90.0,93.81,271.08,274.04,260.05,268.83,0.13917,0.13945,0.13032,0.13566,8716.87,8750.0,8406.6,8645.68,85.12,88.24,79.0,85.08
2019-05-30,115.03,120.35,102.4,107.78,93.77,98.99,88.28,91.61,268.92,288.62,240.14,254.56,0.13566,0.14395,0.125,0.12872,8646.5,9074.26,8005.0,8269.54,85.08,98.36,80.09,82.99
2019-05-31,107.78,114.93,104.55,114.6,91.69,93.66,89.07,93.25,254.59,268.72,245.21,267.9,0.12872,0.13458,0.12402,0.13348,8267.1,8594.0,8108.5,8555.0,82.99,90.86,82.49,90.2
2019-06-01,114.65,116.28,110.51,112.35,93.25,93.93,91.07,92.96,267.9,275.5,260.68,264.33,0.13348,0.135,0.12831,0.13257,8555.0,8626.0,8442.36,8544.07,90.2,92.51,83.58,86.17
2019-06-02,112.34,116.48,111.25,114.39,92.82,96.14,92.56,94.77,264.33,273.2,263.2,268.88,0.13257,0.138,0.13209,0.13639,8545.1,8814.78,8524.0,8725.98,86.17,89.73,85.3,88.86
2019-06-03,114.44,116.2,105.01,105.99,94.77,96.0,88.83,88.85,268.87,270.0,248.0,249.91,0.13639,0.14004,0.12758,0.12764,8726.0,8800.95,8080.8,8115.82,88.86,88.87,81.17,83.63
2019-06-04,105.94,106.8,98.13,102.2,88.81,89.0,81.17,83.65,250.02,251.67,234.39,241.39,0.12764,0.12765,0.11695,0.12106,8115.66,8115.66,7481.02,7687.03,83.63,89.27,75.59,77.69
