TIMESTAMP,GONE_OPEN_PRICE_USD,GONE_HIGH_PRICE_USD,GONE_LOW_PRICE_USD,GONE_CLOSE_PRICE_USD,GONE_VOLUME_USD,GONE_DIVIDENDS_USD,GONE_STOCK_SPLITS_USD
2024-01-11 00:00:00+00:00,5.6000000768108293e-05,6.399999983841553e-05,4.600000102072954e-05,4.600000102072954e-05,99663,0.0,0.0
2024-01-12 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,3.5000000934815034e-05,4.099999932805076e-05,130588,0.0,0.0
2024-01-13 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,2.9000000722589903e-05,3.7999998312443495e-05,102391,0.0,0.0
2024-01-14 00:00:00+00:00,3.7999998312443495e-05,4.099999932805076e-05,3.300000025774352e-05,3.899999865097925e-05,86224,0.0,0.0
2024-01-15 00:00:00+00:00,3.899999865097925e-05,6.399999983841553e-05,3.899999865097925e-05,5.8000001445179805e-05,335813,0.0,0.0
2024-01-16 00:00:00+00:00,5.8000001445179805e-05,5.999999848427251e-05,5.6000000768108293e-05,5.6000000768108293e-05,71158,0.0,0.0
2024-01-17 00:00:00+00:00,5.6000000768108293e-05,5.700000110664405e-05,4.3000000005122274e-05,4.5000000682193786e-05,63681,0.0,0.0
2024-01-18 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,3.7000001611886546e-05,4.3000000005122274e-05,132260,0.0,0.0
2024-01-19 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.7999998312443495e-05,3.9999998989515007e-05,66374,0.0,0.0
2024-01-20 00:00:00+00:00,3.9999998989515007e-05,4.8000001697801054e-05,3.899999865097925e-05,4.600000102072954e-05,61498,0.0,0.0
2024-01-21 00:00:00+00:00,4.600000102072954e-05,4.8999998398358e-05,4.199999966658652e-05,4.5000000682193786e-05,48818,0.0,0.0
2024-01-22 00:00:00+00:00,4.5000000682193786e-05,4.70000013592653e-05,3.600000127335079e-05,3.899999865097925e-05,68163,0.0,0.0
2024-01-23 00:00:00+00:00,3.899999865097925e-05,4.600000102072954e-05,3.400000059627928e-05,4.3000000005122274e-05,112555,0.0,0.0
2024-01-24 00:00:00+00:00,4.3000000005122274e-05,5.400000009103678e-05,4.199999966658652e-05,4.999999873689376e-05,104088,0.0,0.0
2024-01-25 00:00:00+00:00,4.999999873689376e-05,5.2999999752501026e-05,4.70000013592653e-05,5.199999941396527e-05,67168,0.0,0.0
2024-01-26 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,4.199999966658652e-05,4.600000102072954e-05,88208,0.0,0.0
2024-01-27 00:00:00+00:00,4.600000102072954e-05,5.900000178371556e-05,4.600000102072954e-05,5.400000009103678e-05,105343,0.0,0.0
2024-01-28 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.0999999075429514e-05,5.199999941396527e-05,35557,0.0,0.0
2024-01-29 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,4.8000001697801054e-05,5.0999999075429514e-05,34187,0.0,0.0
2024-01-30 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.3000000005122274e-05,4.3000000005122274e-05,46267,0.0,0.0
2024-01-31 00:00:00+00:00,4.3000000005122274e-05,4.5000000682193786e-05,3.7999998312443495e-05,3.9999998989515007e-05,71897,0.0,0.0
2024-02-01 00:00:00+00:00,3.9999998989515007e-05,4.3000000005122274e-05,3.899999865097925e-05,4.199999966658652e-05,33055,0.0,0.0
2024-02-02 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.899999865097925e-05,3.899999865097925e-05,17576,0.0,0.0
2024-02-03 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.5000000934815034e-05,3.600000127335079e-05,39924,0.0,0.0
2024-02-04 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.400000059627928e-05,3.5000000934815034e-05,14694,0.0,0.0
2024-02-05 00:00:00+00:00,3.5000000934815034e-05,3.600000127335079e-05,3.400000059627928e-05,3.600000127335079e-05,27339,0.0,0.0
2024-02-06 00:00:00+00:00,3.600000127335079e-05,3.9999998989515007e-05,3.600000127335079e-05,3.600000127335079e-05,26903,0.0,0.0
2024-02-07 00:00:00+00:00,3.600000127335079e-05,4.8000001697801054e-05,3.400000059627928e-05,3.7000001611886546e-05,137551,0.0,0.0
2024-02-08 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.5000000934815034e-05,3.5000000934815034e-05,36939,0.0,0.0
2024-02-09 00:00:00+00:00,3.5000000934815034e-05,3.7000001611886546e-05,2.9000000722589903e-05,3.099999958067201e-05,86673,0.0,0.0
2024-02-10 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,2.499999936844688e-05,2.8000000384054147e-05,50229,0.0,0.0
2024-02-11 00:00:00+00:00,2.8000000384054147e-05,3.099999958067201e-05,2.300000051036477e-05,2.499999936844688e-05,68689,0.0,0.0
2024-02-12 00:00:00+00:00,2.499999936844688e-05,2.9999999242136255e-05,2.300000051036477e-05,2.9999999242136255e-05,38972,0.0,0.0
2024-02-13 00:00:00+00:00,2.9999999242136255e-05,3.199999991920777e-05,2.9000000722589903e-05,2.9000000722589903e-05,19692,0.0,0.0
2024-02-14 00:00:00+00:00,2.9000000722589903e-05,3.600000127335079e-05,2.9000000722589903e-05,3.300000025774352e-05,48872,0.0,0.0
2024-02-15 00:00:00+00:00,3.300000025774352e-05,3.600000127335079e-05,2.9999999242136255e-05,2.9999999242136255e-05,51382,0.0,0.0
2024-02-16 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.5999999706982635e-05,2.9000000722589903e-05,32795,0.0,0.0
2024-02-17 00:00:00+00:00,2.9000000722589903e-05,2.9999999242136255e-05,1.2000000424450263e-05,2.4000000848900527e-05,115950,0.0,0.0
2024-02-18 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.2000000171829015e-05,2.300000051036477e-05,28568,0.0,0.0
2024-02-19 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,1.9999999494757503e-05,1.9999999494757503e-05,23971,0.0,0.0
2024-02-20 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.9999999494757503e-05,2.099999983329326e-05,24141,0.0,0.0
2024-02-21 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.8000000636675395e-05,1.8999999156221747e-05,19926,0.0,0.0
2024-02-22 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.5999999959603883e-05,1.8999999156221747e-05,61414,0.0,0.0
2024-02-23 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,33383,0.0,0.0
2024-02-24 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.8000000636675395e-05,82460,0.0,0.0
2024-02-25 00:00:00+00:00,1.8000000636675395e-05,1.9999999494757503e-05,1.700000029813964e-05,1.8000000636675395e-05,95121,0.0,0.0
2024-02-26 00:00:00+00:00,1.8000000636675395e-05,2.300000051036477e-05,1.8000000636675395e-05,2.099999983329326e-05,105274,0.0,0.0
2024-02-27 00:00:00+00:00,2.099999983329326e-05,2.5999999706982635e-05,2.099999983329326e-05,2.4000000848900527e-05,109153,0.0,0.0
2024-02-28 00:00:00+00:00,2.4000000848900527e-05,3.099999958067201e-05,2.4000000848900527e-05,2.5999999706982635e-05,124392,0.0,0.0
2024-02-29 00:00:00+00:00,2.5999999706982635e-05,2.9999999242136255e-05,2.499999936844688e-05,2.499999936844688e-05,94405,0.0,0.0
2024-03-01 00:00:00+00:00,2.499999936844688e-05,3.600000127335079e-05,2.4000000848900527e-05,3.099999958067201e-05,154776,0.0,0.0
2024-03-02 00:00:00+00:00,3.099999958067201e-05,4.099999932805076e-05,3.099999958067201e-05,3.7000001611886546e-05,172487,0.0,0.0
2024-03-03 00:00:00+00:00,3.7999998312443495e-05,4.400000034365803e-05,2.9000000722589903e-05,3.899999865097925e-05,222075,0.0,0.0
2024-03-04 00:00:00+00:00,3.899999865097925e-05,4.70000013592653e-05,3.600000127335079e-05,4.199999966658652e-05,205264,0.0,0.0
2024-03-05 00:00:00+00:00,4.199999966658652e-05,5.6000000768108293e-05,3.899999865097925e-05,4.3000000005122274e-05,244647,0.0,0.0
2024-03-06 00:00:00+00:00,4.3000000005122274e-05,4.999999873689376e-05,4.099999932805076e-05,4.999999873689376e-05,141967,0.0,0.0
2024-03-07 00:00:00+00:00,4.999999873689376e-05,5.700000110664405e-05,4.400000034365803e-05,4.400000034365803e-05,206698,0.0,0.0
2024-03-08 00:00:00+00:00,4.400000034365803e-05,4.8000001697801054e-05,4.199999966658652e-05,4.70000013592653e-05,202343,0.0,0.0
2024-03-09 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,3.5000000934815034e-05,3.899999865097925e-05,225999,0.0,0.0
2024-03-10 00:00:00+00:00,3.899999865097925e-05,4.999999873689376e-05,3.400000059627928e-05,3.899999865097925e-05,294123,0.0,0.0
2024-03-11 00:00:00+00:00,3.899999865097925e-05,8.70000003487803e-05,3.7000001611886546e-05,8.199999865610152e-05,626632,0.0,0.0
2024-03-12 00:00:00+00:00,8.199999865610152e-05,0.00011200000153621659,6.600000051548705e-05,7.599999662488699e-05,719488,0.0,0.0
2024-03-13 00:00:00+00:00,7.599999662488699e-05,8.499999967170879e-05,5.999999848427251e-05,6.600000051548705e-05,888009,0.0,0.0
2024-03-14 00:00:00+00:00,6.600000051548705e-05,7.400000322377309e-05,5.6000000768108293e-05,6.299999949987978e-05,642651,0.0,0.0
2024-03-15 00:00:00+00:00,6.299999949987978e-05,6.800000119255856e-05,5.700000110664405e-05,5.900000178371556e-05,1321320,0.0,0.0
2024-03-16 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,4.400000034365803e-05,4.70000013592653e-05,1176794,0.0,0.0
2024-03-17 00:00:00+00:00,4.70000013592653e-05,4.8000001697801054e-05,3.7999998312443495e-05,4.199999966658652e-05,1496173,0.0,0.0
2024-03-18 00:00:00+00:00,4.199999966658652e-05,4.999999873689376e-05,4.099999932805076e-05,4.5000000682193786e-05,1410688,0.0,0.0
2024-03-19 00:00:00+00:00,4.5000000682193786e-05,4.8999998398358e-05,3.099999958067201e-05,3.099999958067201e-05,3138578,0.0,0.0
2024-03-20 00:00:00+00:00,3.099999958067201e-05,3.899999865097925e-05,3.099999958067201e-05,3.899999865097925e-05,4039151,0.0,0.0
2024-03-21 00:00:00+00:00,3.899999865097925e-05,4.400000034365803e-05,3.600000127335079e-05,3.9999998989515007e-05,4155475,0.0,0.0
2024-03-22 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.600000127335079e-05,3.7000001611886546e-05,1996238,0.0,0.0
2024-03-23 00:00:00+00:00,3.7000001611886546e-05,3.9999998989515007e-05,3.7000001611886546e-05,3.7999998312443495e-05,1424133,0.0,0.0
2024-03-24 00:00:00+00:00,3.7999998312443495e-05,3.9999998989515007e-05,3.600000127335079e-05,3.600000127335079e-05,1280702,0.0,0.0
2024-03-25 00:00:00+00:00,3.600000127335079e-05,4.099999932805076e-05,3.600000127335079e-05,3.600000127335079e-05,774036,0.0,0.0
2024-03-26 00:00:00+00:00,3.600000127335079e-05,4.8000001697801054e-05,3.099999958067201e-05,3.099999958067201e-05,1139293,0.0,0.0
2024-03-27 00:00:00+00:00,3.099999958067201e-05,3.7000001611886546e-05,3.099999958067201e-05,3.199999991920777e-05,822509,0.0,0.0
2024-03-28 00:00:00+00:00,3.199999991920777e-05,3.600000127335079e-05,2.9000000722589903e-05,2.9000000722589903e-05,990260,0.0,0.0
2024-03-29 00:00:00+00:00,2.9000000722589903e-05,3.7000001611886546e-05,2.8000000384054147e-05,3.7000001611886546e-05,671859,0.0,0.0
2024-03-30 00:00:00+00:00,3.7000001611886546e-05,3.899999865097925e-05,3.600000127335079e-05,3.899999865097925e-05,1105247,0.0,0.0
2024-03-31 00:00:00+00:00,3.899999865097925e-05,5.400000009103678e-05,3.7000001611886546e-05,4.70000013592653e-05,1385047,0.0,0.0
2024-04-01 00:00:00+00:00,4.70000013592653e-05,5.0999999075429514e-05,3.7000001611886546e-05,3.7999998312443495e-05,1347148,0.0,0.0
2024-04-02 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.199999991920777e-05,3.199999991920777e-05,1103572,0.0,0.0
2024-04-03 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,3.099999958067201e-05,3.300000025774352e-05,1122261,0.0,0.0
2024-04-04 00:00:00+00:00,3.300000025774352e-05,3.5000000934815034e-05,3.099999958067201e-05,3.199999991920777e-05,1075940,0.0,0.0
2024-04-05 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,3.099999958067201e-05,3.199999991920777e-05,1048451,0.0,0.0
2024-04-06 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.9000000722589903e-05,2.9999999242136255e-05,990082,0.0,0.0
2024-04-07 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.9000000722589903e-05,2.9999999242136255e-05,965834,0.0,0.0
2024-04-08 00:00:00+00:00,2.9999999242136255e-05,3.600000127335079e-05,2.5999999706982635e-05,3.5000000934815034e-05,1199767,0.0,0.0
2024-04-09 00:00:00+00:00,3.5000000934815034e-05,3.600000127335079e-05,2.9999999242136255e-05,2.9999999242136255e-05,979116,0.0,0.0
2024-04-10 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.700000004551839e-05,2.9000000722589903e-05,894770,0.0,0.0
2024-04-11 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.5999999706982635e-05,2.700000004551839e-05,858706,0.0,0.0
2024-04-12 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.2000000171829015e-05,2.4000000848900527e-05,605915,0.0,0.0
2024-04-13 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,1.8000000636675395e-05,1.9999999494757503e-05,300504,0.0,0.0
2024-04-14 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8999999156221747e-05,2.099999983329326e-05,606890,0.0,0.0
2024-04-15 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.8999999156221747e-05,1.8999999156221747e-05,569323,0.0,0.0
2024-04-16 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8999999156221747e-05,603016,0.0,0.0
2024-04-17 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,548354,0.0,0.0
2024-04-18 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,1.700000029813964e-05,1.9999999494757503e-05,604720,0.0,0.0
2024-04-19 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.9999999494757503e-05,571929,0.0,0.0
2024-04-20 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,2.099999983329326e-05,249134,0.0,0.0
2024-04-21 00:00:00+00:00,2.099999983329326e-05,2.4000000848900527e-05,1.9999999494757503e-05,2.4000000848900527e-05,265346,0.0,0.0
2024-04-22 00:00:00+00:00,2.4000000848900527e-05,2.9999999242136255e-05,2.4000000848900527e-05,2.700000004551839e-05,216098,0.0,0.0
2024-04-23 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.499999936844688e-05,2.499999936844688e-05,8130,0.0,0.0
2024-04-24 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,2.499999936844688e-05,2.499999936844688e-05,7905,0.0,0.0
2024-04-25 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.300000051036477e-05,2.4000000848900527e-05,6378,0.0,0.0
2024-04-26 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.2000000171829015e-05,4997,0.0,0.0
2024-04-27 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,2.099999983329326e-05,2.300000051036477e-05,9634,0.0,0.0
2024-04-28 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,4598,0.0,0.0
2024-04-29 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.9999999494757503e-05,2.2000000171829015e-05,9006,0.0,0.0
2024-04-30 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.8999999156221747e-05,1.9999999494757503e-05,18991,0.0,0.0
2024-05-01 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.9999999494757503e-05,2.300000051036477e-05,11524,0.0,0.0
2024-05-02 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,4263,0.0,0.0
2024-05-03 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,2.2000000171829015e-05,2.300000051036477e-05,5826,0.0,0.0
2024-05-04 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,3359,0.0,0.0
2024-05-05 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.9999999494757503e-05,1.9999999494757503e-05,11347,0.0,0.0
2024-05-06 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.9999999494757503e-05,1.9999999494757503e-05,6111,0.0,0.0
2024-05-07 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,4553,0.0,0.0
2024-05-08 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05,11269,0.0,0.0
2024-05-09 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,10934,0.0,0.0
2024-05-10 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8999999156221747e-05,1.8999999156221747e-05,15170,0.0,0.0
2024-05-11 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,3999,0.0,0.0
2024-05-12 00:00:00+00:00,1.8999999156221747e-05,2.2000000171829015e-05,1.8999999156221747e-05,1.9999999494757503e-05,14878,0.0,0.0
2024-05-13 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8000000636675395e-05,6302,0.0,0.0
2024-05-14 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.700000029813964e-05,1.700000029813964e-05,4885,0.0,0.0
2024-05-15 00:00:00+00:00,1.700000029813964e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,17674,0.0,0.0
2024-05-16 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.700000029813964e-05,11739,0.0,0.0
2024-05-17 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,8320,0.0,0.0
2024-05-18 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,15696,0.0,0.0
2024-05-19 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,9303,0.0,0.0
2024-05-20 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.5999999959603883e-05,7022,0.0,0.0
2024-05-21 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,9600,0.0,0.0
2024-05-22 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,6382,0.0,0.0
2024-05-23 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,6542,0.0,0.0
2024-05-24 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.4000000192027073e-05,17417,0.0,0.0
2024-05-25 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,8783,0.0,0.0
2024-05-26 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.2999999853491317e-05,11418,0.0,0.0
2024-05-27 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,3952,0.0,0.0
2024-05-28 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,5774,0.0,0.0
2024-05-29 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,7607,0.0,0.0
2024-05-30 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,7524,0.0,0.0
2024-05-31 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,2893,0.0,0.0
2024-06-01 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.2999999853491317e-05,3543,0.0,0.0
2024-06-02 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2999999853491317e-05,14836,0.0,0.0
2024-06-03 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,6173,0.0,0.0
2024-06-04 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,9086,0.0,0.0
2024-06-05 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,6316,0.0,0.0
2024-06-06 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,3580,0.0,0.0
2024-06-07 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,4459,0.0,0.0
2024-06-08 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,3652,0.0,0.0
2024-06-09 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,3138,0.0,0.0
2024-06-10 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.999999747378752e-06,1.2000000424450263e-05,10464,0.0,0.0
2024-06-11 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.1000000085914508e-05,8042,0.0,0.0
2024-06-12 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,11176,0.0,0.0
2024-06-13 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,3462,0.0,0.0
2024-06-14 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1207,0.0,0.0
2024-06-15 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,2918,0.0,0.0
2024-06-16 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1850,0.0,0.0
2024-06-17 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.1000000085914508e-05,4321,0.0,0.0
2024-06-18 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,5708,0.0,0.0
2024-06-19 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,4704,0.0,0.0
2024-06-20 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,793,0.0,0.0
2024-06-21 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,2538,0.0,0.0
2024-06-22 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,894,0.0,0.0
2024-06-23 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,457,0.0,0.0
2024-06-24 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,1777,0.0,0.0
2024-06-25 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,1485,0.0,0.0
2024-06-26 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,4127,0.0,0.0
2024-06-27 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,2949,0.0,0.0
2024-06-28 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,697,0.0,0.0
2024-06-29 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,673,0.0,0.0
