TIMESTAMP,BNBAI36075_OPEN_PRICE_USD,BNBAI36075_HIGH_PRICE_USD,BNBAI36075_LOW_PRICE_USD,BNBAI36075_CLOSE_PRICE_USD,BNBAI36075_VOLUME_USD,BNBAI36075_DIVIDENDS_USD,BNBAI36075_STOCK_SPLITS_USD
2025-04-07 00:00:00+00:00,,,,0.0,107,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,9782,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,1527,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,65,0.0,0.0
2025-06-01 00:00:00+00:00,1.78353994984351e-13,1.78353994984351e-13,1.7835392722171522e-13,1.7835392722171522e-13,0,0.0,0.0
