TIMESTAMP,WALTER_OPEN_PRICE_USD,WALTER_HIGH_PRICE_USD,WALTER_LOW_PRICE_USD,WALTER_CLOSE_PRICE_USD,WALTER_VOLUME_USD,WALTER_DIVIDENDS_USD,WALTER_STOCK_SPLITS_USD
2024-05-30 00:00:00+00:00,0.016357000917196274,0.017828000709414482,0.007476999890059233,0.009507999755442142,13834549,0.0,0.0
2024-05-31 00:00:00+00:00,0.00950200017541647,0.01525299996137619,0.0060270000249147415,0.008352000266313553,7189591,0.0,0.0
2024-06-01 00:00:00+00:00,0.008377999998629093,0.020549999549984932,0.006849000230431557,0.014298999682068825,7826199,0.0,0.0
2024-06-02 00:00:00+00:00,0.015413999557495117,0.01796800084412098,0.011765999719500542,0.014531999826431274,3866249,0.0,0.0
2024-06-03 00:00:00+00:00,0.014546000398695469,0.014689000323414803,0.010323000140488148,0.012318000197410583,3272924,0.0,0.0
2024-06-04 00:00:00+00:00,0.012341000139713287,0.015169000253081322,0.009154999628663063,0.009846000000834465,3732467,0.0,0.0
2024-06-05 00:00:00+00:00,0.010061999782919884,0.010525999590754509,0.0074430000968277454,0.00820900034159422,3697608,0.0,0.0
2024-06-06 00:00:00+00:00,0.008926000446081161,0.016721000894904137,0.006144000217318535,0.007565000094473362,4869043,0.0,0.0
2024-06-07 00:00:00+00:00,0.00636200001463294,0.006914000026881695,0.0022330000065267086,0.002474999986588955,7562391,0.0,0.0
2024-06-08 00:00:00+00:00,0.0024659999180585146,0.0048329997807741165,0.0021569998934865,0.0032059999648481607,3051835,0.0,0.0
2024-06-09 00:00:00+00:00,0.003206999972462654,0.004174999892711639,0.0027830000035464764,0.0029780000913888216,1286058,0.0,0.0
2024-06-10 00:00:00+00:00,0.0029770000837743282,0.003671000013127923,0.0016870000399649143,0.0018479999853298068,1608363,0.0,0.0
2024-06-11 00:00:00+00:00,0.00184599997010082,0.0021520000882446766,0.0015849999617785215,0.0017010000301524997,691322,0.0,0.0
2024-06-12 00:00:00+00:00,0.0017010000301524997,0.0024969999212771654,0.0013729999773204327,0.0014639999717473984,860687,0.0,0.0
2024-06-13 00:00:00+00:00,0.0014690000098198652,0.0016049999976530671,0.0009309999877586961,0.0009369999752379954,604889,0.0,0.0
