TIMESTAMP,CPXTB_OPEN_PRICE_USD,CPXTB_HIGH_PRICE_USD,CPXTB_LOW_PRICE_USD,CPXTB_CLOSE_PRICE_USD,CPXTB_VOLUME_USD,CPXTB_DIVIDENDS_USD,CPXTB_STOCK_SPLITS_USD
2025-03-08 00:00:00+00:00,0.0024850000627338886,0.0025740000419318676,0.0024790000170469284,0.002553999889642,387,0.0,0.0
2025-03-09 00:00:00+00:00,0.002553999889642,0.002558999927714467,0.0023690001107752323,0.0023719999007880688,345,0.0,0.0
2025-03-10 00:00:00+00:00,0.0023719999007880688,0.002481000032275915,0.002177000045776367,0.002234000014141202,307,0.0,0.0
2025-03-11 00:00:00+00:00,0.0022350000217556953,0.0022849999368190765,0.0021830000914633274,0.002259999979287386,328,0.0,0.0
2025-03-12 00:00:00+00:00,0.002259999979287386,0.002259999979287386,0.0021860001143068075,0.002237000036984682,279,0.0,0.0
2025-03-13 00:00:00+00:00,0.002237000036984682,0.002239000052213669,0.0021609999239444733,0.002188999904319644,0,0.0,0.0
2025-03-14 00:00:00+00:00,0.002188999904319644,0.0022350000217556953,0.002188999904319644,0.0022350000217556953,0,0.0,0.0
2025-03-15 00:00:00+00:00,0.0022350000217556953,0.00227600010111928,0.0022350000217556953,0.002268000040203333,130,0.0,0.0
2025-03-16 00:00:00+00:00,0.002268000040203333,0.002268000040203333,0.0022060000337660313,0.0022100000642240047,190,0.0,0.0
2025-03-17 00:00:00+00:00,0.0022100000642240047,0.002251999918371439,0.0022100000642240047,0.002251999918371439,0,0.0,0.0
2025-03-18 00:00:00+00:00,0.002251999918371439,0.002251999918371439,0.0022100000642240047,0.0022440000902861357,3,0.0,0.0
2025-03-19 00:00:00+00:00,0.0022440000902861357,0.002374999923631549,0.0022440000902861357,0.0023719999007880688,124,0.0,0.0
2025-03-20 00:00:00+00:00,0.0023719999007880688,0.002374999923631549,0.002283999929204583,0.0022990000434219837,0,0.0,0.0
2025-03-21 00:00:00+00:00,0.0022990000434219837,0.002302000066265464,0.0022899999748915434,0.00229199999012053,58,0.0,0.0
2025-03-22 00:00:00+00:00,0.00229199999012053,0.002314999932423234,0.00229199999012053,0.0023040000814944506,14,0.0,0.0
2025-03-23 00:00:00+00:00,0.0023040000814944506,0.002337000099942088,0.002303000073879957,0.0023360000923275948,0,0.0,0.0
2025-03-24 00:00:00+00:00,0.0023360000923275948,0.002443999983370304,0.002329000039026141,0.002443999983370304,0,0.0,0.0
2025-03-25 00:00:00+00:00,0.002443999983370304,0.002443999983370304,0.00241499999538064,0.002428000094369054,0,0.0,0.0
2025-03-26 00:00:00+00:00,0.002428000094369054,0.002428000094369054,0.0023529999889433384,0.0023529999889433384,0,0.0,0.0
2025-03-27 00:00:00+00:00,0.0023529999889433384,0.0023719999007880688,0.0023529999889433384,0.0023670000955462456,0,0.0,0.0
2025-03-28 00:00:00+00:00,0.0023670000955462456,0.0023670000955462456,0.0022269999608397484,0.0022269999608397484,0,0.0,0.0
2025-03-29 00:00:00+00:00,0.0022269999608397484,0.002248999895527959,0.002182000083848834,0.0021830000914633274,0,0.0,0.0
2025-03-30 00:00:00+00:00,0.0021830000914633274,0.0021830000914633274,0.00215000007301569,0.00215000007301569,0,0.0,0.0
2025-03-31 00:00:00+00:00,0.00215000007301569,0.0021639999467879534,0.00215000007301569,0.00216299993917346,0,0.0,0.0
2025-04-01 00:00:00+00:00,0.00216299993917346,0.002254999941214919,0.00216299993917346,0.0022479998879134655,102,0.0,0.0
2025-04-02 00:00:00+00:00,0.0022479998879134655,0.002248999895527959,0.002131999935954809,0.002131999935954809,192,0.0,0.0
2025-04-03 00:00:00+00:00,0.002131999935954809,0.0021619999315589666,0.002107999986037612,0.0021460000425577164,120,0.0,0.0
2025-04-04 00:00:00+00:00,0.0021460000425577164,0.00215000007301569,0.002107999986037612,0.0021440000273287296,234,0.0,0.0
