TIMESTAMP,ETF35624_OPEN_PRICE_USD,ETF35624_HIGH_PRICE_USD,ETF35624_LOW_PRICE_USD,ETF35624_CLOSE_PRICE_USD,ETF35624_VOLUME_USD,ETF35624_DIVIDENDS_USD,ETF35624_STOCK_SPLITS_USD
2025-04-15 00:00:00+00:00,7.500000356230885e-05,7.599999662488699e-05,7.400000322377309e-05,7.400000322377309e-05,126703,0.0,0.0
2025-04-16 00:00:00+00:00,7.400000322377309e-05,7.599999662488699e-05,6.70000008540228e-05,6.900000153109431e-05,126930,0.0,0.0
2025-04-17 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.70000008540228e-05,6.800000119255856e-05,137081,0.0,0.0
2025-04-18 00:00:00+00:00,6.800000119255856e-05,6.900000153109431e-05,6.70000008540228e-05,6.70000008540228e-05,132619,0.0,0.0
2025-04-19 00:00:00+00:00,6.70000008540228e-05,6.900000153109431e-05,6.70000008540228e-05,6.800000119255856e-05,135743,0.0,0.0
2025-04-20 00:00:00+00:00,6.800000119255856e-05,6.900000153109431e-05,6.70000008540228e-05,6.800000119255856e-05,136503,0.0,0.0
2025-04-21 00:00:00+00:00,6.800000119255856e-05,6.900000153109431e-05,6.70000008540228e-05,6.900000153109431e-05,134830,0.0,0.0
2025-04-22 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.70000008540228e-05,6.800000119255856e-05,140014,0.0,0.0
2025-04-23 00:00:00+00:00,6.800000119255856e-05,7.000000186963007e-05,6.70000008540228e-05,6.900000153109431e-05,132134,0.0,0.0
2025-04-24 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.70000008540228e-05,6.800000119255856e-05,127405,0.0,0.0
2025-04-25 00:00:00+00:00,6.800000119255856e-05,7.79999973019585e-05,6.70000008540228e-05,7.699999696342275e-05,147764,0.0,0.0
2025-04-26 00:00:00+00:00,7.699999696342275e-05,9.200000204145908e-05,7.599999662488699e-05,9.000000136438757e-05,143017,0.0,0.0
2025-04-27 00:00:00+00:00,9.000000136438757e-05,9.200000204145908e-05,8.900000102585182e-05,9.200000204145908e-05,138140,0.0,0.0
2025-04-28 00:00:00+00:00,9.200000204145908e-05,9.200000204145908e-05,8.900000102585182e-05,9.200000204145908e-05,137846,0.0,0.0
2025-04-29 00:00:00+00:00,9.200000204145908e-05,9.200000204145908e-05,8.900000102585182e-05,9.000000136438757e-05,132203,0.0,0.0
2025-04-30 00:00:00+00:00,9.000000136438757e-05,9.200000204145908e-05,8.900000102585182e-05,9.100000170292333e-05,130169,0.0,0.0
2025-05-01 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,8.900000102585182e-05,9.000000136438757e-05,132726,0.0,0.0
2025-05-02 00:00:00+00:00,9.000000136438757e-05,9.200000204145908e-05,8.900000102585182e-05,9.200000204145908e-05,135103,0.0,0.0
2025-05-03 00:00:00+00:00,9.200000204145908e-05,9.200000204145908e-05,8.900000102585182e-05,9.100000170292333e-05,136297,0.0,0.0
2025-05-04 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,8.900000102585182e-05,8.900000102585182e-05,129731,0.0,0.0
2025-05-05 00:00:00+00:00,8.900000102585182e-05,9.200000204145908e-05,8.900000102585182e-05,9.100000170292333e-05,136825,0.0,0.0
2025-05-06 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,7.999999797903001e-05,8.199999865610152e-05,124835,0.0,0.0
2025-05-07 00:00:00+00:00,8.199999865610152e-05,8.199999865610152e-05,7.999999797903001e-05,8.199999865610152e-05,144947,0.0,0.0
2025-05-08 00:00:00+00:00,8.199999865610152e-05,8.199999865610152e-05,7.999999797903001e-05,8.199999865610152e-05,128768,0.0,0.0
2025-05-09 00:00:00+00:00,8.199999865610152e-05,8.199999865610152e-05,7.999999797903001e-05,8.099999831756577e-05,133223,0.0,0.0
2025-05-10 00:00:00+00:00,8.099999831756577e-05,8.199999865610152e-05,7.999999797903001e-05,7.999999797903001e-05,131584,0.0,0.0
2025-05-11 00:00:00+00:00,7.999999797903001e-05,8.199999865610152e-05,7.999999797903001e-05,8.099999831756577e-05,129899,0.0,0.0
2025-05-12 00:00:00+00:00,8.099999831756577e-05,8.199999865610152e-05,7.000000186963007e-05,7.100000220816582e-05,113458,0.0,0.0
2025-05-13 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,7.000000186963007e-05,7.100000220816582e-05,129375,0.0,0.0
2025-05-14 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,7.000000186963007e-05,7.100000220816582e-05,130128,0.0,0.0
2025-05-15 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,7.000000186963007e-05,7.000000186963007e-05,132854,0.0,0.0
2025-05-16 00:00:00+00:00,7.000000186963007e-05,7.599999662488699e-05,7.000000186963007e-05,7.400000322377309e-05,136205,0.0,0.0
2025-05-17 00:00:00+00:00,7.400000322377309e-05,7.599999662488699e-05,7.000000186963007e-05,7.000000186963007e-05,130775,0.0,0.0
2025-05-18 00:00:00+00:00,7.000000186963007e-05,7.200000254670158e-05,7.000000186963007e-05,7.100000220816582e-05,133573,0.0,0.0
2025-05-19 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,6.600000051548705e-05,6.800000119255856e-05,126345,0.0,0.0
2025-05-20 00:00:00+00:00,6.800000119255856e-05,6.900000153109431e-05,5.700000110664405e-05,5.8000001445179805e-05,117048,0.0,0.0
2025-05-21 00:00:00+00:00,5.8000001445179805e-05,5.999999848427251e-05,5.700000110664405e-05,5.8000001445179805e-05,136352,0.0,0.0
2025-05-22 00:00:00+00:00,5.8000001445179805e-05,5.999999848427251e-05,5.700000110664405e-05,5.8000001445179805e-05,133649,0.0,0.0
2025-05-23 00:00:00+00:00,5.8000001445179805e-05,6.900000153109431e-05,5.700000110664405e-05,6.800000119255856e-05,139760,0.0,0.0
2025-05-24 00:00:00+00:00,6.800000119255856e-05,6.900000153109431e-05,6.500000017695129e-05,6.70000008540228e-05,132667,0.0,0.0
2025-05-25 00:00:00+00:00,6.70000008540228e-05,6.800000119255856e-05,5.8000001445179805e-05,5.900000178371556e-05,132345,0.0,0.0
2025-05-26 00:00:00+00:00,5.900000178371556e-05,6.0999998822808266e-05,5.8000001445179805e-05,5.900000178371556e-05,132336,0.0,0.0
2025-05-27 00:00:00+00:00,5.900000178371556e-05,6.0999998822808266e-05,5.8000001445179805e-05,5.999999848427251e-05,129008,0.0,0.0
2025-05-28 00:00:00+00:00,5.999999848427251e-05,6.0999998822808266e-05,5.8000001445179805e-05,6.0999998822808266e-05,138467,0.0,0.0
2025-05-29 00:00:00+00:00,6.0999998822808266e-05,6.0999998822808266e-05,5.8000001445179805e-05,6.0999998822808266e-05,137645,0.0,0.0
2025-05-30 00:00:00+00:00,6.0999998822808266e-05,6.0999998822808266e-05,5.8000001445179805e-05,5.999999848427251e-05,129077,0.0,0.0
2025-05-31 00:00:00+00:00,5.999999848427251e-05,6.0999998822808266e-05,5.8000001445179805e-05,5.999999848427251e-05,138093,0.0,0.0
2025-06-01 00:00:00+00:00,6.0003781982231885e-05,6.146563828224316e-05,5.835873889736831e-05,5.997837070026435e-05,135967,0.0,0.0
