,XRP
MST,0.0679161637814052
ICOB,0.0669664523539685
DGC,0.0656863433691436
RBT,0.063018652381124
LKY,0.0624486730583967
DEM,0.0620976296586049
BSTY,0.0609308667122078
NVC,0.0600952739705844
ARGUS,0.0600652757368974
DCT,0.0600342645468923
ZOOM,0.0600079483383504
QBC,0.0586471706927474
XWC,0.0561145463058762
HVCO,0.0557360185565253
ZER,0.0557073625386872
PTOY,0.0552463696174259
SWT,0.0541534630280467
LDOGE,0.0540967275336088
XPTX,0.0516378593517423
MCN,0.0510712776646359
TRST,0.0506416337676951
GCC,0.0505982120995808
PZM,0.0502145181781346
IXC,0.0492374460070967
MNTC,0.0472697921788371
OZO,0.0465725388760302
IRL,0.0445093394693469
SIB,0.044058925158671
CLOAK,0.043005692571181
SWIFT,0.0426489852634845
BLAZR,0.0416455325048689
INF,0.0375466384907346
BOLI,0.0372375799778616
SXC,0.0367222741530434
PHR,0.0352866199948504
MOTO,0.0339749412615618
PIE,0.0338480536286789
SILK,0.0338341064510624
ALIAS,0.0335599742762586
RRT,0.0327889434839591
MAY,0.0321320753339442
KURT,0.0317306686742783
XST,0.031616608205875
TAB,0.0309393147901038
NETKO,0.0303553750521564
RBIES,0.0292548661446389
HNC,0.0287175391494888
ADC,0.0276902839421388
SLS,0.0261272628881874
POT,0.0259999959040713
UNIT,0.0255316481373494
PAK,0.0247079221581651
OK,0.0246965556432266
FRC,0.0229747333951426
XBY,0.0219788486171331
IFC,0.0216821343793243
JKC,0.0209410498698827
CNT,0.0203879610751328
ACES,0.0193946595199691
NXT,0.0188858516906781
BIS,0.0129838833874251
PASC,0.0113057531638105
CARBON,0.0106529656728077
NEVA,0.0105407833727853
WDC,0.0101105163179184
WYZ,0.009404349500834
CKC,0.0082249369764797
SONG,0.0052183155822106
LOOK,0.0040467690562905
NYC,0.0030293321563033
RDD,-0.0007565559388795
EFL,-0.0022056719547676
SHND,-0.0077310029488983
ZUR,-0.0138326627269565
BS,-0.0200826831068308
BRIT,-0.0215970910751082
USDT,-0.0243277950201876
LMC,-0.0261957991421954
BTA,-0.0265220699297582
WC,-0.0669426715195086
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
