,XRP
NXS,0.0980448408216577
VERI,0.0966703035491055
XQN,0.0956178995447489
XPX,0.0931850721342292
SPR,0.092881228521348
WINGS,0.0922991567726702
LBC,0.0917255843296934
RRT,0.0910291502649974
EQB,0.0896870980395383
ZENI,0.0894566924367561
ZYD,0.088940138323516
ENT,0.0858115089077102
RBY,0.0856914141583377
VEC2,0.084386990527277
NXT,0.0839139953303504
XCP,0.083582140477658
SKR,0.0822544129808368
AXIOM,0.0805507523230112
BLU,0.0798442239154588
HMQ,0.0786773792462562
START,0.0769221616841704
CREVA,0.0762744410337149
LTCR,0.0754944299681197
BITS,0.0721014916989146
IXC,0.0719036663847258
WGR,0.0699572667038775
NVC,0.0696381774160073
IMS,0.0692163230046752
EUC,0.0668134257993764
ZOOM,0.0660332811696557
CRW,0.0657980791911925
XPM,0.0657458616673005
XTO,0.065269789000917
CAB,0.0652639075608734
ACOIN,0.0641312969552349
HBN,0.0624485778603544
DGC,0.0615018569210994
EDRC,0.0590810763926202
TECH,0.0580913773861507
WYZ,0.0574412991655405
UNIT,0.056891769283425
CF,0.0540547930297177
RBT,0.0535877846306549
USDT,0.0534103580063082
MAY,0.0528479648398014
ALIAS,0.0521182450678044
KOBO,0.051560065882734
OPAL,0.0511237834688015
CLAM,0.0498474932820716
AMS,0.0493145578519822
TAJ,0.0475672645635908
CLOAK,0.0473502761485605
WBB,0.0462441371796995
PPC,0.0459220699419877
SANDG,0.0458988907590386
SIGNA,0.0457530092750385
FOREX,0.0452216642354042
QBC,0.0449414874014117
CANN,0.0443995999037863
VAL,0.0440980154130881
LDOGE,0.044084874964029
ZER,0.0436507849456719
PXI,0.0433360976230891
PIE,0.0429756464731408
AGRS,0.0424830275156368
SXC,0.0399533577536302
ARGUS,0.0387761460557764
SWT,0.0386102076827006
XBC,0.038597273223283
SILK,0.038265721495232
PTOY,0.0375876704595793
XPTX,0.0371810918857506
LUN,0.0356528815754427
CSC,0.0351944822708767
QTZ,0.0348037398591573
CLUB,0.0345721993966398
DEM,0.034522952905122
BCN,0.0344384598298373
LANA,0.0339074660747568
ICON,0.0335903292480307
GCC,0.032587295597438
ICOB,0.0321267361382265
XWC,0.0304298136216154
PAK,0.0300549046643895
IRL,0.0299989723361096
DCT,0.0295055848988173
NETKO,0.0294745879154208
ADC,0.0287010619385031
BIS,0.027504217047215
BLAZR,0.0265646911318055
VIDZ,0.0253318248156305
OZO,0.0252762973808918
42,0.0249506430930845
NEVA,0.0232726831689271
COOL,0.0228900563195195
XST,0.0209531774399213
ACES,0.0202427405479954
SLS,0.0198518822006766
MST,0.0193183851936323
DCY,0.0184253204958468
HVCO,0.0181053254612534
PHR,0.018077069136549
PXC,0.0165978531328891
LOG,0.0146936171015525
BOLI,0.0146410349428695
KURT,0.013884364757137
SWIFT,0.0137807893788779
PASC,0.0136232956063759
BSTY,0.0111821923350122
RBIES,0.0108905585957388
SIB,0.0104562018580025
INF,0.0101198363741277
FRC,0.0073964979647171
HNC,0.0068155631877498
CKC,0.0067029841856166
RDD,0.0061464800594201
LOOK,0.0057956680158456
OK,0.0050261645785396
BS,0.0036553538479314
XBY,0.0022790452669459
MOTO,0.0016457093315807
SKULL,0.0015465129652607
NYC,0.0004669627299519
PZM,-0.0007075057426235
MCN,-0.0008989910016767
POT,-0.0015682765899006
PUT,-0.0016392749623386
TRST,-0.0024634667364421
SONG,-0.0038646487387109
CETI,-0.0053335657200338
CNT,-0.0078909690651445
BTA,-0.008389803978897
IFC,-0.0088304485275894
GLC,-0.0097129871088604
SHND,-0.011208150858343
DIME,-0.0120483186168621
TAB,-0.0137175304255335
ZUR,-0.0139764527564499
EFL,-0.0142881903183214
MNTC,-0.0152621009971619
LMC,-0.0209039381179855
ILC,-0.0222734807706242
BRIT,-0.0357187406535046
WC,-0.0533324332864574
JKC,-0.0654393451227336
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARI,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
