,XRP
SIGNA,0.0359211728296702
VIDZ,0.0347279660607696
PHR,0.0334568465784559
UNIT,0.0329948482677826
FRC,0.0311064626341668
ADC,0.030541966804957
BRIT,0.029692486660341
SWIFT,0.0245606112899282
OZO,0.0219795421948747
ALIAS,0.020973504027464
NYC,0.0201963020253082
OK,0.0189138766360247
SHND,0.018303502533434
ILC,0.018109691002312
ZUR,0.0173067679382727
NETKO,0.0171244818118686
SONG,0.0135725208718553
RRT,0.0125441273602984
CKC,0.0121511751114709
CARBON,0.0112449602228092
PASC,0.0103850700396101
PUT,0.0094047601513646
BOLI,0.0092440520377464
WDC,0.0023256028233326
SILK,0.0023125149285331
LOOK,0.0016147140542619
IFC,-0.0005638386428098
BTA,-0.0006911350702605
WC,-0.0014675315487674
RDD,-0.0022340284747574
MNTC,-0.0043683131812948
NEVA,-0.0044868459465125
BTB,-0.0046428409640198
TAB,-0.0073380970565505
CNT,-0.0081906591567835
BS,-0.0084644886467168
INF,-0.0090976671295232
WYZ,-0.0363406102149484
EFL,-0.0407978319933743
TRST,-0.0666599759031388
LMC,-0.086880107291356
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARI,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
