TIMESTAMP,REKT34434_OPEN_PRICE_USD,REKT34434_HIGH_PRICE_USD,REKT34434_LOW_PRICE_USD,REKT34434_CLOSE_PRICE_USD,REKT34434_VOLUME_USD,REKT34434_DIVIDENDS_USD,REKT34434_STOCK_SPLITS_USD
2024-12-30 00:00:00+00:00,,,,0.0,6595444,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,7959297,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,8228825,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,11095004,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,12138488,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,11306931,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,11103580,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,12522940,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,11364815,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,11249373,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,9981221,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,8830100,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,10473136,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,10344763,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,12059437,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,14697160,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,15955495,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,16343667,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,13785006,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,13199156,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,15201291,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,14331842,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,16202683,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,12047955,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,10006551,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,9328426,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,9420645,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,9286552,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,9026048,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,9015923,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,8714585,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,9384722,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,9303503,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,9052294,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,9476650,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,9673366,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,9188664,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,9480419,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,8950296,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,9185239,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,9246757,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,9191587,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,10117958,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,9395715,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,9336258,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,9178694,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,9231429,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,9174890,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,9188444,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,11705301,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,9271311,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,9296380,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,9287634,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,9198582,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,8984431,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,8911002,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,8400076,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,4874181,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,1126559,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,1212592,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,1355631,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,1422611,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,1512393,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,1477023,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,1230291,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,1353692,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,1294018,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,1315306,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,1340764,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,1357152,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,1314521,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,1351980,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,1366858,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,1311943,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,1469847,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,1315522,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,1290424,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,1326843,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,1323747,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,1371439,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,1268292,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,1272741,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,1348346,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,1324144,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,1540054,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,1363960,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,966586,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,161696,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,136040,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,103795,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,105212,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,144258,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,314713,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,584665,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,339744,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,559319,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,228761,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,214396,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,500134,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,292788,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,374568,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,348986,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,243819,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,426184,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,351811,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,311791,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,378968,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,446341,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,586315,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,849194,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,157830,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,77217,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,137807,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,222386,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,445292,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,356813,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,764048,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,621812,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,837328,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,1196678,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,608557,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,786174,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,792332,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,678522,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,619540,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,566729,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,853662,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,1397931,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,1203669,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,968316,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,877396,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,1961234,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,1858434,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,942903,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,1187336,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,1833689,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,2060748,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,2254071,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,1482762,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,1788032,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,2032961,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,3256537,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,2200042,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,1956857,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,2171609,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,1987031,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,1453747,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,1577606,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,1672269,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,1734209,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,1672271,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,1747297,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,1608868,0.0,0.0
2025-06-01 00:00:00+00:00,2.6036926215056155e-07,2.6058941671180946e-07,2.512838932489103e-07,2.585481979622273e-07,1475799,0.0,0.0
