TIMESTAMP,LENDA_OPEN_PRICE_USD,LENDA_HIGH_PRICE_USD,LENDA_LOW_PRICE_USD,LENDA_CLOSE_PRICE_USD,LENDA_VOLUME_USD,LENDA_DIVIDENDS_USD,LENDA_STOCK_SPLITS_USD
2022-02-03 00:00:00+00:00,0.003011000109836459,0.003011000109836459,0.00291600008495152,0.00291600008495152,96217,0.0,0.0
2022-02-04 00:00:00+00:00,0.00291600008495152,0.005251000169664621,0.00291600008495152,0.00520299980416894,1292122,0.0,0.0
2022-02-05 00:00:00+00:00,0.00520299980416894,0.005446999799460173,0.004501999821513891,0.005280999932438135,1473814,0.0,0.0
2022-02-06 00:00:00+00:00,0.005280999932438135,0.006118000019341707,0.005187999922782183,0.005807999987155199,572774,0.0,0.0
2022-02-07 00:00:00+00:00,0.005807999987155199,0.006045000161975622,0.00571299996227026,0.005969999823719263,387732,0.0,0.0
2022-02-08 00:00:00+00:00,0.005969999823719263,0.005979000125080347,0.005781000014394522,0.005921000149101019,83561,0.0,0.0
2022-02-09 00:00:00+00:00,0.005921000149101019,0.006924999877810478,0.005890000145882368,0.00647500017657876,116243,0.0,0.0
2022-02-10 00:00:00+00:00,0.00647500017657876,0.007215999998152256,0.006395999807864428,0.00711200013756752,146511,0.0,0.0
2022-02-11 00:00:00+00:00,0.00711200013756752,0.008435999974608421,0.006982000079005957,0.007706999778747559,170921,0.0,0.0
2022-02-12 00:00:00+00:00,0.007706999778747559,0.007763000205159187,0.007077000103890896,0.007311000023037195,189258,0.0,0.0
2022-02-13 00:00:00+00:00,0.007311000023037195,0.0074640000239014626,0.007234000135213137,0.007335999980568886,101611,0.0,0.0
2022-02-14 00:00:00+00:00,0.007335999980568886,0.007410999853163958,0.007098999805748463,0.007224000059068203,35401,0.0,0.0
2022-02-15 00:00:00+00:00,0.007224000059068203,0.008535999804735184,0.007193999830633402,0.008438000455498695,178928,0.0,0.0
2022-02-16 00:00:00+00:00,0.008438000455498695,0.0084610003978014,0.007883000187575817,0.007987000048160553,188280,0.0,0.0
2022-02-17 00:00:00+00:00,0.007987000048160553,0.008051999844610691,0.007271000184118748,0.007294999901205301,79093,0.0,0.0
2022-02-18 00:00:00+00:00,0.007294999901205301,0.007408000063151121,0.007114000152796507,0.007294999901205301,40754,0.0,0.0
2022-02-19 00:00:00+00:00,0.007294999901205301,0.0074189999140799046,0.007222999818623066,0.007333000190556049,18387,0.0,0.0
2022-02-20 00:00:00+00:00,0.007333000190556049,0.007333000190556049,0.006810000166296959,0.006910999771207571,28639,0.0,0.0
2022-02-21 00:00:00+00:00,0.006910999771207571,0.007102999836206436,0.005919999908655882,0.005973000079393387,93824,0.0,0.0
2022-02-22 00:00:00+00:00,0.005973000079393387,0.006163000129163265,0.005896999966353178,0.0061599998734891415,94899,0.0,0.0
2022-02-23 00:00:00+00:00,0.0061599998734891415,0.006316000130027533,0.006066000089049339,0.006076999939978123,23467,0.0,0.0
2022-02-24 00:00:00+00:00,0.00607800018042326,0.006905000191181898,0.005481000058352947,0.006552000064402819,93439,0.0,0.0
2022-02-25 00:00:00+00:00,0.006552000064402819,0.00700599979609251,0.0065390001982450485,0.006988999899476767,111327,0.0,0.0
2022-02-26 00:00:00+00:00,0.006988999899476767,0.007139999885112047,0.0069610001519322395,0.006972999777644873,27949,0.0,0.0
2022-02-27 00:00:00+00:00,0.006972999777644873,0.007000999990850687,0.006333000026643276,0.006359000224620104,45380,0.0,0.0
2022-02-28 00:00:00+00:00,0.006359000224620104,0.006395000033080578,0.005634999834001064,0.005994000006467104,106308,0.0,0.0
2022-03-01 00:00:00+00:00,0.005994000006467104,0.006041000131517649,0.005741000175476074,0.005764000117778778,110752,0.0,0.0
2022-03-02 00:00:00+00:00,0.005764000117778778,0.005931000225245953,0.005748999770730734,0.005869999993592501,71939,0.0,0.0
2022-03-03 00:00:00+00:00,0.005869999993592501,0.006018000189214945,0.0055970000103116035,0.0056929998099803925,77898,0.0,0.0
2022-03-04 00:00:00+00:00,0.0056929998099803925,0.005727000068873167,0.005495000164955854,0.005570999812334776,89692,0.0,0.0
