TIMESTAMP,TRONDOG_OPEN_PRICE_USD,TRONDOG_HIGH_PRICE_USD,TRONDOG_LOW_PRICE_USD,TRONDOG_CLOSE_PRICE_USD,TRONDOG_VOLUME_USD,TRONDOG_DIVIDENDS_USD,TRONDOG_STOCK_SPLITS_USD
2024-09-11 00:00:00+00:00,0.0004870000120718032,0.0004879999905824661,0.0004030000127386302,0.0004710000066552311,622499,0.0,0.0
2024-09-12 00:00:00+00:00,0.0004710000066552311,0.0004720000142697245,0.0003640000068116933,0.00036700000055134296,840698,0.0,0.0
2024-09-13 00:00:00+00:00,0.00036700000055134296,0.00038300000596791506,0.0003440000000409782,0.0003760000108741224,1451066,0.0,0.0
2024-09-14 00:00:00+00:00,0.0003760000108741224,0.00039400000241585076,0.0002809999859891832,0.0002859999949578196,1368730,0.0,0.0
2024-09-15 00:00:00+00:00,0.0002859999949578196,0.0003209999995306134,0.0002849999873433262,0.00028899998869746923,1198615,0.0,0.0
2024-09-16 00:00:00+00:00,0.00028899998869746923,0.00029600001289509237,0.0002690000110305846,0.00027600000612437725,1127205,0.0,0.0
2024-09-17 00:00:00+00:00,0.00027600000612437725,0.0002880000101868063,0.0002690000110305846,0.0002840000088326633,1181709,0.0,0.0
2024-09-18 00:00:00+00:00,0.0002840000088326633,0.0002840000088326633,0.00026599998818710446,0.00026699999580159783,1127649,0.0,0.0
2024-09-19 00:00:00+00:00,0.00026699999580159783,0.0003260000084992498,0.00026199998683296144,0.00030700000934302807,1249589,0.0,0.0
2024-09-20 00:00:00+00:00,0.00030700000934302807,0.00031999999191612005,0.0002859999949578196,0.000291000003926456,1273361,0.0,0.0
2024-09-21 00:00:00+00:00,0.000291000003926456,0.00029600001289509237,0.00027099999715574086,0.00027200000477023423,1147111,0.0,0.0
2024-09-22 00:00:00+00:00,0.00027200000477023423,0.0003000000142492354,0.0002570000069681555,0.0002610000083222985,1102249,0.0,0.0
2024-09-23 00:00:00+00:00,0.0002610000083222985,0.0002640000020619482,0.0002479999966453761,0.0002640000020619482,1079395,0.0,0.0
2024-09-24 00:00:00+00:00,0.0002640000020619482,0.0002640000020619482,0.0002500000118743628,0.0002570000069681555,1124122,0.0,0.0
2024-09-25 00:00:00+00:00,0.0002570000069681555,0.0002610000083222985,0.00023400000645779073,0.00023600000713486224,647283,0.0,0.0
2024-09-26 00:00:00+00:00,0.00023600000713486224,0.00023600000713486224,0.00019099999917671084,0.00023099999816622585,111703,0.0,0.0
2024-09-27 00:00:00+00:00,0.00023099999816622585,0.0002570000069681555,0.00018899999849963933,0.00020900000527035445,11751,0.0,0.0
2024-09-28 00:00:00+00:00,0.00020900000527035445,0.0002739999908953905,0.0001939999929163605,0.00020500000391621143,7270,0.0,0.0
2024-09-29 00:00:00+00:00,0.00020500000391621143,0.00020799999765586108,0.00018600000475998968,0.0001939999929163605,2297,0.0,0.0
2024-09-30 00:00:00+00:00,0.0001939999929163605,0.00020199999562464654,0.00018899999849963933,0.00019099999917671084,2719,0.0,0.0
2024-10-01 00:00:00+00:00,0.00019099999917671084,0.00020500000391621143,0.00017800000205170363,0.0001939999929163605,3803,0.0,0.0
2024-10-02 00:00:00+00:00,0.0001939999929163605,0.0001939999929163605,0.0001539999939268455,0.00017100000695791095,1303,0.0,0.0
2024-10-03 00:00:00+00:00,0.00017100000695791095,0.0001829999964684248,0.00016700000560376793,0.00017499999376013875,777,0.0,0.0
2024-10-04 00:00:00+00:00,0.00017499999376013875,0.0001849999971454963,0.0001630000042496249,0.00017100000695791095,1374,0.0,0.0
2024-10-05 00:00:00+00:00,0.00017100000695791095,0.00017600000137463212,0.00015999999595806003,0.00017100000695791095,706,0.0,0.0
2024-10-06 00:00:00+00:00,0.00017100000695791095,0.0001720000000204891,0.0001630000042496249,0.00016599999798927456,3496,0.0,0.0
2024-10-07 00:00:00+00:00,0.00016599999798927456,0.00017499999376013875,0.00015999999595806003,0.00015999999595806003,3310,0.0,0.0
2024-10-08 00:00:00+00:00,0.00015999999595806003,0.0001610000035725534,0.00015199999324977398,0.00015799999528098851,2051,0.0,0.0
2024-10-09 00:00:00+00:00,0.00015799999528098851,0.00021800000104121864,0.00015799999528098851,0.00017899999511428177,11145,0.0,0.0
2024-10-10 00:00:00+00:00,0.00017899999511428177,0.0001829999964684248,0.00017600000137463212,0.00017899999511428177,3121,0.0,0.0
2024-10-11 00:00:00+00:00,0.00017899999511428177,0.00019299999985378236,0.0001539999939268455,0.00019200000679120421,2510,0.0,0.0
2024-10-12 00:00:00+00:00,0.00019200000679120421,0.00019700000120792538,0.00017600000137463212,0.00019099999917671084,1299,0.0,0.0
2024-10-13 00:00:00+00:00,0.00019099999917671084,0.00019299999985378236,0.00016900000628083944,0.0001829999964684248,1054,0.0,0.0
2024-10-14 00:00:00+00:00,0.0001829999964684248,0.000195999993593432,0.00017800000205170363,0.00018899999849963933,2471,0.0,0.0
2024-10-15 00:00:00+00:00,0.00018899999849963933,0.000195999993593432,0.00017899999511428177,0.00019500000053085387,1499,0.0,0.0
2024-10-16 00:00:00+00:00,0.00019500000053085387,0.00020399999630171806,0.00017499999376013875,0.00019299999985378236,5286,0.0,0.0
2024-10-17 00:00:00+00:00,0.00019299999985378236,0.00023099999816622585,0.00019299999985378236,0.00023099999816622585,201,0.0,0.0
2024-10-18 00:00:00+00:00,0.00023099999816622585,0.00023099999816622585,0.00019099999917671084,0.00019099999917671084,345,0.0,0.0
2024-10-19 00:00:00+00:00,0.00019099999917671084,0.00019099999917671084,3.9999998989515007e-05,6.299999949987978e-05,111418,0.0,0.0
2024-10-20 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,4.400000034365803e-05,4.70000013592653e-05,7296,0.0,0.0
2024-10-21 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.099999932805076e-05,4.199999966658652e-05,2446,0.0,0.0
2024-10-22 00:00:00+00:00,4.199999966658652e-05,5.2999999752501026e-05,3.9999998989515007e-05,4.8999998398358e-05,2665,0.0,0.0
2024-10-23 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.099999932805076e-05,4.5000000682193786e-05,1626,0.0,0.0
2024-10-24 00:00:00+00:00,4.5000000682193786e-05,4.999999873689376e-05,4.099999932805076e-05,4.8000001697801054e-05,692,0.0,0.0
2024-10-25 00:00:00+00:00,4.8000001697801054e-05,5.0999999075429514e-05,4.5000000682193786e-05,5.0999999075429514e-05,1011,0.0,0.0
2024-10-26 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.199999966658652e-05,4.8000001697801054e-05,3363,0.0,0.0
2024-10-27 00:00:00+00:00,4.8000001697801054e-05,5.400000009103678e-05,4.3000000005122274e-05,5.2999999752501026e-05,4397,0.0,0.0
2024-10-28 00:00:00+00:00,5.2999999752501026e-05,5.500000042957254e-05,5.0999999075429514e-05,5.2999999752501026e-05,579,0.0,0.0
2024-10-29 00:00:00+00:00,5.2999999752501026e-05,5.999999848427251e-05,4.5000000682193786e-05,5.999999848427251e-05,1715,0.0,0.0
2024-10-30 00:00:00+00:00,5.999999848427251e-05,6.800000119255856e-05,5.400000009103678e-05,6.0999998822808266e-05,10497,0.0,0.0
2024-10-31 00:00:00+00:00,6.0999998822808266e-05,6.0999998822808266e-05,5.199999941396527e-05,5.199999941396527e-05,5954,0.0,0.0
2024-11-01 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,4.600000102072954e-05,5.0999999075429514e-05,135,0.0,0.0
2024-11-02 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.099999932805076e-05,4.3000000005122274e-05,386,0.0,0.0
2024-11-03 00:00:00+00:00,4.3000000005122274e-05,4.8999998398358e-05,3.899999865097925e-05,4.400000034365803e-05,1280,0.0,0.0
2024-11-04 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,3.5000000934815034e-05,3.7000001611886546e-05,4971,0.0,0.0
2024-11-05 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.199999991920777e-05,3.600000127335079e-05,1914,0.0,0.0
2024-11-06 00:00:00+00:00,3.600000127335079e-05,4.3000000005122274e-05,2.9999999242136255e-05,2.9999999242136255e-05,4072,0.0,0.0
2024-11-07 00:00:00+00:00,2.9999999242136255e-05,3.300000025774352e-05,2.8000000384054147e-05,3.300000025774352e-05,1314,0.0,0.0
2024-11-08 00:00:00+00:00,3.300000025774352e-05,3.600000127335079e-05,3.300000025774352e-05,3.400000059627928e-05,1334,0.0,0.0
2024-11-09 00:00:00+00:00,3.400000059627928e-05,4.600000102072954e-05,2.9999999242136255e-05,3.7000001611886546e-05,6344,0.0,0.0
2024-11-10 00:00:00+00:00,3.7000001611886546e-05,5.400000009103678e-05,3.7000001611886546e-05,5.2999999752501026e-05,4657,0.0,0.0
2024-11-11 00:00:00+00:00,5.2999999752501026e-05,6.70000008540228e-05,4.8000001697801054e-05,6.70000008540228e-05,4835,0.0,0.0
2024-11-12 00:00:00+00:00,6.70000008540228e-05,7.400000322377309e-05,4.8000001697801054e-05,5.0999999075429514e-05,14796,0.0,0.0
2024-11-13 00:00:00+00:00,5.0999999075429514e-05,5.400000009103678e-05,4.999999873689376e-05,5.2999999752501026e-05,1129,0.0,0.0
2024-11-14 00:00:00+00:00,5.2999999752501026e-05,6.900000153109431e-05,5.199999941396527e-05,6.600000051548705e-05,5879,0.0,0.0
2024-11-15 00:00:00+00:00,6.600000051548705e-05,6.800000119255856e-05,6.299999949987978e-05,6.500000017695129e-05,1444,0.0,0.0
2024-11-16 00:00:00+00:00,6.500000017695129e-05,7.000000186963007e-05,5.8000001445179805e-05,7.000000186963007e-05,1427,0.0,0.0
2024-11-17 00:00:00+00:00,7.000000186963007e-05,7.000000186963007e-05,5.700000110664405e-05,6.70000008540228e-05,484,0.0,0.0
2024-11-18 00:00:00+00:00,6.70000008540228e-05,7.100000220816582e-05,6.0999998822808266e-05,6.500000017695129e-05,1053,0.0,0.0
2024-11-19 00:00:00+00:00,6.500000017695129e-05,6.800000119255856e-05,5.700000110664405e-05,6.299999949987978e-05,1392,0.0,0.0
2024-11-20 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,5.700000110664405e-05,5.900000178371556e-05,1126,0.0,0.0
2024-11-21 00:00:00+00:00,5.900000178371556e-05,6.0999998822808266e-05,5.400000009103678e-05,5.900000178371556e-05,2887,0.0,0.0
2024-11-22 00:00:00+00:00,5.900000178371556e-05,6.0999998822808266e-05,5.2999999752501026e-05,5.700000110664405e-05,2054,0.0,0.0
2024-11-23 00:00:00+00:00,5.700000110664405e-05,6.0999998822808266e-05,5.700000110664405e-05,5.999999848427251e-05,991,0.0,0.0
2024-11-24 00:00:00+00:00,5.999999848427251e-05,6.299999949987978e-05,5.500000042957254e-05,5.999999848427251e-05,1168,0.0,0.0
2024-11-25 00:00:00+00:00,5.999999848427251e-05,7.599999662488699e-05,5.900000178371556e-05,6.800000119255856e-05,6539,0.0,0.0
2024-11-26 00:00:00+00:00,6.800000119255856e-05,9.100000170292333e-05,6.600000051548705e-05,8.900000102585182e-05,13089,0.0,0.0
2024-11-27 00:00:00+00:00,8.900000102585182e-05,9.40000027185306e-05,8.800000068731606e-05,9.40000027185306e-05,3612,0.0,0.0
2024-11-28 00:00:00+00:00,9.40000027185306e-05,0.0001049999991664663,9.100000170292333e-05,9.40000027185306e-05,2851,0.0,0.0
2024-11-29 00:00:00+00:00,9.40000027185306e-05,9.699999645818025e-05,9.000000136438757e-05,9.100000170292333e-05,1839,0.0,0.0
2024-11-30 00:00:00+00:00,9.100000170292333e-05,0.00011300000187475234,8.800000068731606e-05,9.7999996796716e-05,1379,0.0,0.0
2024-12-01 00:00:00+00:00,9.7999996796716e-05,0.0001140000022132881,9.200000204145908e-05,9.999999747378752e-05,1821,0.0,0.0
2024-12-02 00:00:00+00:00,9.999999747378752e-05,0.00010800000018207356,9.100000170292333e-05,0.00010599999950500205,6138,0.0,0.0
2024-12-03 00:00:00+00:00,0.00010599999950500205,0.0002119999990100041,0.00010099999781232327,0.00018000000272877514,23044,0.0,0.0
2024-12-04 00:00:00+00:00,0.00018000000272877514,0.00020799999765586108,0.00011300000187475234,0.00011300000187475234,20211,0.0,0.0
2024-12-05 00:00:00+00:00,0.00011300000187475234,0.00011800000356743112,0.00010399999882793054,0.00010699999984353781,6288,0.0,0.0
2024-12-06 00:00:00+00:00,0.00010399999882793054,0.00012099999730708078,0.00010299999848939478,0.00011700000322889537,3801,0.0,0.0
2024-12-07 00:00:00+00:00,0.00011700000322889537,0.0001250000059371814,0.00011000000085914508,0.00011999999696854502,2279,0.0,0.0
2024-12-08 00:00:00+00:00,0.00011999999696854502,0.00012199999764561653,0.00010900000052060932,0.0001140000022132881,5135,0.0,0.0
2024-12-09 00:00:00+00:00,0.0001140000022132881,0.0001140000022132881,9.40000027185306e-05,9.500000305706635e-05,2783,0.0,0.0
2024-12-10 00:00:00+00:00,9.500000305706635e-05,0.00010399999882793054,7.500000356230885e-05,7.999999797903001e-05,5951,0.0,0.0
2024-12-11 00:00:00+00:00,7.999999797903001e-05,9.500000305706635e-05,7.999999797903001e-05,8.800000068731606e-05,1326,0.0,0.0
2024-12-12 00:00:00+00:00,8.800000068731606e-05,9.999999747378752e-05,8.600000001024455e-05,8.800000068731606e-05,3360,0.0,0.0
2024-12-13 00:00:00+00:00,8.800000068731606e-05,8.800000068731606e-05,7.999999797903001e-05,8.499999967170879e-05,1257,0.0,0.0
2024-12-14 00:00:00+00:00,8.499999967170879e-05,9.000000136438757e-05,8.299999899463728e-05,8.399999933317304e-05,1004,0.0,0.0
2024-12-15 00:00:00+00:00,8.399999933317304e-05,8.800000068731606e-05,8.199999865610152e-05,8.70000003487803e-05,2057,0.0,0.0
2024-12-16 00:00:00+00:00,8.70000003487803e-05,9.200000204145908e-05,8.600000001024455e-05,9.200000204145908e-05,1151,0.0,0.0
2024-12-17 00:00:00+00:00,9.200000204145908e-05,9.600000339560211e-05,8.800000068731606e-05,9.200000204145908e-05,1043,0.0,0.0
2024-12-18 00:00:00+00:00,9.200000204145908e-05,9.40000027185306e-05,8.70000003487803e-05,8.70000003487803e-05,3413,0.0,0.0
2024-12-19 00:00:00+00:00,8.70000003487803e-05,8.900000102585182e-05,7.899999764049426e-05,8.099999831756577e-05,2722,0.0,0.0
2024-12-20 00:00:00+00:00,8.099999831756577e-05,8.399999933317304e-05,6.900000153109431e-05,7.699999696342275e-05,2001,0.0,0.0
2024-12-21 00:00:00+00:00,7.699999696342275e-05,7.79999973019585e-05,7.500000356230885e-05,7.500000356230885e-05,214,0.0,0.0
2024-12-22 00:00:00+00:00,7.500000356230885e-05,7.79999973019585e-05,7.500000356230885e-05,7.599999662488699e-05,328,0.0,0.0
2024-12-23 00:00:00+00:00,7.599999662488699e-05,8.399999933317304e-05,7.599999662488699e-05,8.099999831756577e-05,188,0.0,0.0
2024-12-24 00:00:00+00:00,8.099999831756577e-05,8.199999865610152e-05,7.599999662488699e-05,7.899999764049426e-05,91,0.0,0.0
2024-12-25 00:00:00+00:00,7.899999764049426e-05,8.900000102585182e-05,7.400000322377309e-05,8.399999933317304e-05,1180,0.0,0.0
2024-12-26 00:00:00+00:00,8.399999933317304e-05,9.40000027185306e-05,7.500000356230885e-05,7.899999764049426e-05,2579,0.0,0.0
2024-12-27 00:00:00+00:00,7.899999764049426e-05,0.00010099999781232327,7.899999764049426e-05,8.399999933317304e-05,1707,0.0,0.0
2024-12-28 00:00:00+00:00,8.399999933317304e-05,8.600000001024455e-05,8.099999831756577e-05,8.299999899463728e-05,335,0.0,0.0
2024-12-29 00:00:00+00:00,8.299999899463728e-05,0.00010199999815085903,7.999999797903001e-05,8.399999933317304e-05,177,0.0,0.0
2024-12-30 00:00:00+00:00,8.399999933317304e-05,8.600000001024455e-05,7.100000220816582e-05,7.599999662488699e-05,724,0.0,0.0
2024-12-31 00:00:00+00:00,7.599999662488699e-05,7.999999797903001e-05,7.100000220816582e-05,7.899999764049426e-05,868,0.0,0.0
2025-01-01 00:00:00+00:00,7.899999764049426e-05,8.299999899463728e-05,6.800000119255856e-05,6.800000119255856e-05,2534,0.0,0.0
2025-01-02 00:00:00+00:00,6.800000119255856e-05,7.500000356230885e-05,6.800000119255856e-05,7.300000288523734e-05,1889,0.0,0.0
2025-01-03 00:00:00+00:00,7.300000288523734e-05,7.899999764049426e-05,7.300000288523734e-05,7.699999696342275e-05,1648,0.0,0.0
2025-01-04 00:00:00+00:00,7.699999696342275e-05,9.000000136438757e-05,7.100000220816582e-05,7.300000288523734e-05,665,0.0,0.0
2025-01-05 00:00:00+00:00,7.300000288523734e-05,7.500000356230885e-05,7.100000220816582e-05,7.200000254670158e-05,1555,0.0,0.0
2025-01-06 00:00:00+00:00,7.200000254670158e-05,7.400000322377309e-05,6.600000051548705e-05,6.600000051548705e-05,911,0.0,0.0
2025-01-07 00:00:00+00:00,6.600000051548705e-05,7.79999973019585e-05,6.600000051548705e-05,7.200000254670158e-05,3973,0.0,0.0
2025-01-08 00:00:00+00:00,7.200000254670158e-05,7.400000322377309e-05,5.900000178371556e-05,6.299999949987978e-05,3008,0.0,0.0
2025-01-09 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,5.999999848427251e-05,6.0999998822808266e-05,35,0.0,0.0
2025-01-10 00:00:00+00:00,6.0999998822808266e-05,7.79999973019585e-05,5.999999848427251e-05,6.199999916134402e-05,492,0.0,0.0
2025-01-11 00:00:00+00:00,6.199999916134402e-05,6.500000017695129e-05,6.199999916134402e-05,6.199999916134402e-05,432,0.0,0.0
2025-01-12 00:00:00+00:00,6.199999916134402e-05,6.299999949987978e-05,5.700000110664405e-05,5.900000178371556e-05,1115,0.0,0.0
2025-01-13 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,5.6000000768108293e-05,5.6000000768108293e-05,100,0.0,0.0
2025-01-14 00:00:00+00:00,5.6000000768108293e-05,5.8000001445179805e-05,5.6000000768108293e-05,5.6000000768108293e-05,79,0.0,0.0
2025-01-15 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,4.70000013592653e-05,4.8999998398358e-05,1745,0.0,0.0
2025-01-16 00:00:00+00:00,4.8999998398358e-05,5.6000000768108293e-05,4.600000102072954e-05,4.999999873689376e-05,763,0.0,0.0
2025-01-17 00:00:00+00:00,4.999999873689376e-05,5.999999848427251e-05,4.600000102072954e-05,5.6000000768108293e-05,377,0.0,0.0
2025-01-18 00:00:00+00:00,5.6000000768108293e-05,5.999999848427251e-05,4.8000001697801054e-05,4.8999998398358e-05,1264,0.0,0.0
2025-01-19 00:00:00+00:00,4.8999998398358e-05,5.999999848427251e-05,3.9999998989515007e-05,5.400000009103678e-05,987,0.0,0.0
2025-01-20 00:00:00+00:00,5.400000009103678e-05,5.900000178371556e-05,5.199999941396527e-05,5.199999941396527e-05,952,0.0,0.0
2025-01-21 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,5.0999999075429514e-05,5.0999999075429514e-05,23,0.0,0.0
2025-01-22 00:00:00+00:00,5.0999999075429514e-05,5.199999941396527e-05,3.9999998989515007e-05,4.3000000005122274e-05,4388,0.0,0.0
2025-01-23 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.7000001611886546e-05,3.7999998312443495e-05,967,0.0,0.0
2025-01-24 00:00:00+00:00,3.7999998312443495e-05,4.5000000682193786e-05,3.5000000934815034e-05,3.600000127335079e-05,1601,0.0,0.0
2025-01-25 00:00:00+00:00,3.600000127335079e-05,4.400000034365803e-05,2.2000000171829015e-05,2.4000000848900527e-05,1211,0.0,0.0
2025-01-26 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,1.700000029813964e-05,1.700000029813964e-05,549,0.0,0.0
2025-01-27 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,479,0.0,0.0
2025-01-28 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,457,0.0,0.0
2025-01-29 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,459,0.0,0.0
2025-01-30 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,477,0.0,0.0
2025-01-31 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,454,0.0,0.0
2025-02-01 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,454,0.0,0.0
2025-02-02 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,506,0.0,0.0
2025-02-03 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,454,0.0,0.0
2025-02-04 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,454,0.0,0.0
2025-02-05 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,454,0.0,0.0
2025-02-06 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.8000000636675395e-05,579,0.0,0.0
2025-02-07 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,460,0.0,0.0
2025-02-08 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,457,0.0,0.0
2025-02-09 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,454,0.0,0.0
2025-02-10 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,454,0.0,0.0
2025-02-11 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,454,0.0,0.0
2025-02-12 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,474,0.0,0.0
2025-02-13 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.8000000636675395e-05,586,0.0,0.0
2025-02-14 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.700000029813964e-05,542,0.0,0.0
2025-02-15 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,456,0.0,0.0
2025-02-16 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,454,0.0,0.0
2025-02-17 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,483,0.0,0.0
2025-02-18 00:00:00+00:00,1.5999999959603883e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.9999999494757503e-05,655,0.0,0.0
2025-02-19 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,595,0.0,0.0
2025-02-20 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,686,0.0,0.0
2025-02-21 00:00:00+00:00,1.9999999494757503e-05,2.499999936844688e-05,1.8999999156221747e-05,2.4000000848900527e-05,1907,0.0,0.0
2025-02-22 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,1.8999999156221747e-05,1.8999999156221747e-05,596,0.0,0.0
2025-02-23 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,596,0.0,0.0
2025-02-24 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,595,0.0,0.0
2025-02-25 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,611,0.0,0.0
2025-02-26 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,648,0.0,0.0
2025-02-27 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8999999156221747e-05,2.099999983329326e-05,1796,0.0,0.0
2025-02-28 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.8999999156221747e-05,1.8999999156221747e-05,601,0.0,0.0
2025-03-01 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,618,0.0,0.0
2025-03-02 00:00:00+00:00,1.8999999156221747e-05,5.0999999075429514e-05,1.8999999156221747e-05,1.9999999494757503e-05,730,0.0,0.0
2025-03-03 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,624,0.0,0.0
2025-03-04 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,611,0.0,0.0
2025-03-05 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,595,0.0,0.0
2025-03-06 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,600,0.0,0.0
