TIMESTAMP,KMON_OPEN_PRICE_USD,KMON_HIGH_PRICE_USD,KMON_LOW_PRICE_USD,KMON_CLOSE_PRICE_USD,KMON_VOLUME_USD,KMON_DIVIDENDS_USD,KMON_STOCK_SPLITS_USD
2021-08-23 00:00:00+00:00,0.091389000415802,0.11670400202274323,0.07444600015878677,0.08400200307369232,25097512,0.0,0.0
2021-08-24 00:00:00+00:00,0.08398400247097015,0.10009700059890747,0.05793200060725212,0.06451699882745743,28788379,0.0,0.0
2021-08-25 00:00:00+00:00,0.06412400305271149,0.0824429988861084,0.06204500049352646,0.07243700325489044,7481316,0.0,0.0
2021-08-26 00:00:00+00:00,0.0724020004272461,0.07553000003099442,0.05988699942827225,0.06313099712133408,3155758,0.0,0.0
2021-08-27 00:00:00+00:00,0.06306400150060654,0.06712199747562408,0.05439300090074539,0.056678999215364456,1785067,0.0,0.0
2021-08-28 00:00:00+00:00,0.056696999818086624,0.07784300297498703,0.05578000098466873,0.06885799765586853,1518593,0.0,0.0
2021-08-29 00:00:00+00:00,0.06880199909210205,0.07800000160932541,0.06011899933218956,0.06320299953222275,1374320,0.0,0.0
2021-08-30 00:00:00+00:00,0.06318700313568115,0.06360399723052979,0.05659500136971474,0.05674299970269203,866903,0.0,0.0
2021-08-31 00:00:00+00:00,0.05671200156211853,0.05945200100541115,0.048691000789403915,0.05264599993824959,622114,0.0,0.0
2021-09-01 00:00:00+00:00,0.05263900011777878,0.06059199944138527,0.04737500101327896,0.05171399936079979,804635,0.0,0.0
2021-09-02 00:00:00+00:00,0.05176100134849548,0.06544599682092667,0.05142400041222572,0.060412000864744186,686439,0.0,0.0
2021-09-03 00:00:00+00:00,0.06040000170469284,0.07019300013780594,0.057135000824928284,0.06210700049996376,578059,0.0,0.0
2021-09-04 00:00:00+00:00,0.06229199841618538,0.07263199985027313,0.058701999485492706,0.06931400299072266,768930,0.0,0.0
2021-09-05 00:00:00+00:00,0.06930799782276154,0.08358500152826309,0.0624300017952919,0.07691200077533722,856451,0.0,0.0
