TIMESTAMP,PIGGY_OPEN_PRICE_USD,PIGGY_HIGH_PRICE_USD,PIGGY_LOW_PRICE_USD,PIGGY_CLOSE_PRICE_USD,PIGGY_VOLUME_USD,PIGGY_DIVIDENDS_USD,PIGGY_STOCK_SPLITS_USD
2021-10-14 00:00:00+00:00,0.060058001428842545,0.15462100505828857,0.02552100084722042,0.0906829982995987,1303757,0.0,0.0
2021-10-15 00:00:00+00:00,0.08541800081729889,0.1851080060005188,0.058851998299360275,0.09001100063323975,1432864,0.0,0.0
2021-10-16 00:00:00+00:00,0.08997000008821487,0.10673700273036957,0.06277099996805191,0.06295599788427353,389443,0.0,0.0
2021-10-17 00:00:00+00:00,0.06289199739694595,0.0660339966416359,0.03655200079083443,0.04480300098657608,175485,0.0,0.0
2021-10-18 00:00:00+00:00,0.04479999840259552,0.0484360009431839,0.029169000685214996,0.03133599832653999,122300,0.0,0.0
2021-10-19 00:00:00+00:00,0.0313429981470108,0.05289899930357933,0.02651599980890751,0.04742100089788437,131648,0.0,0.0
2021-10-20 00:00:00+00:00,0.04743599891662598,0.053304001688957214,0.033688001334667206,0.03803599998354912,127824,0.0,0.0
2021-10-21 00:00:00+00:00,0.038058001548051834,0.04020100086927414,0.03227100148797035,0.032322000712156296,90318,0.0,0.0
2021-10-22 00:00:00+00:00,0.03229599818587303,0.03806599974632263,0.03013700060546398,0.03024500049650669,70566,0.0,0.0
2021-10-23 00:00:00+00:00,0.030243000015616417,0.03239399939775467,0.027184000238776207,0.028767000883817673,77232,0.0,0.0
2021-10-24 00:00:00+00:00,0.02876099944114685,0.02910199947655201,0.02113099955022335,0.025276999920606613,74953,0.0,0.0
2021-10-25 00:00:00+00:00,0.025275999680161476,0.02689499966800213,0.019102999940514565,0.02011200040578842,68248,0.0,0.0
2021-10-26 00:00:00+00:00,0.020109999924898148,0.020656000822782516,0.017893999814987183,0.01836800016462803,69735,0.0,0.0
2021-10-27 00:00:00+00:00,0.018364999443292618,0.01943100057542324,0.01673699915409088,0.017493000254034996,47670,0.0,0.0
2021-10-28 00:00:00+00:00,0.01749200001358986,0.017988000065088272,0.016209999099373817,0.01728600077331066,50482,0.0,0.0
2021-10-29 00:00:00+00:00,0.01728699915111065,0.05029899999499321,0.01728699915111065,0.02908100001513958,117007,0.0,0.0
2021-10-30 00:00:00+00:00,0.029076000675559044,0.03986100107431412,0.027946999296545982,0.03573000058531761,128117,0.0,0.0
2021-10-31 00:00:00+00:00,0.035732999444007874,0.03745799884200096,0.02711700089275837,0.031125999987125397,52951,0.0,0.0
2021-11-01 00:00:00+00:00,0.03112499974668026,0.03333599865436554,0.025088999420404434,0.026868000626564026,49388,0.0,0.0
2021-11-02 00:00:00+00:00,0.026864999905228615,0.028591999784111977,0.02271299995481968,0.028423000127077103,53102,0.0,0.0
2021-11-03 00:00:00+00:00,0.028423000127077103,0.028804000467061996,0.02194100059568882,0.02687999978661537,55208,0.0,0.0
2021-11-04 00:00:00+00:00,0.026878999546170235,0.02724500000476837,0.01380200032144785,0.015923000872135162,42308,0.0,0.0
2021-11-05 00:00:00+00:00,0.015922000631690025,0.01903199963271618,0.013527999632060528,0.0153590003028512,45845,0.0,0.0
2021-11-06 00:00:00+00:00,0.0153590003028512,0.019016999751329422,0.014450999908149242,0.014808000065386295,44967,0.0,0.0
