TIMESTAMP,STICK34493_OPEN_PRICE_USD,STICK34493_HIGH_PRICE_USD,STICK34493_LOW_PRICE_USD,STICK34493_CLOSE_PRICE_USD,STICK34493_VOLUME_USD,STICK34493_DIVIDENDS_USD,STICK34493_STOCK_SPLITS_USD
2025-01-07 00:00:00+00:00,0.0004180000105407089,0.0004180000105407089,0.0002589999930933118,0.0003009999927598983,35065,0.0,0.0
2025-01-08 00:00:00+00:00,0.0003009999927598983,0.000391999987186864,0.0003000000142492354,0.0003910000086762011,14149,0.0,0.0
2025-01-09 00:00:00+00:00,0.0003910000086762011,0.00039999998989515007,0.00037200000951997936,0.00037299998803064227,2219,0.0,0.0
2025-01-10 00:00:00+00:00,0.00037299998803064227,0.0004870000120718032,0.00037299998803064227,0.0004400000034365803,7868,0.0,0.0
2025-01-11 00:00:00+00:00,0.0004400000034365803,0.00045399999362416565,0.00043200000072829425,0.00044299999717622995,2870,0.0,0.0
2025-01-12 00:00:00+00:00,0.00044299999717622995,0.00044299999717622995,0.00031900001340545714,0.0003279999946244061,12758,0.0,0.0
2025-01-13 00:00:00+00:00,0.0003279999946244061,0.0003319999959785491,0.0002880000101868063,0.00031400000443682075,2671,0.0,0.0
2025-01-14 00:00:00+00:00,0.00031400000443682075,0.00032699998700991273,0.0003129999968223274,0.0003220000071451068,519,0.0,0.0
2025-01-15 00:00:00+00:00,0.0003220000071451068,0.0003459999861661345,0.0003220000071451068,0.0003260000084992498,1455,0.0,0.0
2025-01-16 00:00:00+00:00,0.0003260000084992498,0.00045399999362416565,0.00031999999191612005,0.0004180000105407089,9391,0.0,0.0
2025-01-17 00:00:00+00:00,0.0004180000105407089,0.0005799999926239252,0.0004180000105407089,0.0004879999905824661,13997,0.0,0.0
2025-01-18 00:00:00+00:00,0.0004879999905824661,0.0004879999905824661,0.00039900001138448715,0.00040499999886378646,5005,0.0,0.0
2025-01-19 00:00:00+00:00,0.00040499999886378646,0.0004130000015720725,0.00034100000630132854,0.00034100000630132854,5401,0.0,0.0
2025-01-20 00:00:00+00:00,0.00034100000630132854,0.00041700000292621553,0.00028700000257231295,0.0003969999961555004,17581,0.0,0.0
2025-01-21 00:00:00+00:00,0.0003969999961555004,0.00041099998634308577,0.0003800000122282654,0.00039000000106170774,3344,0.0,0.0
2025-01-22 00:00:00+00:00,0.00039000000106170774,0.00039400000241585076,0.00037399999564513564,0.00038499999209307134,1665,0.0,0.0
2025-01-23 00:00:00+00:00,0.00038499999209307134,0.0003870000073220581,0.00035799999022856355,0.0003650000144261867,721,0.0,0.0
2025-01-24 00:00:00+00:00,0.0003650000144261867,0.00039000000106170774,0.0003370000049471855,0.00035700001171790063,5840,0.0,0.0
2025-01-25 00:00:00+00:00,0.00035700001171790063,0.0003800000122282654,0.0003499999875202775,0.0003800000122282654,1117,0.0,0.0
2025-01-26 00:00:00+00:00,0.0003800000122282654,0.0003800000122282654,0.0003020000003743917,0.00032699998700991273,8791,0.0,0.0
2025-01-27 00:00:00+00:00,0.00032699998700991273,0.00032699998700991273,0.0002209999947808683,0.00023700000019744039,9928,0.0,0.0
2025-01-28 00:00:00+00:00,0.00023700000019744039,0.0002519999979995191,0.00021899999410379678,0.00021899999410379678,4504,0.0,0.0
2025-01-29 00:00:00+00:00,0.00021899999410379678,0.00022600000374950469,0.00016399999731220305,0.0001740000006975606,5340,0.0,0.0
2025-01-30 00:00:00+00:00,0.0001740000006975606,0.0002229999954579398,0.0001740000006975606,0.00020399999630171806,4761,0.0,0.0
2025-01-31 00:00:00+00:00,0.00020399999630171806,0.00022600000374950469,0.00020399999630171806,0.00020399999630171806,2038,0.0,0.0
2025-02-01 00:00:00+00:00,0.00020399999630171806,0.00020900000527035445,0.00018699999782256782,0.0001880000054370612,850,0.0,0.0
2025-02-02 00:00:00+00:00,0.0001880000054370612,0.0002209999947808683,0.00018400000408291817,0.00018400000408291817,4120,0.0,0.0
2025-02-03 00:00:00+00:00,0.00018400000408291817,0.0001849999971454963,0.00015300000086426735,0.00015799999528098851,2566,0.0,0.0
2025-02-04 00:00:00+00:00,0.00015799999528098851,0.00016199999663513154,0.0001250000059371814,0.0001250000059371814,2428,0.0,0.0
2025-02-05 00:00:00+00:00,0.0001250000059371814,0.00013099999341648072,0.00012099999730708078,0.00012099999730708078,1114,0.0,0.0
2025-02-06 00:00:00+00:00,0.00012099999730708078,0.00013899999612476677,0.00012099999730708078,0.0001320000010309741,1854,0.0,0.0
2025-02-07 00:00:00+00:00,0.0001320000010309741,0.00013899999612476677,0.00011899999663000926,0.00011999999696854502,1619,0.0,0.0
2025-02-08 00:00:00+00:00,0.00011999999696854502,0.00011999999696854502,0.00011200000153621659,0.0001140000022132881,445,0.0,0.0
2025-02-09 00:00:00+00:00,0.0001140000022132881,0.00011600000289035961,0.00010800000018207356,0.00010800000018207356,799,0.0,0.0
2025-02-10 00:00:00+00:00,0.00010800000018207356,0.00010800000018207356,9.899999713525176e-05,9.999999747378752e-05,954,0.0,0.0
2025-02-11 00:00:00+00:00,9.999999747378752e-05,0.00010399999882793054,7.400000322377309e-05,7.699999696342275e-05,2326,0.0,0.0
2025-02-12 00:00:00+00:00,7.699999696342275e-05,9.000000136438757e-05,7.599999662488699e-05,8.600000001024455e-05,2817,0.0,0.0
2025-02-13 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,8.199999865610152e-05,8.299999899463728e-05,66,0.0,0.0
2025-02-14 00:00:00+00:00,8.299999899463728e-05,0.00027099999715574086,8.299999899463728e-05,0.00027099999715574086,26616,0.0,0.0
2025-02-15 00:00:00+00:00,0.00027099999715574086,0.000375000003259629,0.00018899999849963933,0.0002460000105202198,28716,0.0,0.0
2025-02-16 00:00:00+00:00,0.0002460000105202198,0.0002770000137388706,0.00018000000272877514,0.00021600000036414713,7478,0.0,0.0
2025-02-17 00:00:00+00:00,0.00021600000036414713,0.00021800000104121864,0.00020700000459328294,0.0002099999983329326,2006,0.0,0.0
2025-02-18 00:00:00+00:00,0.0002099999983329326,0.0002099999983329326,0.00016199999663513154,0.00016799999866634607,2991,0.0,0.0
2025-02-19 00:00:00+00:00,0.00016799999866634607,0.00021699999342672527,0.00014600000577047467,0.0001990000018849969,7716,0.0,0.0
2025-02-20 00:00:00+00:00,0.0001990000018849969,0.00020500000391621143,0.00019200000679120421,0.00019500000053085387,660,0.0,0.0
2025-02-21 00:00:00+00:00,0.00019500000053085387,0.00020700000459328294,0.00018200000340584666,0.00018200000340584666,792,0.0,0.0
2025-02-22 00:00:00+00:00,0.00018200000340584666,0.00019099999917671084,0.00018000000272877514,0.00018000000272877514,991,0.0,0.0
2025-02-23 00:00:00+00:00,0.00018000000272877514,0.00018099999579135329,0.0001340000017080456,0.00013600000238511711,2497,0.0,0.0
2025-02-24 00:00:00+00:00,0.00013600000238511711,0.00013600000238511711,0.00011600000289035961,0.00011700000322889537,706,0.0,0.0
2025-02-25 00:00:00+00:00,0.00011700000322889537,0.00011700000322889537,7.899999764049426e-05,9.40000027185306e-05,3139,0.0,0.0
2025-02-26 00:00:00+00:00,9.40000027185306e-05,9.40000027185306e-05,7.79999973019585e-05,7.79999973019585e-05,1486,0.0,0.0
2025-02-27 00:00:00+00:00,7.79999973019585e-05,8.499999967170879e-05,7.79999973019585e-05,8.199999865610152e-05,115,0.0,0.0
2025-02-28 00:00:00+00:00,8.199999865610152e-05,8.199999865610152e-05,7.300000288523734e-05,7.400000322377309e-05,646,0.0,0.0
2025-03-01 00:00:00+00:00,7.400000322377309e-05,7.500000356230885e-05,6.70000008540228e-05,6.900000153109431e-05,319,0.0,0.0
2025-03-02 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.500000017695129e-05,6.600000051548705e-05,354,0.0,0.0
2025-03-03 00:00:00+00:00,6.600000051548705e-05,0.00016500000492669642,6.600000051548705e-05,8.600000001024455e-05,16190,0.0,0.0
2025-03-04 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,6.900000153109431e-05,6.900000153109431e-05,1393,0.0,0.0
2025-03-05 00:00:00+00:00,6.900000153109431e-05,9.40000027185306e-05,6.800000119255856e-05,9.40000027185306e-05,0,0.0,0.0
2025-03-06 00:00:00+00:00,9.40000027185306e-05,0.0003910000086762011,9.40000027185306e-05,0.00015999999595806003,0,0.0,0.0
2025-03-07 00:00:00+00:00,0.00015999999595806003,0.00016599999798927456,0.00012099999730708078,0.0001250000059371814,0,0.0,0.0
2025-03-08 00:00:00+00:00,0.0001250000059371814,0.0001429999974789098,0.0001230000052601099,0.00013899999612476677,0,0.0,0.0
