TIMESTAMP,YNETHX_OPEN_PRICE_USD,YNETHX_HIGH_PRICE_USD,YNETHX_LOW_PRICE_USD,YNETHX_CLOSE_PRICE_USD,YNETHX_VOLUME_USD,YNETHX_DIVIDENDS_USD,YNETHX_STOCK_SPLITS_USD
2025-02-08 00:00:00+00:00,2688.547607421875,2688.547607421875,2688.547607421875,2688.547607421875,398,0.0,0.0
2025-02-09 00:00:00+00:00,2688.547607421875,2741.751953125,2688.547607421875,2741.751953125,225,0.0,0.0
2025-02-10 00:00:00+00:00,2741.751953125,2741.751953125,2741.751953125,2741.751953125,0,0.0,0.0
2025-02-11 00:00:00+00:00,2741.751953125,2741.751953125,2741.751953125,2741.751953125,0,0.0,0.0
2025-02-12 00:00:00+00:00,2741.751953125,2741.751953125,2741.751953125,2741.751953125,0,0.0,0.0
2025-02-13 00:00:00+00:00,2741.751953125,2753.58056640625,2741.751953125,2750.928955078125,544,0.0,0.0
2025-02-14 00:00:00+00:00,2750.928955078125,2750.928955078125,2750.928955078125,2750.928955078125,0,0.0,0.0
2025-02-15 00:00:00+00:00,2750.928955078125,2784.039794921875,2750.928955078125,2784.039794921875,1253,0.0,0.0
2025-02-16 00:00:00+00:00,2784.039794921875,2784.039794921875,2784.039794921875,2784.039794921875,0,0.0,0.0
2025-02-17 00:00:00+00:00,2784.039794921875,2784.039794921875,2784.039794921875,2784.039794921875,0,0.0,0.0
2025-02-18 00:00:00+00:00,2784.039794921875,2784.039794921875,2704.997314453125,2704.997314453125,11436,0.0,0.0
2025-02-19 00:00:00+00:00,2704.997314453125,2777.220947265625,2704.997314453125,2777.220947265625,5700,0.0,0.0
2025-02-20 00:00:00+00:00,2777.220947265625,2822.46044921875,2777.220947265625,2808.30322265625,47748,0.0,0.0
2025-02-21 00:00:00+00:00,2808.30322265625,2903.2919921875,2793.764892578125,2793.764892578125,13939,0.0,0.0
2025-02-22 00:00:00+00:00,2793.764892578125,2848.040283203125,2735.2509765625,2848.040283203125,531851,0.0,0.0
2025-02-23 00:00:00+00:00,2848.040283203125,2897.657470703125,2845.42041015625,2887.422607421875,88914,0.0,0.0
2025-02-24 00:00:00+00:00,2887.422607421875,2887.859375,2768.539306640625,2768.539306640625,2811,0.0,0.0
2025-02-25 00:00:00+00:00,2768.539306640625,2768.539306640625,2476.385498046875,2476.385498046875,397972,0.0,0.0
2025-02-26 00:00:00+00:00,2476.385498046875,2479.54150390625,2476.385498046875,2479.54150390625,1658,0.0,0.0
2025-02-27 00:00:00+00:00,2479.54150390625,2479.54150390625,2402.3671875,2402.3671875,9391,0.0,0.0
2025-02-28 00:00:00+00:00,2402.3671875,2402.3671875,2171.83740234375,2272.604248046875,135818,0.0,0.0
2025-03-01 00:00:00+00:00,2272.604248046875,2341.419921875,2217.4033203125,2242.1640625,32290,0.0,0.0
2025-03-02 00:00:00+00:00,2242.1640625,2311.847412109375,2238.998291015625,2311.847412109375,435041,0.0,0.0
2025-03-03 00:00:00+00:00,2311.847412109375,2464.07958984375,2311.847412109375,2464.07958984375,267,0.0,0.0
2025-03-04 00:00:00+00:00,2464.07958984375,2464.07958984375,2165.67724609375,2165.67724609375,0,0.0,0.0
2025-03-05 00:00:00+00:00,2165.67724609375,2338.342529296875,2165.67724609375,2338.342529296875,0,0.0,0.0
2025-03-06 00:00:00+00:00,2338.342529296875,2339.390625,2282.496337890625,2282.496337890625,0,0.0,0.0
2025-03-07 00:00:00+00:00,2282.496337890625,2315.739501953125,2262.517333984375,2278.23046875,0,0.0,0.0
2025-03-08 00:00:00+00:00,2278.23046875,2278.23046875,2196.636474609375,2261.016845703125,0,0.0,0.0
2025-03-09 00:00:00+00:00,2261.016845703125,2261.016845703125,2184.0859375,2184.087890625,0,0.0,0.0
2025-03-10 00:00:00+00:00,2184.087890625,2184.087890625,1921.5078125,1938.502197265625,82429,0.0,0.0
2025-03-11 00:00:00+00:00,1938.502197265625,1969.3719482421875,1903.62548828125,1967.8533935546875,0,0.0,0.0
2025-03-12 00:00:00+00:00,1967.8533935546875,1973.919921875,1918.9263916015625,1973.919921875,0,0.0,0.0
2025-03-13 00:00:00+00:00,1973.919921875,1973.919921875,1908.8536376953125,1908.8536376953125,0,0.0,0.0
2025-03-14 00:00:00+00:00,1908.8536376953125,1999.531005859375,1908.8536376953125,1988.268310546875,7862,0.0,0.0
2025-03-15 00:00:00+00:00,1988.268310546875,2011.0987548828125,1983.4180908203125,2005.16064453125,18446,0.0,0.0
2025-03-16 00:00:00+00:00,2005.16064453125,2005.16064453125,1949.6932373046875,1949.6932373046875,15916,0.0,0.0
2025-03-17 00:00:00+00:00,1949.6932373046875,2000.680419921875,1949.6932373046875,1999.6522216796875,0,0.0,0.0
2025-03-18 00:00:00+00:00,1999.6522216796875,1999.6522216796875,1953.5440673828125,1974.5638427734375,0,0.0,0.0
2025-03-19 00:00:00+00:00,1974.5638427734375,2102.93994140625,1974.5638427734375,2102.93994140625,0,0.0,0.0
2025-03-20 00:00:00+00:00,2102.93994140625,2102.93994140625,2039.360107421875,2047.9783935546875,61627,0.0,0.0
2025-03-21 00:00:00+00:00,2047.9783935546875,2047.9783935546875,2014.5806884765625,2034.9095458984375,0,0.0,0.0
2025-03-22 00:00:00+00:00,2034.9095458984375,2067.048828125,2034.9095458984375,2065.230712890625,0,0.0,0.0
2025-03-23 00:00:00+00:00,2065.230712890625,2084.955078125,2055.04541015625,2081.551513671875,0,0.0,0.0
2025-03-24 00:00:00+00:00,2081.551513671875,2167.8212890625,2081.551513671875,2144.862060546875,56202,0.0,0.0
2025-03-25 00:00:00+00:00,2144.862060546875,2164.182861328125,2113.310791015625,2134.743408203125,0,0.0,0.0
2025-03-26 00:00:00+00:00,2134.743408203125,2148.26513671875,2078.39208984375,2080.73095703125,0,0.0,0.0
2025-03-27 00:00:00+00:00,2080.73095703125,2103.6025390625,2080.73095703125,2083.44091796875,0,0.0,0.0
2025-03-28 00:00:00+00:00,2083.44091796875,2083.44091796875,1942.42822265625,1942.42822265625,0,0.0,0.0
2025-03-29 00:00:00+00:00,1942.42822265625,1978.3714599609375,1880.66650390625,1880.66650390625,0,0.0,0.0
2025-03-30 00:00:00+00:00,1880.66650390625,1910.448486328125,1865.9974365234375,1885.694091796875,0,0.0,0.0
2025-03-31 00:00:00+00:00,1885.694091796875,1908.893310546875,1849.89794921875,1887.677001953125,162968,0.0,0.0
2025-04-01 00:00:00+00:00,1887.677001953125,1978.4908447265625,1887.677001953125,1978.4898681640625,0,0.0,0.0
2025-04-02 00:00:00+00:00,1978.4898681640625,1978.4898681640625,1851.21630859375,1851.21630859375,494082,0.0,0.0
2025-04-03 00:00:00+00:00,1851.21630859375,1887.7435302734375,1821.296142578125,1867.051025390625,0,0.0,0.0
2025-04-04 00:00:00+00:00,1867.051025390625,1879.6597900390625,1840.26806640625,1873.465087890625,90252,0.0,0.0
2025-04-05 00:00:00+00:00,1873.465087890625,1873.465087890625,1848.68798828125,1848.68798828125,0,0.0,0.0
2025-04-06 00:00:00+00:00,1848.68798828125,1862.4149169921875,1616.7060546875,1616.7060546875,39828,0.0,0.0
2025-04-07 00:00:00+00:00,1616.7060546875,1651.091552734375,1535.9307861328125,1617.162841796875,35826,0.0,0.0
2025-04-08 00:00:00+00:00,1617.162841796875,1651.401123046875,1507.4410400390625,1508.197021484375,0,0.0,0.0
2025-04-09 00:00:00+00:00,1508.197021484375,1739.7879638671875,1461.9337158203125,1731.01708984375,0,0.0,0.0
2025-04-10 00:00:00+00:00,1731.01708984375,1731.01708984375,1556.5592041015625,1556.5592041015625,0,0.0,0.0
2025-04-11 00:00:00+00:00,1556.5592041015625,1640.3048095703125,1556.5592041015625,1616.7740478515625,1792,0.0,0.0
2025-04-12 00:00:00+00:00,1616.7740478515625,1710.725830078125,1610.770751953125,1706.912841796875,478,0.0,0.0
2025-04-13 00:00:00+00:00,1706.912841796875,1706.912841796875,1629.3076171875,1675.893310546875,0,0.0,0.0
2025-04-14 00:00:00+00:00,1675.893310546875,1734.4945068359375,1675.893310546875,1681.917236328125,0,0.0,0.0
2025-04-15 00:00:00+00:00,1681.917236328125,1706.9130859375,1652.1478271484375,1654.071533203125,23129,0.0,0.0
2025-04-16 00:00:00+00:00,1654.071533203125,1654.071533203125,1625.0933837890625,1644.667236328125,26861,0.0,0.0
2025-04-17 00:00:00+00:00,1644.667236328125,1664.487060546875,1638.9862060546875,1664.487060546875,0,0.0,0.0
2025-04-18 00:00:00+00:00,1664.487060546875,1664.487060546875,1640.7464599609375,1652.676025390625,0,0.0,0.0
2025-04-19 00:00:00+00:00,1652.676025390625,1683.8013916015625,1652.676025390625,1677.4979248046875,0,0.0,0.0
2025-04-20 00:00:00+00:00,1677.4979248046875,1680.476806640625,1638.5673828125,1649.9693603515625,0,0.0,0.0
2025-04-21 00:00:00+00:00,1649.9693603515625,1712.322509765625,1636.76708984375,1638.016357421875,0,0.0,0.0
2025-04-22 00:00:00+00:00,1638.016357421875,1829.82568359375,1638.016357421875,1829.82568359375,543134,0.0,0.0
2025-04-23 00:00:00+00:00,1829.82568359375,1881.1431884765625,1829.072509765625,1862.67529296875,0,0.0,0.0
2025-04-24 00:00:00+00:00,1862.67529296875,1868.8162841796875,1802.64501953125,1831.6492919921875,0,0.0,0.0
2025-04-25 00:00:00+00:00,1831.6492919921875,1883.638671875,1822.2647705078125,1873.6923828125,0,0.0,0.0
2025-04-26 00:00:00+00:00,1873.6923828125,1892.2259521484375,1859.6702880859375,1892.2259521484375,27721,0.0,0.0
2025-04-27 00:00:00+00:00,1892.2259521484375,1892.2259521484375,1865.9852294921875,1875.78857421875,0,0.0,0.0
2025-04-28 00:00:00+00:00,1875.78857421875,1897.197509765625,1831.43701171875,1862.9013671875,0,0.0,0.0
2025-04-29 00:00:00+00:00,1862.9013671875,1904.36083984375,1862.9013671875,1900.8721923828125,0,0.0,0.0
2025-04-30 00:00:00+00:00,1900.8721923828125,1900.8721923828125,1838.24462890625,1872.951171875,51551,0.0,0.0
2025-05-01 00:00:00+00:00,1872.951171875,1915.2109375,1870.5029296875,1915.2109375,56168,0.0,0.0
2025-05-02 00:00:00+00:00,1915.2109375,1926.359375,1905.297607421875,1926.359375,0,0.0,0.0
2025-05-03 00:00:00+00:00,1926.359375,1926.359375,1900.0703125,1916.9027099609375,0,0.0,0.0
2025-05-04 00:00:00+00:00,1916.9027099609375,1922.8275146484375,1891.04248046875,1891.04248046875,34658,0.0,0.0
2025-05-05 00:00:00+00:00,1891.04248046875,1899.5867919921875,1871.4892578125,1899.5867919921875,52403,0.0,0.0
2025-05-06 00:00:00+00:00,1899.5867919921875,1899.5867919921875,1837.9107666015625,1850.7625732421875,0,0.0,0.0
2025-05-07 00:00:00+00:00,1850.7625732421875,1920.2222900390625,1850.7625732421875,1894.579833984375,2787399,0.0,0.0
2025-05-08 00:00:00+00:00,1894.579833984375,2272.1748046875,1891.514892578125,2269.192138671875,19460,0.0,0.0
2025-05-09 00:00:00+00:00,2269.192138671875,2470.47412109375,2269.192138671875,2432.375,0,0.0,0.0
2025-05-10 00:00:00+00:00,2432.375,2636.174072265625,2432.375,2636.174072265625,0,0.0,0.0
2025-05-11 00:00:00+00:00,2636.174072265625,2650.870849609375,2588.89990234375,2588.89990234375,0,0.0,0.0
2025-05-12 00:00:00+00:00,2588.89990234375,2671.48193359375,2588.89990234375,2589.525634765625,0,0.0,0.0
2025-05-13 00:00:00+00:00,2589.525634765625,2818.920654296875,2535.796142578125,2818.920654296875,0,0.0,0.0
2025-05-14 00:00:00+00:00,2818.920654296875,2818.920654296875,2695.444580078125,2711.889404296875,0,0.0,0.0
2025-05-15 00:00:00+00:00,2711.889404296875,2711.889404296875,2639.1572265625,2639.1572265625,0,0.0,0.0
2025-05-16 00:00:00+00:00,2639.1572265625,2733.919921875,2639.1572265625,2663.72705078125,0,0.0,0.0
2025-05-17 00:00:00+00:00,2663.72705078125,2663.72705078125,2563.833251953125,2580.728515625,83843,0.0,0.0
2025-05-18 00:00:00+00:00,2580.728515625,2690.114501953125,2479.368896484375,2525.750732421875,0,0.0,0.0
2025-05-19 00:00:00+00:00,2525.750732421875,2635.24609375,2482.890625,2621.981689453125,0,0.0,0.0
2025-05-20 00:00:00+00:00,2621.981689453125,2668.718017578125,2584.586669921875,2622.9951171875,0,0.0,0.0
2025-05-21 00:00:00+00:00,2622.9951171875,2730.730712890625,2618.38720703125,2676.94873046875,229138,0.0,0.0
2025-05-22 00:00:00+00:00,2676.94873046875,2794.1953125,2676.94873046875,2776.852783203125,0,0.0,0.0
2025-05-23 00:00:00+00:00,2776.852783203125,2817.351806640625,2657.87451171875,2657.87451171875,0,0.0,0.0
2025-05-24 00:00:00+00:00,2657.87451171875,2690.825927734375,2649.02001953125,2672.393310546875,0,0.0,0.0
2025-05-25 00:00:00+00:00,2672.393310546875,2672.393310546875,2592.3291015625,2633.850830078125,0,0.0,0.0
2025-05-26 00:00:00+00:00,2633.850830078125,2690.1552734375,2633.850830078125,2681.0341796875,0,0.0,0.0
2025-05-27 00:00:00+00:00,2681.0341796875,2814.21875,2657.94091796875,2805.791259765625,0,0.0,0.0
2025-05-28 00:00:00+00:00,2805.791259765625,2805.791259765625,2753.19384765625,2786.187744140625,400579,0.0,0.0
2025-05-29 00:00:00+00:00,2786.187744140625,2856.008056640625,2762.363525390625,2762.363525390625,0,0.0,0.0
2025-05-30 00:00:00+00:00,2762.363525390625,2767.15283203125,2645.1259765625,2645.1259765625,175717,0.0,0.0
2025-05-31 00:00:00+00:00,2645.1259765625,2656.627685546875,2624.40771484375,2656.627685546875,0,0.0,0.0
2025-06-01 00:00:00+00:00,2656.627685546875,2660.4765625,2619.520751953125,2638.5986328125,60119,0.0,0.0
