TIMESTAMP,LENFI_OPEN_PRICE_USD,LENFI_HIGH_PRICE_USD,LENFI_LOW_PRICE_USD,LENFI_CLOSE_PRICE_USD,LENFI_VOLUME_USD,LENFI_DIVIDENDS_USD,LENFI_STOCK_SPLITS_USD
2023-07-06 00:00:00+00:00,2.9901340007781982,3.4621329307556152,2.948180913925171,3.314228057861328,140535,0.0,0.0
2023-07-07 00:00:00+00:00,3.314228057861328,4.352066993713379,3.2825191020965576,3.521815061569214,102247,0.0,0.0
2023-07-08 00:00:00+00:00,3.5222930908203125,3.553131103515625,3.285037040710449,3.547840118408203,75229,0.0,0.0
2023-07-09 00:00:00+00:00,3.5583529472351074,3.741131067276001,3.3903861045837402,3.6480460166931152,103770,0.0,0.0
2023-07-10 00:00:00+00:00,3.6481709480285645,3.6664180755615234,3.383275032043457,3.4804420471191406,91898,0.0,0.0
2023-07-11 00:00:00+00:00,3.4804420471191406,3.7325150966644287,3.038140058517456,3.4857490062713623,142092,0.0,0.0
2023-07-12 00:00:00+00:00,3.4857490062713623,3.5086050033569336,3.048053026199341,3.154719114303589,68286,0.0,0.0
2023-07-13 00:00:00+00:00,3.1525659561157227,4.176691055297852,3.13210391998291,4.079710006713867,81016,0.0,0.0
2023-07-14 00:00:00+00:00,4.0786452293396,4.264665126800537,3.5062201023101807,3.6314380168914795,41961,0.0,0.0
2023-07-15 00:00:00+00:00,3.6313440799713135,3.8776040077209473,3.5882010459899902,3.8429861068725586,32569,0.0,0.0
2023-07-16 00:00:00+00:00,3.843346118927002,3.857496976852417,3.654123067855835,3.740712881088257,42699,0.0,0.0
2023-07-17 00:00:00+00:00,3.74147891998291,3.885885000228882,3.577997922897339,3.740823984146118,25632,0.0,0.0
2023-07-18 00:00:00+00:00,3.7389309406280518,3.7948310375213623,3.64908504486084,3.7948310375213623,37245,0.0,0.0
2023-07-19 00:00:00+00:00,3.796247959136963,4.264166831970215,3.7345640659332275,4.164978981018066,127757,0.0,0.0
2023-07-20 00:00:00+00:00,4.165063858032227,4.419441223144531,4.160480976104736,4.407777786254883,94886,0.0,0.0
2023-07-21 00:00:00+00:00,4.402119159698486,4.5447821617126465,4.270051956176758,4.335831165313721,82880,0.0,0.0
2023-07-22 00:00:00+00:00,4.341010093688965,4.36018705368042,3.7399580478668213,4.01577615737915,174396,0.0,0.0
2023-07-23 00:00:00+00:00,4.0235161781311035,4.370047092437744,3.711574077606201,3.949718952178955,166707,0.0,0.0
2023-07-24 00:00:00+00:00,3.9495699405670166,3.9571518898010254,3.2927188873291016,3.3490939140319824,85393,0.0,0.0
2023-07-25 00:00:00+00:00,3.348752975463867,3.8396520614624023,3.197082042694092,3.5184829235076904,115464,0.0,0.0
