TIMESTAMP,NUB_OPEN_PRICE_USD,NUB_HIGH_PRICE_USD,NUB_LOW_PRICE_USD,NUB_CLOSE_PRICE_USD,NUB_VOLUME_USD,NUB_DIVIDENDS_USD,NUB_STOCK_SPLITS_USD
2024-04-10 00:00:00+00:00,0.041019000113010406,0.06789500266313553,0.04056299850344658,0.0620260015130043,18416141,0.0,0.0
2024-04-11 00:00:00+00:00,0.06202999874949455,0.08412700146436691,0.05383399873971939,0.05619699880480766,24366279,0.0,0.0
2024-04-12 00:00:00+00:00,0.05633600056171417,0.06259799748659134,0.038440000265836716,0.04075799882411957,14666861,0.0,0.0
2024-04-13 00:00:00+00:00,0.0401730015873909,0.04680100083351135,0.02346700057387352,0.03681899979710579,11814375,0.0,0.0
2024-04-14 00:00:00+00:00,0.03682500123977661,0.05154300108551979,0.028193000704050064,0.04781699925661087,9297979,0.0,0.0
2024-04-15 00:00:00+00:00,0.04636500030755997,0.057367000728845596,0.03345799818634987,0.039643000811338425,8954866,0.0,0.0
2024-04-16 00:00:00+00:00,0.04126499965786934,0.04425999894738197,0.03161799907684326,0.04392600059509277,8324011,0.0,0.0
2024-04-17 00:00:00+00:00,0.045834001153707504,0.04617999866604805,0.03524800017476082,0.04137500002980232,7499089,0.0,0.0
2024-04-18 00:00:00+00:00,0.0382240004837513,0.05063600093126297,0.03634300082921982,0.04459799826145172,9482694,0.0,0.0
2024-04-19 00:00:00+00:00,0.04379900172352791,0.047520000487565994,0.03479199856519699,0.04188000038266182,8736226,0.0,0.0
2024-04-20 00:00:00+00:00,0.041905999183654785,0.060416001826524734,0.04008299857378006,0.057447001338005066,13768391,0.0,0.0
2024-04-21 00:00:00+00:00,0.054910000413656235,0.057663001120090485,0.04595499858260155,0.04927299916744232,7012463,0.0,0.0
2024-04-22 00:00:00+00:00,0.04772999882698059,0.060896001756191254,0.04261599853634834,0.054802000522613525,19109749,0.0,0.0
2024-04-23 00:00:00+00:00,0.05480099841952324,0.08017200231552124,0.053909000009298325,0.06485500186681747,24293479,0.0,0.0
2024-04-24 00:00:00+00:00,0.06882700324058533,0.10128899663686752,0.06809999793767929,0.07085400074720383,29358576,0.0,0.0
2024-04-25 00:00:00+00:00,0.07460100203752518,0.08268299698829651,0.05949600040912628,0.061152998358011246,20777788,0.0,0.0
2024-04-26 00:00:00+00:00,0.061103999614715576,0.07084400206804276,0.053373001515865326,0.05458899959921837,16045129,0.0,0.0
2024-04-27 00:00:00+00:00,0.053773000836372375,0.061827998608350754,0.048507001250982285,0.0582210011780262,11108917,0.0,0.0
2024-04-28 00:00:00+00:00,0.0582210011780262,0.07085099816322327,0.05708099901676178,0.05722799897193909,10563174,0.0,0.0
2024-04-29 00:00:00+00:00,0.057360999286174774,0.0592770017683506,0.0455860011279583,0.05720999836921692,15118400,0.0,0.0
2024-04-30 00:00:00+00:00,0.057211000472307205,0.057461000978946686,0.037018001079559326,0.04775699973106384,10603812,0.0,0.0
2024-05-01 00:00:00+00:00,0.047793999314308167,0.05444899946451187,0.04030400142073631,0.050599999725818634,8960529,0.0,0.0
