,K,Alpha,Tau,Non_Stationary_IMFs,MSE,IMF_1_P_Val
0,5,250,0.25,0,0.05444717332502118,0.06780443569947843
1,5,250,0.3,0,0.26557786552016804,0.06784216237371445
2,5,250,0.2,0,0.3344768293221049,0.06731950346956082
3,4,250,0.2,0,0.5982362824544109,0.06930879703267208
4,4,250,0.3,0,0.9870835402346033,0.06949336373946434
5,5,500,0.2,0,1.1861110765209693,0.050335963394402244
6,4,250,0.1,0,1.2313232318481597,0.06920194107902322
7,5,250,0.15,0,1.3440299875271087,0.06584405054951639
8,5,250,0.05,0,1.420184570142899,0.05117760565649742
9,4,250,0.15,0,2.1693390825566405,0.06981654085615767
10,4,250,0.05,0,2.223685075431634,0.06915414845507367
11,5,500,0.15,0,2.3817102165001343,0.05006246934406094
12,4,500,0.15,0,2.5916819364640773,0.06988468271408269
13,5,250,0.1,0,2.6014477952065427,0.06460898272382133
14,3,250,0.3,0,2.728838984875741,0.07082105544682255
15,3,250,0.15,0,3.082197137610173,0.07036709837027812
16,5,500,0.25,0,3.161402700364813,0.05053728441227232
17,4,250,0.25,0,3.365068918964371,0.06928442950997139
18,5,250,0.0,0,3.366942692601519,0.05022707626769327
19,4,500,0.25,0,3.38494815853427,0.0695162924584714
20,4,250,0.0,0,4.297681504804378,0.06679687995100576
21,4,750,0.3,0,4.322924178415012,0.0675998732481476
22,4,500,0.2,0,4.499547324528888,0.06989083806744945
23,5,500,0.3,0,4.553368587712492,0.05026751145747454
24,5,750,0.25,0,4.7521307283329834,0.05016071752997792
25,2,250,0.05,0,5.096074382213624,0.0728187674964377
26,4,500,0.1,0,5.327168464184388,0.06852237639737754
27,3,500,0.3,0,5.421225321029345,0.06970358083539552
28,3,750,0.3,0,5.59242608156027,0.0690734483211988
29,2,250,0.2,0,6.02875639788535,0.07369990862800255
30,4,750,0.1,0,6.035763415942766,0.0677459178996817
31,3,250,0.05,0,6.047364443108978,0.07118149552771273
32,3,250,0.25,0,6.7159055429523455,0.07054098372594894
33,2,500,0.05,0,7.074324268286526,0.07301326941252428
34,2,500,0.1,0,7.268053655076804,0.07219722988020073
35,4,750,0.15,0,7.593618348166807,0.0670755110019566
36,4,1000,0.2,0,7.665202506833332,0.068694889387489
37,4,1250,0.1,0,8.084807171410729,0.05376018120012157
38,3,750,0.15,0,8.431604260428125,0.06882418317947817
39,4,750,0.2,0,8.93375944968286,0.067320842815398
40,3,250,0.1,0,8.942310252039393,0.0713768935405877
41,2,1000,0.15,0,9.317372292815145,0.07241924411474465
42,3,250,0.0,0,9.455731808327855,0.06768951539017626
43,2,500,0.25,0,9.652129790546157,0.07179651838894424
44,2,1000,0.25,0,9.721363958412937,0.07165993302861678
45,4,1500,0.2,0,9.78316660729846,0.06657777047247145
46,4,500,0.05,0,9.920138519685933,0.06961913717869932
47,4,1750,0.2,0,10.021304870524371,0.05191868022015275
48,2,1250,0.3,0,10.039317655206933,0.07195356332746844
49,2,750,0.2,0,10.477829816448951,0.07141966200365948
50,4,1250,0.3,0,10.523643089607743,0.06599878157645116
51,3,1000,0.15,0,10.581013696999394,0.07127357233099721
52,3,500,0.05,0,10.734122147000495,0.06936140065281224
53,4,1250,0.2,0,11.897053895534626,0.05411162702848269
54,3,250,0.2,0,12.041223643250717,0.0705659499440834
55,5,2000,0.1,0,12.059752524176249,0.050005051042750465
56,3,2250,0.25,0,12.13608166135411,0.05177802838176285
57,4,1000,0.3,0,12.487567289775052,0.0686561803570708
58,3,1500,0.3,0,13.032713233241386,0.06764164410097709
59,3,750,0.05,0,13.176917736279712,0.07103153586222742
60,4,1000,0.1,0,13.534069388232185,0.06931666512642519
61,3,2000,0.2,0,13.552751558875123,0.0549003174541368
62,3,2750,0.3,0,13.70731694414728,0.05108866990740936
63,2,2000,0.2,0,13.756782090575253,0.0720853550836483
64,4,500,0.3,0,13.889384190703392,0.06896102582662164
65,4,750,0.25,0,14.124893667718394,0.07047845015755473
66,3,2500,0.25,0,14.139018435513412,0.05136870992918772
67,5,1000,0.05,0,14.61995523984261,0.0510687841677542
68,5,1500,0.05,0,14.793455503157748,0.05078528137235641
69,4,1000,0.05,0,14.818694562694269,0.06759669192883926
70,2,2250,0.2,0,14.880917974274357,0.07162091116416994
71,4,750,0.05,0,14.895033096806086,0.06998875831563114
72,5,1250,0.25,0,15.003887402980158,0.051075838444973244
73,3,1500,0.25,0,15.305535630949715,0.07119537968650264
74,5,1500,0.1,0,15.306748129626046,0.050739429424444336
75,2,750,0.05,0,15.500487012619784,0.07155043016005079
76,2,1750,0.2,0,15.632994742327586,0.07270010237438594
77,2,2000,0.1,0,15.967106280747682,0.07219253652726815
78,5,4250,0.3,0,16.168944013239855,0.05008179243578692
79,4,1250,0.05,0,16.37020206657971,0.0679954306404701
80,3,1500,0.15,0,16.536719791513057,0.07112019464210467
81,2,1500,0.1,0,16.579872680417473,0.07274073020548134
82,4,1500,0.1,0,17.17089917504951,0.06217734848819797
83,3,3000,0.3,0,17.180602107384107,0.05208905986030727
84,5,1250,0.15,0,17.2216819823935,0.05084537562330391
85,5,2250,0.15,0,17.225678382043338,0.06458039916001142
86,5,2000,0.2,0,17.6622845852599,0.051752039947221155
87,3,500,0.2,0,17.941068890117165,0.07181991311861241
88,2,250,0.0,0,18.13401887797517,0.06942089136954349
89,5,1250,0.05,0,18.38816892707685,0.051319043528516316
90,3,500,0.1,0,18.997070624224122,0.07175821641663599
91,5,1500,0.3,0,19.10620425359817,0.052582387952156404
92,3,3500,0.3,0,19.149731576831954,0.05161107875270536
93,2,2500,0.2,0,19.337761945568587,0.07110596472729266
94,5,1500,0.2,0,19.625392935998036,0.052439791743985685
95,3,1000,0.05,0,19.728056875604786,0.07100046145257087
96,3,500,0.0,0,19.85395613836676,0.05082168508985976
97,2,3250,0.25,0,19.878751602381165,0.07152048222272837
98,3,750,0.25,0,20.230345032982324,0.07129964923779897
99,4,1750,0.1,0,20.513120559237286,0.06748931397371846
100,4,2500,0.2,0,20.572032248775432,0.05014406761739469
101,4,1250,0.15,0,20.79370927492434,0.06729152352656805
102,3,3500,0.1,0,20.87906777434048,0.07039828581329892
103,2,1750,0.1,0,21.37187495726768,0.07273693761362349
104,4,2250,0.3,0,21.50152106564382,0.06973973550016288
105,2,1250,0.15,0,22.253836753698227,0.07129092174386584
106,4,3250,0.3,0,22.604176284028398,0.06982478366944771
107,3,2250,0.3,0,22.799023062634806,0.0684780227482989
108,3,2000,0.05,0,23.375914154624365,0.056794986119329156
109,4,4500,0.3,0,23.432219645787985,0.05262887755537264
110,3,2000,0.1,0,23.43269537161029,0.07137134862215508
111,3,750,0.1,0,23.505479741724287,0.06938733541257916
112,5,3750,0.15,0,23.510447002050782,0.0509998023410402
113,3,500,0.15,0,23.5616103894757,0.07143131220403968
114,4,1750,0.25,0,23.760927563612857,0.05450201804070346
115,2,250,0.25,0,24.20401789279475,0.07447818397970654
116,2,500,0.0,0,24.572139152312875,0.06763171513742136
117,3,3500,0.15,0,24.687447027092993,0.05497800259387473
118,5,3000,0.2,0,25.645534081574095,0.05073196814695426
119,2,500,0.15,0,25.699028235787345,0.07349774534879516
120,3,4750,0.2,0,25.91498508847468,0.0512928393292133
121,3,1250,0.25,0,25.967419187750515,0.07079945886399448
122,4,2250,0.2,0,26.496377566830304,0.05116675889129731
123,3,3750,0.1,0,26.607022428292083,0.07035362692862636
124,4,3500,0.25,0,26.796336151776377,0.05277006243887074
125,3,2500,0.1,0,26.82091391290265,0.05196590338010486
126,2,250,0.1,0,26.875520871155363,0.07450464166584854
127,3,2250,0.05,0,27.38804739184376,0.058350422323301496
128,2,1500,0.25,0,27.596398758306282,0.07451845941392907
129,3,3750,0.15,0,27.647131019310827,0.05651429014738925
130,7,7000,0.15,0,28.24001246425433,0.05112448718919131
131,3,2750,0.25,0,29.01778683212276,0.06679603813614975
132,2,250,0.3,0,29.34890906380714,0.07443005511417454
133,3,1000,0.3,0,29.64590082241458,0.07079172680137644
134,4,3500,0.2,0,29.758915136761203,0.07029763348687293
135,2,750,0.0,0,29.834527738827667,0.06502223314378285
136,5,6000,0.3,0,29.88214907461133,0.05669496556243975
137,3,500,0.25,0,29.990360972713415,0.07110214168366316
138,2,250,0.15,0,30.53132696617463,0.07441998094683494
139,4,4000,0.05,0,31.00598161366433,0.052358406201506176
140,2,4250,0.25,0,31.44339420501128,0.07064207866320739
141,4,3750,0.05,0,32.129266361373716,0.05219364088642183
142,5,3250,0.3,0,32.5170065552195,0.06293879217264181
143,3,750,0.2,0,33.25175205052308,0.07084162413115842
144,4,2250,0.25,0,33.31721426144153,0.06690194889206047
145,4,2250,0.15,0,33.37989865482693,0.07038958524502544
146,4,3000,0.05,0,33.41629532759939,0.06836399845411253
147,2,2250,0.3,0,33.70435518087497,0.07451662977161476
148,3,1250,0.1,0,33.80279668110116,0.06715063812010202
149,4,5250,0.25,0,33.91478285292609,0.06349856799327169
150,3,7000,0.25,0,34.169751048932596,0.05103089470824013
151,4,1750,0.3,0,34.276429062562265,0.07053328152333119
152,2,3250,0.1,0,34.56292103527209,0.07189886907158118
153,4,1500,0.05,0,34.62266166887004,0.06984679440676442
154,4,2000,0.2,0,34.882120071823486,0.05411902087899878
155,5,5250,0.3,0,35.03742108416417,0.06979151918924732
156,3,1500,0.2,0,35.29969216466153,0.06775189764331449
157,4,1750,0.05,0,35.32933345384349,0.06928955809116075
158,2,1000,0.0,0,35.52358504164695,0.061168151056293835
159,3,1750,0.3,0,35.77205437259124,0.07145381431053814
160,5,5750,0.3,0,36.22544633194353,0.057835834790189104
161,3,2500,0.05,0,36.25639248155972,0.05947414350836561
162,4,2750,0.05,0,36.34293228917538,0.0681688213916408
163,5,4750,0.15,0,36.44494276440078,0.05222950829903158
164,4,2500,0.3,0,36.4455647738237,0.05101142965171164
165,6,4500,0.1,0,36.98164708916058,0.05209176586217638
166,4,2000,0.1,0,37.32577371665824,0.07002909249560604
167,4,2500,0.25,0,37.69516063699464,0.07044378120456929
