TIMESTAMP,MC_OPEN_PRICE_USD,MC_HIGH_PRICE_USD,MC_LOW_PRICE_USD,MC_CLOSE_PRICE_USD,MC_VOLUME_USD,MC_DIVIDENDS_USD,MC_STOCK_SPLITS_USD
2021-11-04 00:00:00+00:00,2.735567092895508,2.8374979496002197,2.728100061416626,2.7576279640197754,0,0.0,0.0
2021-11-05 00:00:00+00:00,2.7574360370635986,5.350758075714111,2.6860649585723877,3.2029049396514893,0,0.0,0.0
2021-11-06 00:00:00+00:00,3.202760934829712,9.549385070800781,3.2000739574432373,8.31501579284668,103037020,0.0,0.0
2021-11-07 00:00:00+00:00,8.322420120239258,9.491822242736816,6.07761812210083,6.987512111663818,61915027,0.0,0.0
2021-11-08 00:00:00+00:00,6.979988098144531,7.497412204742432,5.882542133331299,6.449584007263184,44676931,0.0,0.0
2021-11-09 00:00:00+00:00,6.46017599105835,6.561066150665283,5.061487197875977,5.131773948669434,43505577,0.0,0.0
2021-11-10 00:00:00+00:00,5.131239891052246,7.2735748291015625,4.764277935028076,5.852304935455322,49412643,0.0,0.0
2021-11-11 00:00:00+00:00,5.856523036956787,7.677021026611328,5.784541130065918,6.597853183746338,21540814,0.0,0.0
2021-11-12 00:00:00+00:00,6.603714942932129,7.002562046051025,5.824508190155029,6.441894054412842,26201041,0.0,0.0
2021-11-13 00:00:00+00:00,6.440621852874756,7.223499774932861,6.190524101257324,7.054161071777344,5229847,0.0,0.0
2021-11-14 00:00:00+00:00,7.074071884155273,7.13641881942749,6.6484551429748535,6.824696063995361,10363590,0.0,0.0
2021-11-15 00:00:00+00:00,6.819046974182129,8.271925926208496,6.819046974182129,7.001609802246094,20090242,0.0,0.0
2021-11-16 00:00:00+00:00,6.996741771697998,45.23553466796875,5.512916088104248,5.796346187591553,29182718,0.0,0.0
2021-11-17 00:00:00+00:00,5.794878959655762,9.114514350891113,5.240070819854736,8.745990753173828,58216643,0.0,0.0
2021-11-18 00:00:00+00:00,8.7498779296875,9.068448066711426,6.730879783630371,7.572751998901367,56975063,0.0,0.0
