TIMESTAMP,DUCX_OPEN_PRICE_USD,DUCX_HIGH_PRICE_USD,DUCX_LOW_PRICE_USD,DUCX_CLOSE_PRICE_USD,DUCX_VOLUME_USD,DUCX_DIVIDENDS_USD,DUCX_STOCK_SPLITS_USD
2023-04-12 00:00:00+00:00,0.18011100590229034,0.18011100590229034,0.007865999825298786,0.007865999825298786,133701,0.0,0.0
2023-04-13 00:00:00+00:00,0.18011100590229034,0.18011100590229034,0.007805999834090471,0.008348999544978142,139960,0.0,0.0
2023-04-14 00:00:00+00:00,0.008348999544978142,0.00897900015115738,0.008124999701976776,0.008708000183105469,132555,0.0,0.0
2023-04-15 00:00:00+00:00,0.008708000183105469,0.009189000353217125,0.008426000364124775,0.009097999893128872,121140,0.0,0.0
2023-04-16 00:00:00+00:00,0.009097999893128872,0.011200999841094017,0.009084999561309814,0.011176000349223614,84425,0.0,0.0
2023-04-17 00:00:00+00:00,0.011176000349223614,0.011335999704897404,0.010731999762356281,0.011237000115215778,135314,0.0,0.0
2023-04-18 00:00:00+00:00,0.011235999874770641,0.011328999884426594,0.01117399986833334,0.011243999935686588,157480,0.0,0.0
2023-04-19 00:00:00+00:00,0.011243999935686588,0.01128700003027916,0.009882000274956226,0.011044000275433064,144279,0.0,0.0
2023-04-20 00:00:00+00:00,0.011044000275433064,0.011115999892354012,0.010293000377714634,0.010431000031530857,223100,0.0,0.0
2023-04-21 00:00:00+00:00,0.010431000031530857,0.010603000409901142,0.010259999893605709,0.010490999557077885,183644,0.0,0.0
2023-04-22 00:00:00+00:00,0.010491999797523022,0.011017999611794949,0.010476999916136265,0.010831000283360481,168138,0.0,0.0
2023-04-23 00:00:00+00:00,0.010831000283360481,0.011075999587774277,0.009734000079333782,0.010959000326693058,127311,0.0,0.0
2023-04-24 00:00:00+00:00,0.01095999963581562,0.011003999970853329,0.010339999571442604,0.010622000321745872,199620,0.0,0.0
2023-04-25 00:00:00+00:00,0.010622000321745872,0.0107829999178648,0.009929999709129333,0.010100999847054482,247615,0.0,0.0
2023-04-26 00:00:00+00:00,0.010100999847054482,0.010142999701201916,0.009964999742805958,0.00999400019645691,232626,0.0,0.0
2023-04-27 00:00:00+00:00,0.00999400019645691,0.0101539995521307,0.009929999709129333,0.010072000324726105,184735,0.0,0.0
2023-04-28 00:00:00+00:00,0.010072000324726105,0.010185999795794487,0.010002000257372856,0.01017799973487854,132630,0.0,0.0
2023-04-29 00:00:00+00:00,0.01017799973487854,0.01018999982625246,0.010065999813377857,0.010156000033020973,138277,0.0,0.0
2023-04-30 00:00:00+00:00,0.010156000033020973,0.010316000320017338,0.010115000419318676,0.010313999839127064,229454,0.0,0.0
2023-05-01 00:00:00+00:00,0.010313999839127064,0.010324999690055847,0.010112999938428402,0.010153000243008137,167565,0.0,0.0
2023-05-02 00:00:00+00:00,0.0101539995521307,0.010232999920845032,0.01003899984061718,0.010143999941647053,223598,0.0,0.0
