TIMESTAMP,GFT_OPEN_PRICE_USD,GFT_HIGH_PRICE_USD,GFT_LOW_PRICE_USD,GFT_CLOSE_PRICE_USD,GFT_VOLUME_USD,GFT_DIVIDENDS_USD,GFT_STOCK_SPLITS_USD
2022-04-08 00:00:00+00:00,2.8970930576324463,2.897162914276123,2.6652588844299316,2.6753969192504883,0,0.0,0.0
2022-04-09 00:00:00+00:00,2.6753969192504883,2.790457010269165,2.6753900051116943,2.7706449031829834,0,0.0,0.0
2022-04-10 00:00:00+00:00,2.7706260681152344,2.8145930767059326,2.6737210750579834,2.6737210750579834,0,0.0,0.0
2022-04-11 00:00:00+00:00,2.671674966812134,2.6734049320220947,2.3373019695281982,2.367640972137451,0,0.0,0.0
2022-04-12 00:00:00+00:00,2.367630958557129,2.5184850692749023,2.361586093902588,2.481688976287842,14348,0.0,0.0
2022-04-13 00:00:00+00:00,2.4816529750823975,2.5369229316711426,2.438957929611206,2.512360095977783,16567,0.0,0.0
2022-04-14 00:00:00+00:00,2.512360095977783,2.577754020690918,2.4161360263824463,2.453346014022827,22293,0.0,0.0
2022-04-15 00:00:00+00:00,2.455825090408325,2.5031230449676514,2.232003927230835,2.266184091567993,38787,0.0,0.0
2022-04-16 00:00:00+00:00,2.2664339542388916,2.289957046508789,2.2200450897216797,2.2431929111480713,13027,0.0,0.0
2022-04-17 00:00:00+00:00,2.2431929111480713,2.254409074783325,2.1236050128936768,2.125422954559326,15728,0.0,0.0
2022-04-18 00:00:00+00:00,2.125422954559326,2.158370018005371,2.0056049823760986,2.158194065093994,19469,0.0,0.0
2022-04-19 00:00:00+00:00,2.1580989360809326,2.2507660388946533,2.124885082244873,2.246922016143799,20171,0.0,0.0
2022-04-20 00:00:00+00:00,2.246922016143799,2.3539979457855225,2.2032339572906494,2.236311912536621,21308,0.0,0.0
2022-04-21 00:00:00+00:00,2.2360289096832275,2.302311897277832,2.118802070617676,2.1208739280700684,17746,0.0,0.0
2022-04-22 00:00:00+00:00,2.119786024093628,2.211527109146118,2.1077919006347656,2.1240439414978027,12940,0.0,0.0
2022-04-23 00:00:00+00:00,2.124034881591797,2.193643093109131,2.107012987136841,2.145684003829956,14512,0.0,0.0
2022-04-24 00:00:00+00:00,2.144937038421631,2.1867759227752686,2.0466740131378174,2.052431106567383,14569,0.0,0.0
2022-04-25 00:00:00+00:00,2.052431106567383,2.052431106567383,1.918779969215393,2.0503931045532227,9636,0.0,0.0
2022-04-26 00:00:00+00:00,2.050334930419922,2.139185905456543,1.8989499807357788,1.8992840051651,10620,0.0,0.0
2022-04-27 00:00:00+00:00,1.8967909812927246,1.9937390089035034,1.8867340087890625,1.9721839427947998,15341,0.0,0.0
2022-04-28 00:00:00+00:00,1.9721839427947998,2.0277719497680664,1.9275380373001099,1.9445949792861938,19089,0.0,0.0
2022-04-29 00:00:00+00:00,1.9466049671173096,1.988981008529663,1.8116090297698975,1.8287780284881592,18167,0.0,0.0
2022-04-30 00:00:00+00:00,1.8294579982757568,1.8686139583587646,1.5768699645996094,1.6074819564819336,10707,0.0,0.0
2022-05-01 00:00:00+00:00,1.6079219579696655,1.6511900424957275,1.5462520122528076,1.6495200395584106,17764,0.0,0.0
2022-05-02 00:00:00+00:00,1.6500999927520752,1.6682469844818115,1.5258909463882446,1.5620750188827515,10810,0.0,0.0
2022-05-03 00:00:00+00:00,1.560196042060852,1.5821210145950317,1.2254259586334229,1.226073980331421,46302,0.0,0.0
2022-05-04 00:00:00+00:00,1.22604501247406,1.367264986038208,1.2242690324783325,1.3657959699630737,14824,0.0,0.0
2022-05-05 00:00:00+00:00,1.3657959699630737,1.3759180307388306,1.1697100400924683,1.211635947227478,9411,0.0,0.0
2022-05-06 00:00:00+00:00,1.211635947227478,1.2402700185775757,1.1721949577331543,1.2364710569381714,10276,0.0,0.0
2022-05-07 00:00:00+00:00,1.2364369630813599,1.3435029983520508,1.2243200540542603,1.2532819509506226,24237,0.0,0.0
2022-05-08 00:00:00+00:00,1.253208041191101,1.2750710248947144,1.2065119743347168,1.2382580041885376,7666,0.0,0.0
2022-05-09 00:00:00+00:00,1.2382580041885376,1.2691700458526611,0.9481779932975769,0.9481779932975769,6499,0.0,0.0
2022-05-10 00:00:00+00:00,0.9458140134811401,1.1308380365371704,0.9093859791755676,1.0183689594268799,9087,0.0,0.0
2022-05-11 00:00:00+00:00,1.0183689594268799,1.0584419965744019,0.6201959848403931,0.6659470200538635,6610,0.0,0.0
2022-05-12 00:00:00+00:00,0.6647459864616394,0.7126179933547974,0.5270540118217468,0.6436300277709961,6133,0.0,0.0
2022-05-13 00:00:00+00:00,0.6434860229492188,0.9062780141830444,0.6401299834251404,0.7739390134811401,9443,0.0,0.0
2022-05-14 00:00:00+00:00,0.7731930017471313,0.8409780263900757,0.7210609912872314,0.8270009756088257,7302,0.0,0.0
2022-05-15 00:00:00+00:00,0.8276370167732239,0.8944190144538879,0.7755969762802124,0.8944190144538879,17750,0.0,0.0
2022-05-16 00:00:00+00:00,0.8966310024261475,0.8966310024261475,0.7820640206336975,0.8068100214004517,6917,0.0,0.0
2022-05-17 00:00:00+00:00,0.8068100214004517,0.9987540245056152,0.8068100214004517,0.9986100196838379,26313,0.0,0.0
2022-05-18 00:00:00+00:00,0.9983950257301331,1.0263160467147827,0.8938090205192566,0.9030299782752991,14847,0.0,0.0
2022-05-19 00:00:00+00:00,0.9014649987220764,1.014827013015747,0.8852760195732117,0.9580619931221008,31981,0.0,0.0
2022-05-20 00:00:00+00:00,0.9580619931221008,0.9642800092697144,0.8802090287208557,0.914260983467102,16076,0.0,0.0
2022-05-21 00:00:00+00:00,0.9121580123901367,0.9514129757881165,0.7814520001411438,0.9326639771461487,25339,0.0,0.0
