TIMESTAMP,CHT24022_OPEN_PRICE_USD,CHT24022_HIGH_PRICE_USD,CHT24022_LOW_PRICE_USD,CHT24022_CLOSE_PRICE_USD,CHT24022_VOLUME_USD,CHT24022_DIVIDENDS_USD,CHT24022_STOCK_SPLITS_USD
2023-04-20 00:00:00+00:00,0.6028820276260376,0.6034839749336243,0.6019399762153625,0.6026020050048828,233928,0.0,0.0
2023-04-21 00:00:00+00:00,0.602599024772644,0.6029959917068481,0.6012179851531982,0.6026059985160828,234077,0.0,0.0
2023-04-22 00:00:00+00:00,0.602616012096405,0.6034619808197021,0.6023110151290894,0.6026750206947327,233471,0.0,0.0
2023-04-23 00:00:00+00:00,0.6026719808578491,0.6032500267028809,0.6024289727210999,0.6027309894561768,232078,0.0,0.0
2023-04-24 00:00:00+00:00,0.6027550101280212,0.6033070087432861,0.6023280024528503,0.6029469966888428,231622,0.0,0.0
2023-04-25 00:00:00+00:00,0.6029490232467651,0.624330997467041,0.5984519720077515,0.6229789853096008,77605,0.0,0.0
2023-04-26 00:00:00+00:00,0.6229869723320007,0.6600790023803711,0.6012669801712036,0.625328004360199,38303,0.0,0.0
2023-04-27 00:00:00+00:00,0.6253229975700378,0.6572459936141968,0.6251779794692993,0.6486809849739075,38091,0.0,0.0
2023-04-28 00:00:00+00:00,0.6486849784851074,0.6504780054092407,0.6370930075645447,0.6456500291824341,38769,0.0,0.0
2023-04-29 00:00:00+00:00,0.6456819772720337,0.6477310061454773,0.640487015247345,0.6435509920120239,38660,0.0,0.0
2023-04-30 00:00:00+00:00,0.6435379981994629,0.8987190127372742,0.6403020024299622,0.8793740272521973,47277,0.0,0.0
2023-05-01 00:00:00+00:00,0.8793669939041138,1.4316380023956299,0.8549469709396362,1.4179799556732178,47231,0.0,0.0
2023-05-02 00:00:00+00:00,1.4180150032043457,2.308617115020752,1.4175759553909302,2.2944018840789795,36893,0.0,0.0
2023-05-03 00:00:00+00:00,2.2944979667663574,2.3417069911956787,2.25506591796875,2.3209469318389893,38890,0.0,0.0
2023-05-04 00:00:00+00:00,2.3209381103515625,2.334683895111084,2.296971082687378,2.307241916656494,41877,0.0,0.0
2023-05-05 00:00:00+00:00,2.307209014892578,2.346688985824585,2.307209014892578,2.343425989151001,41836,0.0,0.0
2023-05-06 00:00:00+00:00,2.3433430194854736,2.384967088699341,2.279236078262329,2.3127260208129883,41149,0.0,0.0
2023-05-07 00:00:00+00:00,2.312743902206421,2.3322670459747314,2.2785229682922363,2.278688907623291,40747,0.0,0.0
2023-05-08 00:00:00+00:00,2.278639078140259,2.2920289039611816,2.185014009475708,2.2162489891052246,40049,0.0,0.0
2023-05-09 00:00:00+00:00,2.216249942779541,2.224759101867676,2.1911909580230713,2.2123329639434814,38761,0.0,0.0
2023-05-10 00:00:00+00:00,2.212416887283325,2.266450881958008,2.165091037750244,2.208491086959839,39680,0.0,0.0
2023-05-11 00:00:00+00:00,2.208630084991455,2.21012806892395,2.1420750617980957,2.160207986831665,39702,0.0,0.0
2023-05-12 00:00:00+00:00,2.1602110862731934,2.1643779277801514,2.0681099891662598,2.144289016723633,37738,0.0,0.0
2023-05-13 00:00:00+00:00,2.1441659927368164,2.158592939376831,2.137600898742676,2.1438839435577393,38706,0.0,0.0
2023-05-14 00:00:00+00:00,2.143846035003662,2.1719400882720947,2.1341559886932373,2.1541969776153564,38478,0.0,0.0
2023-05-15 00:00:00+00:00,2.1540958881378174,2.2119479179382324,2.1409358978271484,2.1744909286499023,41402,0.0,0.0
2023-05-16 00:00:00+00:00,2.1744821071624756,2.1841869354248047,2.1526520252227783,2.162748098373413,35242,0.0,0.0
2023-05-17 00:00:00+00:00,2.1627368927001953,2.197448968887329,2.1269030570983887,2.191987991333008,37229,0.0,0.0
2023-05-18 00:00:00+00:00,2.191988945007324,2.287260055541992,2.1068949699401855,2.275538921356201,23201,0.0,0.0
2023-05-19 00:00:00+00:00,2.2756540775299072,2.293916940689087,2.088083028793335,2.216762065887451,3466,0.0,0.0
2023-05-20 00:00:00+00:00,2.2167840003967285,2.301513910293579,2.1751461029052734,2.3011069297790527,2791,0.0,0.0
2023-05-21 00:00:00+00:00,2.3010590076446533,2.301440954208374,2.0775680541992188,2.1955740451812744,3781,0.0,0.0
