TIMESTAMP,ALU_OPEN_PRICE_USD,ALU_HIGH_PRICE_USD,ALU_LOW_PRICE_USD,ALU_CLOSE_PRICE_USD,ALU_VOLUME_USD,ALU_DIVIDENDS_USD,ALU_STOCK_SPLITS_USD
2021-05-07 00:00:00+00:00,0.03146899864077568,0.03959399834275246,0.031060999259352684,0.033649999648332596,3863414,0.0,0.0
2021-05-08 00:00:00+00:00,0.033681001514196396,0.04169800132513046,0.030594000592827797,0.03230300173163414,2376758,0.0,0.0
2021-05-09 00:00:00+00:00,0.03241899982094765,0.03300999850034714,0.02464500069618225,0.025053000077605247,1388426,0.0,0.0
2021-05-10 00:00:00+00:00,0.025067999958992004,0.027383999899029732,0.019923999905586243,0.02094399929046631,748965,0.0,0.0
2021-05-11 00:00:00+00:00,0.020983999595046043,0.024689000099897385,0.016227999702095985,0.0233169998973608,191511,0.0,0.0
2021-05-12 00:00:00+00:00,0.02332499995827675,0.02477099932730198,0.020111000165343285,0.02087000012397766,0,0.0,0.0
2021-05-13 00:00:00+00:00,0.02076300047338009,0.02118000015616417,0.01812100037932396,0.019135000184178352,0,0.0,0.0
2021-05-14 00:00:00+00:00,0.019208999350667,0.020661000162363052,0.019030999392271042,0.01998800039291382,0,0.0,0.0
2021-05-15 00:00:00+00:00,0.01999500021338463,0.02053000032901764,0.01879500038921833,0.01900400035083294,0,0.0,0.0
2021-05-16 00:00:00+00:00,0.018924999982118607,0.020098000764846802,0.017899999395012856,0.018685000017285347,0,0.0,0.0
2021-05-17 00:00:00+00:00,0.018671000376343727,0.018711000680923462,0.006417999975383282,0.008426999673247337,92337,0.0,0.0
2021-05-18 00:00:00+00:00,0.008429000154137611,0.011164000257849693,0.00785600021481514,0.010048000141978264,0,0.0,0.0
2021-05-19 00:00:00+00:00,0.010037999600172043,0.010191000066697598,0.006382999941706657,0.007127000018954277,0,0.0,0.0
2021-05-20 00:00:00+00:00,0.007321999873965979,0.008558999747037888,0.00609799986705184,0.0076430002227425575,0,0.0,0.0
2021-05-21 00:00:00+00:00,0.0076489998027682304,0.008092000149190426,0.005745999980717897,0.0064130001701414585,0,0.0,0.0
2021-05-22 00:00:00+00:00,0.006413999944925308,0.006694999989122152,0.005338999908417463,0.006180999800562859,459901,0.0,0.0
2021-05-23 00:00:00+00:00,0.006173999980092049,0.006792999804019928,0.0033919999841600657,0.004408000037074089,263845,0.0,0.0
2021-05-24 00:00:00+00:00,0.004385999869555235,0.0073379999957978725,0.0041809999383986,0.006878000218421221,400401,0.0,0.0
2021-05-25 00:00:00+00:00,0.00686099985614419,0.008946999907493591,0.005311000160872936,0.007658000104129314,416060,0.0,0.0
2021-05-26 00:00:00+00:00,0.007664000149816275,0.00918199960142374,0.00723800016567111,0.007691000122576952,376839,0.0,0.0
2021-05-27 00:00:00+00:00,0.007683000061661005,0.007699000183492899,0.0057390001602470875,0.006312000099569559,243522,0.0,0.0
2021-05-28 00:00:00+00:00,0.0063240001909434795,0.006562000140547752,0.004643999971449375,0.0054350001737475395,291640,0.0,0.0
2021-05-29 00:00:00+00:00,0.0054350001737475395,0.0072119999676942825,0.004207999911159277,0.004887999966740608,283108,0.0,0.0
2021-05-30 00:00:00+00:00,0.004891000222414732,0.00548599986359477,0.003667999990284443,0.003671000013127923,240363,0.0,0.0
2021-05-31 00:00:00+00:00,0.0036720000207424164,0.005805000197142363,0.0036609999369829893,0.005628999788314104,290638,0.0,0.0
