TIMESTAMP,NFTXBT_OPEN_PRICE_USD,NFTXBT_HIGH_PRICE_USD,NFTXBT_LOW_PRICE_USD,NFTXBT_CLOSE_PRICE_USD,NFTXBT_VOLUME_USD,NFTXBT_DIVIDENDS_USD,NFTXBT_STOCK_SPLITS_USD
2025-02-05 00:00:00+00:00,0.0071840002201497555,0.0075079998932778835,0.006434000097215176,0.00722600007429719,89056,0.0,0.0
2025-02-06 00:00:00+00:00,0.00722600007429719,0.008053000085055828,0.005483999848365784,0.006049999967217445,123856,0.0,0.0
2025-02-07 00:00:00+00:00,0.006049999967217445,0.006207999773323536,0.004364000167697668,0.0045830002054572105,180872,0.0,0.0
2025-02-08 00:00:00+00:00,0.0045830002054572105,0.005739999935030937,0.0045819999650120735,0.005504000000655651,94931,0.0,0.0
2025-02-09 00:00:00+00:00,0.005504000000655651,0.0055970000103116035,0.004929000046104193,0.005140999797731638,41327,0.0,0.0
2025-02-10 00:00:00+00:00,0.005140999797731638,0.006395999807864428,0.004176999907940626,0.005985999945551157,139362,0.0,0.0
2025-02-11 00:00:00+00:00,0.005985999945551157,0.008390000090003014,0.005834000185132027,0.006852999795228243,154781,0.0,0.0
2025-02-12 00:00:00+00:00,0.006852999795228243,0.007542000152170658,0.005121000111103058,0.007540999911725521,179250,0.0,0.0
2025-02-13 00:00:00+00:00,0.007540999911725521,0.012198000214993954,0.006930000148713589,0.008015000261366367,526522,0.0,0.0
2025-02-14 00:00:00+00:00,0.008015000261366367,0.008066000416874886,0.005594999995082617,0.006409999914467335,172181,0.0,0.0
2025-02-15 00:00:00+00:00,0.006409999914467335,0.00648100022226572,0.0056570000015199184,0.0059830001555383205,85771,0.0,0.0
2025-02-16 00:00:00+00:00,0.0059830001555383205,0.006022000219672918,0.005212999880313873,0.005417999811470509,70124,0.0,0.0
2025-02-17 00:00:00+00:00,0.005417999811470509,0.005417999811470509,0.0037700000684708357,0.0037700000684708357,72015,0.0,0.0
2025-02-18 00:00:00+00:00,0.0037700000684708357,0.0038300000596791506,0.0025480000767856836,0.0025569999124854803,124066,0.0,0.0
2025-02-19 00:00:00+00:00,0.0025569999124854803,0.003727999981492758,0.002280999906361103,0.0037140001077204943,140130,0.0,0.0
2025-02-20 00:00:00+00:00,0.0037140001077204943,0.00430699996650219,0.0035920001100748777,0.004075000062584877,42819,0.0,0.0
