,K,Alpha,Tau,MSE
154,13,750,0.1,0.024832437472655455
155,11,750,0.3,0.025349233323500767
156,15,2750,0.25,0.025612123157350567
157,14,750,0.1,0.025766915381385785
158,15,1500,0.1,0.027381829175013948
159,15,750,0.1,0.02739249351539524
160,13,1250,0.2,0.028417462691485828
161,15,2250,0.15,0.028829135027472627
162,14,1250,0.2,0.031189430165410852
163,15,1250,0.15,0.03290708554019026
164,15,1750,0.25,0.03723162120968175
165,15,1750,0.1,0.03736757866349586
166,15,250,0.0,0.037754622198706664
167,14,1500,0.25,0.0410304134737632
168,14,2750,0.2,0.04134651348019151
169,15,1250,0.05,0.04243171164266749
170,14,1500,0.3,0.04302183452852054
171,12,1250,0.25,0.04330546171725225
172,14,1500,0.05,0.04354528325302102
173,15,2500,0.25,0.044051828258219065
174,12,1250,0.2,0.04521293699300486
175,12,750,0.05,0.046014661587525096
176,11,1000,0.25,0.04669800962807384
177,14,250,0.0,0.04771422364630318
178,15,1750,0.3,0.0498816873082614
179,14,1000,0.25,0.05085332144963229
180,15,1000,0.1,0.05199612796953926
181,5,250,0.25,0.05444717332502118
182,10,1000,0.2,0.055067803705059364
183,14,1750,0.3,0.060358277383869216
184,13,250,0.0,0.061131839857800664
185,13,750,0.05,0.06303725698335721
186,15,2500,0.2,0.06390229770258346
187,14,750,0.05,0.06396766424557328
188,15,1000,0.05,0.06540453125733002
189,14,1250,0.1,0.06687013092782287
190,15,750,0.05,0.06927760537383948
191,12,250,0.0,0.07116980722130108
192,6,250,0.2,0.07242422943815238
193,14,1000,0.3,0.07276051295867957
194,15,2000,0.25,0.07304776127569855
195,13,1500,0.25,0.07326526285665794
196,11,1000,0.2,0.07372932143452152
197,15,1750,0.2,0.07403896479434302
198,10,750,0.1,0.07441458299398054
199,9,1000,0.3,0.07502450215275795
200,15,1500,0.15,0.07975238855869868
201,9,750,0.15,0.07981474538043555
202,13,1250,0.15,0.08028668171598495
203,13,2250,0.25,0.08299388298803607
204,14,1750,0.2,0.08634277314488063
205,15,2500,0.3,0.08645952248386002
206,12,1500,0.15,0.09045846060294795
207,14,1500,0.2,0.09093680903529722
208,9,500,0.05,0.09103581810904524
209,15,2000,0.15,0.09214798878670749
210,15,2000,0.3,0.0950515786925796
211,10,1000,0.3,0.09685862992190652
212,10,1000,0.25,0.0984248957371688
213,14,1250,0.05,0.1023480159845396
214,14,1500,0.1,0.10281923042550231
215,14,2250,0.3,0.10462125326558609
216,15,2000,0.1,0.10731436867270763
217,11,250,0.0,0.10946414828924256
218,14,1750,0.1,0.11168156831684732
219,14,1500,0.15,0.11185669926535646
220,14,1750,0.25,0.11495270715290633
221,8,500,0.2,0.11823918009875604
222,15,500,0.0,0.11826296082421683
223,9,750,0.1,0.12387296148857131
224,15,1750,0.05,0.12543055145120274
225,9,750,0.05,0.1256228414566258
226,15,1500,0.05,0.12696555121527206
227,14,1750,0.15,0.12774016968080676
228,13,2000,0.25,0.12914036967482345
229,8,500,0.25,0.1302231964025467
230,15,2750,0.3,0.13510240123083733
231,11,1000,0.15,0.1359597817362595
232,14,2000,0.25,0.14256455575551946
233,15,2250,0.3,0.14550248299326965
234,14,500,0.0,0.14759971866349417
235,15,3000,0.3,0.15105609606407205
236,13,1000,0.15,0.15208770557047155
237,13,1000,0.1,0.15473615477864575
238,14,2500,0.15,0.1550612576173812
239,10,1250,0.25,0.1563333592694984
240,10,750,0.05,0.15635432415603043
241,14,2000,0.3,0.16049811741067962
242,14,3000,0.2,0.16257221592123094
243,15,2250,0.2,0.16342184918329247
244,12,1750,0.1,0.1653751268032105
245,10,250,0.0,0.17412632827505536
246,13,1750,0.15,0.1757578102187194
247,14,2000,0.2,0.17688346860784795
248,13,500,0.0,0.17757877933989993
249,7,500,0.15,0.1813785921823509
250,14,2250,0.25,0.1814036861917024
251,13,1750,0.25,0.1828829889971586
252,13,1750,0.1,0.18434625874883726
253,13,1000,0.05,0.18625934981690434
254,14,2750,0.3,0.19103550478715206
255,7,750,0.3,0.19273156119783072
256,14,1750,0.05,0.20126256211756097
257,13,1500,0.05,0.20492456849064455
258,7,500,0.3,0.20811164430685763
259,9,750,0.25,0.2103389953019447
260,9,750,0.3,0.214020564956238
261,11,1250,0.15,0.21636313026828602
262,11,750,0.05,0.21697845303810298
263,9,1000,0.1,0.22186205050317534
264,12,1000,0.05,0.24601569418580604
265,14,2000,0.1,0.25407529565391723
266,12,1750,0.2,0.25479972197584233
267,15,2500,0.15,0.25774847135343365
268,8,500,0.15,0.25942303832538605
269,9,250,0.0,0.26098022178774893
270,11,2000,0.15,0.26405479295445794
271,13,1500,0.15,0.2647618094929772
272,5,250,0.3,0.26557786552016804
273,15,2000,0.05,0.2717278370774247
274,12,1000,0.1,0.2722304138556683
275,10,1000,0.15,0.27689324573328866
276,13,1500,0.2,0.27744235762454283
277,15,750,0.0,0.2804004584933823
278,10,1250,0.2,0.28462313073756534
279,8,500,0.05,0.2850326460517377
280,7,500,0.25,0.28509620462389945
281,15,3250,0.3,0.2852603118251407
282,12,500,0.0,0.2913547711567384
283,15,3500,0.3,0.2956112882836976
284,8,750,0.3,0.2971076253087984
285,14,2000,0.15,0.29993332908278697
286,13,2000,0.3,0.30161968432101444
287,12,1500,0.3,0.3018718957176286
288,12,1500,0.2,0.3076162663987795
289,12,1250,0.05,0.31237605262775003
290,13,2000,0.15,0.3125337770461563
291,9,500,0.1,0.3128941866298751
292,13,1750,0.2,0.3152304009658689
293,10,1500,0.2,0.3155013892671017
294,7,500,0.2,0.3187706122392546
295,13,1500,0.3,0.31974229318447517
296,14,2250,0.2,0.32003021608143184
297,12,2750,0.25,0.3216524354685494
298,14,750,0.0,0.3268788559956692
299,10,1000,0.05,0.3294166865293179
300,11,1500,0.25,0.3311662914194009
301,8,500,0.1,0.33124747339000765
302,5,250,0.2,0.3344768293221049
303,12,1500,0.25,0.33733341583815163
304,11,1000,0.05,0.3413091492345076
305,15,2500,0.1,0.34639669805748724
306,15,3000,0.15,0.35242997472545884
307,12,1750,0.05,0.3596030065874329
308,14,2500,0.3,0.36093942297513254
309,13,1250,0.05,0.36757757886102155
310,11,1250,0.25,0.36920623962293947
311,13,750,0.0,0.3757423839941192
312,10,1750,0.3,0.3798476956313027
313,13,1500,0.1,0.38022029311565914
314,14,2000,0.05,0.3809285776988846
315,13,2500,0.3,0.38316159051033616
316,9,750,0.2,0.3877357902822335
317,14,2250,0.15,0.3897475581775824
318,14,3000,0.25,0.4040661768664118
319,15,3000,0.25,0.40840442532456034
320,11,500,0.0,0.40988961462514034
321,14,2250,0.1,0.4102054140758284
322,15,2250,0.05,0.4145200245044942
323,15,2250,0.1,0.4311727342419787
324,14,3250,0.2,0.43132607860254485
325,13,1250,0.1,0.44105708238481517
326,13,3250,0.3,0.4430876877166938
327,15,1000,0.0,0.4442939765643904
328,9,1000,0.25,0.4569674454068901
329,12,1500,0.1,0.4583115281518338
330,14,2500,0.25,0.46594463746116405
331,14,2250,0.05,0.4731142191635316
332,15,2750,0.1,0.47911995054775475
333,14,2500,0.2,0.48017342825164644
334,13,2500,0.15,0.48431433163696486
335,11,1000,0.1,0.48735238591828356
336,15,3000,0.2,0.4946284565534284
337,14,3500,0.25,0.4971104970249083
338,15,4500,0.3,0.4976212407179251
339,10,1500,0.3,0.5044031654961822
340,15,4000,0.1,0.504840833848952
341,15,2750,0.2,0.5088971519587325
342,11,1250,0.1,0.5094751629511423
343,10,1250,0.3,0.513759049610122
344,8,250,0.0,0.5158057983580462
345,15,3250,0.2,0.5173990858034809
346,15,2750,0.15,0.5196151359259684
347,10,1500,0.25,0.5225592271253826
348,10,1000,0.1,0.5311218540860041
349,13,2250,0.15,0.5397238698387244
350,12,1750,0.15,0.5420087371704815
351,14,3750,0.25,0.5505304046945035
352,11,1250,0.2,0.5594868405243509
353,12,2000,0.3,0.5739765910218253
354,7,500,0.1,0.5768562724059006
355,12,2000,0.05,0.5836893991550657
356,10,500,0.0,0.5846271723340493
357,12,750,0.0,0.5899100577276425
358,11,1500,0.15,0.5967534084905505
359,15,1250,0.0,0.596876187504823
360,4,250,0.2,0.5982362824544109
361,9,1250,0.25,0.5983140018252598
362,11,1500,0.3,0.5990571154397205
363,13,1750,0.3,0.6014805906597595
364,13,2500,0.2,0.6047435637891432
365,13,2250,0.3,0.6066779670387757
366,12,1250,0.15,0.6190130960097524
367,13,1750,0.05,0.6198717088846452
368,11,2000,0.3,0.6210811463116931
369,11,1250,0.05,0.624293246585987
370,14,2500,0.1,0.625111192569959
371,14,3500,0.3,0.6312766296200476
372,8,750,0.25,0.6343445772640577
373,15,3500,0.2,0.6417635930816568
374,6,250,0.1,0.6443789357702515
375,15,2500,0.05,0.6461688048403291
376,14,1000,0.0,0.6545206887722581
377,13,2000,0.2,0.6590956718166645
378,14,4000,0.3,0.6617578519043191
379,13,2750,0.3,0.6656151404429074
380,12,2500,0.15,0.665887782552908
381,14,3250,0.3,0.6698310654819603
382,13,2500,0.25,0.6755692470654849
383,14,3250,0.15,0.6776314107864672
384,13,3000,0.25,0.6803392802325896
385,6,500,0.1,0.6810943403407397
386,9,1500,0.25,0.6960135568435318
387,9,1500,0.2,0.7154226819309074
388,11,1250,0.3,0.7168533531212814
389,15,3000,0.05,0.718270125037783
390,11,1750,0.1,0.7221810492465042
391,14,3000,0.3,0.7230428811859243
392,6,750,0.3,0.7235517123196471
393,14,2500,0.05,0.7236243655555552
394,15,3500,0.25,0.7276319367341804
395,14,3000,0.1,0.727885964737332
396,13,1000,0.0,0.7310783412677166
397,7,250,0.0,0.7412341728219172
398,9,1000,0.2,0.744870137104517
399,8,750,0.15,0.7529800104891851
400,8,750,0.2,0.7539158339360118
401,7,750,0.25,0.7546597461035737
402,14,4000,0.25,0.7615306019978606
403,15,4000,0.2,0.7662553683761442
404,14,3000,0.15,0.7738473721572066
405,12,1750,0.25,0.7775102997886871
406,15,2750,0.05,0.7800987079600313
407,13,2250,0.1,0.7848345938342053
408,15,3250,0.05,0.7882386298948932
409,11,1500,0.1,0.7883320518054413
410,14,3500,0.2,0.7890769266737949
411,12,1750,0.3,0.7962310850668483
412,15,3750,0.2,0.8036934789432033
413,12,1250,0.1,0.8037842636700746
414,13,2750,0.1,0.8134643723539858
415,13,2250,0.2,0.8173040228449849
416,15,1500,0.0,0.8179562660905304
417,15,3500,0.05,0.8291625679673967
418,14,4250,0.25,0.8319371020999409
419,12,2500,0.3,0.8322111172806743
420,13,2500,0.05,0.8369045009540916
421,12,1500,0.05,0.8375744693767155
422,11,1750,0.25,0.8377822573858416
423,14,3500,0.1,0.8381040346181813
424,10,1250,0.1,0.840266245431632
425,14,3750,0.15,0.8480331907671396
426,11,750,0.0,0.8563734751765969
427,15,4750,0.3,0.8594417739754965
428,12,2250,0.15,0.8634676782246998
429,14,2750,0.25,0.8650821088188957
430,15,3500,0.15,0.8664766887166006
431,11,1750,0.3,0.8675286813647641
432,13,3000,0.15,0.8907164163225322
433,8,750,0.1,0.8943561819299897
434,9,1250,0.3,0.895690789419971
435,14,3750,0.3,0.90021168674377
436,14,4750,0.3,0.9052103547515272
437,15,3500,0.1,0.9104713482311864
438,6,250,0.15,0.9113366147117015
439,15,4500,0.2,0.9114355963039782
440,14,2750,0.1,0.9150980011165194
441,14,2750,0.15,0.9196693998487324
442,15,6000,0.3,0.9442039804350831
443,9,1000,0.15,0.9608567986791383
444,10,1250,0.15,0.9646071135494617
445,13,2500,0.1,0.9650431371307344
446,14,3250,0.25,0.9659519410438493
447,15,5250,0.25,0.9681917284864605
448,8,1000,0.15,0.9686710238154458
449,13,2750,0.05,0.9701150303878188
450,14,1250,0.0,0.971195252783353
451,14,4500,0.3,0.980133774361754
452,9,1250,0.2,0.9803700300594237
453,13,2000,0.1,0.9807144112181551
454,15,3750,0.25,0.9822215380540711
455,9,500,0.0,0.9855541160958619
456,4,250,0.3,0.9870835402346033
457,13,2250,0.05,0.9973072275390067
458,12,2000,0.2,0.9991943250250622
459,9,1250,0.1,1.003286958054696
460,13,4250,0.15,1.0046100503523487
461,14,5500,0.2,1.008385383067851
462,15,3000,0.1,1.0167347275383776
463,14,2750,0.05,1.0209965080334984
464,15,4750,0.15,1.0276397246748536
465,15,4250,0.1,1.0312600333978474
466,14,3500,0.15,1.0438577081050644
467,15,1750,0.0,1.060238876316632
468,14,3250,0.1,1.0631221787337055
469,13,3000,0.3,1.065267589672226
470,14,3750,0.2,1.0692757744614554
471,15,3750,0.1,1.0757143572485275
472,13,2750,0.25,1.0763960779030306
473,12,1000,0.0,1.0787257812306024
474,7,750,0.1,1.1071904624046889
475,13,1250,0.0,1.115506988388952
476,15,4250,0.25,1.1313090162821169
477,13,2750,0.2,1.1375205012338594
478,8,1000,0.3,1.1435103120397505
479,13,3250,0.1,1.1444471432507681
480,13,2000,0.05,1.1485215564877331
481,8,1500,0.25,1.1618674002514526
482,10,750,0.0,1.1640110540731265
483,11,1500,0.05,1.170200728670799
484,11,1500,0.2,1.1841702642706757
485,5,500,0.2,1.1861110765209693
486,12,2250,0.3,1.1988044248190473
487,15,3750,0.15,1.2003052684164948
488,10,2000,0.25,1.2087924051595698
489,8,1000,0.1,1.2186699033052442
490,15,5750,0.3,1.227964629608608
491,6,250,0.05,1.2290077928626897
492,4,250,0.1,1.2313232318481597
493,9,1500,0.1,1.2462538762404716
494,9,1000,0.05,1.257852211015741
495,8,1000,0.25,1.2641513521325827
496,13,3000,0.2,1.2672628777053512
497,15,5500,0.3,1.291635100690405
498,14,3000,0.05,1.305390027752846
499,13,3250,0.25,1.3087939028277797
500,12,2750,0.3,1.3105978658861763
501,14,1500,0.0,1.312601421605105
502,15,2000,0.0,1.320961314788114
503,12,2000,0.1,1.3304166765872598
504,5,250,0.15,1.3440299875271087
505,12,2500,0.25,1.347838516897339
506,14,4500,0.2,1.3489921141651082
507,6,500,0.2,1.3507323305471135
508,6,500,0.25,1.3517551231068032
509,15,3250,0.1,1.3693651206523654
510,14,3750,0.1,1.392497389873653
511,15,5000,0.15,1.3962761789819564
512,13,3500,0.3,1.3970055431183366
513,15,4000,0.05,1.4016739080435165
514,10,1750,0.2,1.409505502634052
515,11,1000,0.0,1.409549336963589
516,15,3250,0.25,1.415229418122346
517,8,1000,0.05,1.4178091726730422
518,13,3750,0.05,1.4182574398729784
519,5,250,0.05,1.420184570142899
520,8,1000,0.2,1.4237518493673327
521,13,3250,0.2,1.4256561248594597
522,13,3500,0.2,1.4321087923049851
523,9,1250,0.15,1.4450646082989353
524,15,5750,0.05,1.4460406133480368
525,7,500,0.05,1.4529853207924983
526,13,3500,0.15,1.4629617644388881
527,8,1500,0.1,1.4633827956184227
528,13,4250,0.25,1.4664934524811377
529,6,250,0.0,1.4712638019883715
530,14,5000,0.2,1.477143318446229
531,13,1500,0.0,1.4847207223907046
532,7,1250,0.15,1.4869150148265784
533,12,3000,0.25,1.5023395385769462
534,15,3750,0.3,1.507239233649514
535,14,3250,0.05,1.5074699624219
536,7,750,0.15,1.510131887820343
537,14,5250,0.25,1.5209947029143915
538,13,3500,0.1,1.5226921713455839
539,15,6500,0.2,1.526537110259746
540,15,5500,0.25,1.5281544171217054
541,8,500,0.0,1.530939379233869
542,15,3750,0.05,1.5316372219235974
543,8,1250,0.3,1.533538070860375
544,15,5750,0.2,1.5343777408556136
545,11,2250,0.25,1.5391707106616264
546,12,1250,0.0,1.5444532619112064
547,15,6500,0.25,1.5468390166904917
548,13,3750,0.2,1.5493732768485102
549,13,3750,0.3,1.5511624462539735
550,15,5500,0.05,1.5632056743504408
551,15,4000,0.25,1.5730098880609014
552,11,2000,0.2,1.57855650726308
553,13,3500,0.05,1.5851143511245096
554,10,1750,0.15,1.5979350071422078
555,15,2250,0.0,1.5980847423677773
556,14,3500,0.05,1.600975579099587
557,11,1750,0.15,1.6046114197750876
558,15,4000,0.15,1.609665542404633
559,15,4250,0.2,1.6119490928282092
560,15,4500,0.05,1.614719207886647
561,15,3250,0.15,1.6149252681682997
562,12,3250,0.3,1.6172409513800097
563,11,2000,0.05,1.6208877603546445
564,14,5000,0.15,1.6262861014239376
565,12,3750,0.25,1.6360700816383182
566,15,5250,0.05,1.6434339117865133
567,14,4750,0.05,1.6493564673425791
568,14,1750,0.0,1.652374247111956
569,9,2250,0.3,1.6568997567021793
570,14,4000,0.05,1.6572652021065253
571,9,1750,0.2,1.6710999329928227
572,15,4500,0.1,1.6835243460352385
573,15,4000,0.3,1.6842715250532436
574,12,3000,0.3,1.697543685930548
575,10,1750,0.25,1.7034002450685914
576,13,4750,0.15,1.7189306109853266
577,13,3750,0.1,1.729941859658539
578,15,4250,0.05,1.7483133751925457
579,15,4250,0.3,1.7511708368170535
580,13,2750,0.15,1.7540117352466422
581,12,2000,0.25,1.7560965851473682
582,15,4500,0.15,1.7704218754762173
583,14,4250,0.3,1.7792798352622312
584,15,5500,0.1,1.780633117297245
585,15,5000,0.1,1.784535764047772
586,15,5000,0.3,1.7890784335416334
587,14,4500,0.15,1.7969655120389427
588,14,5250,0.15,1.8131137046721917
589,15,5250,0.15,1.8157055975757297
590,15,6000,0.25,1.8177627754898755
591,12,3000,0.15,1.8246813830983302
592,10,1000,0.0,1.8254254417213405
593,15,4750,0.05,1.836030614317743
594,13,3000,0.05,1.8401606218815432
595,8,1500,0.2,1.848932638117039
596,6,750,0.15,1.8552533606999888
597,15,4500,0.25,1.8571388370374329
598,15,6000,0.2,1.8612242680333126
599,12,3500,0.2,1.8619237391782002
600,14,4750,0.15,1.866103274488993
601,13,3750,0.25,1.8663433962134544
602,13,3000,0.1,1.8696183470565018
603,11,1750,0.2,1.8704011195572625
604,10,1250,0.05,1.8769240475692923
605,15,2500,0.0,1.8897234533655853
606,13,1750,0.0,1.893799107879209
607,15,6750,0.3,1.8990249897142697
608,10,1500,0.1,1.915875080472573
609,13,3250,0.05,1.921018195939044
610,15,4750,0.1,1.925568174350699
611,11,2250,0.2,1.9280895435194292
612,9,750,0.0,1.9332346308550423
613,15,6250,0.25,1.9400425287681873
614,14,4000,0.2,1.9403023881156958
615,13,3250,0.15,1.9410808492677705
616,10,1500,0.05,1.9499070735558612
617,13,4500,0.2,1.9541404201166233
618,11,3250,0.25,1.954180079960922
619,15,5000,0.2,1.9556643424229905
620,10,1500,0.15,1.9568082653256846
621,12,2000,0.15,1.9573408697797892
622,14,6750,0.25,1.965354352015441
623,13,3500,0.25,1.967676717703615
624,11,3000,0.3,1.9748632341608683
625,13,4000,0.3,1.980661554088409
626,11,1250,0.0,1.9814605301091903
627,12,2250,0.25,1.9936534940677375
628,14,4250,0.2,1.9942498692407993
629,10,2250,0.15,2.0017724634972103
630,9,1500,0.3,2.0079548554552478
631,14,2000,0.0,2.012224772292768
632,13,4500,0.3,2.024242461201347
633,11,2500,0.25,2.025653926629957
634,15,4750,0.2,2.0258769466059645
635,14,4500,0.25,2.035697835010672
636,15,5750,0.1,2.0391936492112097
637,12,2750,0.1,2.0397628991515013
638,14,4000,0.1,2.0630301801364306
639,15,5500,0.15,2.067586396777983
640,13,4000,0.25,2.075135646696048
641,15,6500,0.3,2.0751824615385805
642,8,1250,0.25,2.0755664855950657
643,13,4250,0.2,2.078790190390413
644,12,2750,0.05,2.07970585709695
645,13,4000,0.05,2.085523120034147
646,12,2250,0.2,2.1030250276080875
647,15,4750,0.25,2.1175003665201886
648,15,5000,0.05,2.136024773113944
649,15,7250,0.25,2.144627043321229
650,4,250,0.15,2.1693390825566405
651,6,750,0.25,2.1705942875310327
652,11,3000,0.1,2.1750504965046256
653,11,2500,0.1,2.178513456369321
654,12,1500,0.0,2.179652462507575
655,10,2250,0.2,2.1884781421552764
656,15,2750,0.0,2.19421714582289
657,13,4000,0.2,2.1985432715003634
658,12,3500,0.25,2.202768558050845
659,12,3750,0.1,2.2098944257642645
660,14,5500,0.25,2.2203549561545284
661,4,250,0.05,2.223685075431634
662,15,6250,0.15,2.2266786795183013
663,8,1250,0.15,2.2315368475611614
664,12,3500,0.15,2.2332027340838807
665,12,3000,0.1,2.2455736836851474
666,15,5750,0.25,2.249298396715301
667,11,2000,0.1,2.252169238463718
668,5,500,0.1,2.2529239478808845
669,11,2750,0.2,2.2592615852468976
670,11,2750,0.1,2.2661477577983775
671,12,3000,0.2,2.2886914023326734
672,13,4250,0.3,2.2973306169141456
673,7,750,0.2,2.310160828816128
674,12,2250,0.1,2.3170987597268176
675,13,2000,0.0,2.330015917858387
676,11,2500,0.15,2.339519309230198
677,6,500,0.15,2.3479650365175764
678,15,6750,0.15,2.3643877482523408
679,14,4250,0.15,2.365798252919253
680,7,1000,0.25,2.3781699172032824
681,15,8000,0.2,2.3785527942018967
682,14,2250,0.0,2.3785997208003264
683,5,500,0.15,2.3817102165001343
684,15,5250,0.2,2.3829227754123745
685,13,4750,0.3,2.4243187680308464
686,13,5000,0.2,2.4371129275561185
687,10,2000,0.3,2.4477683151378304
688,15,5750,0.15,2.4497384395486934
689,9,1750,0.3,2.4577064615960698
690,14,5250,0.05,2.4857848376399976
691,7,1000,0.15,2.4862004613837754
692,14,6500,0.2,2.4872201235826807
693,13,4250,0.1,2.4931370197100375
694,7,500,0.0,2.493808663674912
695,14,7500,0.25,2.4942261823372744
696,11,2250,0.15,2.4991356447318593
697,6,500,0.3,2.5024812752073977
698,15,3000,0.0,2.5100000195569434
699,15,5250,0.3,2.520316096639479
700,11,1500,0.0,2.5253571553015397
701,9,1500,0.05,2.5257805212958666
702,15,6250,0.1,2.533297590180577
703,11,3000,0.15,2.540649823313185
704,14,6000,0.3,2.54109694014293
705,15,6750,0.25,2.5442228533580162
706,9,2500,0.3,2.5461706641330757
707,15,5250,0.1,2.5463241182682097
708,15,7000,0.1,2.549851213369778
