,K,Alpha,Tau,MSE
58,14,500,0.15,0.0014781824772889772
59,11,250,0.2,0.0014787104744739185
60,15,750,0.25,0.0014791614737552142
61,10,750,0.25,0.0014795564326463295
62,15,500,0.15,0.00148705626727996
63,11,500,0.15,0.0014894767752366004
64,15,750,0.2,0.0014922319705672166
65,13,250,0.25,0.0014926896457755955
66,12,250,0.15,0.0014931057519587372
67,11,250,0.15,0.0014943694443929414
68,12,500,0.1,0.0014976332193679261
69,10,250,0.05,0.0014995526246695218
70,14,1000,0.25,0.00150744210096396
71,13,500,0.1,0.0015103681869297412
72,15,750,0.15,0.0015194957657498468
73,15,750,0.3,0.0015228292966429544
74,13,250,0.2,0.0015259639706275367
75,14,500,0.1,0.0015271424777758582
76,15,500,0.1,0.0015320691955189485
77,15,250,0.3,0.0015381179617622936
78,11,250,0.1,0.0015381758210551684
79,12,250,0.1,0.0015553670049684894
80,15,250,0.25,0.001562640547770851
81,14,750,0.3,0.0015718067082915598
82,15,750,0.1,0.001604529884556996
83,15,250,0.2,0.001605164505334004
84,14,750,0.25,0.0016128517618914232
85,13,250,0.15,0.0016212121949284344
86,12,1000,0.2,0.001676975362180421
87,13,500,0.05,0.0016817796964886682
88,14,750,0.2,0.0016868438536426075
89,15,250,0.15,0.001696124158295026
90,12,500,0.05,0.0017165376032611513
91,8,250,0.05,0.0017221383817326032
92,14,500,0.05,0.0017404542756408556
93,9,500,0.25,0.001741181368163913
94,14,250,0.3,0.0017436444913497223
95,15,500,0.05,0.0017539282722385137
96,11,500,0.1,0.0017919369204479237
97,14,250,0.25,0.0017975204382408058
98,14,750,0.15,0.0018490904268093293
99,14,250,0.2,0.0018646180142468027
100,11,750,0.3,0.0019233838645420665
101,14,250,0.15,0.0019532094127950638
102,15,250,0.1,0.00196739975175986
103,11,250,0.05,0.0019910833380844587
104,9,250,0.05,0.002065809129265604
105,12,250,0.05,0.002066889082133163
106,13,250,0.1,0.0021175075610100898
107,14,250,0.1,0.0022757285917352267
108,13,1000,0.15,0.002609616072518636
109,11,750,0.25,0.002702811477448328
110,14,1000,0.15,0.0028224473474699123
111,14,750,0.1,0.002842740077285653
112,11,500,0.05,0.0030638948853803348
113,8,500,0.3,0.0032820523351503083
114,15,250,0.05,0.003357196910558348
115,12,500,0.2,0.00338385081341764
116,15,1000,0.05,0.003465573783784485
117,6,250,0.25,0.0036696755888876637
118,15,1250,0.25,0.003771310128817268
119,13,750,0.3,0.003805536329382448
120,12,750,0.3,0.0039263979132111715
121,10,500,0.05,0.003999259336105295
122,7,250,0.05,0.004087338944635664
123,14,1000,0.2,0.004161876531556933
124,14,250,0.05,0.004188404093006359
125,11,750,0.2,0.004916178803444732
126,13,750,0.25,0.004997382315294365
127,12,750,0.25,0.005043526646860873
128,15,1000,0.2,0.005941640291775366
129,11,750,0.15,0.006134360174139039
130,14,750,0.05,0.006725572426210881
131,15,750,0.05,0.0071072643126219425
132,12,750,0.2,0.007151244544574434
133,13,750,0.2,0.007352034438745877
134,10,750,0.2,0.007400773161812331
135,13,250,0.05,0.007818959364332832
136,13,1000,0.05,0.008368358232488634
137,13,1250,0.3,0.009255734440542462
138,15,1000,0.15,0.009802011163090615
139,14,1250,0.15,0.01073023937045664
140,14,1250,0.2,0.0111228095939598
141,12,750,0.15,0.01179115941569444
142,13,750,0.15,0.01278441593078625
143,12,1000,0.15,0.013201350566852859
144,15,1250,0.3,0.013807138066665905
145,11,1000,0.25,0.015509152703590493
146,14,1250,0.1,0.01573270837422837
147,14,1250,0.3,0.017442057315377353
148,6,250,0.15,0.017615122552584263
149,14,1500,0.25,0.019747157456130378
150,12,1250,0.3,0.019963431336390065
151,13,1000,0.1,0.02025692524393249
152,8,500,0.25,0.02320800316119544
153,12,750,0.1,0.024570733050767356
154,14,1500,0.15,0.025004733726067114
155,14,1000,0.1,0.025411775525165808
156,15,1500,0.25,0.025657904061562944
157,15,1000,0.1,0.026421759656139184
158,14,1250,0.25,0.02692475820101638
159,13,750,0.1,0.0276754329955707
160,11,1000,0.3,0.03006618750709101
161,15,1500,0.15,0.03195897545435306
162,13,1250,0.2,0.03315061835045155
163,9,750,0.3,0.03317306494590967
164,12,1250,0.2,0.03319774093541855
165,15,250,0.0,0.03429077547974912
166,14,1750,0.3,0.034703979682474705
167,14,250,0.0,0.038431302308512875
168,10,1000,0.3,0.03857327417545379
169,15,1500,0.2,0.03889152650896516
170,9,500,0.2,0.03920958248075548
171,15,1250,0.2,0.039351341464113794
172,14,2250,0.3,0.042557861912440646
173,15,1500,0.3,0.042909042452159506
174,13,1250,0.25,0.048171774917077935
175,15,1250,0.1,0.05026305646443123
176,15,1250,0.15,0.050669926296767885
177,9,500,0.15,0.050746425979727644
178,11,750,0.05,0.05106586885336026
179,14,1000,0.05,0.051664199112960975
180,10,1000,0.25,0.05189223270712284
181,9,750,0.25,0.05212707856730788
182,10,750,0.15,0.05297368069243559
183,14,2750,0.25,0.05496542419286643
184,15,2250,0.3,0.05921761742633973
185,5,250,0.1,0.06094180465749605
186,13,250,0.0,0.06167936325499681
187,5,250,0.3,0.06286254969209172
188,10,750,0.1,0.06352256207737285
189,12,750,0.05,0.06385583371828432
190,9,750,0.2,0.06598913787320353
191,14,2000,0.2,0.06645988089274038
192,12,1250,0.25,0.07063469588575921
193,12,250,0.0,0.07211472823713148
194,13,750,0.05,0.07434668563359961
195,6,250,0.05,0.07723705539885646
196,13,1750,0.15,0.07821033348945403
197,15,1750,0.3,0.08565864308551084
198,5,250,0.2,0.08988495858219643
199,13,1250,0.15,0.08997654873635663
200,7,500,0.25,0.09664315251973192
201,15,1750,0.05,0.10017730791588927
202,13,1750,0.25,0.10039305000200045
203,7,500,0.2,0.1007386490167031
204,15,1250,0.05,0.10292961799203577
205,14,1500,0.2,0.10397934602533859
206,11,250,0.0,0.11288919755533483
207,15,1750,0.25,0.11834827694483604
208,15,500,0.0,0.11867924602169952
209,13,1500,0.3,0.1237190854372213
210,6,250,0.2,0.12413463777567016
211,13,1500,0.15,0.12773219216340004
212,14,1250,0.05,0.1281927465874688
213,14,2000,0.3,0.12837039937559347
214,15,2000,0.3,0.12885781151380707
215,14,1500,0.1,0.13238582370568155
216,11,750,0.1,0.135562333929575
217,14,2000,0.25,0.1369245222460799
218,14,1750,0.25,0.1381288646004562
219,9,500,0.05,0.141247604356497
220,14,500,0.0,0.14222925542956577
221,14,2500,0.25,0.1428437262079545
222,15,2250,0.25,0.14654041681846658
223,9,500,0.1,0.14728349552880102
224,12,1250,0.15,0.14928486508333183
225,10,750,0.05,0.14942369646628745
226,14,2000,0.15,0.1529038410233539
227,11,1000,0.2,0.15563375091616136
228,14,1750,0.2,0.15628090098312059
229,15,2250,0.15,0.15653759308295714
230,15,1750,0.2,0.1617879567330569
231,12,1000,0.1,0.16338209563501208
232,15,1500,0.1,0.16375316195376163
233,14,1750,0.1,0.16670296880805038
234,15,2000,0.25,0.16997139720333734
235,15,2500,0.2,0.17019622528853906
236,14,1500,0.3,0.1706172330169935
237,10,250,0.0,0.17470265071658228
238,13,500,0.0,0.17866881356023118
239,14,1750,0.15,0.1794774396869541
240,15,2250,0.2,0.18076869768580103
241,15,1750,0.1,0.18255676952585467
242,7,500,0.3,0.19026450333229766
243,15,1750,0.15,0.191144278427302
244,8,500,0.15,0.19522201057627508
245,10,1250,0.2,0.19718784279846666
246,11,1250,0.25,0.19874461488761472
247,8,500,0.2,0.20718960782066576
248,15,2000,0.2,0.20824465130917816
249,15,1500,0.05,0.21286201989375947
250,14,2000,0.1,0.21602551487550237
251,14,2250,0.1,0.22270895552554248
252,14,2250,0.25,0.2278729707576732
253,11,1250,0.15,0.22926723052373768
254,13,2000,0.3,0.23051647841366765
255,13,1500,0.25,0.23522017967521627
256,11,1250,0.2,0.23794745929465252
257,9,1000,0.25,0.24298815490098455
258,13,2000,0.25,0.24945390392072828
259,14,2500,0.3,0.26186829453742894
260,9,250,0.0,0.2624951152028385
261,15,2000,0.05,0.2673891446904781
262,14,2000,0.05,0.26756023960387904
263,12,1500,0.3,0.27113952094218347
264,15,2000,0.1,0.2762991929658853
265,13,1750,0.05,0.2868543319129151
266,12,1500,0.25,0.29709039144642563
267,12,500,0.0,0.302337463748908
268,13,2500,0.25,0.30418679704647306
269,10,1500,0.2,0.30589349344344396
270,13,2250,0.05,0.3082370936198551
271,10,1000,0.05,0.32118821755192656
272,13,1500,0.1,0.3240631213812501
273,14,2250,0.2,0.3277141387494227
274,14,2500,0.2,0.33072542483240736
275,11,1000,0.1,0.3353371200874187
276,11,1500,0.1,0.3365040568951329
277,11,1000,0.15,0.3430232573302064
278,15,750,0.0,0.34448484528437606
279,14,2250,0.15,0.348998571446556
280,8,500,0.1,0.35346898994944054
281,12,1500,0.1,0.3546500930291338
282,13,2250,0.3,0.36296140554837336
283,13,2250,0.25,0.36297303103345135
284,13,2000,0.2,0.36329718868359884
285,15,2000,0.15,0.363363365564928
286,8,750,0.05,0.365079791943777
287,14,2500,0.05,0.3653615020746899
288,12,1000,0.05,0.37087289827785563
289,7,750,0.3,0.37558082075250426
290,15,2500,0.25,0.3800497901338086
291,14,750,0.0,0.38713824824693144
292,9,1000,0.2,0.3875094081964354
293,12,1500,0.15,0.3891000883864916
294,15,2250,0.05,0.3897497295656482
295,15,3000,0.15,0.392741966385072
296,14,2500,0.15,0.3933996923120559
297,7,750,0.1,0.3947798090503368
298,10,1750,0.3,0.3985913824557225
299,11,1500,0.3,0.41207611962769136
300,8,500,0.05,0.4133306056820423
301,15,2250,0.1,0.4266392275436615
302,13,1250,0.1,0.4471558599000756
303,11,500,0.0,0.4545644682977368
304,13,1750,0.3,0.46108074906073465
305,11,2500,0.25,0.4614102227459957
306,14,1750,0.05,0.47906871653745653
307,11,1250,0.05,0.47929304255786986
308,8,1000,0.15,0.4862370413775326
309,12,1750,0.25,0.48896187099434035
310,13,2750,0.1,0.49109547081697374
311,15,2500,0.15,0.4967696664178976
312,13,750,0.0,0.4998035715577541
313,10,1500,0.25,0.500898762151458
314,10,1500,0.3,0.5026711872222173
315,12,1250,0.1,0.509616431392704
316,10,1250,0.25,0.511027807190754
317,15,3000,0.3,0.5129353379657081
318,8,250,0.0,0.5181361821027436
319,8,750,0.3,0.5210948837742108
320,15,3000,0.05,0.5217826291817995
321,14,1500,0.05,0.5222677140109041
322,15,3000,0.25,0.525271732519185
323,13,1500,0.2,0.5284920899518444
324,15,2750,0.25,0.5344482881315066
325,11,1250,0.1,0.5367151354773289
326,9,1000,0.15,0.5414722530225726
327,15,1000,0.0,0.544191201283515
328,15,2500,0.3,0.5447442254344657
329,12,1250,0.05,0.5449232571962991
330,15,3750,0.3,0.5464218611408861
331,15,2750,0.2,0.5479277286385829
332,10,1000,0.1,0.5485347504008858
333,15,2500,0.1,0.5626030128502596
334,12,1750,0.3,0.563077035603657
335,10,1000,0.2,0.5636625499742632
336,13,2000,0.15,0.5692685403325434
337,15,3500,0.3,0.5712126631773907
338,13,1250,0.05,0.5741664944329646
339,12,1500,0.05,0.581677187911942
340,10,500,0.0,0.5917999854546355
341,15,2750,0.15,0.5933757363782678
342,15,3500,0.25,0.6003520970247633
343,6,500,0.25,0.6079833472862495
344,14,3250,0.15,0.6125658551258778
345,13,2000,0.1,0.6150179032196768
346,12,1500,0.2,0.6217650044120109
347,14,2250,0.05,0.626765266867817
348,12,2000,0.25,0.6270496324531775
349,12,3000,0.25,0.6301842997054512
350,9,1250,0.3,0.6366602847874062
351,12,750,0.0,0.6381552115790877
352,13,2250,0.2,0.6406308684067598
353,10,1250,0.3,0.6425878968545593
354,11,1750,0.3,0.6607666946126296
355,6,500,0.15,0.6643726672238549
356,11,1500,0.25,0.6705746973363165
357,11,1750,0.2,0.6719416792403836
358,9,750,0.15,0.6761658628843291
359,14,3750,0.2,0.6783363434938229
360,11,1250,0.3,0.6824723868512501
361,14,1000,0.0,0.6835878362427869
362,15,4500,0.25,0.688913128398014
363,13,2000,0.05,0.6896460683683112
364,13,2500,0.3,0.6949312449086881
365,10,1250,0.05,0.6960292841590794
366,15,4750,0.15,0.6984722390205872
367,9,750,0.1,0.701673629921986
368,10,1000,0.15,0.722116073987705
369,14,3750,0.25,0.723073945091063
370,14,3000,0.25,0.7255987187704785
371,8,1000,0.2,0.7275746757655122
372,13,1750,0.1,0.7323056576290025
373,7,250,0.0,0.7420945504307258
374,12,2250,0.2,0.7634707137529403
375,14,2500,0.1,0.7696778450205634
376,15,3000,0.1,0.7735339863546737
377,12,2250,0.25,0.7780333158676286
378,12,1750,0.05,0.7786452511712374
379,15,3250,0.3,0.7811292681610251
380,11,2000,0.3,0.7819336654140859
381,9,750,0.05,0.786926154574617
382,9,1000,0.3,0.7878355392446041
383,15,4250,0.2,0.7922347437906813
384,12,2000,0.2,0.802512121096595
385,13,1500,0.05,0.8131092333259029
386,13,2250,0.1,0.8137448154921159
387,15,2500,0.05,0.8139804991663523
388,15,3750,0.15,0.8198478029877199
389,15,3250,0.2,0.822208746354702
390,15,2750,0.3,0.823817754506558
391,7,500,0.05,0.8317103488566725
392,13,1750,0.2,0.8368041325265442
393,7,750,0.25,0.8374177983152356
394,15,3250,0.1,0.8399537266569346
395,10,1250,0.15,0.8468196182750927
396,15,3000,0.2,0.854708941808049
397,9,1750,0.05,0.8555568049239477
398,15,3250,0.15,0.8587952162175431
399,15,4000,0.25,0.8687148157213423
400,15,3500,0.2,0.8777616159796872
401,12,1750,0.1,0.8889795805579807
402,13,3250,0.3,0.898811248845729
403,8,750,0.15,0.9073085941740832
404,14,4250,0.3,0.9095974534627275
405,12,2000,0.3,0.910892991971857
406,13,2500,0.2,0.9118656382468248
407,15,2750,0.1,0.9123078856036477
408,4,250,0.1,0.9232388320560129
409,13,3500,0.25,0.924950625984356
410,6,500,0.3,0.9280721189754101
411,13,3000,0.3,0.930871692778509
412,12,4000,0.3,0.9339810526367055
413,11,1750,0.25,0.9349216686229996
414,13,2750,0.15,0.9366300383176203
415,13,2250,0.15,0.9442423957743489
416,8,750,0.2,0.9454538266513293
417,13,3000,0.1,0.9558700560777974
418,14,3250,0.2,0.958358522009443
419,15,3750,0.25,0.9602865430633296
420,15,3250,0.25,0.9613868764658228
421,12,2250,0.3,0.9682203384707364
422,11,1000,0.05,0.9685855387801187
423,14,3000,0.3,0.9784974335004205
424,8,750,0.1,0.9879733569597797
425,15,4000,0.3,0.9880216309086988
426,15,4250,0.3,0.9880713329692326
427,8,750,0.25,0.9919154930360403
428,13,2500,0.15,0.9959349623223674
429,11,1500,0.15,1.0025721298791619
430,12,2500,0.25,1.0068926217745846
431,15,4000,0.1,1.05056017349564
432,13,4000,0.1,1.0542039987573069
433,10,2000,0.3,1.06690200766302
434,9,1250,0.1,1.0760955760617774
435,9,1000,0.05,1.0832486311879765
436,9,500,0.0,1.0884683962012314
437,13,3250,0.25,1.1058945895603614
438,15,3750,0.2,1.1208036659541079
439,15,4500,0.2,1.1214934224458892
440,12,1750,0.2,1.126185564443338
441,15,4250,0.25,1.1304946425544502
442,14,2750,0.3,1.1393464355629537
443,12,2750,0.1,1.1479581879219989
444,8,1000,0.25,1.1528683529880874
445,15,2750,0.05,1.1701102169691215
446,13,4000,0.25,1.1805914520323642
447,5,250,0.25,1.1824970504872925
448,6,250,0.1,1.1853950290296975
449,9,1500,0.2,1.2008756646439787
450,10,1250,0.1,1.204816334934221
451,13,3000,0.2,1.216164233192549
452,15,4500,0.1,1.218734194941599
453,13,3750,0.3,1.2191068860839793
454,13,3500,0.3,1.2282568305975075
455,15,6250,0.25,1.2302534106973446
456,5,250,0.15,1.2312591008818843
457,12,3000,0.2,1.2400460921520546
458,14,2750,0.05,1.2462711621709697
459,15,6500,0.2,1.2588809602954563
460,13,2750,0.25,1.271086710585012
461,14,2750,0.15,1.2710987480532743
462,12,2750,0.3,1.2806763897146698
463,5,500,0.3,1.2877962107396426
464,15,4000,0.2,1.2958886055152883
465,6,750,0.3,1.3130745461635454
466,12,3000,0.3,1.3170400914859988
467,15,4500,0.3,1.3188983142824753
468,12,2750,0.15,1.3213386791625452
469,14,3500,0.3,1.323503182966714
470,12,2000,0.05,1.3265680150722108
471,11,1750,0.1,1.3460580220864273
472,10,1750,0.25,1.3619740817620078
473,9,1250,0.25,1.3655151344488587
474,13,3000,0.25,1.3749410582893615
475,10,1500,0.1,1.4013572309732518
476,9,1250,0.2,1.4036047217645191
477,8,1000,0.05,1.4144790606043314
478,12,2000,0.1,1.4231139487873972
479,7,750,0.2,1.4351382902944134
480,13,4000,0.3,1.4657481113356203
481,11,2250,0.25,1.465948024731866
482,15,3250,0.05,1.4737899918769621
483,14,3500,0.05,1.4746969018446676
484,14,4250,0.15,1.4810336668125321
485,14,4000,0.3,1.483731225749809
486,14,3000,0.05,1.4918678678009258
487,8,1250,0.25,1.492668899797685
488,9,1500,0.3,1.5362704791320632
489,15,3500,0.05,1.5404334324322402
490,14,3500,0.25,1.5446552654071384
491,9,1500,0.05,1.5559055005975442
492,11,1500,0.2,1.556423376206925
493,14,3500,0.1,1.5579645718607877
494,12,3500,0.3,1.579741845272004
495,14,3000,0.1,1.592379611476388
496,13,3750,0.25,1.5958059506406432
497,15,5250,0.3,1.6076165286460236
498,15,4000,0.15,1.6193323720005066
499,4,250,0.3,1.6198333748779867
500,14,2750,0.2,1.6318721046419868
501,15,3500,0.1,1.633891188056756
502,14,3250,0.05,1.6426325421318384
503,15,5000,0.1,1.6555666362832449
504,11,1750,0.15,1.6652587444925298
505,14,4500,0.25,1.6674119495958954
506,14,4000,0.05,1.6736760095310583
507,13,2500,0.1,1.6816071435681363
508,13,3000,0.15,1.6900890828794002
509,7,1000,0.2,1.690702920568897
510,8,1000,0.3,1.694851882081332
511,12,2750,0.25,1.7007532755445942
512,6,750,0.25,1.7050734647327268
513,14,3000,0.2,1.7187346982661686
514,14,3750,0.1,1.7206184144185244
515,14,3500,0.2,1.7288338993648455
516,15,5750,0.3,1.7483133647920062
517,9,1500,0.15,1.7488023029307325
518,6,500,0.1,1.7529711887570463
519,10,1750,0.05,1.7838703497001696
520,12,2500,0.2,1.7844280344785897
521,15,5000,0.2,1.8028786282386373
522,15,4750,0.25,1.8090828149891653
523,13,2750,0.3,1.8154373512467206
524,10,1500,0.15,1.8227897675618505
525,14,5250,0.3,1.8277785887401357
526,10,1750,0.2,1.8304902613106013
527,14,3250,0.1,1.8467770741721103
528,8,1250,0.2,1.8482998151363752
529,10,2000,0.25,1.8487091924040724
530,13,2750,0.2,1.848787441496163
531,11,2250,0.1,1.859430253444448
532,15,5250,0.25,1.8739216184449932
533,14,4250,0.05,1.8844214448036316
534,14,3250,0.25,1.888870129833067
535,12,3250,0.3,1.895606481592634
536,12,2500,0.05,1.9226848266060228
537,14,3500,0.15,1.923285728962756
538,15,3500,0.15,1.9325781639621182
539,11,3000,0.3,1.9329875489899488
540,6,750,0.15,1.9401666801757058
541,15,4250,0.15,1.947717654287402
542,12,3000,0.15,1.9574654477984916
543,4,250,0.15,1.9710628348619157
544,11,2000,0.25,1.985222002054218
545,9,1750,0.2,1.9869664395329072
546,14,3000,0.15,2.005300146835877
547,13,4500,0.1,2.0131087050182543
548,14,4000,0.25,2.0186037025023937
549,13,3250,0.2,2.0268404372261846
550,10,2000,0.15,2.0282139136581487
551,11,2750,0.25,2.029674866585077
552,15,4500,0.05,2.042757159898486
553,13,1000,0.0,2.043636471785718
554,14,2750,0.1,2.0453747446787944
555,9,1500,0.25,2.045510088928147
556,12,3750,0.3,2.0459290918197697
557,13,4250,0.3,2.0681923544796974
558,12,2250,0.1,2.0751803452690702
559,7,500,0.15,2.0763956760189597
560,11,750,0.0,2.078025860823851
561,11,2250,0.15,2.0789748457833195
562,15,6250,0.1,2.0850084448034103
563,9,1000,0.1,2.0898069329723388
564,10,2000,0.2,2.096449329292599
565,10,1500,0.05,2.116353571597356
566,15,1250,0.0,2.1182748770738806
567,15,5000,0.25,2.1399564220136926
568,11,2000,0.15,2.144612168086152
569,14,3250,0.3,2.1628193988070232
570,11,2000,0.1,2.163084142423425
571,11,1500,0.05,2.1681551733647746
572,11,1750,0.05,2.170803415755187
573,8,1250,0.15,2.171956958216708
574,6,250,0.0,2.196521111813736
575,4,250,0.25,2.2031145571911845
576,15,3750,0.1,2.2163880422587487
577,12,2750,0.05,2.2230670433024025
578,15,4750,0.2,2.255428041914422
579,14,3750,0.15,2.256841344060123
580,11,2500,0.05,2.2654131394593175
581,7,750,0.15,2.26676430655007
582,9,1250,0.15,2.2691150161713582
583,10,2750,0.25,2.2711042872645075
584,8,500,0.0,2.2802000210184583
585,13,3250,0.15,2.2817415055166417
586,5,250,0.05,2.282740103180402
587,6,500,0.2,2.293183113058732
588,13,3500,0.2,2.2932387562508723
589,13,4250,0.25,2.2972603020327678
590,11,2000,0.05,2.3000246840803023
591,15,7250,0.3,2.3321494602672614
592,13,2750,0.05,2.33707264728192
593,9,1750,0.25,2.3433220473736753
594,14,3750,0.3,2.3508061625832832
595,10,2250,0.2,2.360469560326192
596,10,2750,0.3,2.370812907077905
597,12,1750,0.15,2.3733324391442894
598,12,1000,0.0,2.38697929715309
599,14,5500,0.05,2.392177127650951
600,11,3000,0.25,2.393081068637066
601,10,2000,0.05,2.3930945295758854
602,15,6000,0.1,2.3948273198105854
603,15,3750,0.05,2.3997348808370353
604,12,3250,0.2,2.409342886437682
605,8,1250,0.05,2.418990669396227
606,9,1750,0.15,2.4233175201128856
607,14,1250,0.0,2.451456708767888
608,7,1000,0.3,2.4585633001507334
609,7,1000,0.1,2.4738380903611468
610,12,3750,0.2,2.483184496751843
611,8,1250,0.1,2.4943956140481247
612,14,4500,0.05,2.496181722743951
613,14,4750,0.3,2.516669476919412
614,12,2250,0.05,2.5195667140763542
615,8,1500,0.2,2.5206970238309387
616,7,500,0.1,2.5224970892682332
617,13,4000,0.15,2.5235806998921895
618,9,2750,0.25,2.5237551289124487
619,7,750,0.05,2.5261090631822363
620,11,2500,0.1,2.5306777699380065
621,10,2250,0.15,2.5369682177384623
622,10,750,0.0,2.5531786017978124
623,8,1500,0.1,2.581627437118676
624,15,4250,0.05,2.6015070366901374
625,12,4000,0.15,2.6025257422415873
626,14,4000,0.2,2.609288363128195
627,15,5500,0.3,2.62169752514419
628,11,3250,0.25,2.622911673317871
629,13,1250,0.0,2.623698721497676
630,11,2500,0.2,2.6322042101943524
631,14,4750,0.2,2.63269883385644
632,12,2500,0.1,2.6348068786073404
633,12,3250,0.15,2.6399652590981266
634,15,4750,0.1,2.643454671817902
635,12,3250,0.05,2.6500469498403105
636,12,2250,0.15,2.658514327256813
637,12,3500,0.2,2.660115892616281
638,14,4250,0.1,2.675922860923634
639,13,3000,0.05,2.685299194409065
640,7,1250,0.25,2.6874598781600634
641,15,1500,0.0,2.6894195799594764
642,9,2000,0.3,2.705048258199834
643,15,5500,0.15,2.709792900580667
644,10,2250,0.05,2.712629692045735
645,15,4250,0.1,2.716456432729179
646,8,2500,0.25,2.7173698415741883
647,9,1750,0.1,2.7190303547099894
648,11,2500,0.15,2.7218387985584256
649,14,4500,0.1,2.731986552744362
650,15,4750,0.05,2.7402209784164517
651,4,500,0.1,2.7450337234728774
652,11,2250,0.05,2.748537622694815
653,15,6500,0.1,2.752166251110951
654,12,3250,0.25,2.757905647412738
655,12,2000,0.15,2.765113896846078
656,14,3750,0.05,2.7658963046335643
657,8,1750,0.3,2.7727686247768406
658,10,2250,0.3,2.7753785228829737
659,15,7500,0.25,2.777472776774592
660,14,5500,0.3,2.7786981146943504
661,12,1250,0.0,2.791000464526794
662,13,3750,0.2,2.79137830698645
663,9,2000,0.15,2.794656225313354
664,15,6000,0.25,2.807226028952115
665,13,3500,0.15,2.810767513323979
666,11,2750,0.05,2.8261491023670646
667,11,2750,0.2,2.8408739203236513
668,9,750,0.0,2.843319641814717
669,9,1750,0.3,2.846928886238222
670,15,7500,0.15,2.857697537825981
671,14,5000,0.25,2.8580979835158895
672,14,1500,0.0,2.861263312178153
673,9,2000,0.25,2.8783980602196784
674,12,2500,0.3,2.885654737053007
675,15,8000,0.25,2.8883706078961686
676,15,5250,0.2,2.892178464078018
677,15,5500,0.2,2.906850149117909
678,11,1000,0.0,2.9123111312417165
679,12,3750,0.25,2.921847282518308
680,15,4750,0.3,2.928844663859731
681,11,2750,0.3,2.936111208893083
682,14,4000,0.15,2.944436466722929
683,12,2500,0.15,2.9457581591960396
684,13,1500,0.0,2.9466524098055857
685,15,1750,0.0,2.9553933484811608
686,12,4500,0.25,2.9738614310564473
687,14,4250,0.25,2.974334947094053
688,14,6000,0.15,2.9750906558149
689,12,2750,0.2,2.9796380394291693
690,15,5750,0.1,2.9845275857672258
691,8,1750,0.25,2.9848662446278427
692,14,5000,0.05,2.989179076758683
693,15,5750,0.25,2.992079573081123
694,14,6250,0.25,2.9941468683417667
695,15,4000,0.05,3.0013469758382962
696,7,1000,0.25,3.0381911440942733
697,10,1750,0.15,3.054972184642929
698,7,1000,0.05,3.055342513703423
699,7,1000,0.15,3.0557997312277942
700,14,6000,0.25,3.0799179597605058
701,14,4750,0.25,3.0824554620761266
702,10,2000,0.1,3.0841477480022097
703,8,1250,0.3,3.0928977483209064
704,4,500,0.2,3.095851459870417
705,14,4250,0.2,3.0973367551792066
706,9,1250,0.05,3.1017777248616536
707,15,4500,0.15,3.1159203546577587
708,12,3750,0.15,3.1191156128913984
709,14,5000,0.15,3.1400002372655234
710,15,7000,0.2,3.1442728306353516
