TIMESTAMP,BTC32295_OPEN_PRICE_USD,BTC32295_HIGH_PRICE_USD,BTC32295_LOW_PRICE_USD,BTC32295_CLOSE_PRICE_USD,BTC32295_VOLUME_USD,BTC32295_DIVIDENDS_USD,BTC32295_STOCK_SPLITS_USD
2024-07-19 00:00:00+00:00,7.000000096013537e-06,1.4000000192027073e-05,6.000000212225132e-06,7.000000096013537e-06,3492852,0.0,0.0
2024-07-20 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,3.999999989900971e-06,3.999999989900971e-06,1352903,0.0,0.0
2024-07-21 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,9.999999974752427e-07,9.999999974752427e-07,875426,0.0,0.0
2024-07-22 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,469647,0.0,0.0
2024-07-23 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,566852,0.0,0.0
2024-07-24 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,312953,0.0,0.0
2024-07-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,175515,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,169086,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,95057,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,26576,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,3968,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,4310,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,12861,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,1935,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,2300,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,959,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,4465,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,255,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,842,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,114,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,269,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,2183,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,1650,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,1428,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,1201,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,415,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,511,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,543,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,1213,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,1365,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,2938,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,1600,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,184,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,634,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,1089,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,1027,0.0,0.0
