TIMESTAMP,BROGG_OPEN_PRICE_USD,BROGG_HIGH_PRICE_USD,BROGG_LOW_PRICE_USD,BROGG_CLOSE_PRICE_USD,BROGG_VOLUME_USD,BROGG_DIVIDENDS_USD,BROGG_STOCK_SPLITS_USD
2024-04-15 00:00:00+00:00,0.509814977645874,0.9384170174598694,0.33395498991012573,0.5324029922485352,1414058,0.0,0.0
2024-04-16 00:00:00+00:00,0.573665976524353,1.839087963104248,0.4554930031299591,1.687134027481079,1084041,0.0,0.0
2024-04-17 00:00:00+00:00,1.654932975769043,2.443943977355957,0.4592680037021637,0.8443880081176758,2714245,0.0,0.0
2024-04-18 00:00:00+00:00,1.0016659498214722,1.3360810279846191,0.6844930052757263,0.8615599870681763,512620,0.0,0.0
2024-04-19 00:00:00+00:00,0.7505530118942261,1.0015859603881836,0.5725749731063843,0.7966979742050171,447704,0.0,0.0
2024-04-20 00:00:00+00:00,0.7966979742050171,2.3146250247955322,0.7824649810791016,2.077723979949951,923232,0.0,0.0
2024-04-21 00:00:00+00:00,2.0381200313568115,3.193197011947632,1.5586800575256348,2.4966700077056885,950312,0.0,0.0
2024-04-22 00:00:00+00:00,2.317780017852783,2.640641927719116,1.184810996055603,1.658782958984375,875633,0.0,0.0
2024-04-23 00:00:00+00:00,1.658782958984375,1.8792849779129028,1.0117579698562622,1.2290199995040894,561154,0.0,0.0
2024-04-24 00:00:00+00:00,1.2308210134506226,1.2406330108642578,0.7934330105781555,0.9084129929542542,596340,0.0,0.0
2024-04-25 00:00:00+00:00,0.8952860236167908,0.8952860236167908,0.3233560025691986,0.5545920133590698,562158,0.0,0.0
2024-04-26 00:00:00+00:00,0.5545920133590698,0.642998993396759,0.291610985994339,0.43213701248168945,243667,0.0,0.0
2024-04-27 00:00:00+00:00,0.460301011800766,0.460301011800766,0.24726100265979767,0.35224199295043945,187209,0.0,0.0
2024-04-28 00:00:00+00:00,0.35224199295043945,0.9165470004081726,0.34932899475097656,0.45357099175453186,421286,0.0,0.0
2024-04-29 00:00:00+00:00,0.45357099175453186,0.5806379914283752,0.3574329912662506,0.4120509922504425,132569,0.0,0.0
2024-04-30 00:00:00+00:00,0.4120509922504425,0.5378559827804565,0.33306100964546204,0.412975013256073,87037,0.0,0.0
2024-05-01 00:00:00+00:00,0.412975013256073,0.4133079946041107,0.2691799998283386,0.33483099937438965,76771,0.0,0.0
2024-05-02 00:00:00+00:00,0.33483099937438965,0.33483099937438965,0.2556400001049042,0.2772809863090515,51370,0.0,0.0
2024-05-03 00:00:00+00:00,0.31029900908470154,0.3916949927806854,0.2644070088863373,0.3119960129261017,48863,0.0,0.0
2024-05-04 00:00:00+00:00,0.27498000860214233,0.33126100897789,0.2541559934616089,0.2779009938240051,47586,0.0,0.0
2024-05-05 00:00:00+00:00,0.2948479950428009,0.3283660113811493,0.24609500169754028,0.27485400438308716,38666,0.0,0.0
2024-05-06 00:00:00+00:00,0.25710800290107727,0.4930729866027832,0.25482600927352905,0.375542014837265,174682,0.0,0.0
2024-05-07 00:00:00+00:00,0.375542014837265,0.9375100135803223,0.3750250041484833,0.7207279801368713,296939,0.0,0.0
