TIMESTAMP,FSN_OPEN_PRICE_USD,FSN_HIGH_PRICE_USD,FSN_LOW_PRICE_USD,FSN_CLOSE_PRICE_USD,FSN_VOLUME_USD,FSN_DIVIDENDS_USD,FSN_STOCK_SPLITS_USD
2018-02-16 00:00:00+00:00,2.95497989654541,3.3093299865722656,2.921760082244873,3.282789945602417,1440790,0.0,0.0
2018-02-17 00:00:00+00:00,3.284250020980835,4.329689979553223,3.265120029449463,4.306270122528076,2655480,0.0,0.0
2018-02-18 00:00:00+00:00,4.310070037841797,4.36998987197876,3.3047399520874023,3.547790050506592,2045200,0.0,0.0
2018-02-19 00:00:00+00:00,3.535520076751709,3.791379928588867,3.3157598972320557,3.6128299236297607,822336,0.0,0.0
2018-02-20 00:00:00+00:00,3.614069938659668,3.763360023498535,3.0937600135803223,3.104710102081299,914425,0.0,0.0
2018-02-21 00:00:00+00:00,3.100860118865967,3.3042399883270264,2.7764999866485596,2.8999199867248535,685198,0.0,0.0
2018-02-22 00:00:00+00:00,2.874389886856079,3.120680093765259,2.6781599521636963,2.761229991912842,438750,0.0,0.0
2018-02-23 00:00:00+00:00,2.7506799697875977,3.3794400691986084,2.6999599933624268,3.3669800758361816,1194280,0.0,0.0
2018-02-24 00:00:00+00:00,3.3568599224090576,3.4631099700927734,3.030359983444214,3.2458200454711914,967319,0.0,0.0
2018-02-25 00:00:00+00:00,3.238369941711426,3.429110050201416,3.1017699241638184,3.382309913635254,760678,0.0,0.0
2018-02-26 00:00:00+00:00,3.3848800659179688,3.835750102996826,3.367759943008423,3.770550012588501,1347310,0.0,0.0
2018-02-27 00:00:00+00:00,3.7702999114990234,3.864140033721924,3.5334300994873047,3.7644100189208984,1641740,0.0,0.0
2018-02-28 00:00:00+00:00,3.7506299018859863,3.8243401050567627,3.3957700729370117,3.3957700729370117,1491160,0.0,0.0
2018-03-01 00:00:00+00:00,3.3974199295043945,3.6084299087524414,3.372380018234253,3.4213500022888184,548496,0.0,0.0
2018-03-02 00:00:00+00:00,3.43353009223938,3.4938199520111084,3.1615800857543945,3.3071300983428955,684493,0.0,0.0
2018-03-03 00:00:00+00:00,3.3041799068450928,3.3974099159240723,3.1939899921417236,3.2389299869537354,448619,0.0,0.0
2018-03-04 00:00:00+00:00,3.2369298934936523,3.3619298934936523,3.0938000679016113,3.1345698833465576,357507,0.0,0.0
2018-03-05 00:00:00+00:00,3.1350998878479004,3.288450002670288,3.112689971923828,3.173569917678833,514982,0.0,0.0
2018-03-06 00:00:00+00:00,3.123650074005127,3.2161099910736084,3.0068700313568115,3.109100103378296,762863,0.0,0.0
2018-03-07 00:00:00+00:00,3.155129909515381,3.155129909515381,2.5358099937438965,2.7186200618743896,691527,0.0,0.0
2018-03-08 00:00:00+00:00,2.716779947280884,2.7922298908233643,2.263469934463501,2.3818399906158447,591706,0.0,0.0
2018-03-09 00:00:00+00:00,2.3759100437164307,2.480520009994507,2.110140085220337,2.4481399059295654,1106450,0.0,0.0
2018-03-10 00:00:00+00:00,2.4445900917053223,2.6126699447631836,2.3662900924682617,2.3843400478363037,444744,0.0,0.0
2018-03-11 00:00:00+00:00,2.377350091934204,2.587480068206787,2.3127400875091553,2.475330114364624,751310,0.0,0.0
2018-03-12 00:00:00+00:00,2.503000020980835,2.6280200481414795,2.3955299854278564,2.441200017929077,486333,0.0,0.0
2018-03-13 00:00:00+00:00,2.4364500045776367,2.517210006713867,2.342319965362549,2.4104299545288086,328555,0.0,0.0
2018-03-14 00:00:00+00:00,2.411250114440918,2.4673500061035156,1.9466300010681152,2.01213002204895,454886,0.0,0.0
2018-03-15 00:00:00+00:00,2.0133700370788574,2.061889886856079,1.8879300355911255,2.029439926147461,243924,0.0,0.0
2018-03-16 00:00:00+00:00,2.0272600650787354,2.1215200424194336,1.9264400005340576,2.072969913482666,307383,0.0,0.0
2018-03-17 00:00:00+00:00,2.07453989982605,2.101639986038208,1.7677799463272095,1.8667500019073486,256056,0.0,0.0
2018-03-18 00:00:00+00:00,1.8647500276565552,1.902809977531433,1.4345500469207764,1.7751799821853638,660790,0.0,0.0
2018-03-19 00:00:00+00:00,1.7679799795150757,1.9070199728012085,1.6855599880218506,1.9070199728012085,431848,0.0,0.0
2018-03-20 00:00:00+00:00,1.9103699922561646,2.266930103302002,1.6779299974441528,2.201740026473999,987951,0.0,0.0
2018-03-21 00:00:00+00:00,2.215780019760132,2.4250400066375732,2.1614699363708496,2.2126901149749756,1509350,0.0,0.0
2018-03-22 00:00:00+00:00,2.2162399291992188,2.341099977493286,2.0445399284362793,2.100600004196167,693830,0.0,0.0
2018-03-23 00:00:00+00:00,2.1003201007843018,2.25888991355896,1.8827300071716309,2.25888991355896,1696180,0.0,0.0
2018-03-24 00:00:00+00:00,2.281519889831543,2.5477499961853027,2.238339900970459,2.4698901176452637,2505830,0.0,0.0
2018-03-25 00:00:00+00:00,2.43966007232666,2.495620012283325,2.3382599353790283,2.4117300510406494,1225230,0.0,0.0
2018-03-26 00:00:00+00:00,2.407130002975464,2.4553399085998535,1.9812099933624268,2.201169967651367,888087,0.0,0.0
2018-03-27 00:00:00+00:00,2.143899917602539,2.2564899921417236,2.033090114593506,2.200860023498535,333628,0.0,0.0
2018-03-28 00:00:00+00:00,2.2014200687408447,2.288029909133911,2.1119298934936523,2.163019895553589,379117,0.0,0.0
2018-03-29 00:00:00+00:00,2.1667399406433105,2.197350025177002,1.8974900245666504,1.932669997215271,461510,0.0,0.0
2018-03-30 00:00:00+00:00,1.9271299839019775,2.0497798919677734,1.7677099704742432,1.9001699686050415,451816,0.0,0.0
2018-03-31 00:00:00+00:00,1.8987200260162354,2.0460100173950195,1.884179949760437,1.9321199655532837,179988,0.0,0.0
2018-04-01 00:00:00+00:00,1.9326900243759155,1.955780029296875,1.7613699436187744,1.8429100513458252,106125,0.0,0.0
2018-04-02 00:00:00+00:00,1.8496400117874146,1.9373600482940674,1.8402700424194336,1.919909954071045,425888,0.0,0.0
2018-04-03 00:00:00+00:00,1.9218599796295166,2.2657599449157715,1.90871000289917,2.2558600902557373,548648,0.0,0.0
2018-04-04 00:00:00+00:00,2.2590999603271484,2.2590999603271484,2.008270025253296,2.0493500232696533,312463,0.0,0.0
2018-04-05 00:00:00+00:00,2.0477700233459473,2.117219924926758,1.9558199644088745,2.0934200286865234,189183,0.0,0.0
2018-04-06 00:00:00+00:00,2.137399911880493,2.277600049972534,1.9962600469589233,2.277600049972534,288669,0.0,0.0
2018-04-07 00:00:00+00:00,2.2778398990631104,2.4212899208068848,2.21658992767334,2.396850109100342,336101,0.0,0.0
2018-04-08 00:00:00+00:00,2.396440029144287,3.030179977416992,2.362380027770996,2.892319917678833,802608,0.0,0.0
2018-04-09 00:00:00+00:00,2.898319959640503,3.46124005317688,2.7955799102783203,3.3908400535583496,990814,0.0,0.0
2018-04-10 00:00:00+00:00,3.3802499771118164,3.458280086517334,3.0221099853515625,3.327579975128174,1049680,0.0,0.0
2018-04-11 00:00:00+00:00,3.335479974746704,3.8336000442504883,3.335479974746704,3.8336000442504883,1750910,0.0,0.0
2018-04-12 00:00:00+00:00,3.8190500736236572,4.082900047302246,3.5164999961853027,4.082900047302246,2256610,0.0,0.0
2018-04-13 00:00:00+00:00,4.079380035400391,4.1170501708984375,3.6924901008605957,3.7912800312042236,2419800,0.0,0.0
2018-04-14 00:00:00+00:00,3.7867000102996826,3.893970012664795,3.5392301082611084,3.7618401050567627,1788380,0.0,0.0
2018-04-15 00:00:00+00:00,3.7591500282287598,4.075079917907715,3.7591500282287598,4.075079917907715,2668870,0.0,0.0
2018-04-16 00:00:00+00:00,4.076539993286133,4.101980209350586,3.695770025253296,3.9213500022888184,4088820,0.0,0.0
