TIMESTAMP,LEX_OPEN_PRICE_USD,LEX_HIGH_PRICE_USD,LEX_LOW_PRICE_USD,LEX_CLOSE_PRICE_USD,LEX_VOLUME_USD,LEX_DIVIDENDS_USD,LEX_STOCK_SPLITS_USD
2023-04-19 00:00:00+00:00,0.038353998214006424,0.04478500038385391,0.031224999576807022,0.03225399926304817,1362511,0.0,0.0
2023-04-20 00:00:00+00:00,0.0322129987180233,0.035750001668930054,0.027566000819206238,0.02991499938070774,511820,0.0,0.0
2023-04-21 00:00:00+00:00,0.02991900034248829,0.03315199911594391,0.02695699967443943,0.02727000042796135,218778,0.0,0.0
2023-04-22 00:00:00+00:00,0.02727000042796135,0.030350999906659126,0.02545499987900257,0.026698000729084015,202684,0.0,0.0
2023-04-23 00:00:00+00:00,0.026395000517368317,0.027487000450491905,0.025854000821709633,0.0264040008187294,92368,0.0,0.0
2023-04-24 00:00:00+00:00,0.0264040008187294,0.026568999513983727,0.021932000294327736,0.02228900045156479,102366,0.0,0.0
2023-04-25 00:00:00+00:00,0.02250700071454048,0.02869199961423874,0.022278999909758568,0.027999000623822212,186314,0.0,0.0
2023-04-26 00:00:00+00:00,0.028003999963402748,0.031029000878334045,0.023787999525666237,0.027002999559044838,274833,0.0,0.0
2023-04-27 00:00:00+00:00,0.027003999799489975,0.028087999671697617,0.02136800065636635,0.022671999409794807,251099,0.0,0.0
2023-04-28 00:00:00+00:00,0.022670000791549683,0.0250450000166893,0.021648000925779343,0.025023000314831734,115754,0.0,0.0
2023-04-29 00:00:00+00:00,0.025025000795722008,0.02542099915444851,0.022836999967694283,0.023107999935746193,49989,0.0,0.0
2023-04-30 00:00:00+00:00,0.023125000298023224,0.023125000298023224,0.02092299982905388,0.02092299982905388,120298,0.0,0.0
2023-05-01 00:00:00+00:00,0.02090499922633171,0.020966999232769012,0.01888599991798401,0.019199000671505928,64366,0.0,0.0
2023-05-02 00:00:00+00:00,0.019200000911951065,0.019558999687433243,0.018143000081181526,0.019050000235438347,46446,0.0,0.0
2023-05-03 00:00:00+00:00,0.019040999934077263,0.019631000235676765,0.018092000856995583,0.019449999555945396,47501,0.0,0.0
2023-05-04 00:00:00+00:00,0.019449999555945396,0.02270900085568428,0.01915000006556511,0.02270900085568428,70954,0.0,0.0
2023-05-05 00:00:00+00:00,0.02270600013434887,0.02385699935257435,0.022348999977111816,0.023049000650644302,66247,0.0,0.0
2023-05-06 00:00:00+00:00,0.023094000294804573,0.023360000923275948,0.018644999712705612,0.018897999078035355,72517,0.0,0.0
2023-05-07 00:00:00+00:00,0.01889600045979023,0.01890699937939644,0.01625099964439869,0.017376000061631203,71281,0.0,0.0
2023-05-08 00:00:00+00:00,0.017376000061631203,0.017389999702572823,0.014732000418007374,0.015015999786555767,47553,0.0,0.0
2023-05-09 00:00:00+00:00,0.015014000236988068,0.015955999493598938,0.014685000292956829,0.015320000238716602,36517,0.0,0.0
2023-05-10 00:00:00+00:00,0.015313000418245792,0.01691400073468685,0.01526500005275011,0.01610100083053112,52139,0.0,0.0
2023-05-11 00:00:00+00:00,0.01609800010919571,0.0162540003657341,0.015417000278830528,0.015503999777138233,21020,0.0,0.0
2023-05-12 00:00:00+00:00,0.01550500001758337,0.015923000872135162,0.014650000259280205,0.01590700075030327,22715,0.0,0.0
2023-05-13 00:00:00+00:00,0.01590700075030327,0.015964999794960022,0.015263999812304974,0.015313000418245792,8218,0.0,0.0
2023-05-14 00:00:00+00:00,0.015312000177800655,0.015443000011146069,0.015177999623119831,0.015433999709784985,7878,0.0,0.0
2023-05-15 00:00:00+00:00,0.015433999709784985,0.015718000009655952,0.015289000235497952,0.015301000326871872,6413,0.0,0.0
2023-05-16 00:00:00+00:00,0.015302999876439571,0.015351000241935253,0.015093999914824963,0.015118000097572803,3857,0.0,0.0
2023-05-17 00:00:00+00:00,0.01511900033801794,0.016454000025987625,0.014856000430881977,0.015096999704837799,40482,0.0,0.0
2023-05-18 00:00:00+00:00,0.015096000395715237,0.015131999738514423,0.014570999890565872,0.01474399957805872,3573,0.0,0.0
2023-05-19 00:00:00+00:00,0.014746000058948994,0.01488799974322319,0.014542999677360058,0.014554000459611416,7728,0.0,0.0
2023-05-20 00:00:00+00:00,0.014554999768733978,0.0145650003105402,0.014444000087678432,0.014479000121355057,3083,0.0,0.0
2023-05-21 00:00:00+00:00,0.014481999911367893,0.014543999917805195,0.014019000343978405,0.014038000255823135,5240,0.0,0.0
2023-05-22 00:00:00+00:00,0.014038000255823135,0.014340000227093697,0.013570999726653099,0.01357400044798851,14626,0.0,0.0
2023-05-23 00:00:00+00:00,0.013573000207543373,0.013693000189960003,0.012815999798476696,0.012815999798476696,21754,0.0,0.0
2023-05-24 00:00:00+00:00,0.012815999798476696,0.012821000069379807,0.012258999980986118,0.012360000051558018,2169,0.0,0.0
2023-05-25 00:00:00+00:00,0.012360000051558018,0.012388999573886395,0.011057999916374683,0.011076999828219414,23081,0.0,0.0
2023-05-26 00:00:00+00:00,0.011076999828219414,0.01123099960386753,0.010768000036478043,0.010901999659836292,10278,0.0,0.0
2023-05-27 00:00:00+00:00,0.010901999659836292,0.010936000384390354,0.010646999813616276,0.010726000182330608,3474,0.0,0.0
2023-05-28 00:00:00+00:00,0.010726000182330608,0.011390999890863895,0.010614999569952488,0.011376000009477139,12197,0.0,0.0
2023-05-29 00:00:00+00:00,0.011374999769032001,0.011668999679386616,0.011295000091195107,0.011655000038444996,11058,0.0,0.0
2023-05-30 00:00:00+00:00,0.011653999797999859,0.01182200014591217,0.011599999852478504,0.011733000166714191,780,0.0,0.0
2023-05-31 00:00:00+00:00,0.011731999926269054,0.011737000197172165,0.010846000164747238,0.010905000381171703,11726,0.0,0.0
2023-06-01 00:00:00+00:00,0.010906999930739403,0.010981000028550625,0.01076900027692318,0.010817999951541424,6249,0.0,0.0
2023-06-02 00:00:00+00:00,0.010817999951541424,0.011137000285089016,0.010759999975562096,0.011122000403702259,2176,0.0,0.0
2023-06-03 00:00:00+00:00,0.011122000403702259,0.011230000294744968,0.01107999961823225,0.011137999594211578,2008,0.0,0.0
2023-06-04 00:00:00+00:00,0.011138999834656715,0.011247999966144562,0.011075000278651714,0.011087000370025635,1995,0.0,0.0
2023-06-05 00:00:00+00:00,0.011087999679148197,0.016284000128507614,0.010831999592483044,0.013713999651372433,178974,0.0,0.0
