TIMESTAMP,OMG_OPEN_PRICE_USD,OMG_HIGH_PRICE_USD,OMG_LOW_PRICE_USD,OMG_CLOSE_PRICE_USD,OMG_VOLUME_USD,OMG_DIVIDENDS_USD,OMG_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,7.668729782104492,8.44126033782959,7.573480129241943,8.025489807128906,53112900,0.0,0.0
2017-11-10 00:00:00+00:00,8.043569564819336,8.085909843444824,6.780129909515381,7.00885009765625,43885700,0.0,0.0
2017-11-11 00:00:00+00:00,6.991069793701172,7.542799949645996,6.8834099769592285,7.303810119628906,26845400,0.0,0.0
2017-11-12 00:00:00+00:00,7.2905402183532715,7.31673002243042,6.143179893493652,6.588389873504639,40913300,0.0,0.0
2017-11-13 00:00:00+00:00,6.603970050811768,7.695010185241699,6.603970050811768,7.566740036010742,45628000,0.0,0.0
2017-11-14 00:00:00+00:00,7.549520015716553,7.893209934234619,7.2681498527526855,7.844620227813721,25075600,0.0,0.0
2017-11-15 00:00:00+00:00,7.869699954986572,8.04341983795166,7.308430194854736,7.716989994049072,29403800,0.0,0.0
2017-11-16 00:00:00+00:00,7.7221598625183105,7.7222700119018555,7.102849960327148,7.156109809875488,25723800,0.0,0.0
2017-11-17 00:00:00+00:00,7.126359939575195,7.738560199737549,7.082240104675293,7.584109783172607,28740500,0.0,0.0
2017-11-18 00:00:00+00:00,7.6920599937438965,8.615579605102539,7.4232401847839355,7.946760177612305,61839300,0.0,0.0
2017-11-19 00:00:00+00:00,7.930840015411377,8.229269981384277,7.6425299644470215,7.824830055236816,27424000,0.0,0.0
2017-11-20 00:00:00+00:00,7.799920082092285,8.175379753112793,7.799920082092285,8.033499717712402,25838900,0.0,0.0
2017-11-21 00:00:00+00:00,8.077630043029785,8.077630043029785,7.550189971923828,7.653429985046387,28377000,0.0,0.0
2017-11-22 00:00:00+00:00,7.6755900382995605,7.944469928741455,7.619770050048828,7.944469928741455,23540600,0.0,0.0
2017-11-23 00:00:00+00:00,7.97976016998291,8.16763973236084,7.718699932098389,7.718699932098389,29220900,0.0,0.0
2017-11-24 00:00:00+00:00,7.698200225830078,7.735919952392578,7.440800189971924,7.6098198890686035,25535100,0.0,0.0
2017-11-25 00:00:00+00:00,7.604090213775635,8.954110145568848,7.595849990844727,8.723770141601562,68154896,0.0,0.0
2017-11-26 00:00:00+00:00,8.739839553833008,8.739839553833008,8.250650405883789,8.487759590148926,35970800,0.0,0.0
2017-11-27 00:00:00+00:00,8.523119926452637,9.491310119628906,8.523119926452637,9.491310119628906,54701200,0.0,0.0
2017-11-28 00:00:00+00:00,9.484820365905762,9.941160202026367,9.054189682006836,9.39365005493164,60471100,0.0,0.0
2017-11-29 00:00:00+00:00,9.418889999389648,9.418889999389648,7.287459850311279,7.9461798667907715,68267600,0.0,0.0
2017-11-30 00:00:00+00:00,7.951429843902588,8.597260475158691,7.289420127868652,8.129420280456543,46661000,0.0,0.0
2017-12-01 00:00:00+00:00,8.11693000793457,8.981010437011719,7.829070091247559,8.897199630737305,45778600,0.0,0.0
2017-12-02 00:00:00+00:00,8.877630233764648,9.710980415344238,8.66176986694336,9.310959815979004,49352400,0.0,0.0
2017-12-03 00:00:00+00:00,9.302539825439453,10.072699546813965,8.928190231323242,9.427410125732422,53617600,0.0,0.0
2017-12-04 00:00:00+00:00,9.419819831848145,10.512499809265137,9.136079788208008,10.512499809265137,51229800,0.0,0.0
2017-12-05 00:00:00+00:00,10.409099578857422,10.472100257873535,9.850899696350098,10.083499908447266,63711700,0.0,0.0
2017-12-06 00:00:00+00:00,10.10789966583252,10.10789966583252,8.522339820861816,8.639619827270508,64531900,0.0,0.0
2017-12-07 00:00:00+00:00,8.622300148010254,9.014559745788574,7.836900234222412,7.850240230560303,54413600,0.0,0.0
2017-12-08 00:00:00+00:00,7.880849838256836,8.73367977142334,7.58119010925293,8.447999954223633,54457900,0.0,0.0
2017-12-09 00:00:00+00:00,8.430419921875,9.220829963684082,8.307080268859863,8.584250450134277,41798400,0.0,0.0
