TIMESTAMP,RICH35980_OPEN_PRICE_USD,RICH35980_HIGH_PRICE_USD,RICH35980_LOW_PRICE_USD,RICH35980_CLOSE_PRICE_USD,RICH35980_VOLUME_USD,RICH35980_DIVIDENDS_USD,RICH35980_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.0063749998807907104,0.006674000062048435,0.003918000031262636,0.00572500005364418,134876,0.0,0.0
2025-04-02 00:00:00+00:00,0.00572500005364418,0.0059090000577270985,0.004310000222176313,0.004699000157415867,60143,0.0,0.0
2025-04-03 00:00:00+00:00,0.004699000157415867,0.004902999848127365,0.0035550000611692667,0.004600999876856804,51200,0.0,0.0
2025-04-04 00:00:00+00:00,0.004600999876856804,0.005423999857157469,0.00446499977260828,0.005169000010937452,37903,0.0,0.0
2025-04-05 00:00:00+00:00,0.005169000010937452,0.005431000143289566,0.003869999898597598,0.004298000130802393,40520,0.0,0.0
2025-04-06 00:00:00+00:00,0.004298000130802393,0.004734000191092491,0.0036810000892728567,0.0038999998942017555,40266,0.0,0.0
2025-04-07 00:00:00+00:00,0.0038999998942017555,0.0049299998208880424,0.0033499998971819878,0.003932999912649393,69540,0.0,0.0
2025-04-08 00:00:00+00:00,0.003932999912649393,0.004089000169187784,0.0017729999963194132,0.003108999924734235,86458,0.0,0.0
2025-04-09 00:00:00+00:00,0.003108999924734235,0.004335999954491854,0.002495999913662672,0.003774000098928809,36997,0.0,0.0
2025-04-10 00:00:00+00:00,0.003774000098928809,0.004466000013053417,0.0031999999191612005,0.0032889998983591795,33791,0.0,0.0
2025-04-11 00:00:00+00:00,0.0032889998983591795,0.003851999994367361,0.003005000064149499,0.0034519999753683805,16047,0.0,0.0
2025-04-12 00:00:00+00:00,0.0034519999753683805,0.003963999915868044,0.002877000020816922,0.003043999895453453,20400,0.0,0.0
2025-04-13 00:00:00+00:00,0.003043999895453453,0.003223000094294548,0.002635000040754676,0.0030519999563694,21716,0.0,0.0
2025-04-14 00:00:00+00:00,0.0030519999563694,0.003504999913275242,0.0027169999666512012,0.0027169999666512012,20548,0.0,0.0
2025-04-15 00:00:00+00:00,0.0027169999666512012,0.0036349999718368053,0.0027169999666512012,0.0031820000149309635,23291,0.0,0.0
2025-04-16 00:00:00+00:00,0.0031820000149309635,0.0032790000550448895,0.002937000012025237,0.003169999923557043,11363,0.0,0.0
2025-04-17 00:00:00+00:00,0.003169999923557043,0.00342399999499321,0.0029090000316500664,0.0030610000248998404,11775,0.0,0.0
2025-04-18 00:00:00+00:00,0.0030610000248998404,0.0031240000389516354,0.0025770000647753477,0.002756000030785799,20382,0.0,0.0
2025-04-19 00:00:00+00:00,0.002756000030785799,0.0032079999800771475,0.0025450000539422035,0.0029539999086409807,14944,0.0,0.0
2025-04-20 00:00:00+00:00,0.0028520000632852316,0.003019999945536256,0.002686999971047044,0.0027209999971091747,5419,0.0,0.0
2025-04-21 00:00:00+00:00,0.0027209999971091747,0.002982999896630645,0.002495999913662672,0.002606000052765012,13971,0.0,0.0
2025-04-22 00:00:00+00:00,0.002606000052765012,0.0035290000960230827,0.0024659999180585146,0.0030300000216811895,28659,0.0,0.0
2025-04-23 00:00:00+00:00,0.0030300000216811895,0.0034149999264627695,0.002722000004723668,0.0028200000524520874,15202,0.0,0.0
2025-04-24 00:00:00+00:00,0.0028200000524520874,0.00407300004735589,0.002481000032275915,0.003335000015795231,26915,0.0,0.0
2025-04-25 00:00:00+00:00,0.003335000015795231,0.0035600000992417336,0.0029279999434947968,0.0029380000196397305,15622,0.0,0.0
2025-04-26 00:00:00+00:00,0.0029380000196397305,0.0030519999563694,0.00253499997779727,0.002770999912172556,8356,0.0,0.0
2025-04-27 00:00:00+00:00,0.002770999912172556,0.0029430000577121973,0.0024840000551193953,0.0026519999373704195,12142,0.0,0.0
2025-04-28 00:00:00+00:00,0.0026519999373704195,0.002753000007942319,0.0023709998931735754,0.002423000056296587,9064,0.0,0.0
2025-04-29 00:00:00+00:00,0.002423000056296587,0.0026809999253600836,0.0021460000425577164,0.0023640000727027655,16763,0.0,0.0
2025-04-30 00:00:00+00:00,0.0023640000727027655,0.0031320000998675823,0.002216000109910965,0.0031320000998675823,16715,0.0,0.0
