TIMESTAMP,MINU29099_OPEN_PRICE_USD,MINU29099_HIGH_PRICE_USD,MINU29099_LOW_PRICE_USD,MINU29099_CLOSE_PRICE_USD,MINU29099_VOLUME_USD,MINU29099_DIVIDENDS_USD,MINU29099_STOCK_SPLITS_USD
2024-01-19 00:00:00+00:00,,,,0.0,576595,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,1738741,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,2437109,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,6717462,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,2115888,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,1580587,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,1214429,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,1759791,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,2749681,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,2120933,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,1621246,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,1891857,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,1607311,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,1754262,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,1557085,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,1298692,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,1852943,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,1658910,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,217992,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,1618934,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,2042162,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,2029606,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,2583635,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,2342584,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,2073993,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,2514194,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,3742519,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,5935978,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,7169033,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,4849027,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,3331184,0.0,0.0
2024-02-19 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,4903380,0.0,0.0
2024-02-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5075033,0.0,0.0
2024-02-21 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,4275935,0.0,0.0
2024-02-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2342083,0.0,0.0
2024-02-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2615530,0.0,0.0
2024-02-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1913045,0.0,0.0
2024-02-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3573891,0.0,0.0
2024-02-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3117245,0.0,0.0
2024-02-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3163727,0.0,0.0
2024-02-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3294182,0.0,0.0
2024-02-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3592924,0.0,0.0
2024-03-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,2969983,0.0,0.0
2024-03-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2807948,0.0,0.0
2024-03-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2626006,0.0,0.0
2024-03-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2995821,0.0,0.0
2024-03-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3198844,0.0,0.0
2024-03-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3309127,0.0,0.0
