TIMESTAMP,ORA_OPEN_PRICE_USD,ORA_HIGH_PRICE_USD,ORA_LOW_PRICE_USD,ORA_CLOSE_PRICE_USD,ORA_VOLUME_USD,ORA_DIVIDENDS_USD,ORA_STOCK_SPLITS_USD
2024-12-01 00:00:00+00:00,2.484955072402954,2.7639920711517334,2.4528610706329346,2.684130907058716,1986541,0.0,0.0
2024-12-02 00:00:00+00:00,2.684130907058716,2.6891090869903564,2.489375114440918,2.520482063293457,1470742,0.0,0.0
2024-12-03 00:00:00+00:00,2.520482063293457,2.547524929046631,2.422084093093872,2.463690996170044,1527131,0.0,0.0
2024-12-04 00:00:00+00:00,2.463690996170044,2.640484094619751,2.446850061416626,2.619810104370117,1475954,0.0,0.0
2024-12-05 00:00:00+00:00,2.6198129653930664,2.6739609241485596,2.2663750648498535,2.291063070297241,1791301,0.0,0.0
2024-12-06 00:00:00+00:00,2.2319729328155518,2.3129000663757324,1.556015968322754,1.604599952697754,2630614,0.0,0.0
2024-12-07 00:00:00+00:00,1.604612946510315,2.9536139965057373,1.5827080011367798,2.708193063735962,6242436,0.0,0.0
2024-12-08 00:00:00+00:00,2.6605730056762695,2.6640260219573975,2.464448928833008,2.510809898376465,1759095,0.0,0.0
2024-12-09 00:00:00+00:00,2.510809898376465,2.5129659175872803,2.2252800464630127,2.2678840160369873,1523413,0.0,0.0
2024-12-10 00:00:00+00:00,2.2678780555725098,2.2985470294952393,2.1485109329223633,2.24379301071167,1596428,0.0,0.0
2024-12-11 00:00:00+00:00,2.24379301071167,2.524949073791504,2.2005629539489746,2.462661027908325,1940436,0.0,0.0
2024-12-12 00:00:00+00:00,2.462661027908325,2.598289966583252,2.4064059257507324,2.431757926940918,1746353,0.0,0.0
2024-12-13 00:00:00+00:00,2.4317541122436523,2.5090270042419434,2.323483943939209,2.488590955734253,1843668,0.0,0.0
2024-12-14 00:00:00+00:00,2.488590955734253,2.5508010387420654,2.053040027618408,2.0747969150543213,2144758,0.0,0.0
2024-12-15 00:00:00+00:00,2.0747969150543213,2.0886900424957275,2.0024991035461426,2.0739529132843018,1205382,0.0,0.0
2024-12-16 00:00:00+00:00,2.0739529132843018,2.103940963745117,1.9269089698791504,2.0636990070343018,1388680,0.0,0.0
2024-12-17 00:00:00+00:00,2.0636990070343018,2.181349992752075,2.041234016418457,2.1021220684051514,1266624,0.0,0.0
2024-12-18 00:00:00+00:00,2.1021180152893066,2.1071460247039795,1.847830057144165,1.8642820119857788,1304281,0.0,0.0
2024-12-19 00:00:00+00:00,1.8642820119857788,1.8884069919586182,1.6096429824829102,1.635604977607727,1305216,0.0,0.0
2024-12-20 00:00:00+00:00,1.635604977607727,1.6356079578399658,1.3251570463180542,1.428063988685608,1505255,0.0,0.0
2024-12-21 00:00:00+00:00,1.4280680418014526,1.4696190357208252,1.3598979711532593,1.371075987815857,1223134,0.0,0.0
2024-12-22 00:00:00+00:00,1.371075987815857,1.405243992805481,1.3428740501403809,1.364205002784729,1050319,0.0,0.0
2024-12-23 00:00:00+00:00,1.3642029762268066,1.4751839637756348,1.3552520275115967,1.4615479707717896,1127702,0.0,0.0
2024-12-24 00:00:00+00:00,1.4615479707717896,1.5501949787139893,1.4374810457229614,1.5115230083465576,1024158,0.0,0.0
2024-12-25 00:00:00+00:00,1.51152503490448,1.536926031112671,1.4558990001678467,1.4674170017242432,951716,0.0,0.0
