TIMESTAMP,SBAE_OPEN_PRICE_USD,SBAE_HIGH_PRICE_USD,SBAE_LOW_PRICE_USD,SBAE_CLOSE_PRICE_USD,SBAE_VOLUME_USD,SBAE_DIVIDENDS_USD,SBAE_STOCK_SPLITS_USD
2024-06-21 00:00:00+00:00,0.003232999937608838,0.0032389999832957983,0.0030869999900460243,0.0031590000726282597,54741,0.0,0.0
2024-06-22 00:00:00+00:00,0.0031590000726282597,0.003172999946400523,0.003066000062972307,0.0030769999139010906,58579,0.0,0.0
2024-06-23 00:00:00+00:00,0.0030769999139010906,0.0031590000726282597,0.0030769999139010906,0.003126000054180622,35981,0.0,0.0
2024-06-24 00:00:00+00:00,0.003126000054180622,0.0031469999812543392,0.002219999907538295,0.0022269999608397484,80855,0.0,0.0
2024-06-25 00:00:00+00:00,0.002230999991297722,0.0023620000574737787,0.001854000031016767,0.00203000009059906,82343,0.0,0.0
2024-06-26 00:00:00+00:00,0.00203000009059906,0.0021009999327361584,0.0016749999485909939,0.001677999971434474,53310,0.0,0.0
2024-06-27 00:00:00+00:00,0.001677999971434474,0.0018810000037774444,0.001677999971434474,0.0018159999744966626,44153,0.0,0.0
2024-06-28 00:00:00+00:00,0.0018159999744966626,0.0018269999418407679,0.0016139999497681856,0.00171999994199723,54093,0.0,0.0
2024-06-29 00:00:00+00:00,0.00171999994199723,0.0026990000624209642,0.0016710000345483422,0.0026839999482035637,91218,0.0,0.0
2024-06-30 00:00:00+00:00,0.0026839999482035637,0.0050650001503527164,0.0024649999104440212,0.0033859999384731054,211077,0.0,0.0
2024-07-01 00:00:00+00:00,0.0034020000603049994,0.00469100009649992,0.0033179998863488436,0.004267999902367592,127851,0.0,0.0
2024-07-02 00:00:00+00:00,0.004267999902367592,0.004854000173509121,0.003955999854952097,0.003986000083386898,133463,0.0,0.0
2024-07-03 00:00:00+00:00,0.003986000083386898,0.004004999995231628,0.002211000071838498,0.002618999918922782,463029,0.0,0.0
2024-07-04 00:00:00+00:00,0.0026279999874532223,0.002947000088170171,0.0022670000325888395,0.002687999978661537,174082,0.0,0.0
2024-07-05 00:00:00+00:00,0.00267699989490211,0.0026779999025166035,0.0021039999555796385,0.0021830000914633274,140513,0.0,0.0
2024-07-06 00:00:00+00:00,0.0021830000914633274,0.002443999983370304,0.002104999963194132,0.002429000101983547,125206,0.0,0.0
2024-07-07 00:00:00+00:00,0.002429000101983547,0.002457000082358718,0.002317999955266714,0.0023189999628812075,142445,0.0,0.0
2024-07-08 00:00:00+00:00,0.0023189999628812075,0.002363000065088272,0.0022529999259859324,0.0023479999508708715,137948,0.0,0.0
2024-07-09 00:00:00+00:00,0.0023479999508708715,0.002406999934464693,0.002090000081807375,0.002114000031724572,101510,0.0,0.0
2024-07-10 00:00:00+00:00,0.002114000031724572,0.002409999957308173,0.0019290000200271606,0.001981999957934022,104569,0.0,0.0
2024-07-11 00:00:00+00:00,0.001981999957934022,0.002179000061005354,0.0019280000124126673,0.00202700006775558,118111,0.0,0.0
2024-07-12 00:00:00+00:00,0.00202700006775558,0.002073999959975481,0.0019440000178292394,0.002032000105828047,121061,0.0,0.0
2024-07-13 00:00:00+00:00,0.002032000105828047,0.0020540000405162573,0.001908999984152615,0.001998000079765916,128367,0.0,0.0
2024-07-14 00:00:00+00:00,0.001998000079765916,0.0020959998946636915,0.0019779999274760485,0.001990000018849969,119776,0.0,0.0
2024-07-15 00:00:00+00:00,0.001990000018849969,0.0025259999092668295,0.0019859999883919954,0.0021200000774115324,99734,0.0,0.0
2024-07-16 00:00:00+00:00,0.0021200000774115324,0.0025339999701827765,0.002114000031724572,0.002491000108420849,53065,0.0,0.0
2024-07-17 00:00:00+00:00,0.002491000108420849,0.002601000014692545,0.002363000065088272,0.0023640000727027655,100531,0.0,0.0
2024-07-18 00:00:00+00:00,0.0023640000727027655,0.002440999960526824,0.002271000063046813,0.002372999908402562,103492,0.0,0.0
2024-07-19 00:00:00+00:00,0.002369999885559082,0.0034920000471174717,0.0023240000009536743,0.0032530000898987055,153494,0.0,0.0
2024-07-20 00:00:00+00:00,0.0032530000898987055,0.003298999974504113,0.0029219998978078365,0.0032679999712854624,110816,0.0,0.0
2024-07-21 00:00:00+00:00,0.0032730000093579292,0.0036180000752210617,0.003191000083461404,0.0035959999077022076,142188,0.0,0.0
2024-07-22 00:00:00+00:00,0.003619000082835555,0.0036359999794512987,0.0032889998983591795,0.0036090000066906214,132899,0.0,0.0
2024-07-23 00:00:00+00:00,0.0036090000066906214,0.003720999928191304,0.0034680000972002745,0.00367600005120039,120707,0.0,0.0
2024-07-24 00:00:00+00:00,0.00367600005120039,0.004354000091552734,0.0036410000175237656,0.004348000045865774,163765,0.0,0.0
2024-07-25 00:00:00+00:00,0.004364999942481518,0.004437999799847603,0.0033829999156296253,0.0038429999258369207,397580,0.0,0.0
2024-07-26 00:00:00+00:00,0.0038429999258369207,0.0039029999170452356,0.0034570000134408474,0.003469000104814768,367335,0.0,0.0
2024-07-27 00:00:00+00:00,0.003469000104814768,0.0034759999252855778,0.002053000032901764,0.0026809999253600836,390098,0.0,0.0
2024-07-28 00:00:00+00:00,0.0026809999253600836,0.002845000009983778,0.0025969999842345715,0.00279300007969141,388273,0.0,0.0
2024-07-29 00:00:00+00:00,0.00279300007969141,0.002974000060930848,0.0020439999643713236,0.0020469999872148037,370570,0.0,0.0
2024-07-30 00:00:00+00:00,0.0020469999872148037,0.002076999982818961,0.0016380000161007047,0.0020310000982135534,321595,0.0,0.0
2024-07-31 00:00:00+00:00,0.0020310000982135534,0.00229199999012053,0.001978999935090542,0.001993000041693449,385578,0.0,0.0
2024-08-01 00:00:00+00:00,0.001993000041693449,0.002104999963194132,0.0019650000613182783,0.002076999982818961,364527,0.0,0.0
2024-08-02 00:00:00+00:00,0.00203999993391335,0.0020920000970363617,0.0018700000364333391,0.0019249999895691872,377873,0.0,0.0
2024-08-03 00:00:00+00:00,0.0019249999895691872,0.0019570000004023314,0.0016880000475794077,0.0017500000540167093,364589,0.0,0.0
2024-08-04 00:00:00+00:00,0.0017500000540167093,0.0019000000320374966,0.0017350000562146306,0.0018660000059753656,360201,0.0,0.0
2024-08-05 00:00:00+00:00,0.0018350000027567148,0.0018370000179857016,0.0012880000285804272,0.0015109999803826213,319816,0.0,0.0
2024-08-06 00:00:00+00:00,0.0015109999803826213,0.0018269999418407679,0.0015079999575391412,0.0017810000572353601,340729,0.0,0.0
2024-08-07 00:00:00+00:00,0.0017549999756738544,0.001896000001579523,0.0016319999704137444,0.0016629999736323953,320796,0.0,0.0
2024-08-08 00:00:00+00:00,0.0016629999736323953,0.0017760000191628933,0.0016540000215172768,0.001749000046402216,315307,0.0,0.0
2024-08-09 00:00:00+00:00,0.0017810000572353601,0.0017900000093504786,0.0016120000509545207,0.0016499999910593033,347495,0.0,0.0
2024-08-10 00:00:00+00:00,0.0016499999910593033,0.0016680000117048621,0.0015739999944344163,0.0016250000335276127,372153,0.0,0.0
2024-08-11 00:00:00+00:00,0.0016250000335276127,0.0016530000139027834,0.0014929999597370625,0.0015010000206530094,355869,0.0,0.0
2024-08-12 00:00:00+00:00,0.001500000013038516,0.001563000027090311,0.0014390000142157078,0.0015300000086426735,319970,0.0,0.0
2024-08-13 00:00:00+00:00,0.0015300000086426735,0.0016700000269338489,0.0015200000489130616,0.0015569999814033508,332520,0.0,0.0
2024-08-14 00:00:00+00:00,0.0015569999814033508,0.001563000027090311,0.001484000007621944,0.001496999990195036,358847,0.0,0.0
2024-08-15 00:00:00+00:00,0.0014929999597370625,0.0016280000563710928,0.0014909999445080757,0.0016110000433400273,336552,0.0,0.0
2024-08-16 00:00:00+00:00,0.0016080000204965472,0.001623000018298626,0.0014949999749660492,0.0015320000238716602,368373,0.0,0.0
2024-08-17 00:00:00+00:00,0.0015200000489130616,0.0015539999585598707,0.001500000013038516,0.0015350000467151403,390631,0.0,0.0
2024-08-18 00:00:00+00:00,0.0015399999683722854,0.0015910000074654818,0.00152299995534122,0.0015249999705702066,390539,0.0,0.0
2024-08-19 00:00:00+00:00,0.0015249999705702066,0.0015409999759867787,0.001491999952122569,0.0015170000260695815,390840,0.0,0.0
2024-08-20 00:00:00+00:00,0.001521000056527555,0.0015670000575482845,0.0015069999499246478,0.0015409999759867787,392215,0.0,0.0
2024-08-21 00:00:00+00:00,0.0015660000499337912,0.0015719999792054296,0.0015330000314861536,0.0015689999563619494,399197,0.0,0.0
2024-08-22 00:00:00+00:00,0.0015559999737888575,0.001588999992236495,0.0015529999509453773,0.0015640000347048044,331450,0.0,0.0
