TIMESTAMP,FISHW_OPEN_PRICE_USD,FISHW_HIGH_PRICE_USD,FISHW_LOW_PRICE_USD,FISHW_CLOSE_PRICE_USD,FISHW_VOLUME_USD,FISHW_DIVIDENDS_USD,FISHW_STOCK_SPLITS_USD
2025-04-16 00:00:00+00:00,0.0015930000226944685,0.0016280000563710928,0.0015429999912157655,0.0015510000521317124,3844032,0.0,0.0
2025-04-17 00:00:00+00:00,0.0015510000521317124,0.001576000009663403,0.001547000021673739,0.0015660000499337912,3518191,0.0,0.0
2025-04-18 00:00:00+00:00,0.0015660000499337912,0.0016329999780282378,0.0015529999509453773,0.0015579999890178442,3756090,0.0,0.0
2025-04-19 00:00:00+00:00,0.0015579999890178442,0.0016280000563710928,0.0015569999814033508,0.0015699999639764428,4228583,0.0,0.0
2025-04-20 00:00:00+00:00,0.0015699999639764428,0.0015810000477358699,0.001550000044517219,0.0015709999715909362,4164608,0.0,0.0
2025-04-21 00:00:00+00:00,0.0015709999715909362,0.0016280000563710928,0.001550000044517219,0.0015579999890178442,1457053,0.0,0.0
2025-04-22 00:00:00+00:00,0.0015579999890178442,0.0016740000573918223,0.0015569999814033508,0.0016700000269338489,3973314,0.0,0.0
2025-04-23 00:00:00+00:00,0.0016700000269338489,0.0016740000573918223,0.0015960000455379486,0.0016459999606013298,3443614,0.0,0.0
2025-04-24 00:00:00+00:00,0.0016459999606013298,0.0016799999866634607,0.0016029999824240804,0.001636000000871718,2743812,0.0,0.0
2025-04-25 00:00:00+00:00,0.001636000000871718,0.001664999988861382,0.0016009999671950936,0.0016080000204965472,3932427,0.0,0.0
2025-04-26 00:00:00+00:00,0.0016080000204965472,0.0016899999463930726,0.0016009999671950936,0.001630999962799251,3524543,0.0,0.0
2025-04-27 00:00:00+00:00,0.001630999962799251,0.001680999994277954,0.0016220000106841326,0.001636000000871718,4044374,0.0,0.0
2025-04-28 00:00:00+00:00,0.001636000000871718,0.0016799999866634607,0.0016280000563710928,0.00164899998344481,1783689,0.0,0.0
2025-04-29 00:00:00+00:00,0.00164899998344481,0.0016670000040903687,0.001221999991685152,0.0013699999544769526,4016885,0.0,0.0
2025-04-30 00:00:00+00:00,0.0013699999544769526,0.0016499999910593033,0.0013429999817162752,0.0016499999910593033,5094130,0.0,0.0
2025-05-01 00:00:00+00:00,0.0016499999910593033,0.0017460000235587358,0.0012400000123307109,0.0014459999511018395,1596111,0.0,0.0
2025-05-02 00:00:00+00:00,0.0014459999511018395,0.001484000007621944,0.0013279999839141965,0.001361000002361834,1176981,0.0,0.0
2025-05-03 00:00:00+00:00,0.001361000002361834,0.0015579999890178442,0.0013500000350177288,0.0014479999663308263,1131059,0.0,0.0
2025-05-04 00:00:00+00:00,0.0014479999663308263,0.0015350000467151403,0.0014029999729245901,0.0014519999967887998,928818,0.0,0.0
2025-05-05 00:00:00+00:00,0.0014519999967887998,0.0015190000412985682,0.001420999993570149,0.0014649999793618917,830682,0.0,0.0
2025-05-06 00:00:00+00:00,0.0014649999793618917,0.0015059999423101544,0.0014140000566840172,0.001449999981559813,1392001,0.0,0.0
2025-05-07 00:00:00+00:00,0.001449999981559813,0.0015030000358819962,0.0011449999874457717,0.0013520000502467155,1217855,0.0,0.0
2025-05-08 00:00:00+00:00,0.0013520000502467155,0.0014900000533089042,0.0013089999556541443,0.0014440000522881746,1365533,0.0,0.0
2025-05-09 00:00:00+00:00,0.0014440000522881746,0.0014540000120177865,0.0013699999544769526,0.0014309999532997608,1844017,0.0,0.0
2025-05-10 00:00:00+00:00,0.0014309999532997608,0.0014329999685287476,0.0012229999992996454,0.0013510000426322222,457546,0.0,0.0
2025-05-11 00:00:00+00:00,0.0013510000426322222,0.0014090000186115503,0.0012329999590292573,0.0013340000296011567,1142382,0.0,0.0
2025-05-12 00:00:00+00:00,0.0013340000296011567,0.0013800000306218863,0.0011530000483617187,0.0013279999839141965,1079667,0.0,0.0
2025-05-13 00:00:00+00:00,0.0013279999839141965,0.0014590000500902534,0.0012939999578520656,0.0013930000131949782,1362912,0.0,0.0
2025-05-14 00:00:00+00:00,0.0013930000131949782,0.0014519999967887998,0.001259000040590763,0.0013559999642893672,1726257,0.0,0.0
2025-05-15 00:00:00+00:00,0.0013559999642893672,0.0014600000577047467,0.0013020000187680125,0.0014299999456852674,1198622,0.0,0.0
2025-05-16 00:00:00+00:00,0.0014299999456852674,0.001449999981559813,0.0013129999861121178,0.001370999962091446,1082521,0.0,0.0
2025-05-17 00:00:00+00:00,0.001370999962091446,0.0014189999783411622,0.0012039999710395932,0.0013299999991431832,1179713,0.0,0.0
2025-05-18 00:00:00+00:00,0.0013299999991431832,0.00139999995008111,0.001323999953456223,0.001395000028423965,1689268,0.0,0.0
2025-05-19 00:00:00+00:00,0.001395000028423965,0.0014250000240281224,0.0013780000153928995,0.0013970000436529517,207044,0.0,0.0
2025-05-20 00:00:00+00:00,0.0013970000436529517,0.0014230000087991357,0.0013849999522790313,0.0014199999859556556,508904,0.0,0.0
2025-05-21 00:00:00+00:00,0.0014199999859556556,0.001617999980226159,0.00139999995008111,0.0014850000152364373,1530701,0.0,0.0
2025-05-22 00:00:00+00:00,0.0014850000152364373,0.001550000044517219,0.0013719999697059393,0.0014270000392571092,1956256,0.0,0.0
2025-05-23 00:00:00+00:00,0.0014270000392571092,0.001541999983601272,0.0014149999478831887,0.0014939999673515558,304008,0.0,0.0
2025-05-24 00:00:00+00:00,0.0014939999673515558,0.0015569999814033508,0.0013539999490603805,0.0014700000174343586,1026184,0.0,0.0
2025-05-25 00:00:00+00:00,0.0014700000174343586,0.001478999969549477,0.0013859999598935246,0.0014140000566840172,840640,0.0,0.0
2025-05-26 00:00:00+00:00,0.0014140000566840172,0.0014600000577047467,0.0013859999598935246,0.0014220000011846423,669493,0.0,0.0
2025-05-27 00:00:00+00:00,0.0014220000011846423,0.0014479999663308263,0.0014149999478831887,0.0014220000011846423,732434,0.0,0.0
2025-05-28 00:00:00+00:00,0.0014220000011846423,0.0015739999944344163,0.0014140000566840172,0.0015069999499246478,675733,0.0,0.0
2025-05-29 00:00:00+00:00,0.0015069999499246478,0.0015689999563619494,0.0014799999771639705,0.0015439999988302588,668208,0.0,0.0
2025-05-30 00:00:00+00:00,0.0015439999988302588,0.0016459999606013298,0.0012890000361949205,0.0013409999664872885,983666,0.0,0.0
2025-05-31 00:00:00+00:00,0.0013409999664872885,0.0014489999739453197,0.0012779999524354935,0.0013749999925494194,735174,0.0,0.0
2025-06-01 00:00:00+00:00,0.0013751841615885496,0.0014033721527084708,0.0012011530343443155,0.001206989400088787,960894,0.0,0.0
