TIMESTAMP,WAWA_OPEN_PRICE_USD,WAWA_HIGH_PRICE_USD,WAWA_LOW_PRICE_USD,WAWA_CLOSE_PRICE_USD,WAWA_VOLUME_USD,WAWA_DIVIDENDS_USD,WAWA_STOCK_SPLITS_USD
2024-12-03 00:00:00+00:00,0.0012649999698624015,0.001749000046402216,0.0012209999840706587,0.0016240000259131193,226393,0.0,0.0
2024-12-04 00:00:00+00:00,0.0016240000259131193,0.001677999971434474,0.0012870000209659338,0.0013040000339969993,122389,0.0,0.0
2024-12-05 00:00:00+00:00,0.0013040000339969993,0.001711999997496605,0.001297999988310039,0.001541999983601272,119572,0.0,0.0
2024-12-06 00:00:00+00:00,0.0015620000194758177,0.0016840000171214342,0.0013470000121742487,0.0014039999805390835,92551,0.0,0.0
2024-12-07 00:00:00+00:00,0.0014039999805390835,0.001474000047892332,0.0012989999959245324,0.0013419999741017818,92453,0.0,0.0
2024-12-08 00:00:00+00:00,0.0013340000296011567,0.0014730000402778387,0.001322000054642558,0.0014299999456852674,49018,0.0,0.0
2024-12-09 00:00:00+00:00,0.0014299999456852674,0.0014420000370591879,0.0011500000255182385,0.001230000052601099,77046,0.0,0.0
2024-12-10 00:00:00+00:00,0.001230000052601099,0.0013180000241845846,0.0011119999689981341,0.0012570000253617764,90720,0.0,0.0
2024-12-11 00:00:00+00:00,0.0012570000253617764,0.0014540000120177865,0.0012179999612271786,0.0013330000219866633,107137,0.0,0.0
2024-12-12 00:00:00+00:00,0.0013330000219866633,0.001408000010997057,0.0011769999982789159,0.0011899999808520079,64303,0.0,0.0
2024-12-13 00:00:00+00:00,0.0011899999808520079,0.001281999982893467,0.0010359999723732471,0.0010610000463202596,70834,0.0,0.0
2024-12-14 00:00:00+00:00,0.0010580000234767795,0.0010629999451339245,0.0007239999831654131,0.0008629999938420951,182887,0.0,0.0
2024-12-15 00:00:00+00:00,0.0008629999938420951,0.0008740000193938613,0.0007340000011026859,0.0008430000161752105,71642,0.0,0.0
2024-12-16 00:00:00+00:00,0.0008430000161752105,0.0013470000121742487,0.0007210000185295939,0.0009800000116229057,323162,0.0,0.0
2024-12-17 00:00:00+00:00,0.0009800000116229057,0.0011129999766126275,0.0008730000117793679,0.001053999993018806,129827,0.0,0.0
2024-12-18 00:00:00+00:00,0.001053999993018806,0.0010689999908208847,0.0007440000190399587,0.0007529999711550772,65724,0.0,0.0
2024-12-19 00:00:00+00:00,0.0007529999711550772,0.0007810000097379088,0.0006769999745301902,0.0007450000266544521,54631,0.0,0.0
2024-12-20 00:00:00+00:00,0.0007450000266544521,0.0007609999738633633,0.0005450000171549618,0.0006339999963529408,64618,0.0,0.0
2024-12-21 00:00:00+00:00,0.0006339999963529408,0.0006750000175088644,0.0005189999938011169,0.000526999996509403,77324,0.0,0.0
2024-12-22 00:00:00+00:00,0.000534999999217689,0.0006000000284984708,0.00046999999904073775,0.0005370000144466758,70392,0.0,0.0
2024-12-23 00:00:00+00:00,0.0005370000144466758,0.0006639999919570982,0.0004939999780617654,0.0006639999919570982,43745,0.0,0.0
2024-12-24 00:00:00+00:00,0.0006639999919570982,0.0007249999907799065,0.0005939999828115106,0.000686999992467463,33486,0.0,0.0
2024-12-25 00:00:00+00:00,0.000686999992467463,0.0007900000200606883,0.0006619999767281115,0.0006939999875612557,45070,0.0,0.0
2024-12-26 00:00:00+00:00,0.0006939999875612557,0.0007140000234358013,0.0006290000164881349,0.000666000007186085,22731,0.0,0.0
2024-12-27 00:00:00+00:00,0.000666000007186085,0.0007200000109151006,0.000666000007186085,0.000678999989759177,18328,0.0,0.0
2024-12-28 00:00:00+00:00,0.000678999989759177,0.0006890000076964498,0.0005799999926239252,0.0005910000181756914,21888,0.0,0.0
2024-12-29 00:00:00+00:00,0.0005910000181756914,0.0006249999860301614,0.0005610000225715339,0.000577000027988106,21722,0.0,0.0
