TIMESTAMP,TIGERSHARK_OPEN_PRICE_USD,TIGERSHARK_HIGH_PRICE_USD,TIGERSHARK_LOW_PRICE_USD,TIGERSHARK_CLOSE_PRICE_USD,TIGERSHARK_VOLUME_USD,TIGERSHARK_DIVIDENDS_USD,TIGERSHARK_STOCK_SPLITS_USD
2025-05-23 00:00:00+00:00,0.02969999983906746,0.032878000289201736,0.029215000569820404,0.029357999563217163,439848,0.0,0.0
2025-05-24 00:00:00+00:00,0.029357999563217163,0.045194000005722046,0.029357999563217163,0.04452800005674362,332125,0.0,0.0
2025-05-25 00:00:00+00:00,0.04452800005674362,0.047540001571178436,0.04270299896597862,0.047203000634908676,419505,0.0,0.0
2025-05-26 00:00:00+00:00,0.047203000634908676,0.04800499975681305,0.041402000933885574,0.041402000933885574,701436,0.0,0.0
2025-05-27 00:00:00+00:00,0.0409419983625412,0.04798699915409088,0.03912600129842758,0.04240899905562401,238025,0.0,0.0
2025-05-28 00:00:00+00:00,0.04240899905562401,0.04705499857664108,0.041940998286008835,0.04696999862790108,170512,0.0,0.0
2025-05-29 00:00:00+00:00,0.04696999862790108,0.0471469983458519,0.042162999510765076,0.042194999754428864,330487,0.0,0.0
2025-05-30 00:00:00+00:00,0.042194999754428864,0.042392000555992126,0.03404799848794937,0.034561000764369965,349190,0.0,0.0
2025-05-31 00:00:00+00:00,0.034561000764369965,0.035036999732255936,0.032329998910427094,0.0335410013794899,267320,0.0,0.0
2025-06-01 00:00:00+00:00,0.03354090452194214,0.039888691157102585,0.03296329826116562,0.039888691157102585,462734,0.0,0.0
