TIMESTAMP,LIZA_OPEN_PRICE_USD,LIZA_HIGH_PRICE_USD,LIZA_LOW_PRICE_USD,LIZA_CLOSE_PRICE_USD,LIZA_VOLUME_USD,LIZA_DIVIDENDS_USD,LIZA_STOCK_SPLITS_USD
2023-07-14 00:00:00+00:00,0.0008159999852068722,0.0013119999784976244,0.0008069999748840928,0.000914999982342124,60992,0.0,0.0
2023-07-15 00:00:00+00:00,0.0009159999899566174,0.0009399999980814755,0.0008580000139772892,0.000859999970998615,20961,0.0,0.0
2023-07-16 00:00:00+00:00,0.000859999970998615,0.0009079999872483313,0.0007469999836757779,0.0008660000166855752,22656,0.0,0.0
2023-07-17 00:00:00+00:00,0.0008660000166855752,0.0008670000243000686,0.0005489999894052744,0.0007200000109151006,36582,0.0,0.0
2023-07-18 00:00:00+00:00,0.0007190000033006072,0.0007399999885819852,0.000678999989759177,0.0006799999973736703,5330,0.0,0.0
2023-07-19 00:00:00+00:00,0.0006799999973736703,0.0006849999772384763,0.0004619999963324517,0.000534999999217689,21026,0.0,0.0
2023-07-20 00:00:00+00:00,0.000534999999217689,0.0005569999921135604,0.0004949999856762588,0.0005360000068321824,8964,0.0,0.0
2023-07-21 00:00:00+00:00,0.000534999999217689,0.0007070000283420086,0.0005239999736659229,0.0007060000207275152,14395,0.0,0.0
2023-07-22 00:00:00+00:00,0.0007060000207275152,0.0007329999934881926,0.0005709999823011458,0.0005729999975301325,18133,0.0,0.0
2023-07-23 00:00:00+00:00,0.0005729999975301325,0.0005959999980404973,0.0005660000024363399,0.0005660000024363399,9279,0.0,0.0
2023-07-24 00:00:00+00:00,0.0005660000024363399,0.0005799999926239252,0.0005360000068321824,0.0005629999795928597,8237,0.0,0.0
2023-07-25 00:00:00+00:00,0.0005629999795928597,0.0006569999968633056,0.0005319999763742089,0.0006549999816343188,8564,0.0,0.0
2023-07-26 00:00:00+00:00,0.0006549999816343188,0.0006569999968633056,0.0006370000191964209,0.0006459999713115394,1371,0.0,0.0
2023-07-27 00:00:00+00:00,0.0006459999713115394,0.0006820000126026571,0.0006210000137798488,0.0006220000213943422,7737,0.0,0.0
2023-07-28 00:00:00+00:00,0.0006220000213943422,0.000686999992467463,0.0005709999823011458,0.0006479999865405262,8642,0.0,0.0
2023-07-29 00:00:00+00:00,0.0006479999865405262,0.0006510000093840063,0.000615999975707382,0.000615999975707382,1287,0.0,0.0
2023-07-30 00:00:00+00:00,0.000615999975707382,0.0006380000268109143,0.000547999981790781,0.0006380000268109143,10779,0.0,0.0
2023-07-31 00:00:00+00:00,0.0006380000268109143,0.0010600000387057662,0.0006329999887384474,0.0010179999517276883,45702,0.0,0.0
2023-08-01 00:00:00+00:00,0.0010179999517276883,0.0010239999974146485,0.0008500000112690032,0.0008789999992586672,7888,0.0,0.0
2023-08-02 00:00:00+00:00,0.0008789999992586672,0.000981000019237399,0.0007559999939985573,0.0007590000168420374,14314,0.0,0.0
2023-08-03 00:00:00+00:00,0.0007590000168420374,0.0009190000128000975,0.0006689999718219042,0.000699999975040555,22118,0.0,0.0
2023-08-04 00:00:00+00:00,0.000699999975040555,0.0008640000014565885,0.0006980000180192292,0.0008629999938420951,9407,0.0,0.0
2023-08-05 00:00:00+00:00,0.0008629999938420951,0.0008689999813213944,0.0008069999748840928,0.0008679999737069011,7866,0.0,0.0
2023-08-06 00:00:00+00:00,0.0008679999737069011,0.0010920000495389104,0.000826000003144145,0.0010219999821856618,16709,0.0,0.0
2023-08-07 00:00:00+00:00,0.0010019999463111162,0.0011230000527575612,0.0010000000474974513,0.0010860000038519502,11072,0.0,0.0
2023-08-08 00:00:00+00:00,0.0010860000038519502,0.0010999999940395355,0.0005540000274777412,0.0005540000274777412,46803,0.0,0.0
2023-08-09 00:00:00+00:00,0.0005540000274777412,0.0006440000142902136,0.00046999999904073775,0.0005019999807700515,26797,0.0,0.0
2023-08-10 00:00:00+00:00,0.0005019999807700515,0.0005970000056549907,0.00048499999684281647,0.0005970000056549907,17475,0.0,0.0
2023-08-11 00:00:00+00:00,0.0005970000056549907,0.0006430000066757202,0.0005469999741762877,0.000547999981790781,10269,0.0,0.0
2023-08-12 00:00:00+00:00,0.000547999981790781,0.000547999981790781,0.0005200000014156103,0.000539999979082495,3842,0.0,0.0
2023-08-13 00:00:00+00:00,0.000539999979082495,0.00056900002527982,0.0005389999714680016,0.0005590000073425472,3452,0.0,0.0
2023-08-14 00:00:00+00:00,0.0005590000073425472,0.0005590000073425472,0.0005000000237487257,0.0005009999731555581,3838,0.0,0.0
2023-08-15 00:00:00+00:00,0.0005000000237487257,0.0005230000242590904,0.00047900000936351717,0.0005189999938011169,3883,0.0,0.0
2023-08-16 00:00:00+00:00,0.0005189999938011169,0.000522000016644597,0.0004450000124052167,0.0004459999909158796,4809,0.0,0.0
2023-08-17 00:00:00+00:00,0.0004450000124052167,0.0004459999909158796,0.000391999987186864,0.0004199999966658652,446,0.0,0.0
