TIMESTAMP,GOLD33864_OPEN_PRICE_USD,GOLD33864_HIGH_PRICE_USD,GOLD33864_LOW_PRICE_USD,GOLD33864_CLOSE_PRICE_USD,GOLD33864_VOLUME_USD,GOLD33864_DIVIDENDS_USD,GOLD33864_STOCK_SPLITS_USD
2024-11-10 00:00:00+00:00,,,,0.0,62419,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,23775,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,11874,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,6449,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,6268,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,2226,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,2560,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,2701,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,1531,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,1418,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,895,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,270,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,959,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,89,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,18823,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,8741,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,1509,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,2495,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,1264,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,488,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,3706,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,596,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,2017,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,468,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,1258,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,847,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,851,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,192,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,821,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,3373,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,1729,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,1225,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,811,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,710,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,237,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,352,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,254,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,369,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,217,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,174,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,268,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,127,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,776,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,218,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,323,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,372,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,419,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,145,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,70,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,691,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,158,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,1520,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,3125,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,665,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,548,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,1463,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,387,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,303,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,1344,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,1680,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,2222,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,286,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,1043,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,523,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,435,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,2949,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,4109,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,36326,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,8198,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,2444,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,385,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,2476,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,4804,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,4259,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,873,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,1087,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,1373,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,353,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,2159,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,705,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,312,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,226,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,2769,0.0,0.0
