TIMESTAMP,WAAC_OPEN_PRICE_USD,WAAC_HIGH_PRICE_USD,WAAC_LOW_PRICE_USD,WAAC_CLOSE_PRICE_USD,WAAC_VOLUME_USD,WAAC_DIVIDENDS_USD,WAAC_STOCK_SPLITS_USD
2024-10-23 00:00:00+00:00,2.7065329551696777,2.985330104827881,2.583980083465576,2.9448280334472656,470281,0.0,0.0
2024-10-24 00:00:00+00:00,2.9693400859832764,2.9693400859832764,2.0433549880981445,2.421855926513672,426790,0.0,0.0
2024-10-25 00:00:00+00:00,2.421855926513672,2.421855926513672,1.8440179824829102,1.9284319877624512,160490,0.0,0.0
2024-10-26 00:00:00+00:00,1.9284319877624512,2.4187400341033936,1.9152230024337769,2.380776882171631,81520,0.0,0.0
2024-10-27 00:00:00+00:00,2.380776882171631,2.3809030055999756,2.294996976852417,2.3391480445861816,20598,0.0,0.0
2024-10-28 00:00:00+00:00,2.3391480445861816,2.3391480445861816,2.195369005203247,2.2914490699768066,56822,0.0,0.0
2024-10-29 00:00:00+00:00,2.2914490699768066,2.6238179206848145,2.2458479404449463,2.5646920204162598,90876,0.0,0.0
2024-10-30 00:00:00+00:00,2.5646920204162598,2.6767470836639404,2.536972999572754,2.6118130683898926,44136,0.0,0.0
2024-10-31 00:00:00+00:00,2.6118130683898926,2.828655958175659,2.5562961101531982,2.6230149269104004,102082,0.0,0.0
2024-11-01 00:00:00+00:00,2.6230149269104004,2.6420741081237793,2.459636926651001,2.4654669761657715,48061,0.0,0.0
2024-11-02 00:00:00+00:00,2.4654669761657715,2.471764087677002,2.3219330310821533,2.3219330310821533,21189,0.0,0.0
2024-11-03 00:00:00+00:00,2.3219330310821533,2.3219330310821533,1.896914005279541,1.927366018295288,72560,0.0,0.0
2024-11-04 00:00:00+00:00,1.927366018295288,1.961487054824829,1.9017349481582642,1.9017349481582642,18410,0.0,0.0
2024-11-05 00:00:00+00:00,1.9017349481582642,1.9934829473495483,1.9017349481582642,1.9934519529342651,16485,0.0,0.0
2024-11-06 00:00:00+00:00,1.9934519529342651,2.353837013244629,1.9934519529342651,2.353837013244629,51876,0.0,0.0
2024-11-07 00:00:00+00:00,2.353837013244629,2.707716941833496,2.353317975997925,2.707314968109131,52734,0.0,0.0
2024-11-08 00:00:00+00:00,2.707314968109131,2.934072971343994,2.7033169269561768,2.934072971343994,74609,0.0,0.0
2024-11-09 00:00:00+00:00,2.934072971343994,3.1919500827789307,2.934072971343994,3.1919500827789307,42317,0.0,0.0
2024-11-10 00:00:00+00:00,3.1919500827789307,3.382395029067993,3.179965019226074,3.382395029067993,95485,0.0,0.0
2024-11-11 00:00:00+00:00,3.382395029067993,3.4493069648742676,3.26220703125,3.26220703125,96468,0.0,0.0
2024-11-12 00:00:00+00:00,3.26220703125,3.2962279319763184,2.610625982284546,2.6155149936676025,146039,0.0,0.0
2024-11-13 00:00:00+00:00,2.6155149936676025,2.6307480335235596,1.5127619504928589,1.9398510456085205,526975,0.0,0.0
2024-11-14 00:00:00+00:00,1.9398510456085205,2.044084072113037,1.4962550401687622,1.707366943359375,141970,0.0,0.0
2024-11-15 00:00:00+00:00,1.707366943359375,1.7611409425735474,1.6421849727630615,1.686589002609253,66583,0.0,0.0
2024-11-16 00:00:00+00:00,1.686589002609253,1.6903940439224243,1.596431016921997,1.6074409484863281,41992,0.0,0.0
2024-11-17 00:00:00+00:00,1.6074409484863281,1.6074409484863281,1.20414400100708,1.4978339672088623,208231,0.0,0.0
2024-11-18 00:00:00+00:00,1.4978339672088623,2.107671022415161,1.4978309869766235,2.1076700687408447,110601,0.0,0.0
2024-11-19 00:00:00+00:00,2.1076700687408447,2.2546820640563965,2.007654905319214,2.007711887359619,75216,0.0,0.0
2024-11-20 00:00:00+00:00,2.007711887359619,2.007711887359619,1.6761770248413086,1.723587989807129,119398,0.0,0.0
2024-11-21 00:00:00+00:00,1.723587989807129,2.0375120639801025,1.723587989807129,1.9244400262832642,70607,0.0,0.0
2024-11-22 00:00:00+00:00,1.9244400262832642,1.9457210302352905,1.659857988357544,1.6612370014190674,55767,0.0,0.0
2024-11-23 00:00:00+00:00,1.6612370014190674,1.930562973022461,1.6336179971694946,1.9304929971694946,100850,0.0,0.0
