TIMESTAMP,NEUROS_OPEN_PRICE_USD,NEUROS_HIGH_PRICE_USD,NEUROS_LOW_PRICE_USD,NEUROS_CLOSE_PRICE_USD,NEUROS_VOLUME_USD,NEUROS_DIVIDENDS_USD,NEUROS_STOCK_SPLITS_USD
2023-05-04 00:00:00+00:00,0.08203800022602081,0.09463699907064438,0.080656997859478,0.0849120020866394,140804,0.0,0.0
2023-05-05 00:00:00+00:00,0.08491600304841995,0.0856499969959259,0.07113999873399734,0.07861199975013733,41569,0.0,0.0
2023-05-06 00:00:00+00:00,0.07861699908971786,0.08600600063800812,0.07637300342321396,0.08335600048303604,23851,0.0,0.0
2023-05-07 00:00:00+00:00,0.08333999663591385,0.08555199950933456,0.06768900156021118,0.06936299800872803,36980,0.0,0.0
2023-05-08 00:00:00+00:00,0.06937400251626968,0.07252699881792068,0.0612809993326664,0.06302899867296219,22438,0.0,0.0
2023-05-09 00:00:00+00:00,0.0630360022187233,0.06399299949407578,0.06029300019145012,0.060405999422073364,5917,0.0,0.0
2023-05-10 00:00:00+00:00,0.060405001044273376,0.06040799990296364,0.0550989992916584,0.05592299997806549,10950,0.0,0.0
2023-05-11 00:00:00+00:00,0.0559299997985363,0.055948998779058456,0.053759001195430756,0.05482399836182594,5033,0.0,0.0
2023-05-12 00:00:00+00:00,0.05483600124716759,0.05483600124716759,0.051993999630212784,0.05302400141954422,3030,0.0,0.0
2023-05-13 00:00:00+00:00,0.05301300063729286,0.072502002120018,0.052949000149965286,0.07205100357532501,22770,0.0,0.0
2023-05-14 00:00:00+00:00,0.07204800099134445,0.07376600056886673,0.07103300094604492,0.07108800113201141,2886,0.0,0.0
2023-05-15 00:00:00+00:00,0.07108800113201141,0.0711050033569336,0.06775499880313873,0.06853000074625015,4633,0.0,0.0
2023-05-16 00:00:00+00:00,0.06854499876499176,0.06861300021409988,0.06474599987268448,0.06524600088596344,2904,0.0,0.0
2023-05-17 00:00:00+00:00,0.06525400280952454,0.06564699858427048,0.06231499835848808,0.06554199755191803,4906,0.0,0.0
2023-05-18 00:00:00+00:00,0.06554199755191803,0.0659869983792305,0.06455300003290176,0.06582900136709213,3656,0.0,0.0
2023-05-19 00:00:00+00:00,0.06583300232887268,0.06977300345897675,0.06552799791097641,0.06940600275993347,3254,0.0,0.0
2023-05-20 00:00:00+00:00,0.06941100209951401,0.07253599911928177,0.0683789998292923,0.06923100352287292,7649,0.0,0.0
