TIMESTAMP,THOR15789_OPEN_PRICE_USD,THOR15789_HIGH_PRICE_USD,THOR15789_LOW_PRICE_USD,THOR15789_CLOSE_PRICE_USD,THOR15789_VOLUME_USD,THOR15789_DIVIDENDS_USD,THOR15789_STOCK_SPLITS_USD
2021-12-09 00:00:00+00:00,287.1526184082031,368.80145263671875,225.785888671875,353.8346862792969,1725300,0.0,0.0
2021-12-10 00:00:00+00:00,353.94696044921875,481.96954345703125,213.86325073242188,267.10650634765625,1939263,0.0,0.0
2021-12-11 00:00:00+00:00,267.26556396484375,407.8086853027344,204.426513671875,362.06219482421875,3290337,0.0,0.0
2021-12-12 00:00:00+00:00,362.13690185546875,400.3623046875,240.60879516601562,259.2646789550781,2316524,0.0,0.0
2021-12-13 00:00:00+00:00,259.26544189453125,279.77374267578125,163.39846801757812,210.8405303955078,1837087,0.0,0.0
2021-12-14 00:00:00+00:00,210.66871643066406,234.44232177734375,175.26365661621094,181.52981567382812,2442760,0.0,0.0
2021-12-15 00:00:00+00:00,213.57522583007812,271.3243103027344,184.70005798339844,234.02728271484375,3181543,0.0,0.0
2021-12-16 00:00:00+00:00,234.131591796875,281.9138488769531,219.88803100585938,272.99725341796875,3201592,0.0,0.0
2021-12-17 00:00:00+00:00,273.0497131347656,345.0025939941406,230.72186279296875,243.2060089111328,5290774,0.0,0.0
2021-12-18 00:00:00+00:00,243.08274841308594,261.55462646484375,183.17430114746094,207.54006958007812,2578066,0.0,0.0
2021-12-19 00:00:00+00:00,207.58712768554688,229.04067993164062,151.48223876953125,156.25,2477189,0.0,0.0
2021-12-20 00:00:00+00:00,156.47042846679688,158.79684448242188,124.3983154296875,147.22406005859375,2734576,0.0,0.0
2021-12-21 00:00:00+00:00,147.3255615234375,163.0692596435547,106.28118133544922,109.32555389404297,2844016,0.0,0.0
2021-12-22 00:00:00+00:00,109.32555389404297,121.6600570678711,81.82398986816406,83.59510803222656,2188034,0.0,0.0
2021-12-23 00:00:00+00:00,83.5850830078125,124.62134552001953,65.04969024658203,113.14825439453125,3047418,0.0,0.0
2021-12-24 00:00:00+00:00,113.15119934082031,203.20721435546875,113.15119934082031,202.97610473632812,6064044,0.0,0.0
2021-12-25 00:00:00+00:00,203.26783752441406,203.3194580078125,113.12039947509766,113.15904998779297,4057343,0.0,0.0
2021-12-26 00:00:00+00:00,113.19966125488281,121.85932922363281,94.58552551269531,102.14024353027344,3718837,0.0,0.0
2021-12-27 00:00:00+00:00,102.13506317138672,124.82952117919922,76.84052276611328,89.08377838134766,4560202,0.0,0.0
2021-12-28 00:00:00+00:00,89.1429214477539,96.71656036376953,66.08025360107422,70.71630096435547,4217283,0.0,0.0
2021-12-29 00:00:00+00:00,70.71064758300781,81.784423828125,43.29663848876953,55.03507614135742,3765458,0.0,0.0
