TIMESTAMP,1HUB_OPEN_PRICE_USD,1HUB_HIGH_PRICE_USD,1HUB_LOW_PRICE_USD,1HUB_CLOSE_PRICE_USD,1HUB_VOLUME_USD,1HUB_DIVIDENDS_USD,1HUB_STOCK_SPLITS_USD
2025-03-31 00:00:00+00:00,4.400000034365803e-05,4.70000013592653e-05,4.400000034365803e-05,4.400000034365803e-05,0,0.0,0.0
2025-04-01 00:00:00+00:00,4.400000034365803e-05,4.5000000682193786e-05,4.3000000005122274e-05,4.5000000682193786e-05,60,0.0,0.0
2025-04-02 00:00:00+00:00,4.5000000682193786e-05,4.70000013592653e-05,4.3000000005122274e-05,4.400000034365803e-05,0,0.0,0.0
2025-04-03 00:00:00+00:00,4.400000034365803e-05,5.199999941396527e-05,4.3000000005122274e-05,5.199999941396527e-05,419,0.0,0.0
2025-04-04 00:00:00+00:00,5.199999941396527e-05,0.00013499999477062374,5.199999941396527e-05,8.399999933317304e-05,0,0.0,0.0
2025-04-05 00:00:00+00:00,8.399999933317304e-05,9.300000237999484e-05,8.399999933317304e-05,9.300000237999484e-05,335,0.0,0.0
2025-04-06 00:00:00+00:00,9.300000237999484e-05,0.00010099999781232327,7.79999973019585e-05,7.999999797903001e-05,0,0.0,0.0
2025-04-07 00:00:00+00:00,7.999999797903001e-05,9.200000204145908e-05,7.300000288523734e-05,9.200000204145908e-05,0,0.0,0.0
2025-04-08 00:00:00+00:00,9.200000204145908e-05,9.500000305706635e-05,8.900000102585182e-05,8.900000102585182e-05,0,0.0,0.0
2025-04-09 00:00:00+00:00,8.900000102585182e-05,0.00013600000238511711,8.900000102585182e-05,0.00011999999696854502,0,0.0,0.0
2025-04-10 00:00:00+00:00,0.00011999999696854502,0.00017699999443721026,0.00011800000356743112,0.00015700000221841037,0,0.0,0.0
2025-04-11 00:00:00+00:00,0.00015700000221841037,0.00018600000475998968,0.0001539999939268455,0.00017899999511428177,1706,0.0,0.0
2025-04-12 00:00:00+00:00,0.00017899999511428177,0.0001939999929163605,0.00017800000205170363,0.00019299999985378236,0,0.0,0.0
2025-04-13 00:00:00+00:00,0.00019299999985378236,0.00019500000053085387,0.00017100000695791095,0.00018899999849963933,0,0.0,0.0
2025-04-14 00:00:00+00:00,0.00018899999849963933,0.000195999993593432,0.00017499999376013875,0.00017499999376013875,413,0.0,0.0
2025-04-15 00:00:00+00:00,0.00017499999376013875,0.00017699999443721026,0.00015199999324977398,0.00015199999324977398,542,0.0,0.0
2025-04-16 00:00:00+00:00,0.00015199999324977398,0.0001539999939268455,0.0001429999974789098,0.00014800000644754618,195,0.0,0.0
2025-04-17 00:00:00+00:00,0.00014800000644754618,0.00014800000644754618,0.00014200000441633165,0.00014200000441633165,0,0.0,0.0
2025-04-18 00:00:00+00:00,0.00014200000441633165,0.00014200000441633165,0.00013899999612476677,0.00013899999612476677,0,0.0,0.0
2025-04-19 00:00:00+00:00,0.00013899999612476677,0.00014600000577047467,0.0001320000010309741,0.00013499999477062374,516,0.0,0.0
2025-04-20 00:00:00+00:00,0.00013499999477062374,0.00013600000238511711,0.00013099999341648072,0.00013099999341648072,0,0.0,0.0
2025-04-21 00:00:00+00:00,0.00013099999341648072,0.00013600000238511711,0.00012700000661425292,0.00013099999341648072,97,0.0,0.0
2025-04-22 00:00:00+00:00,0.00013099999341648072,0.00014000000373926014,0.00011000000085914508,0.00011100000119768083,0,0.0,0.0
2025-04-23 00:00:00+00:00,0.00011100000119768083,0.00011500000255182385,9.999999747378752e-05,0.00010399999882793054,629,0.0,0.0
2025-04-24 00:00:00+00:00,0.00010399999882793054,0.00010599999950500205,9.999999747378752e-05,0.00010599999950500205,0,0.0,0.0
2025-04-25 00:00:00+00:00,0.00010599999950500205,0.00010699999984353781,0.0001049999991664663,0.0001049999991664663,0,0.0,0.0
2025-04-26 00:00:00+00:00,0.0001049999991664663,0.00011000000085914508,0.00010099999781232327,0.00010199999815085903,0,0.0,0.0
2025-04-27 00:00:00+00:00,0.00010199999815085903,0.00010199999815085903,8.800000068731606e-05,9.000000136438757e-05,0,0.0,0.0
2025-04-28 00:00:00+00:00,9.000000136438757e-05,9.300000237999484e-05,7.699999696342275e-05,7.699999696342275e-05,654,0.0,0.0
2025-04-29 00:00:00+00:00,7.699999696342275e-05,7.899999764049426e-05,7.599999662488699e-05,7.899999764049426e-05,284,0.0,0.0
2025-04-30 00:00:00+00:00,7.899999764049426e-05,7.899999764049426e-05,7.400000322377309e-05,7.400000322377309e-05,0,0.0,0.0
2025-05-01 00:00:00+00:00,7.400000322377309e-05,7.699999696342275e-05,7.400000322377309e-05,7.400000322377309e-05,0,0.0,0.0
2025-05-02 00:00:00+00:00,7.400000322377309e-05,7.400000322377309e-05,6.199999916134402e-05,6.199999916134402e-05,778,0.0,0.0
2025-05-03 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.8000001445179805e-05,5.8000001445179805e-05,0,0.0,0.0
2025-05-04 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.700000110664405e-05,5.900000178371556e-05,0,0.0,0.0
2025-05-05 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,5.8000001445179805e-05,5.999999848427251e-05,54,0.0,0.0
2025-05-06 00:00:00+00:00,5.999999848427251e-05,6.299999949987978e-05,5.500000042957254e-05,5.6000000768108293e-05,0,0.0,0.0
2025-05-07 00:00:00+00:00,5.6000000768108293e-05,5.900000178371556e-05,4.999999873689376e-05,5.900000178371556e-05,559,0.0,0.0
2025-05-08 00:00:00+00:00,5.900000178371556e-05,7.100000220816582e-05,5.900000178371556e-05,7.100000220816582e-05,0,0.0,0.0
2025-05-09 00:00:00+00:00,7.100000220816582e-05,7.599999662488699e-05,7.100000220816582e-05,7.599999662488699e-05,0,0.0,0.0
2025-05-10 00:00:00+00:00,7.599999662488699e-05,7.899999764049426e-05,7.599999662488699e-05,7.899999764049426e-05,0,0.0,0.0
2025-05-11 00:00:00+00:00,7.899999764049426e-05,8.099999831756577e-05,7.79999973019585e-05,7.79999973019585e-05,0,0.0,0.0
2025-05-12 00:00:00+00:00,7.79999973019585e-05,8.600000001024455e-05,7.79999973019585e-05,7.999999797903001e-05,0,0.0,0.0
2025-05-13 00:00:00+00:00,7.999999797903001e-05,8.099999831756577e-05,7.79999973019585e-05,7.999999797903001e-05,0,0.0,0.0
2025-05-14 00:00:00+00:00,7.999999797903001e-05,7.999999797903001e-05,7.500000356230885e-05,7.699999696342275e-05,0,0.0,0.0
2025-05-15 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,0,0.0,0.0
2025-05-16 00:00:00+00:00,7.699999696342275e-05,7.79999973019585e-05,7.599999662488699e-05,7.79999973019585e-05,0,0.0,0.0
2025-05-17 00:00:00+00:00,7.79999973019585e-05,7.79999973019585e-05,7.500000356230885e-05,7.599999662488699e-05,0,0.0,0.0
2025-05-18 00:00:00+00:00,7.599999662488699e-05,8.499999967170879e-05,7.599999662488699e-05,8.499999967170879e-05,0,0.0,0.0
2025-05-19 00:00:00+00:00,8.499999967170879e-05,8.499999967170879e-05,8.199999865610152e-05,8.399999933317304e-05,36,0.0,0.0
2025-05-20 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,8.399999933317304e-05,8.399999933317304e-05,0,0.0,0.0
2025-05-21 00:00:00+00:00,8.399999933317304e-05,8.900000102585182e-05,8.399999933317304e-05,8.900000102585182e-05,0,0.0,0.0
2025-05-22 00:00:00+00:00,8.900000102585182e-05,9.100000170292333e-05,8.900000102585182e-05,9.000000136438757e-05,0,0.0,0.0
2025-05-23 00:00:00+00:00,9.000000136438757e-05,0.00011100000119768083,9.000000136438757e-05,0.00010599999950500205,1519,0.0,0.0
2025-05-24 00:00:00+00:00,0.00010599999950500205,0.00010800000018207356,0.00010599999950500205,0.00010699999984353781,0,0.0,0.0
2025-05-25 00:00:00+00:00,0.00010699999984353781,0.00010699999984353781,9.500000305706635e-05,9.7999996796716e-05,0,0.0,0.0
2025-05-26 00:00:00+00:00,9.7999996796716e-05,0.00010099999781232327,9.7999996796716e-05,0.00010099999781232327,0,0.0,0.0
2025-05-27 00:00:00+00:00,0.00010099999781232327,0.00010099999781232327,9.999999747378752e-05,9.999999747378752e-05,0,0.0,0.0
2025-05-28 00:00:00+00:00,9.999999747378752e-05,9.999999747378752e-05,6.900000153109431e-05,7.200000254670158e-05,0,0.0,0.0
2025-05-29 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,6.800000119255856e-05,6.900000153109431e-05,0,0.0,0.0
2025-05-30 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.500000017695129e-05,6.500000017695129e-05,0,0.0,0.0
2025-05-31 00:00:00+00:00,6.500000017695129e-05,6.500000017695129e-05,5.6000000768108293e-05,5.6000000768108293e-05,0,0.0,0.0
2025-06-01 00:00:00+00:00,5.607193452306092e-05,5.6096407206496224e-05,5.512034476851113e-05,5.512034476851113e-05,12,0.0,0.0
