TIMESTAMP,SKYAI_OPEN_PRICE_USD,SKYAI_HIGH_PRICE_USD,SKYAI_LOW_PRICE_USD,SKYAI_CLOSE_PRICE_USD,SKYAI_VOLUME_USD,SKYAI_DIVIDENDS_USD,SKYAI_STOCK_SPLITS_USD
2025-04-20 00:00:00+00:00,0.055932000279426575,0.06227799877524376,0.02074499987065792,0.04463699832558632,37858574,0.0,0.0
2025-04-21 00:00:00+00:00,0.04468899965286255,0.04755200073122978,0.027486000210046768,0.03528499975800514,26363790,0.0,0.0
2025-04-22 00:00:00+00:00,0.03528499975800514,0.04279100149869919,0.03373799845576286,0.04047299921512604,25029421,0.0,0.0
2025-04-23 00:00:00+00:00,0.040474001318216324,0.054246000945568085,0.03842400014400482,0.04031499847769737,26865923,0.0,0.0
2025-04-24 00:00:00+00:00,0.040449000895023346,0.04419900104403496,0.036993999034166336,0.03895200043916702,15720903,0.0,0.0
2025-04-25 00:00:00+00:00,0.03897299990057945,0.04122700169682503,0.03423700109124184,0.038451001048088074,21029360,0.0,0.0
2025-04-26 00:00:00+00:00,0.03846399858593941,0.04716699942946434,0.03781900182366371,0.04387800022959709,17849965,0.0,0.0
2025-04-27 00:00:00+00:00,0.043873000890016556,0.046316999942064285,0.040995001792907715,0.04364600032567978,15840487,0.0,0.0
2025-04-28 00:00:00+00:00,0.04364699870347977,0.04690000042319298,0.038927000015974045,0.04097500070929527,21165112,0.0,0.0
2025-04-29 00:00:00+00:00,0.04098000004887581,0.04234300181269646,0.03815300017595291,0.03836800158023834,17553897,0.0,0.0
2025-04-30 00:00:00+00:00,0.03832399845123291,0.04003699868917465,0.038189999759197235,0.03930100053548813,15452366,0.0,0.0
2025-05-01 00:00:00+00:00,0.03930800035595894,0.041446998715400696,0.039090000092983246,0.03989899903535843,19235322,0.0,0.0
2025-05-02 00:00:00+00:00,0.03993000090122223,0.04079100117087364,0.03726600110530853,0.03903000056743622,13757310,0.0,0.0
2025-05-03 00:00:00+00:00,0.03902899846434593,0.039719998836517334,0.037195999175310135,0.03796900063753128,11836361,0.0,0.0
2025-05-04 00:00:00+00:00,0.03796900063753128,0.03931799903512001,0.0355600006878376,0.03561900183558464,11339269,0.0,0.0
2025-05-05 00:00:00+00:00,0.035617999732494354,0.037230998277664185,0.030108999460935593,0.036111000925302505,15134772,0.0,0.0
2025-05-06 00:00:00+00:00,0.03610000014305115,0.03848699852824211,0.03492699936032295,0.03564399853348732,13070910,0.0,0.0
2025-05-07 00:00:00+00:00,0.035642001777887344,0.04238700121641159,0.034981001168489456,0.0410659983754158,15118273,0.0,0.0
2025-05-08 00:00:00+00:00,0.04116300120949745,0.04416299983859062,0.03956900164484978,0.04184899851679802,19149397,0.0,0.0
2025-05-09 00:00:00+00:00,0.041847001761198044,0.04742300137877464,0.04158399999141693,0.044339001178741455,135474383,0.0,0.0
2025-05-10 00:00:00+00:00,0.0443510003387928,0.048622000962495804,0.044234998524188995,0.04683399945497513,152733749,0.0,0.0
2025-05-11 00:00:00+00:00,0.04687200114130974,0.04777299985289574,0.04411499947309494,0.0460750013589859,238182396,0.0,0.0
2025-05-12 00:00:00+00:00,0.04608200117945671,0.05776499956846237,0.044096000492572784,0.05768600106239319,444129751,0.0,0.0
2025-05-13 00:00:00+00:00,0.057746000587940216,0.07190299779176712,0.05266899988055229,0.07143600285053253,314705466,0.0,0.0
2025-05-14 00:00:00+00:00,0.07138700038194656,0.09450799971818924,0.07066100090742111,0.07886599749326706,488166071,0.0,0.0
2025-05-15 00:00:00+00:00,0.07884400337934494,0.08131399750709534,0.06681899726390839,0.0712440013885498,286523989,0.0,0.0
2025-05-16 00:00:00+00:00,0.07120099663734436,0.0746230036020279,0.0629189983010292,0.06400500237941742,219956198,0.0,0.0
2025-05-17 00:00:00+00:00,0.06405100226402283,0.06425599753856659,0.05748699977993965,0.058591000735759735,181178706,0.0,0.0
2025-05-18 00:00:00+00:00,0.05860399827361107,0.06796400249004364,0.05739299952983856,0.0668950006365776,195645720,0.0,0.0
2025-05-19 00:00:00+00:00,0.06687299907207489,0.06969200074672699,0.06241700053215027,0.0672369971871376,182044301,0.0,0.0
2025-05-20 00:00:00+00:00,0.06723900139331818,0.07141300290822983,0.06460899859666824,0.06589700281620026,194919358,0.0,0.0
2025-05-21 00:00:00+00:00,0.06590499728918076,0.06719599664211273,0.06328000128269196,0.06533099710941315,149780531,0.0,0.0
2025-05-22 00:00:00+00:00,0.06533999741077423,0.0659559965133667,0.060846999287605286,0.061868999153375626,135700616,0.0,0.0
2025-05-23 00:00:00+00:00,0.061834998428821564,0.0625780001282692,0.05354199931025505,0.05388699844479561,108350747,0.0,0.0
2025-05-24 00:00:00+00:00,0.05389000102877617,0.0594480000436306,0.052588000893592834,0.05923999845981598,88635135,0.0,0.0
2025-05-25 00:00:00+00:00,0.05922799929976463,0.06002499908208847,0.05350600183010101,0.054864998906850815,76943748,0.0,0.0
2025-05-26 00:00:00+00:00,0.05489800125360489,0.057739000767469406,0.053697001188993454,0.05570700019598007,64971961,0.0,0.0
2025-05-27 00:00:00+00:00,0.05570000037550926,0.05843299999833107,0.054395001381635666,0.05628800019621849,60099991,0.0,0.0
2025-05-28 00:00:00+00:00,0.05626999959349632,0.057819999754428864,0.05385800078511238,0.056731998920440674,48716473,0.0,0.0
2025-05-29 00:00:00+00:00,0.05674000084400177,0.0598750002682209,0.05414799973368645,0.05445300042629242,55270088,0.0,0.0
2025-05-30 00:00:00+00:00,0.05445700138807297,0.0550060011446476,0.04638800024986267,0.04663800075650215,51723014,0.0,0.0
2025-05-31 00:00:00+00:00,0.04664799943566322,0.04706599935889244,0.04123000055551529,0.044902000576257706,43376469,0.0,0.0
2025-06-01 00:00:00+00:00,0.044961828738451004,0.047159042209386826,0.04444117844104767,0.04586608707904816,33843604,0.0,0.0
