TIMESTAMP,COOK_OPEN_PRICE_USD,COOK_HIGH_PRICE_USD,COOK_LOW_PRICE_USD,COOK_CLOSE_PRICE_USD,COOK_VOLUME_USD,COOK_DIVIDENDS_USD,COOK_STOCK_SPLITS_USD
2021-03-31 00:00:00+00:00,0.3236530125141144,0.3558579981327057,0.21009500324726105,0.27378401160240173,25343013,0.0,0.0
2021-04-01 00:00:00+00:00,0.2726590037345886,0.3301970064640045,0.1877399981021881,0.30690500140190125,22840625,0.0,0.0
2021-04-02 00:00:00+00:00,0.30719301104545593,0.3134320080280304,0.23208099603652954,0.24402500689029694,5178529,0.0,0.0
2021-04-03 00:00:00+00:00,0.24404500424861908,0.24756699800491333,0.20178300142288208,0.20362800359725952,3237378,0.0,0.0
2021-04-04 00:00:00+00:00,0.20345699787139893,0.2117830067873001,0.18049199879169464,0.192781001329422,2402383,0.0,0.0
2021-04-05 00:00:00+00:00,0.19275499880313873,0.22382299602031708,0.17813299596309662,0.2045309990644455,2973177,0.0,0.0
2021-04-06 00:00:00+00:00,0.20460499823093414,0.25177499651908875,0.18838299810886383,0.1904740035533905,5270123,0.0,0.0
2021-04-07 00:00:00+00:00,0.19047999382019043,0.1915930062532425,0.15416699647903442,0.17063799500465393,2507715,0.0,0.0
2021-04-08 00:00:00+00:00,0.1702120006084442,0.1927410066127777,0.14607100188732147,0.1522279977798462,4453037,0.0,0.0
2021-04-09 00:00:00+00:00,0.1520320028066635,0.16668899357318878,0.15070800483226776,0.15073299407958984,1336290,0.0,0.0
2021-04-10 00:00:00+00:00,0.15075699985027313,0.17603400349617004,0.14691899716854095,0.16832900047302246,1453018,0.0,0.0
2021-04-11 00:00:00+00:00,0.16839699447155,0.1822589933872223,0.11722300201654434,0.12879100441932678,4431584,0.0,0.0
2021-04-12 00:00:00+00:00,0.12847000360488892,0.12914800643920898,0.11756400018930435,0.11946599930524826,1593871,0.0,0.0
2021-04-13 00:00:00+00:00,0.11922399699687958,0.11996600031852722,0.10553500056266785,0.10835400223731995,1375026,0.0,0.0
2021-04-14 00:00:00+00:00,0.1084429994225502,0.10967300087213516,0.09294100105762482,0.09746800363063812,1204392,0.0,0.0
2021-04-15 00:00:00+00:00,0.097461998462677,0.10625799745321274,0.09551200270652771,0.10367099940776825,661186,0.0,0.0
2021-04-16 00:00:00+00:00,0.10356499999761581,0.10380099713802338,0.08030100166797638,0.08173400163650513,1107841,0.0,0.0
