TIMESTAMP,DOOMER31253_OPEN_PRICE_USD,DOOMER31253_HIGH_PRICE_USD,DOOMER31253_LOW_PRICE_USD,DOOMER31253_CLOSE_PRICE_USD,DOOMER31253_VOLUME_USD,DOOMER31253_DIVIDENDS_USD,DOOMER31253_STOCK_SPLITS_USD
2024-05-15 00:00:00+00:00,0.00056900002527982,0.0007389999809674919,0.0005150000215508044,0.0006419999990612268,86524,0.0,0.0
2024-05-16 00:00:00+00:00,0.0006360000115819275,0.0006360000115819275,0.0005339999916031957,0.0005610000225715339,45257,0.0,0.0
2024-05-17 00:00:00+00:00,0.0005619999719783664,0.0006409999914467335,0.00043799998820759356,0.0004980000085197389,70676,0.0,0.0
2024-05-18 00:00:00+00:00,0.0005389999714680016,0.0005440000095404685,0.0004180000105407089,0.0004220000118948519,46797,0.0,0.0
2024-05-19 00:00:00+00:00,0.00044299999717622995,0.0004799999878741801,0.0003260000084992498,0.0003380000125616789,41663,0.0,0.0
2024-05-20 00:00:00+00:00,0.0002899999963119626,0.0004560000088531524,0.0002840000088326633,0.000455000001238659,56144,0.0,0.0
2024-05-21 00:00:00+00:00,0.000455000001238659,0.0005440000095404685,0.0004090000002179295,0.0004769999941345304,57045,0.0,0.0
2024-05-22 00:00:00+00:00,0.0004769999941345304,0.0007179999956861138,0.00047599998652003706,0.0005649999948218465,97303,0.0,0.0
2024-05-23 00:00:00+00:00,0.0005649999948218465,0.0007329999934881926,0.00043200000072829425,0.0004769999941345304,89836,0.0,0.0
2024-05-24 00:00:00+00:00,0.0004820000031031668,0.0004959999932907522,0.0003589999978430569,0.000391999987186864,49167,0.0,0.0
2024-05-25 00:00:00+00:00,0.000391999987186864,0.0004130000015720725,0.0003100000030826777,0.00036800000816583633,37390,0.0,0.0
2024-05-26 00:00:00+00:00,0.00037399999564513564,0.000375000003259629,0.0003100000030826777,0.0003229999856557697,17238,0.0,0.0
2024-05-27 00:00:00+00:00,0.0003229999856557697,0.00038400001358240843,0.00025099999038502574,0.000311999989207834,62171,0.0,0.0
2024-05-28 00:00:00+00:00,0.00031900001340545714,0.000506000011228025,0.00031900001340545714,0.00043799998820759356,57561,0.0,0.0
2024-05-29 00:00:00+00:00,0.00044299999717622995,0.00046400001156143844,0.00033000000985339284,0.00035600000410340726,33071,0.0,0.0
