TIMESTAMP,GUAC_OPEN_PRICE_USD,GUAC_HIGH_PRICE_USD,GUAC_LOW_PRICE_USD,GUAC_CLOSE_PRICE_USD,GUAC_VOLUME_USD,GUAC_DIVIDENDS_USD,GUAC_STOCK_SPLITS_USD
2023-08-21 00:00:00+00:00,,,,0.0,10710,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,8556,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,3307,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,3758,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,8240,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,2934,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,8142,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,3097,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,8606,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,14884,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,36594,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,49003,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,31888,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,21576,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,22395,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,19823,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,27190,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,81627,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,176855,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,105177,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,74838,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,235488,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,366920,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,893292,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,539743,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,271973,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,203959,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,214945,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,152042,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,142806,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,197165,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,143087,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,101261,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,341648,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,382117,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,260935,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,336631,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,214874,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,204428,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,417256,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,306228,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,137239,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,56692,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,62001,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,47187,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,20655,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,38484,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,42193,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,28384,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,38846,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,58917,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,136524,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,28861,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,22244,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,11564,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,41917,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,32030,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,41946,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,16685,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,26217,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,45243,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,91820,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,55225,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,164140,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,266252,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,477210,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,210574,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,197363,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,202845,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,124924,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,158569,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,227748,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,491931,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,279522,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,175397,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,184887,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,130483,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,161587,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,134688,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,160062,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,211327,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,268558,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,543348,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,172526,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,180662,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,162738,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,233886,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,223986,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,171481,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,108699,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,168845,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,281602,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,167094,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,174202,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,168530,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,443970,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,321122,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,675729,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,1406578,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,1823703,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,1691249,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,5821475,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,2113194,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,1412335,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,1166011,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,1338828,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,5227703,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,9309976,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,9288583,0.0,0.0
2023-12-08 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,7207102,0.0,0.0
2023-12-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,7615451,0.0,0.0
2023-12-10 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,2536342,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,5010248,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,5997634,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,3999777,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,3474635,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,5584659,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,3985546,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,1620682,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,3332110,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,1964860,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,2276390,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,2089189,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,1469500,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,1482885,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,1031767,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,1063128,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,1756478,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,2320516,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,4130102,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,2082550,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,1014063,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,1305182,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,683512,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,567077,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,1204168,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,1702168,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,1947879,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,1676343,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,1987651,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,2412025,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,2307499,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,2093316,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,3085652,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,2272033,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,2188561,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,2879326,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,2525539,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,1381700,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,2176864,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,1932906,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,3639434,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,1796067,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,1918459,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,1181194,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,667476,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,925536,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,785330,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,1721524,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,656542,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,1024263,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,910834,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,2726190,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,2675870,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,4133345,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,5532393,0.0,0.0
2024-02-03 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,2927697,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,2918217,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,2575797,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,1999241,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,1022790,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,732777,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,766333,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,599135,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,309220,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,1783507,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,1284304,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,1403906,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,1383066,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,1890018,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,2088104,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,1836715,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,966955,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,743906,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,785918,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,711960,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,757756,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,463142,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,307013,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,822039,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,1098656,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,1827877,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,2930142,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,6158159,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,3942206,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,2469780,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,2329469,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,4689389,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,9372448,0.0,0.0
2024-03-07 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,5097329,0.0,0.0
2024-03-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4414914,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,2699745,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,1984478,0.0,0.0
2024-03-11 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,2935365,0.0,0.0
2024-03-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,2930368,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,3373815,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,3574179,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,2633557,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,2069028,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,1493532,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,1583325,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,1645035,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,1294970,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,928882,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,1243194,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,727614,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,1406717,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,1869606,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,985788,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,1367081,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,1507090,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,1211726,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,1228457,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,1926773,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,1638970,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,1368195,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,1317214,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,811440,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,1378731,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,647439,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,550091,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,784772,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,1490965,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,1287474,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,2426951,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,1476521,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,1383807,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,965087,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,771240,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,963276,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,663559,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,727444,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,1374776,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,666100,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,424219,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,664105,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,586566,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,3513404,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,727947,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,983308,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,617038,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,1000824,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,535000,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,624960,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,658633,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,1386908,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,987728,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,555789,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,1014443,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,910282,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,720207,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,776389,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,600225,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,613016,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,228346,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,197256,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,745833,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,1358966,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,933921,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,672291,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,400543,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,553438,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,371141,0.0,0.0
