TIMESTAMP,SHG_OPEN_PRICE_USD,SHG_HIGH_PRICE_USD,SHG_LOW_PRICE_USD,SHG_CLOSE_PRICE_USD,SHG_VOLUME_USD,SHG_DIVIDENDS_USD,SHG_STOCK_SPLITS_USD
2021-12-29 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.099999983329326e-05,2.099999983329326e-05,32041,0.0,0.0
2021-12-30 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,2.099999983329326e-05,2.300000051036477e-05,26361,0.0,0.0
2021-12-31 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.300000051036477e-05,12662,0.0,0.0
2022-01-01 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,7181,0.0,0.0
2022-01-02 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,6324,0.0,0.0
2022-01-03 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.9999999494757503e-05,1.9999999494757503e-05,7402,0.0,0.0
2022-01-04 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.9999999494757503e-05,2.2000000171829015e-05,13241,0.0,0.0
2022-01-05 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.9999999494757503e-05,1.9999999494757503e-05,16143,0.0,0.0
2022-01-06 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8999999156221747e-05,14999,0.0,0.0
2022-01-07 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,11388,0.0,0.0
2022-01-08 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.700000029813964e-05,1.700000029813964e-05,11400,0.0,0.0
2022-01-09 00:00:00+00:00,1.700000029813964e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,11653,0.0,0.0
2022-01-10 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,8180,0.0,0.0
2022-01-11 00:00:00+00:00,1.8000000636675395e-05,1.9999999494757503e-05,1.700000029813964e-05,1.9999999494757503e-05,9772,0.0,0.0
2022-01-12 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,9812,0.0,0.0
2022-01-13 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,12533,0.0,0.0
2022-01-14 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,8049,0.0,0.0
2022-01-15 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.700000029813964e-05,1.700000029813964e-05,13456,0.0,0.0
2022-01-16 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,13760,0.0,0.0
2022-01-17 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,6145,0.0,0.0
2022-01-18 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,9190,0.0,0.0
2022-01-19 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,9494,0.0,0.0
2022-01-20 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,8183,0.0,0.0
2022-01-21 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,7860,0.0,0.0
2022-01-22 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,4283,0.0,0.0
2022-01-23 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,1669,0.0,0.0
2022-01-24 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4999999621068127e-05,2565,0.0,0.0
2022-01-25 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,4528,0.0,0.0
2022-01-26 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,3445,0.0,0.0
2022-01-27 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,1933,0.0,0.0
2022-01-28 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1120,0.0,0.0
2022-01-29 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,995,0.0,0.0
2022-01-30 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,926,0.0,0.0
2022-01-31 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,636,0.0,0.0
2022-02-01 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,672,0.0,0.0
2022-02-02 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,1970,0.0,0.0
2022-02-03 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,4430,0.0,0.0
2022-02-04 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.5999999959603883e-05,4825,0.0,0.0
2022-02-05 00:00:00+00:00,1.5999999959603883e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.8000000636675395e-05,11933,0.0,0.0
2022-02-06 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,11092,0.0,0.0
2022-02-07 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,1.8000000636675395e-05,1.9999999494757503e-05,5832,0.0,0.0
2022-02-08 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8999999156221747e-05,1.9999999494757503e-05,10115,0.0,0.0
2022-02-09 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,8319,0.0,0.0
2022-02-10 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,5052,0.0,0.0
2022-02-11 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,2648,0.0,0.0
2022-02-12 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1759,0.0,0.0
2022-02-13 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,3918,0.0,0.0
2022-02-14 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,4927,0.0,0.0
2022-02-15 00:00:00+00:00,1.8000000636675395e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.9999999494757503e-05,6794,0.0,0.0
2022-02-16 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,4604,0.0,0.0
2022-02-17 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05,5438,0.0,0.0
2022-02-18 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,6624,0.0,0.0
2022-02-19 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,6835,0.0,0.0
2022-02-20 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,6242,0.0,0.0
2022-02-21 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,3476,0.0,0.0
2022-02-22 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.700000029813964e-05,720,0.0,0.0
2022-02-23 00:00:00+00:00,1.700000029813964e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.8000000636675395e-05,32734,0.0,0.0
2022-02-24 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.2000000424450263e-05,1.5999999959603883e-05,60385,0.0,0.0
2022-02-25 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,31140,0.0,0.0
2022-02-26 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,2210,0.0,0.0
2022-02-27 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.700000029813964e-05,1370,0.0,0.0
2022-02-28 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.8000000636675395e-05,1789,0.0,0.0
2022-03-01 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,2148,0.0,0.0
2022-03-02 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,2307,0.0,0.0
2022-03-03 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,1956,0.0,0.0
2022-03-04 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,887,0.0,0.0
2022-03-05 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,1102,0.0,0.0
2022-03-06 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1434,0.0,0.0
2022-03-07 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.700000029813964e-05,2225,0.0,0.0
2022-03-08 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,1623,0.0,0.0
2022-03-09 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,853,0.0,0.0
2022-03-10 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.700000029813964e-05,860,0.0,0.0
2022-03-11 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,649,0.0,0.0
2022-03-12 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,993,0.0,0.0
2022-03-13 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,947,0.0,0.0
2022-03-14 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,3624,0.0,0.0
2022-03-15 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,4393,0.0,0.0
2022-03-16 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,2554,0.0,0.0
2022-03-17 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4000000192027073e-05,11786,0.0,0.0
2022-03-18 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,13446,0.0,0.0
2022-03-19 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,3733,0.0,0.0
2022-03-20 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,479,0.0,0.0
2022-03-21 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1541,0.0,0.0
2022-03-22 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,2295,0.0,0.0
2022-03-23 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,1098,0.0,0.0
2022-03-24 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,813,0.0,0.0
2022-03-25 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,916,0.0,0.0
2022-03-26 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,313,0.0,0.0
2022-03-27 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,468,0.0,0.0
2022-03-28 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1972,0.0,0.0
2022-03-29 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,2426,0.0,0.0
2022-03-30 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,1219,0.0,0.0
2022-03-31 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,883,0.0,0.0
2022-04-01 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,2151,0.0,0.0
2022-04-02 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,1877,0.0,0.0
2022-04-03 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,687,0.0,0.0
2022-04-04 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,858,0.0,0.0
2022-04-05 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,510,0.0,0.0
2022-04-06 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,410,0.0,0.0
2022-04-07 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1261,0.0,0.0
2022-04-08 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,1240,0.0,0.0
2022-04-09 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,459,0.0,0.0
2022-04-10 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,662,0.0,0.0
2022-04-11 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,691,0.0,0.0
2022-04-12 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,872,0.0,0.0
2022-04-13 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,867,0.0,0.0
2022-04-14 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,250,0.0,0.0
2022-04-15 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,751,0.0,0.0
2022-04-16 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1422,0.0,0.0
2022-04-17 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,752,0.0,0.0
2022-04-18 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1576,0.0,0.0
2022-04-19 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1998,0.0,0.0
2022-04-20 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,786,0.0,0.0
2022-04-21 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,368,0.0,0.0
2022-04-22 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,300,0.0,0.0
2022-04-23 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,2235,0.0,0.0
2022-04-24 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,3646,0.0,0.0
2022-04-25 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,1824,0.0,0.0
2022-04-26 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,178,0.0,0.0
2022-04-27 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,146,0.0,0.0
2022-04-28 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,320,0.0,0.0
2022-04-29 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,790,0.0,0.0
2022-04-30 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,693,0.0,0.0
2022-05-01 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,8780,0.0,0.0
2022-05-02 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,8717,0.0,0.0
2022-05-03 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,1199,0.0,0.0
2022-05-04 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,5658,0.0,0.0
2022-05-05 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,6039,0.0,0.0
2022-05-06 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,1852,0.0,0.0
2022-05-07 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,0,0.0,0.0
2022-05-08 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,0,0.0,0.0
2022-05-09 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,9.000000318337698e-06,9.999999747378752e-06,1557,0.0,0.0
2022-05-10 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,2255,0.0,0.0
2022-05-11 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,7.999999979801942e-06,765,0.0,0.0
2022-05-12 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,2739,0.0,0.0
2022-05-13 00:00:00+00:00,7.999999979801942e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,3708,0.0,0.0
2022-05-14 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,1442,0.0,0.0
2022-05-15 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,2128,0.0,0.0
2022-05-16 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,1980,0.0,0.0
2022-05-17 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,421,0.0,0.0
2022-05-18 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,339,0.0,0.0
2022-05-19 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,6197,0.0,0.0
2022-05-20 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,6079,0.0,0.0
2022-05-21 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,1723,0.0,0.0
2022-05-22 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,1488,0.0,0.0
2022-05-23 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,877,0.0,0.0
2022-05-24 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,1091,0.0,0.0
2022-05-25 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,6773,0.0,0.0
2022-05-26 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,6254,0.0,0.0
2022-05-27 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,135,0.0,0.0
2022-05-28 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,2077,0.0,0.0
2022-05-29 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,2070,0.0,0.0
2022-05-30 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,76,0.0,0.0
2022-05-31 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,127,0.0,0.0
2022-06-01 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,140,0.0,0.0
2022-06-02 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,172,0.0,0.0
2022-06-03 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,210,0.0,0.0
2022-06-04 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,100,0.0,0.0
2022-06-05 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,37,0.0,0.0
2022-06-06 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,0,0.0,0.0
2022-06-07 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,0,0.0,0.0
2022-06-08 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,70,0.0,0.0
2022-06-09 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,0,0.0,0.0
2022-06-10 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,0,0.0,0.0
2022-06-11 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,424,0.0,0.0
2022-06-12 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,570,0.0,0.0
2022-06-13 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,383,0.0,0.0
2022-06-14 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,222,0.0,0.0
2022-06-15 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2022-06-16 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,50,0.0,0.0
2022-06-17 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,0,0.0,0.0
2022-06-18 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,290,0.0,0.0
